Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	Mask	
1	0	163.0375	1	460	1105	2857	4205	504	-9.5	200	0	1	167.5659	0	5	
2	1	181.3279	1	460	1105	2857	4205	504	-9.5	200	0	0	185.1489	1	5	
3	0	189.4334	1	730	2058	2857	4205	505	-0.5	200	1	0	194.2113	0	1	
4	1	198.7327	1	730	2058	2857	4205	505	-0.5	200	1	1	203.7989	1	1	
5	0	212.1298	1	460	1105	2857	4205	509	-9.5	200	0	1	217.2757	0	4	
6	1	224.4527	1	460	1105	2857	4205	509	-9.5	200	0	0	227.6992	1	4	
7	0	230.6588	1	730	2058	2857	4205	501	-12.5	200	1	1	234.7146	1	0	
8	0	244.7839	0	730	2058	2857	4205	507	-3.5	200	1	1	248.2107	1	4	
9	0	254.1640	0	460	1105	2857	4205	503	2.5	200	0	0	255.7991	1	3	
10	0	259.8117	0	730	2058	2857	4205	506	-6.5	200	1	1	261.7434	1	2	
11	0	270.7913	0	730	2058	2857	4205	510	-12.5	200	1	1	272.9193	1	2	
12	0	278.0867	0	730	2058	2857	4205	511	-0.5	200	1	1	279.8367	1	4	
13	0	285.6717	0	730	2058	2857	4205	508	2.5	200	1	1	287.1443	1	1	
14	0	293.7644	1	730	2058	2857	4205	508	-12.5	200	1	1	295.6798	1	5	
15	0	301.3226	1	460	1105	2857	4205	510	-0.5	200	0	1	303.2452	0	1	
16	1	309.9403	0	460	1105	2857	4205	510	-0.5	200	0	0	311.0066	1	1	
17	0	314.8945	1	730	2058	2857	4205	501	-9.5	200	1	1	316.1752	1	1	
18	0	320.9382	1	730	2058	2857	4205	506	-6.5	200	1	1	323.0259	1	0	
19	0	329.0972	0	730	2058	2857	4205	509	-12.5	200	1	1	330.6675	1	4	
20	0	336.5742	0	460	1105	2857	4205	505	-6.5	200	0	1	338.5269	0	0	
21	1	346.6519	1	460	1105	2857	4205	505	-6.5	200	0	0	347.4930	1	0	
22	0	351.2729	0	460	1105	2857	4205	507	-6.5	200	0	0	352.7812	1	1	
23	0	356.3973	0	730	2058	2857	4205	511	-9.5	200	1	1	357.8429	1	0	
24	0	363.0637	0	730	2058	2857	4205	504	-12.5	200	1	1	364.6406	1	1	
25	0	373.9223	1	730	2058	2857	4205	502	-0.5	200	1	1	375.6602	1	3	
26	0	380.8464	0	460	1105	2857	4205	511	2.5	200	0	0	382.1937	1	4	
27	0	386.6517	1	730	2058	2857	4205	510	-3.5	200	1	1	387.8125	1	1	
28	0	393.4812	0	730	2058	2857	4205	502	-6.5	200	1	1	394.8951	1	3	
29	0	405.0766	1	730	2058	2857	4205	501	-0.5	200	1	0	406.1221	0	0	
30	1	409.9282	1	730	2058	2857	4205	501	-0.5	200	1	0	410.4773	0	0	
31	1	414.8118	1	730	2058	2857	4205	501	-0.5	200	1	1	415.6781	1	0	
32	0	421.6527	0	730	2058	2857	4205	509	-0.5	200	1	1	422.8256	1	5	
33	0	428.4359	0	460	1105	2857	4205	506	-3.5	200	0	0	429.6206	1	1	
34	0	433.4819	0	460	1105	2857	4205	504	2.5	200	0	1	435.0758	0	1	
35	1	440.5534	0	460	1105	2857	4205	504	2.5	200	0	0	441.8458	1	1	
36	0	445.7936	0	460	1105	2857	4205	508	-6.5	200	0	0	446.6932	1	4	
37	0	451.0575	0	730	2058	2857	4205	503	-9.5	200	1	1	452.1865	1	5	
38	0	457.3476	0	460	1105	2857	4205	507	-12.5	200	0	0	458.6185	1	2	
39	0	462.5068	0	730	2058	2857	4205	511	-12.5	200	1	0	464.1145	0	3	
40	1	468.5921	1	730	2058	2857	4205	511	-12.5	200	1	1	469.7967	1	3	
41	0	474.9101	0	730	2058	2857	4205	501	2.5	200	1	1	476.2250	1	0	
42	0	481.2030	0	460	1105	2857	4205	510	-0.5	200	0	0	482.1638	1	4	
43	0	487.7428	0	730	2058	2857	4205	507	-6.5	200	1	1	488.7046	1	4	
44	0	494.3729	0	730	2058	2857	4205	508	-0.5	200	1	1	495.8904	1	2	
45	0	501.5887	1	460	1105	2857	4205	506	-12.5	200	0	0	502.5938	1	3	
46	0	506.2539	0	460	1105	2857	4205	505	2.5	200	0	1	507.4305	0	0	
47	1	512.7930	0	460	1105	2857	4205	505	2.5	200	0	0	513.8917	1	0	
48	0	517.8066	1	730	2058	2857	4205	504	2.5	200	1	1	519.1670	1	4	
49	0	525.5185	1	730	2058	2857	4205	503	-6.5	200	1	0	526.2415	0	5	
50	1	532.4072	0	730	2058	2857	4205	503	-6.5	200	1	1	533.5278	1	5	
51	0	538.7525	1	460	1105	2857	4205	509	-12.5	200	0	0	539.9036	1	0	
52	0	543.6017	1	460	1105	2857	4205	511	-9.5	200	0	1	544.3354	0	0	
53	1	548.8713	0	460	1105	2857	4205	511	-9.5	200	0	0	550.0994	1	0	
54	0	554.3443	1	460	1105	2857	4205	508	-0.5	200	0	1	555.6296	0	0	
55	1	560.8004	1	460	1105	2857	4205	508	-0.5	200	0	0	561.7431	1	0	
56	0	566.7729	1	460	1105	2857	4205	506	-6.5	200	0	0	567.7312	1	3	
57	0	575.4042	1	460	1105	2857	4205	502	-12.5	200	0	0	576.4281	1	5	
58	0	580.2967	0	460	1105	2857	4205	507	-3.5	200	0	0	581.4926	1	5	
59	0	585.2613	1	730	2058	2857	4205	510	-9.5	200	1	1	586.9077	1	2	
60	0	592.5021	1	730	2058	2857	4205	503	-9.5	200	1	1	593.9286	1	4	
61	0	599.2514	1	460	1105	2857	4205	509	-3.5	200	0	0	600.8051	1	4	
62	0	604.5091	1	460	1105	2857	4205	504	2.5	200	0	1	606.0388	0	2	
63	1	610.7816	1	460	1105	2857	4205	504	2.5	200	0	1	612.1518	0	2	
64	1	617.3161	1	460	1105	2857	4205	504	2.5	200	0	0	618.0639	1	2	
65	0	621.7643	1	460	1105	2857	4205	501	-0.5	200	0	0	623.0280	1	2	
66	0	626.7936	1	730	2058	2857	4205	508	-3.5	200	1	1	628.2366	1	3	
67	0	633.1055	0	460	1105	2857	4205	511	-6.5	200	0	1	634.8021	0	5	
68	1	640.3903	0	460	1105	2857	4205	511	-6.5	200	0	0	641.3713	1	5	
69	0	644.6056	1	730	2058	2857	4205	505	-3.5	200	1	1	645.8788	1	2	
70	0	651.6292	1	460	1105	2857	4205	504	-9.5	200	0	1	652.9955	0	2	
71	1	656.6020	1	460	1105	2857	4205	504	-9.5	200	0	0	657.8766	1	2	
72	0	662.3955	1	460	1105	2857	4205	506	-0.5	200	0	0	663.4887	1	5	
73	0	667.4520	0	730	2058	2857	4205	503	-3.5	200	1	1	668.7643	1	5	
74	0	674.7988	1	460	1105	2857	4205	502	2.5	200	0	1	676.1800	0	5	
75	1	683.6229	1	460	1105	2857	4205	502	2.5	200	0	0	684.8862	1	5	
76	0	688.6105	1	460	1105	2857	4205	510	-12.5	200	0	0	689.5753	1	4	
