Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	Mask	
1	0	4.1820	0	460	1105	2857	4205	511	5.5	200	0	0	5.7945	1	4	
2	0	10.7910	0	460	1105	2857	4205	505	-6.5	200	0	0	11.7521	1	0	
3	0	16.4963	1	730	2058	2857	4205	503	5.5	200	1	0	21.4093	0	5	
4	1	26.1560	0	730	2058	2857	4205	503	5.5	200	1	1	28.1581	1	5	
5	0	34.9192	0	730	2058	2857	4205	506	2.5	200	1	1	36.3025	1	5	
6	0	42.1029	0	460	1105	2857	4205	507	-6.5	200	0	0	43.2851	1	2	
7	0	47.6888	1	730	2058	2857	4205	502	5.5	200	1	1	50.8818	1	1	
8	0	56.3357	1	730	2058	2857	4205	504	-3.5	200	1	1	59.2296	1	2	
9	0	64.6681	0	730	2058	2857	4205	509	2.5	200	1	1	66.7366	1	0	
10	0	71.6481	0	460	1105	2857	4205	501	-0.5	200	0	1	79.9333	0	4	
11	1	85.0527	0	460	1105	2857	4205	501	-0.5	200	0	0	87.1533	1	4	
12	0	91.8629	0	460	1105	2857	4205	510	-3.5	200	0	0	93.1430	1	1	
13	0	97.4595	0	460	1105	2857	4205	511	8.5	200	0	1	98.9453	0	1	
14	1	103.3731	0	460	1105	2857	4205	511	8.5	200	0	0	107.0264	1	1	
15	0	113.8420	0	460	1105	2857	4205	507	2.5	200	0	0	116.0520	1	5	
16	0	122.6568	0	460	1105	2857	4205	503	5.5	200	0	0	124.5757	1	0	
17	0	129.8528	0	460	1105	2857	4205	506	8.5	200	0	1	130.8786	0	0	
18	1	137.0584	0	460	1105	2857	4205	506	8.5	200	0	0	139.2656	1	0	
19	0	143.9779	1	730	2058	2857	4205	510	-0.5	200	1	0	146.2534	0	4	
20	1	150.6039	1	730	2058	2857	4205	510	-0.5	200	1	1	153.5591	1	4	
21	0	158.8757	0	730	2058	2857	4205	502	5.5	200	1	1	160.2469	1	2	
22	0	165.6758	1	730	2058	2857	4205	505	-3.5	200	1	1	169.7445	1	3	
23	0	175.1339	0	730	2058	2857	4205	504	-0.5	200	1	1	176.5143	1	1	
24	0	189.0886	0	730	2058	2857	4205	501	2.5	200	1	0	190.7296	0	2	
25	1	194.6067	0	730	2058	2857	4205	501	2.5	200	1	0	196.1602	0	2	
26	1	201.3815	0	730	2058	2857	4205	501	2.5	200	1	1	202.8347	1	2	
27	0	208.4469	0	730	2058	2857	4205	508	-0.5	200	1	1	209.8576	1	5	
28	0	216.1014	1	460	1105	2857	4205	503	2.5	200	0	0	219.8684	1	0	
29	0	224.2925	1	730	2058	2857	4205	507	-3.5	200	1	1	227.1849	1	4	
30	0	232.3343	0	730	2058	2857	4205	502	5.5	200	1	1	234.1127	1	0	
31	0	238.7784	0	730	2058	2857	4205	508	8.5	200	1	0	240.2506	0	5	
32	1	244.9431	1	730	2058	2857	4205	508	8.5	200	1	1	248.4779	1	5	
33	0	253.5103	0	730	2058	2857	4205	505	2.5	200	1	1	255.4563	1	4	
34	0	260.2933	0	460	1105	2857	4205	506	8.5	200	0	1	261.7528	0	2	
35	1	270.3051	0	460	1105	2857	4205	506	8.5	200	0	0	271.4901	1	2	
36	0	276.0101	0	730	2058	2857	4205	510	8.5	200	1	1	277.2712	1	3	
