Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	Mask	
1	0	14.2109	1	730	2058	2857	4205	509	-3.5	200	1	1	18.9334	1	4	
2	0	24.2416	0	460	1105	2857	4205	506	-0.5	200	0	0	25.3791	1	0	
3	0	30.3909	0	460	1105	2857	4205	501	2.5	200	0	0	31.6411	1	2	
4	0	37.7592	0	730	2058	2857	4205	504	-3.5	200	1	1	39.1733	1	5	
5	0	45.5977	0	730	2058	2857	4205	503	5.5	200	1	1	46.8107	1	5	
6	0	53.1448	0	460	1105	2857	4205	507	2.5	200	0	0	53.7540	1	4	
7	0	59.0435	0	460	1105	2857	4205	502	8.5	200	0	1	60.7774	0	0	
8	1	67.5705	1	460	1105	2857	4205	502	8.5	200	0	0	71.7613	1	0	
9	0	81.0171	0	460	1105	2857	4205	508	2.5	200	0	1	82.5276	0	3	
10	1	92.6101	1	460	1105	2857	4205	508	2.5	200	0	0	96.9706	1	3	
11	0	101.3556	1	730	2058	2857	4205	505	-6.5	200	1	0	105.8880	0	0	
12	1	111.3272	0	730	2058	2857	4205	505	-6.5	200	1	1	113.1917	1	0	
13	0	118.2597	0	730	2058	2857	4205	510	5.5	200	1	1	120.7653	1	4	
14	0	125.5895	1	730	2058	2857	4205	502	2.5	200	1	1	130.4292	1	3	
15	0	135.1951	0	730	2058	2857	4205	510	8.5	200	1	1	137.0306	1	4	
16	0	142.2850	0	460	1105	2857	4205	506	5.5	200	0	1	144.1034	0	2	
17	1	148.4551	0	460	1105	2857	4205	506	5.5	200	0	0	149.6273	1	2	
18	0	155.1958	0	730	2058	2857	4205	507	-6.5	200	1	0	156.3891	0	3	
19	1	163.0520	0	730	2058	2857	4205	507	-6.5	200	1	1	164.6960	1	3	
20	0	170.0267	0	730	2058	2857	4205	511	-3.5	200	1	0	175.7410	0	3	
21	1	180.0892	0	730	2058	2857	4205	511	-3.5	200	1	0	180.8503	0	3	
22	1	184.4784	0	730	2058	2857	4205	511	-3.5	200	1	1	185.7074	1	3	
23	0	190.4607	0	730	2058	2857	4205	508	5.5	200	1	1	191.8373	1	1	
24	0	197.9063	0	460	1105	2857	4205	503	2.5	200	0	0	198.9689	1	1	
25	0	203.4044	1	730	2058	2857	4205	505	5.5	200	1	1	208.5368	1	2	
26	0	213.6259	0	460	1105	2857	4205	509	-6.5	200	0	0	214.4177	1	0	
27	0	219.1867	0	730	2058	2857	4205	504	-0.5	200	1	1	220.6330	1	3	
28	0	226.1695	0	460	1105	2857	4205	509	2.5	200	0	1	227.6726	0	0	
29	1	231.9617	0	460	1105	2857	4205	509	2.5	200	0	0	233.0357	1	0	
30	0	238.2133	0	730	2058	2857	4205	501	-3.5	200	1	1	239.5881	1	2	
31	0	244.7238	1	730	2058	2857	4205	502	5.5	200	1	1	249.9722	1	0	
32	0	254.5270	0	460	1105	2857	4205	508	8.5	200	0	1	256.1085	0	3	
33	1	259.8906	0	460	1105	2857	4205	508	8.5	200	0	0	260.8876	1	3	
34	0	265.7404	0	730	2058	2857	4205	510	2.5	200	1	1	267.1936	1	1	
35	0	271.6269	0	460	1105	2857	4205	504	-3.5	200	0	0	272.7812	1	1	
36	0	277.4235	0	730	2058	2857	4205	506	-0.5	200	1	1	279.0562	1	5	
37	0	283.8195	0	460	1105	2857	4205	511	8.5	200	0	0	284.8596	1	1	
38	0	290.6054	0	730	2058	2857	4205	503	8.5	200	1	1	292.1846	1	1	
39	0	297.0146	0	730	2058	2857	4205	507	8.5	200	1	1	298.4500	1	0	
40	0	311.9156	0	730	2058	2857	4205	501	2.5	200	1	0	312.6608	0	5	
41	1	318.9797	0	730	2058	2857	4205	501	2.5	200	1	1	320.6383	1	5	
42	0	325.3739	0	460	1105	2857	4205	503	-3.5	200	0	0	326.2991	1	4	
43	0	330.8750	0	730	2058	2857	4205	505	8.5	200	1	1	332.1148	1	3	
44	0	336.6919	1	730	2058	2857	4205	511	-6.5	200	1	1	341.2256	1	4	
45	0	345.3321	0	460	1105	2857	4205	509	-0.5	200	0	0	346.4209	1	5	
46	0	352.0846	0	730	2058	2857	4205	506	8.5	200	1	1	353.5397	1	5	
47	0	357.5534	0	730	2058	2857	4205	504	-3.5	200	1	0	358.6924	0	0	
48	1	365.0991	1	730	2058	2857	4205	504	-3.5	200	1	1	369.6085	1	0	
49	0	374.3057	0	460	1105	2857	4205	507	-6.5	200	0	1	376.1838	0	1	
50	1	380.3845	0	460	1105	2857	4205	507	-6.5	200	0	0	381.3924	1	1	
51	0	386.8121	1	460	1105	2857	4205	508	2.5	200	0	0	390.1969	1	5	
52	0	395.4345	0	730	2058	2857	4205	510	2.5	200	1	1	396.9386	1	4	
53	0	402.9298	0	460	1105	2857	4205	510	-0.5	200	0	0	404.0407	1	4	
54	0	408.8504	1	460	1105	2857	4205	506	8.5	200	0	0	412.0567	1	5	
55	0	417.0083	0	730	2058	2857	4205	507	5.5	200	1	1	418.6048	1	3	
56	0	423.4251	1	460	1105	2857	4205	508	-6.5	200	0	0	427.1109	1	5	
57	0	433.3356	0	730	2058	2857	4205	505	-6.5	200	1	1	435.1679	1	5	
58	0	439.0994	1	730	2058	2857	4205	502	2.5	200	1	0	444.1179	0	2	
59	1	458.7330	0	730	2058	2857	4205	502	2.5	200	1	0	460.9946	0	2	
60	1	473.3602	1	730	2058	2857	4205	502	2.5	200	1	0	476.4878	0	2	
