Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	Mask	
1	0	325.1810	0	460	1105	2857	4205	509	-0.5	200	0	1	326.3206	0	5	
2	1	340.3939	1	460	1105	2857	4205	509	-0.5	200	0	1	345.2491	0	5	
3	1	351.5031	0	460	1105	2857	4205	509	-0.5	200	0	0	352.6419	1	5	
4	0	355.2041	1	730	2058	2857	4205	507	2.5	200	1	1	362.2466	1	2	
5	0	370.6221	0	460	1105	2857	4205	508	-6.5	200	0	0	372.4885	1	5	
6	0	379.0039	0	730	2058	2857	4205	503	-9.5	200	1	0	380.1779	0	3	
7	1	384.6334	1	730	2058	2857	4205	503	-9.5	200	1	1	389.7165	1	3	
8	0	395.0824	0	730	2058	2857	4205	504	-6.5	200	1	1	397.1587	1	4	
9	0	402.4736	0	730	2058	2857	4205	501	2.5	200	1	0	404.1334	0	0	
10	1	409.1297	1	730	2058	2857	4205	501	2.5	200	1	1	413.4797	1	0	
11	0	418.4555	1	460	1105	2857	4205	506	-12.5	200	0	0	423.4264	1	5	
12	0	427.1588	0	460	1105	2857	4205	510	-12.5	200	0	0	428.3585	1	4	
13	0	431.6862	1	730	2058	2857	4205	505	-0.5	200	1	0	436.0505	0	2	
14	1	442.5103	1	730	2058	2857	4205	505	-0.5	200	1	1	448.3158	1	2	
15	0	453.4232	1	460	1105	2857	4205	502	-9.5	200	0	0	457.2340	1	3	
16	0	460.8836	1	460	1105	2857	4205	510	-3.5	200	0	0	465.7034	1	5	
17	0	469.2303	0	730	2058	2857	4205	511	-0.5	200	1	1	471.0442	1	0	
18	0	475.7265	1	730	2058	2857	4205	505	-9.5	200	1	0	481.0586	0	5	
19	1	486.8490	0	730	2058	2857	4205	505	-9.5	200	1	0	488.6706	0	5	
20	1	493.2714	1	730	2058	2857	4205	505	-9.5	200	1	1	498.1335	1	5	
21	0	502.7722	0	460	1105	2857	4205	507	2.5	200	0	1	504.6238	0	5	
22	1	509.0657	0	460	1105	2857	4205	507	2.5	200	0	0	510.3577	1	5	
23	0	514.1338	1	460	1105	2857	4205	502	-6.5	200	0	0	517.9530	1	2	
24	0	522.1603	1	730	2058	2857	4205	506	2.5	200	1	1	525.8654	1	1	
25	0	530.9122	1	730	2058	2857	4205	508	-3.5	200	1	0	535.3711	0	4	
26	1	540.9703	0	730	2058	2857	4205	508	-3.5	200	1	1	542.6959	1	4	
27	0	547.4709	0	460	1105	2857	4205	503	-0.5	200	0	1	548.9842	0	0	
28	1	555.5671	1	460	1105	2857	4205	503	-0.5	200	0	0	559.4387	1	0	
29	0	562.6506	1	460	1105	2857	4205	504	-9.5	200	0	1	566.5582	0	0	
30	1	570.5925	1	460	1105	2857	4205	504	-9.5	200	0	0	573.9438	1	0	
31	0	577.1569	1	730	2058	2857	4205	509	-9.5	200	1	0	581.4641	0	1	
32	1	585.5693	0	730	2058	2857	4205	509	-9.5	200	1	0	587.7457	0	1	
33	1	593.4925	0	730	2058	2857	4205	509	-9.5	200	1	1	595.0795	1	1	
34	0	599.8645	0	730	2058	2857	4205	502	-0.5	200	1	1	601.2864	1	3	
35	0	606.3976	0	730	2058	2857	4205	501	-12.5	200	1	0	607.7076	0	0	
36	1	612.1930	1	730	2058	2857	4205	501	-12.5	200	1	1	616.8046	1	0	
37	0	622.6877	1	460	1105	2857	4205	505	-6.5	200	0	0	627.0715	1	3	
38	0	630.0289	1	460	1105	2857	4205	506	2.5	200	0	1	633.1532	0	1	
39	1	638.1948	1	460	1105	2857	4205	506	2.5	200	0	0	641.8778	1	1	
40	0	645.1042	1	730	2058	2857	4205	510	-9.5	200	1	1	649.3096	1	0	
41	0	654.1312	1	730	2058	2857	4205	509	-6.5	200	1	1	658.8407	1	3	
42	0	663.9659	1	730	2058	2857	4205	504	-9.5	200	1	1	669.5655	1	2	
43	0	673.6900	0	730	2058	2857	4205	511	2.5	200	1	1	675.5096	1	4	
44	0	681.5637	1	460	1105	2857	4205	507	-6.5	200	0	0	685.6324	1	0	
45	0	688.8010	1	730	2058	2857	4205	503	-12.5	200	1	1	692.7773	1	5	
46	0	697.2332	0	460	1105	2857	4205	503	2.5	200	0	1	698.7248	0	4	
47	1	709.5704	0	460	1105	2857	4205	503	2.5	200	0	0	711.0977	1	4	
48	0	714.6710	1	460	1105	2857	4205	507	-9.5	200	0	0	717.9116	1	4	
49	0	721.2607	0	460	1105	2857	4205	506	2.5	200	0	1	728.4374	0	3	
50	1	732.0507	0	460	1105	2857	4205	506	2.5	200	0	0	733.2662	1	3	
51	0	737.1153	1	460	1105	2857	4205	504	-3.5	200	0	1	741.3742	0	3	
52	1	752.6532	1	460	1105	2857	4205	504	-3.5	200	0	0	755.3891	1	3	
53	0	758.7064	0	460	1105	2857	4205	505	-3.5	200	0	1	760.2614	0	4	
54	1	765.4581	1	460	1105	2857	4205	505	-3.5	200	0	0	768.4050	1	4	
