Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	Mask	
1	0	974.8381	0	460	1105	2857	4205	509	-6.5	200	0	0	976.2612	1	5	
2	0	981.4697	0	460	1105	2857	4205	502	-0.5	200	0	0	982.9238	1	1	
3	0	990.0169	0	460	1105	2857	4205	503	-3.5	200	0	0	990.6813	1	4	
4	0	1007.5950	1	730	2058	2857	4205	510	2.5	200	1	0	1012.3974	0	5	
5	1	1019.3014	0	730	2058	2857	4205	510	2.5	200	1	0	1025.7816	0	5	
6	1	1031.8653	0	730	2058	2857	4205	510	2.5	200	1	1	1033.9558	1	5	
7	0	1051.5692	1	460	1105	2857	4205	507	-0.5	200	0	0	1057.1152	1	3	
8	0	1068.1199	0	460	1105	2857	4205	506	2.5	200	0	0	1069.5701	1	3	
9	0	1081.7837	0	460	1105	2857	4205	504	5.5	200	0	0	1082.9345	1	1	
10	0	1109.1040	1	460	1105	2857	4205	501	-0.5	200	0	1	1114.3889	0	0	
11	1	1118.1008	0	460	1105	2857	4205	501	-0.5	200	0	0	1119.4853	1	0	
12	0	1132.3758	0	730	2058	2857	4205	505	-0.5	200	1	1	1134.3029	1	3	
13	0	1144.4757	0	730	2058	2857	4205	508	-0.5	200	1	1	1146.0797	1	4	
14	0	1151.1051	1	460	1105	2857	4205	508	-3.5	200	0	0	1155.7830	1	2	
15	0	1162.0604	0	730	2058	2857	4205	506	-0.5	200	1	1	1164.0552	1	5	
16	0	1168.6108	0	460	1105	2857	4205	509	5.5	200	0	0	1170.1386	1	3	
17	0	1178.4381	0	730	2058	2857	4205	504	5.5	200	1	1	1180.1303	1	3	
18	0	1184.6173	0	730	2058	2857	4205	501	-6.5	200	1	1	1187.2726	1	4	
19	0	1193.7783	1	460	1105	2857	4205	502	2.5	200	0	1	1199.2356	0	0	
20	1	1202.8400	0	460	1105	2857	4205	502	2.5	200	0	0	1203.9782	1	0	
21	0	1216.5236	0	730	2058	2857	4205	511	-0.5	200	1	1	1218.1533	1	2	
22	0	1223.2180	0	460	1105	2857	4205	503	-0.5	200	0	0	1224.5586	1	5	
23	0	1233.0803	0	730	2058	2857	4205	507	-3.5	200	1	1	1234.7494	1	2	
24	0	1239.5864	0	730	2058	2857	4205	510	-3.5	200	1	1	1241.2548	1	5	
25	0	1247.9533	0	460	1105	2857	4205	506	5.5	200	0	1	1250.4528	0	2	
26	1	1255.1639	0	460	1105	2857	4205	506	5.5	200	0	0	1256.2992	1	2	
27	0	1268.3715	0	460	1105	2857	4205	501	8.5	200	0	0	1269.6680	1	4	
28	0	1279.0716	0	460	1105	2857	4205	509	5.5	200	0	0	1280.7241	1	4	
29	0	1288.9586	0	730	2058	2857	4205	503	-3.5	200	1	1	1291.2608	1	4	
30	0	1296.8150	0	730	2058	2857	4205	511	8.5	200	1	1	1298.7460	1	2	
31	0	1308.7448	0	730	2058	2857	4205	508	-6.5	200	1	1	1310.1590	1	2	
32	0	1315.2052	0	460	1105	2857	4205	510	8.5	200	0	1	1316.8778	0	3	
33	1	1321.5905	0	460	1105	2857	4205	510	8.5	200	0	0	1322.9330	1	3	
34	0	1333.7639	1	730	2058	2857	4205	505	5.5	200	1	1	1339.9666	1	1	
35	0	1344.5258	0	730	2058	2857	4205	507	8.5	200	1	0	1346.0619	0	5	
36	1	1349.8334	0	730	2058	2857	4205	507	8.5	200	1	0	1350.8806	0	5	
37	1	1357.5917	1	730	2058	2857	4205	507	8.5	200	1	1	1362.7092	1	5	
38	0	1368.7811	0	460	1105	2857	4205	504	2.5	200	0	1	1370.4282	0	2	
