Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	Mask	
1	0	1130.0483	0	460	1105	2857	4205	506	-3.5	200	0	1	1131.7465	0	0	
2	1	1135.3761	0	460	1105	2857	4205	506	-3.5	200	0	0	1137.8242	1	0	
3	0	1144.4608	0	460	1105	2857	4205	507	8.5	200	0	0	1147.0158	1	1	
4	0	1155.9172	1	730	2058	2857	4205	501	-6.5	200	1	1	1161.5678	1	0	
5	0	1176.3849	0	730	2058	2857	4205	510	2.5	200	1	1	1177.6476	1	2	
6	0	1187.0947	0	730	2058	2857	4205	502	-0.5	200	1	0	1188.8302	0	0	
7	1	1193.8201	0	730	2058	2857	4205	502	-0.5	200	1	1	1195.2428	1	0	
8	0	1206.7175	1	730	2058	2857	4205	509	5.5	200	1	1	1213.2561	1	4	
9	0	1221.8874	0	460	1105	2857	4205	508	-0.5	200	0	0	1225.7544	1	3	
10	0	1232.4790	1	460	1105	2857	4205	503	8.5	200	0	0	1239.6307	1	3	
11	0	1252.8381	1	730	2058	2857	4205	505	-3.5	200	1	0	1258.5256	0	5	
12	1	1262.2139	0	730	2058	2857	4205	505	-3.5	200	1	1	1263.7181	1	5	
13	0	1271.3125	1	460	1105	2857	4205	511	-0.5	200	0	0	1277.2436	1	1	
14	0	1283.6924	0	460	1105	2857	4205	502	5.5	200	0	0	1285.5317	1	4	
15	0	1292.3179	0	730	2058	2857	4205	503	2.5	200	1	1	1293.8007	1	1	
16	0	1299.7525	0	730	2058	2857	4205	501	-6.5	200	1	0	1301.9795	0	3	
17	1	1308.6144	0	730	2058	2857	4205	501	-6.5	200	1	1	1310.0895	1	3	
18	0	1315.6851	0	730	2058	2857	4205	504	-0.5	200	1	1	1317.5017	1	4	
19	0	1322.9578	0	460	1105	2857	4205	507	-0.5	200	0	1	1324.4042	0	0	
20	1	1328.0791	0	460	1105	2857	4205	507	-0.5	200	0	0	1330.2514	1	0	
21	0	1340.1077	0	460	1105	2857	4205	506	-3.5	200	0	0	1342.1987	1	2	
22	0	1346.4760	0	730	2058	2857	4205	510	-0.5	200	1	1	1347.9875	1	2	
23	0	1353.3301	1	730	2058	2857	4205	508	-6.5	200	1	0	1359.3702	0	1	
24	1	1365.7229	1	730	2058	2857	4205	508	-6.5	200	1	0	1371.2944	0	1	
25	1	1378.9551	0	730	2058	2857	4205	508	-6.5	200	1	1	1384.2432	1	1	
26	0	1390.2178	0	460	1105	2857	4205	511	5.5	200	0	1	1391.8429	0	0	
27	1	1401.1585	1	460	1105	2857	4205	511	5.5	200	0	0	1405.6074	1	0	
28	0	1410.2492	0	730	2058	2857	4205	509	2.5	200	1	1	1411.8019	1	4	
29	0	1416.4232	0	460	1105	2857	4205	506	5.5	200	0	1	1417.9554	0	2	
30	1	1421.8191	0	460	1105	2857	4205	506	5.5	200	0	0	1423.3847	1	2	
31	0	1429.7137	0	730	2058	2857	4205	507	-0.5	200	1	1	1431.0220	1	3	
32	0	1435.6682	0	460	1105	2857	4205	503	-3.5	200	0	0	1438.4539	1	5	
33	0	1442.9533	1	460	1105	2857	4205	510	-6.5	200	0	0	1448.2901	1	0	
34	0	1452.9071	1	460	1105	2857	4205	511	-6.5	200	0	0	1458.6318	1	1	
35	0	1463.0892	1	460	1105	2857	4205	505	8.5	200	0	1	1468.7807	0	0	
36	1	1473.4061	0	460	1105	2857	4205	505	8.5	200	0	0	1475.5507	1	0	
37	0	1480.1461	0	730	2058	2857	4205	502	8.5	200	1	1	1481.9122	1	5	
38	0	1487.8265	0	730	2058	2857	4205	504	-6.5	200	1	0	1489.9578	0	2	
39	1	1496.7518	0	730	2058	2857	4205	504	-6.5	200	1	1	1498.6042	1	2	
