Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	Mask	
1	0	41.5038	0	730	2058	2857	4205	511	-0.5	200	1	0	43.6522	0	4	
2	1	52.8391	0	730	2058	2857	4205	511	-0.5	200	1	1	67.8793	1	4	
3	0	104.9861	1	730	2058	2857	4205	508	-3.5	200	1	1	108.0825	1	4	
4	0	143.4898	1	730	2058	2857	4205	505	2.5	200	1	1	149.3635	1	5	
5	0	166.8294	1	460	1105	2857	4205	501	-3.5	200	0	0	169.1289	1	3	
6	0	177.6001	0	730	2058	2857	4205	506	-3.5	200	1	1	179.9751	1	2	
7	0	198.7766	1	730	2058	2857	4205	503	-6.5	200	1	0	200.9619	0	2	
8	1	208.9807	0	730	2058	2857	4205	503	-6.5	200	1	0	211.0582	0	2	
9	1	220.7106	1	730	2058	2857	4205	503	-6.5	200	1	1	224.2318	1	2	
10	0	239.5313	1	460	1105	2857	4205	502	-6.5	200	0	0	240.4312	1	0	
11	0	246.7448	0	460	1105	2857	4205	509	-12.5	200	0	0	248.0678	1	2	
12	0	253.8027	0	730	2058	2857	4205	507	-0.5	200	1	0	255.3420	0	0	
13	1	259.4011	1	730	2058	2857	4205	507	-0.5	200	1	0	260.6665	0	0	
14	1	264.5860	1	730	2058	2857	4205	507	-0.5	200	1	1	266.2911	1	0	
15	0	278.2420	1	730	2058	2857	4205	510	-9.5	200	1	1	279.8160	1	3	
16	0	289.9254	0	460	1105	2857	4205	510	-9.5	200	0	0	292.9305	1	1	
17	0	297.7133	1	460	1105	2857	4205	503	-6.5	200	0	0	301.2947	1	2	
18	0	306.1492	1	730	2058	2857	4205	502	-9.5	200	1	0	310.1381	0	2	
19	1	313.7474	0	730	2058	2857	4205	502	-9.5	200	1	0	315.2772	0	2	
20	1	318.8392	0	730	2058	2857	4205	502	-9.5	200	1	1	320.5177	1	2	
21	0	335.2223	0	730	2058	2857	4205	507	-6.5	200	1	0	337.2245	0	0	
22	1	345.5341	1	730	2058	2857	4205	507	-6.5	200	1	1	348.9420	1	0	
23	0	363.6398	1	730	2058	2857	4205	505	-9.5	200	1	0	365.5411	0	5	
24	1	375.4691	0	730	2058	2857	4205	505	-9.5	200	1	0	377.0434	0	5	
25	1	380.9078	0	730	2058	2857	4205	505	-9.5	200	1	1	384.6692	1	5	
26	0	398.1552	0	460	1105	2857	4205	508	-6.5	200	0	0	399.4618	1	3	
27	0	406.1921	1	460	1105	2857	4205	504	-3.5	200	0	0	407.3478	1	1	
28	0	412.5455	0	730	2058	2857	4205	501	-3.5	200	1	0	413.9393	0	0	
29	1	419.1710	1	730	2058	2857	4205	501	-3.5	200	1	1	420.7836	1	0	
30	0	431.9886	0	730	2058	2857	4205	506	-9.5	200	1	1	433.2976	1	4	
31	0	444.6023	0	730	2058	2857	4205	509	-9.5	200	1	1	446.0229	1	0	
