Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	Mask	
1	0	253.0312	0	730	2058	2857	4205	508	-3.5	200	1	1	255.6754	1	2	
2	0	258.7879	0	730	2058	2857	4205	510	-12.5	200	1	0	260.4812	0	4	
3	1	264.3954	0	730	2058	2857	4205	510	-12.5	200	1	1	265.5402	1	4	
4	0	268.8319	0	460	1105	2857	4205	506	-12.5	200	0	1	270.5447	0	2	
5	1	274.3739	0	460	1105	2857	4205	506	-12.5	200	0	0	275.6538	1	2	
6	0	280.6354	1	460	1105	2857	4205	511	-3.5	200	0	0	281.6352	1	2	
7	0	292.7524	0	460	1105	2857	4205	502	2.5	200	0	0	293.9809	1	0	
8	0	306.4509	0	460	1105	2857	4205	507	-3.5	200	0	0	307.4298	1	5	
9	0	316.3469	0	460	1105	2857	4205	505	-6.5	200	0	0	317.4862	1	0	
10	0	330.8779	0	460	1105	2857	4205	509	2.5	200	0	0	331.4520	1	2	
11	0	340.0891	0	460	1105	2857	4205	503	-12.5	200	0	0	341.0707	1	5	
12	0	362.9346	0	460	1105	2857	4205	501	-0.5	200	0	0	363.6917	1	4	
13	0	369.3986	1	730	2058	2857	4205	503	-0.5	200	1	0	372.1148	0	5	
14	1	375.6340	0	730	2058	2857	4205	503	-0.5	200	1	0	376.7701	0	5	
15	1	380.4289	0	730	2058	2857	4205	503	-0.5	200	1	1	381.3997	1	5	
16	0	384.0092	1	730	2058	2857	4205	507	-3.5	200	1	1	389.0060	1	3	
17	0	403.0182	0	730	2058	2857	4205	501	-6.5	200	1	1	404.0772	1	5	
18	0	417.5287	1	460	1105	2857	4205	506	-9.5	200	0	0	421.9701	1	5	
19	0	426.3793	1	460	1105	2857	4205	504	-9.5	200	0	0	431.8673	1	0	
20	0	436.6265	0	460	1105	2857	4205	502	-12.5	200	0	0	437.8033	1	3	
21	0	442.6603	1	730	2058	2857	4205	510	-9.5	200	1	0	447.8321	0	3	
22	1	451.5252	0	730	2058	2857	4205	510	-9.5	200	1	1	452.8891	1	3	
23	0	460.0858	0	460	1105	2857	4205	505	-9.5	200	0	0	461.1599	1	3	
24	0	465.3348	1	460	1105	2857	4205	508	2.5	200	0	0	469.2670	1	4	
25	0	473.6120	0	460	1105	2857	4205	509	-9.5	200	0	0	475.3468	1	1	
