Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	Mask	
1	0	1565.9067	0	460	1105	2857	4205	507	-0.5	200	0	1	1569.5639	0	0	
2	1	1574.0577	1	460	1105	2857	4205	507	-0.5	200	0	1	1580.9903	0	0	
3	1	1585.1894	0	460	1105	2857	4205	507	-0.5	200	0	0	1586.3443	1	0	
4	0	1592.9868	0	460	1105	2857	4205	505	2.5	200	0	1	1594.6506	0	5	
5	1	1600.6749	1	460	1105	2857	4205	505	2.5	200	0	0	1606.6288	1	5	
6	0	1613.7250	0	460	1105	2857	4205	511	-3.5	200	0	0	1615.2109	1	3	
7	0	1620.7854	1	460	1105	2857	4205	506	2.5	200	0	0	1624.4022	1	4	
8	0	1633.5644	0	730	2058	2857	4205	509	-3.5	200	1	0	1634.8889	0	2	
9	1	1638.8396	0	730	2058	2857	4205	509	-3.5	200	1	0	1640.1298	0	2	
10	1	1644.0449	0	730	2058	2857	4205	509	-3.5	200	1	1	1645.6219	1	2	
11	0	1650.9669	1	730	2058	2857	4205	508	-0.5	200	1	0	1656.1396	0	2	
12	1	1661.2006	0	730	2058	2857	4205	508	-0.5	200	1	1	1662.4953	1	2	
13	0	1667.9728	0	730	2058	2857	4205	503	-3.5	200	1	0	1669.5833	0	5	
14	1	1677.9805	1	730	2058	2857	4205	503	-3.5	200	1	1	1682.7746	1	5	
15	0	1686.7947	0	730	2058	2857	4205	501	-3.5	200	1	1	1688.7056	1	1	
16	0	1698.0673	0	460	1105	2857	4205	504	5.5	200	0	0	1699.2351	1	4	
17	0	1703.3799	1	730	2058	2857	4205	502	8.5	200	1	1	1709.5559	1	2	
18	0	1714.5974	0	460	1105	2857	4205	506	8.5	200	0	0	1716.0190	1	1	
19	0	1724.9478	0	730	2058	2857	4205	504	-6.5	200	1	1	1727.0199	1	4	
20	0	1733.3178	0	460	1105	2857	4205	501	8.5	200	0	1	1735.0610	0	0	
21	1	1745.6813	0	460	1105	2857	4205	501	8.5	200	0	1	1747.9282	0	0	
22	1	1752.1808	1	460	1105	2857	4205	501	8.5	200	0	0	1756.9692	1	0	
23	0	1762.7292	0	730	2058	2857	4205	509	-0.5	200	1	1	1764.9158	1	5	
24	0	1769.1797	0	460	1105	2857	4205	510	8.5	200	0	1	1771.2816	0	2	
25	1	1774.8664	0	460	1105	2857	4205	510	8.5	200	0	0	1776.3539	1	2	
26	0	1791.7854	0	460	1105	2857	4205	502	-0.5	200	0	0	1792.8087	1	5	
27	0	1799.7339	0	460	1105	2857	4205	511	-0.5	200	0	0	1801.1216	1	2	
28	0	1806.2085	0	460	1105	2857	4205	503	8.5	200	0	0	1807.7388	1	5	
29	0	1819.5698	0	730	2058	2857	4205	505	5.5	200	1	1	1821.2561	1	5	
30	0	1825.8697	0	730	2058	2857	4205	508	-3.5	200	1	0	1827.4363	0	4	
31	1	1831.0965	0	730	2058	2857	4205	508	-3.5	200	1	1	1832.6903	1	4	
32	0	1837.3422	0	730	2058	2857	4205	510	-0.5	200	1	1	1838.9623	1	0	
33	0	1843.9766	0	730	2058	2857	4205	509	2.5	200	1	0	1845.1815	0	0	
34	1	1868.7145	1	730	2058	2857	4205	509	2.5	200	1	1	1874.5351	1	0	
35	0	1878.8286	1	460	1105	2857	4205	505	-3.5	200	0	1	1883.6378	0	1	
36	1	1891.7496	0	460	1105	2857	4205	505	-3.5	200	0	0	1893.6327	1	1	
37	0	1898.9588	0	460	1105	2857	4205	502	2.5	200	0	1	1900.4812	0	1	
38	1	1904.2058	0	460	1105	2857	4205	502	2.5	200	0	0	1905.8514	1	1	
39	0	1913.5064	0	730	2058	2857	4205	506	5.5	200	1	1	1915.2729	1	4	
40	0	1919.4426	0	460	1105	2857	4205	501	8.5	200	0	0	1921.1044	1	4	
41	0	1932.0668	0	460	1105	2857	4205	504	-6.5	200	0	0	1933.5850	1	4	
42	0	1942.4885	0	460	1105	2857	4205	503	2.5	200	0	1	1944.5575	0	0	
43	1	1950.8717	1	460	1105	2857	4205	503	2.5	200	0	0	1955.4733	1	0	
44	0	1962.4683	0	460	1105	2857	4205	511	8.5	200	0	1	1964.6939	0	3	
45	1	1970.0610	0	460	1105	2857	4205	511	8.5	200	0	0	1971.0863	1	3	
46	0	1983.5437	0	460	1105	2857	4205	507	-6.5	200	0	0	1986.9585	1	3	
47	0	1991.2383	1	730	2058	2857	4205	503	5.5	200	1	1	1996.4060	1	3	
48	0	2010.8753	0	730	2058	2857	4205	501	-0.5	200	1	0	2011.9465	0	1	
49	1	2035.1944	0	730	2058	2857	4205	501	-0.5	200	1	0	2038.5363	0	1	
50	1	2045.7769	0	730	2058	2857	4205	501	-0.5	200	1	0	2047.2028	0	1	
