Trial	CorrectionTrial?	StartTime	CenterReward?	SpkrIdx	SpkrPos	duration	HoldTime	Atten	Response	RespTime	Correct	ComputerTime	SoundOrLED	
1	0	211.271	1	5	0	700	1021	0.0	4	226.002	0	736567.626136	0	
2	1	241.620	0	5	0	700	1021	0.0	3	243.575	0	736567.626339	0	
3	1	249.047	0	5	0	700	1021	0.0	5	251.048	1	736567.626426	0	
4	0	269.602	0	3	-60	700	1101	9.0	3	273.731	1	736567.626688	0	
5	0	284.421	0	4	-30	700	1041	0.0	3	285.666	0	736567.626826	0	
6	1	290.836	0	4	-30	700	1041	0.0	3	292.612	0	736567.626907	0	
7	1	303.000	1	4	-30	700	1041	0.0	7	309.273	0	736567.627099	0	
8	1	314.425	0	4	-30	700	1041	0.0	4	316.548	1	736567.627183	0	
9	0	333.443	0	4	-30	700	1081	9.0	3	339.163	0	736567.627445	0	
10	1	349.135	0	4	-30	700	1081	9.0	3	351.379	0	736567.627586	0	
11	1	362.177	0	4	-30	700	1081	9.0	3	363.382	0	736567.627725	0	
12	1	368.564	0	4	-30	700	1081	9.0	7	371.278	0	736567.627816	0	
13	1	380.123	0	4	-30	700	1081	9.0	5	381.894	0	736567.627940	0	
14	1	387.646	0	4	-30	700	1081	9.0	8	389.669	0	736567.628030	0	
15	1	395.788	0	4	-30	700	1081	9.0	3	397.299	0	736567.628118	0	
16	1	403.411	0	4	-30	700	1081	9.0	4	404.963	1	736567.628207	0	
17	0	423.878	0	7	60	700	1181	9.0	7	425.411	1	736567.628443	0	
18	0	439.530	0	7	60	700	1161	4.5	5	448.751	0	736567.628713	0	
19	1	452.056	0	7	60	700	1161	4.5	8	453.362	0	736567.628767	0	
20	1	468.376	1	7	60	700	1161	4.5	5	476.328	0	736567.629033	0	
21	1	479.650	0	7	60	700	1161	4.5	7	481.462	1	736567.629092	0	
22	0	496.221	1	8	90	700	1121	4.5	7	501.627	0	736567.629326	0	
23	1	507.622	0	8	90	700	1121	4.5	8	509.501	1	736567.629416	0	
24	0	534.928	0	5	0	700	1201	0.0	3	544.553	0	736567.629822	0	
25	1	550.598	0	5	0	700	1201	0.0	3	552.583	0	736567.629915	0	
26	1	558.446	0	5	0	700	1201	0.0	5	560.252	1	736567.630004	0	
27	0	575.822	0	3	-60	700	1061	0.0	3	579.895	1	736567.630232	0	
28	0	590.596	0	8	90	700	1141	9.0	7	592.468	0	736567.630377	0	
29	1	598.456	0	8	90	700	1141	9.0	7	600.175	0	736567.630466	0	
30	1	605.432	0	8	90	700	1141	9.0	7	607.145	0	736567.630547	0	
31	1	612.427	0	8	90	700	1141	9.0	8	613.930	1	736567.630626	0	
