Trial	CorrectionTrial?	StartTime	CenterReward?	SpkrIdx	SpkrPos	duration	HoldTime	Atten	Response	RespTime	Correct	ComputerTime	SoundOrLED	
1	0	13.820	0	2	-90	700	1041	9.0	7	19.400	0	736602.380938	0	
2	1	35.302	0	2	-90	700	1041	9.0	3	36.765	0	736602.381138	0	
3	1	88.323	1	2	-90	700	1041	9.0	8	95.027	0	736602.381813	0	
4	1	112.790	0	2	-90	700	1041	9.0	3	114.870	0	736602.382043	0	
5	1	147.424	0	2	-90	700	1041	9.0	3	150.090	0	736602.382450	0	
6	1	155.313	0	2	-90	700	1041	9.0	2	157.087	1	736602.382532	0	
7	0	172.523	0	3	-60	700	1121	4.5	4	174.106	0	736602.382728	0	
8	1	184.141	0	3	-60	700	1121	4.5	2	185.876	0	736602.382864	0	
9	1	199.743	0	3	-60	700	1121	4.5	6	201.235	0	736602.383042	0	
10	1	206.499	0	3	-60	700	1121	4.5	3	207.750	1	736602.383118	0	
11	0	215.866	0	4	-30	700	1001	4.5	4	223.785	1	736602.383303	0	
12	0	234.989	0	3	-60	700	1161	9.0	3	236.746	1	736602.383453	0	
13	0	247.485	0	2	-90	700	1081	0.0	2	249.003	1	736602.383595	0	
14	0	261.614	0	7	60	700	1021	4.5	6	263.466	0	736602.383762	0	
15	1	282.979	0	7	60	700	1021	4.5	7	284.668	1	736602.384007	0	
16	0	294.300	0	8	90	700	1181	9.0	8	295.877	1	736602.384137	0	
17	0	307.332	0	7	60	700	1141	4.5	6	308.533	0	736602.384284	0	
18	1	318.282	0	7	60	700	1141	4.5	8	319.707	0	736602.384414	0	
19	1	333.642	0	7	60	700	1141	4.5	7	335.485	1	736602.384596	0	
20	0	346.653	0	8	90	700	1101	0.0	8	347.878	1	736602.384739	0	
21	0	364.689	0	4	-30	700	1061	9.0	8	366.056	0	736602.384950	0	
22	1	374.599	0	4	-30	700	1061	9.0	2	375.708	0	736602.385062	0	
23	1	388.745	0	4	-30	700	1061	9.0	4	394.707	1	736602.385282	0	
24	0	409.885	0	6	30	700	1021	9.0	6	411.021	1	736602.385470	0	
25	0	420.582	1	6	30	700	1081	0.0	4	426.639	0	736602.385651	0	
26	1	432.096	0	6	30	700	1081	0.0	7	433.775	0	736602.385733	0	
27	1	438.968	0	6	30	700	1081	0.0	6	440.728	1	736602.385813	0	
28	0	450.198	1	8	90	700	1101	0.0	7	458.306	0	736602.386017	0	
29	1	463.571	0	8	90	700	1101	0.0	8	465.746	1	736602.386103	0	
30	0	476.230	0	3	-60	700	1001	9.0	3	478.302	1	736602.386249	0	
31	0	488.027	0	6	30	700	1181	4.5	6	489.150	1	736602.386375	0	
32	0	499.282	1	6	30	700	1061	0.0	6	502.710	1	736602.386532	0	
33	0	510.957	0	8	90	700	1121	0.0	6	512.766	0	736602.386648	0	
34	1	519.071	0	8	90	700	1121	0.0	7	521.046	0	736602.386744	0	
35	1	541.308	0	8	90	700	1121	0.0	7	542.488	0	736602.386991	0	
36	1	547.814	0	8	90	700	1121	0.0	8	550.143	1	736602.387080	0	
