Trial	CorrectionTrial?	StartTime	CenterReward?	SpkrIdx	SpkrPos	duration	HoldTime	Atten	Response	RespTime	Correct	ComputerTime	SoundOrLED	
1	0	244.944	1	7	60	700	1001	0.0	8	251.346	0	736580.604926	0	
2	1	278.984	0	7	60	700	1001	0.0	6	282.284	0	736580.605284	0	
3	0	294.055	0	4	-30	700	1121	9.0	3	295.963	0	736580.605442	0	
4	1	307.585	0	4	-30	700	1121	9.0	4	319.355	1	736580.605713	0	
5	0	354.111	0	2	-90	700	1201	9.0	3	356.203	0	736580.606140	0	
6	1	362.793	0	2	-90	700	1201	9.0	3	364.801	0	736580.606239	0	
7	0	382.363	0	3	-60	700	1061	0.0	3	384.210	1	736580.606463	0	
8	0	395.582	0	6	30	700	1181	4.5	6	397.321	1	736580.606616	0	
9	0	407.902	0	8	90	700	1161	0.0	8	409.610	1	736580.606758	0	
10	0	421.033	0	7	60	700	1081	9.0	6	422.773	0	736580.606910	0	
11	1	427.991	0	7	60	700	1081	9.0	7	429.530	1	736580.606988	0	
12	0	442.367	0	6	30	700	1041	4.5	6	443.961	1	736580.607155	0	
13	0	453.353	0	2	-90	700	1141	0.0	3	455.375	0	736580.607287	0	
14	1	460.644	0	2	-90	700	1141	0.0	3	463.695	0	736580.607383	0	
15	1	477.598	0	2	-90	700	1141	0.0	3	479.068	0	736580.607562	0	
16	1	485.558	0	2	-90	700	1141	0.0	4	487.419	0	736580.607659	0	
17	1	496.587	0	2	-90	700	1141	0.0	2	500.859	1	736580.607814	0	
18	0	520.281	0	3	-60	700	1021	4.5	4	521.860	0	736580.608057	0	
19	1	528.655	0	3	-60	700	1021	4.5	2	530.246	0	736580.608154	0	
20	1	541.675	0	3	-60	700	1021	4.5	4	543.556	0	736580.608308	0	
21	1	548.738	0	3	-60	700	1021	4.5	6	550.459	0	736580.608388	0	
22	1	555.633	0	3	-60	700	1021	4.5	3	557.975	1	736580.608475	0	
23	0	572.685	0	4	-30	700	1141	0.0	6	574.031	0	736580.608661	0	
24	1	579.345	0	4	-30	700	1141	0.0	7	581.086	0	736580.608742	0	
25	1	588.454	0	4	-30	700	1141	0.0	7	589.969	0	736580.608845	0	
26	1	603.656	0	4	-30	700	1141	0.0	4	608.350	1	736580.609058	0	
27	0	634.564	0	8	90	700	1121	4.5	7	635.816	0	736580.609376	0	
28	1	641.549	0	8	90	700	1121	4.5	8	643.220	1	736580.609461	0	
29	0	661.931	0	6	30	700	1041	4.5	6	663.502	1	736580.609696	0	
30	0	672.223	0	2	-90	700	1161	9.0	3	674.970	0	736580.609829	0	
31	1	680.267	0	2	-90	700	1161	9.0	3	683.089	0	736580.609923	0	
32	1	688.367	0	2	-90	700	1161	9.0	4	690.362	0	736580.610007	0	
33	1	705.504	1	2	-90	700	1161	9.0	3	711.233	0	736580.610249	0	
34	1	729.138	0	2	-90	700	1161	9.0	2	731.462	1	736580.610483	0	
35	0	749.041	0	3	-60	700	1061	0.0	3	750.904	1	736580.610707	0	
36	0	761.644	0	7	60	700	1021	9.0	6	763.143	0	736580.610850	0	
37	1	768.344	0	7	60	700	1021	9.0	7	770.190	1	736580.610931	0	
38	0	786.107	0	8	90	700	1081	9.0	7	787.458	0	736580.611131	0	
39	1	795.901	0	8	90	700	1081	9.0	8	797.622	1	736580.611248	0	
40	0	811.700	0	8	90	700	1201	4.5	8	813.302	1	736580.611430	0	
41	0	831.094	0	2	-90	700	1181	4.5	2	832.524	1	736580.611653	0	
42	0	846.759	0	4	-30	700	1101	0.0	4	848.354	1	736580.611836	0	
43	0	864.451	0	7	60	700	1061	4.5	6	865.783	0	736580.612037	0	
44	1	870.969	0	7	60	700	1061	4.5	8	872.337	0	736580.612113	0	
45	1	877.719	0	7	60	700	1061	4.5	7	879.762	1	736580.612199	0	
46	0	895.897	0	4	-30	700	1101	9.0	6	897.244	0	736580.612402	0	
47	1	902.518	1	4	-30	700	1101	9.0	7	904.388	0	736580.612484	0	
48	1	909.635	1	4	-30	700	1101	9.0	8	912.024	0	736580.612572	0	
49	1	921.529	0	4	-30	700	1101	9.0	-1	-1.000	0	736580.612857	0	
50	0	949.288	0	6	30	700	1001	9.0	6	954.667	1	736580.613066	0	
51	0	965.017	0	3	-60	700	1121	0.0	2	968.102	0	736580.613221	0	
52	1	973.330	0	3	-60	700	1121	0.0	3	975.287	1	736580.613305	0	
53	0	988.780	0	2	-90	700	1041	9.0	2	990.225	1	736580.613478	0	
54	0	1008.114	0	6	30	700	1181	4.5	7	1010.355	0	736580.613711	0	
55	1	1044.508	0	6	30	700	1181	4.5	-1	-1.000	0	736580.614279	0	
