Sample,Month,Day,Year,Hour,Minute,Second,Loop_L,ambient_L,Loop_R,ambient_R
86,12,10,2014,8,44,13,5537,20,5537,19.8
87,12,10,2014,8,44,14,5537,20,5537,19.8
88,12,10,2014,8,44,15,5537,20,5537,19.8
89,12,10,2014,8,44,16,5537,20,5537,19.8
90,12,10,2014,8,44,17,5537,20,5537,19.8
91,12,10,2014,8,44,18,5537,20,5537,19.8
92,12,10,2014,8,44,19,5537,20,5537,19.8
93,12,10,2014,8,44,20,5537,20,5537,19.8
94,12,10,2014,8,44,21,5537,20,5537,19.8
95,12,10,2014,8,44,22,5537,20,5537,19.8
96,12,10,2014,8,44,23,5537,20,5537,19.8
97,12,10,2014,8,44,24,5537,20,5537,19.8
98,12,10,2014,8,44,25,5537,20,5537,19.8
99,12,10,2014,8,44,26,5537,20,5537,19.8
100,12,10,2014,8,44,27,5537,20,5537,19.8
101,12,10,2014,8,44,28,5537,20,5537,19.8
102,12,10,2014,8,44,29,5537,20,5537,19.8
103,12,10,2014,8,44,30,5537,20,5537,19.8
104,12,10,2014,8,44,31,5537,20,5537,19.8
105,12,10,2014,8,44,32,5537,20,5537,19.8
106,12,10,2014,8,44,33,5537,20,5537,19.8
107,12,10,2014,8,44,34,5537,20,5537,19.8
108,12,10,2014,8,44,35,5537,20,5537,19.8
109,12,10,2014,8,44,36,5537,20,5537,19.8
110,12,10,2014,8,44,37,5537,20,5537,19.8
111,12,10,2014,8,44,38,5537,20,5537,19.8
112,12,10,2014,8,44,39,5537,20,5537,19.8
113,12,10,2014,8,44,40,5537,20,5537,19.8
114,12,10,2014,8,44,41,5537,20,5537,19.8
115,12,10,2014,8,44,42,5537,20,5537,19.8
116,12,10,2014,8,44,43,5537,20,5537,19.8
117,12,10,2014,8,44,44,5537,20,5537,19.8
118,12,10,2014,8,44,46,5537,20,5537,19.8
119,12,10,2014,8,44,47,5537,20,5537,19.8
120,12,10,2014,8,44,48,5537,20,5537,19.8
121,12,10,2014,8,44,49,5537,20,5537,19.8
122,12,10,2014,8,44,50,5537,20,5537,19.8
123,12,10,2014,8,44,51,5537,20,5537,19.8
124,12,10,2014,8,44,52,5537,20,5537,19.8
125,12,10,2014,8,44,53,5537,20,5537,19.8
126,12,10,2014,8,44,54,5537,20,5537,19.8
127,12,10,2014,8,44,55,5537,20,5537,19.8
128,12,10,2014,8,44,56,5537,20,5537,19.8
129,12,10,2014,8,44,57,5537,20,5537,19.8
130,12,10,2014,8,44,58,5537,20,5537,19.8
131,12,10,2014,8,44,59,5537,20,5537,19.8
132,12,10,2014,8,45,0,5537,20,5537,19.8
133,12,10,2014,8,45,1,5537,20,5537,19.8
134,12,10,2014,8,45,2,5537,20,5537,19.8
135,12,10,2014,8,45,3,5537,20,5537,19.8
136,12,10,2014,8,45,4,5537,20,5537,19.8
137,12,10,2014,8,45,5,5537,20,5537,19.8
138,12,10,2014,8,45,6,5537,20,5537,19.8
139,12,10,2014,8,45,7,5537,20,5537,19.8
140,12,10,2014,8,45,8,5537,20,5537,19.8
141,12,10,2014,8,45,9,5537,20,5537,19.8
142,12,10,2014,8,45,10,5537,20,5537,19.8
143,12,10,2014,8,45,11,5537,20,5537,19.8
144,12,10,2014,8,45,12,5537,20,5537,19.8
145,12,10,2014,8,45,13,5537,20,5537,19.8
146,12,10,2014,8,45,14,5537,20,5537,19.8
147,12,10,2014,8,45,15,5537,20,5537,19.8
148,12,10,2014,8,45,16,5537,20,5537,19.8
149,12,10,2014,8,45,17,5537,20,5537,19.8
150,12,10,2014,8,45,18,5537,20,11,19.8
151,12,10,2014,8,45,19,5537,20,11,19.8
152,12,10,2014,8,45,20,5537,20,962,19.8
153,12,10,2014,8,45,21,5537,20,541,19.8
154,12,10,2014,8,45,22,5537,20,541,19.8
155,12,10,2014,8,45,23,5537,20,36,19.8
156,12,10,2014,8,45,24,5537,20,36,19.8
157,12,10,2014,8,45,25,5537,20,36,19.8
158,12,10,2014,8,45,26,5537,20,36,19.8
159,12,10,2014,8,45,27,5537,20,36,19.8
160,12,10,2014,8,45,28,5537,20,36,19.8
161,12,10,2014,8,45,29,5537,20,36,19.8
162,12,10,2014,8,45,30,-258,20,36,19.8
163,12,10,2014,8,45,31,1310,20,36,19.8
164,12,10,2014,8,45,32,38,20,36,19.8
165,12,10,2014,8,45,33,38,20,36,19.8
166,12,10,2014,8,45,34,38,20,36,19.8
167,12,10,2014,8,45,35,38,20,36,19.8
168,12,10,2014,8,45,36,38,20,36,19.8
169,12,10,2014,8,45,37,38,20,36,19.8
170,12,10,2014,8,45,38,38,20,36,19.8
171,12,10,2014,8,45,39,38,20,36,19.8
172,12,10,2014,8,45,40,38,20,36,19.8
173,12,10,2014,8,45,41,38,20,36,19.8
174,12,10,2014,8,45,42,38,20,36,19.8
175,12,10,2014,8,45,43,38,20,36,19.8
176,12,10,2014,8,45,44,38,20,36,19.8
177,12,10,2014,8,45,45,38,20,36,19.8
178,12,10,2014,8,45,46,38,20,36,19.8
179,12,10,2014,8,45,47,38,20,36,19.8
180,12,10,2014,8,45,48,38,20,36,19.8
181,12,10,2014,8,45,49,38,20,36,19.8
182,12,10,2014,8,45,50,38,20,36,19.8
183,12,10,2014,8,45,51,38,20,36,19.8
184,12,10,2014,8,45,52,38,20,36,19.8
185,12,10,2014,8,45,53,38,20,36,19.8
186,12,10,2014,8,45,54,38,20,36,19.8
187,12,10,2014,8,45,55,38,20,36,19.8
188,12,10,2014,8,45,56,38,20,36,19.8
189,12,10,2014,8,45,57,38,20,36,19.8
190,12,10,2014,8,45,59,38,20,36,19.8
191,12,10,2014,8,46,0,38,20,36,19.8
192,12,10,2014,8,46,1,38,20,36,19.8
193,12,10,2014,8,46,2,38,20,36,19.8
194,12,10,2014,8,46,3,38,20,36,19.8
195,12,10,2014,8,46,4,38,20,36,19.8
196,12,10,2014,8,46,5,38,20,36,19.8
197,12,10,2014,8,46,6,38,20,36,19.8
198,12,10,2014,8,46,7,38,20,36,19.8
199,12,10,2014,8,46,8,38,20,36,19.8
200,12,10,2014,8,46,9,38,20,36,19.8
201,12,10,2014,8,46,10,38,20,36,19.8
202,12,10,2014,8,46,11,38,20,36,19.8
203,12,10,2014,8,46,12,38,20,36,19.8
204,12,10,2014,8,46,13,38,20,36,19.8
205,12,10,2014,8,46,14,38,20,36,19.8
206,12,10,2014,8,46,15,38,20,36,19.8
207,12,10,2014,8,46,16,38,20,36,19.8
208,12,10,2014,8,46,17,38,20,36,19.8
209,12,10,2014,8,46,18,38,20,36,19.8
210,12,10,2014,8,46,19,38,20,36,19.8
211,12,10,2014,8,46,20,38,20,36,19.8
212,12,10,2014,8,46,21,38,20,36,19.8
213,12,10,2014,8,46,22,38,20,36,19.8
214,12,10,2014,8,46,23,38,20,36,19.8
215,12,10,2014,8,46,24,38,20,36,19.8
216,12,10,2014,8,46,25,38,20,36,19.8
217,12,10,2014,8,46,26,38,20,36,19.8
218,12,10,2014,8,46,27,38,20,36,19.8
219,12,10,2014,8,46,28,38,20,36,19.8
220,12,10,2014,8,46,29,38,20,36,19.8
221,12,10,2014,8,46,30,38,20,36,19.8
222,12,10,2014,8,46,31,38,20,36,19.8
223,12,10,2014,8,46,32,38,20,36,19.8
224,12,10,2014,8,46,33,38,20,32,19.8
225,12,10,2014,8,46,34,38,20,32,19.8
226,12,10,2014,8,46,35,38,20,32,19.8
227,12,10,2014,8,46,36,38,20,31,19.8
228,12,10,2014,8,46,37,38,20,31,19.8
229,12,10,2014,8,46,38,38,20,31,19.8
230,12,10,2014,8,46,39,38,20,30,19.8
231,12,10,2014,8,46,40,38,20,30,19.8
232,12,10,2014,8,46,41,38,20,29,19.8
233,12,10,2014,8,46,42,38,20,29,19.8
234,12,10,2014,8,46,43,38,20,29,19.8
235,12,10,2014,8,46,44,38,20,28,19.8
236,12,10,2014,8,46,45,38,20,28,19.8
237,12,10,2014,8,46,46,38,20,28,19.8
238,12,10,2014,8,46,47,38,20,28,19.8
239,12,10,2014,8,46,48,38,20,28,19.8
240,12,10,2014,8,46,49,38,20,27,19.8
241,12,10,2014,8,46,50,38,20,27,19.8
242,12,10,2014,8,46,51,38,20,27,19.8
243,12,10,2014,8,46,52,38,20,27,19.8
244,12,10,2014,8,46,53,38,20,27,19.8
245,12,10,2014,8,46,54,38,20,27,19.8
246,12,10,2014,8,46,55,38,20,27,19.8
247,12,10,2014,8,46,56,38,20,28,19.8
248,12,10,2014,8,46,57,38,20,28,19.8
249,12,10,2014,8,46,58,38,20,28,19.8
250,12,10,2014,8,46,59,38,20,29,19.8
251,12,10,2014,8,47,0,38,20,29,19.8
252,12,10,2014,8,47,1,38,20,29,19.8
253,12,10,2014,8,47,2,38,20,30,19.8
254,12,10,2014,8,47,3,38,20,30,19.8
255,12,10,2014,8,47,4,38,20,30,19.8
256,12,10,2014,8,47,5,38,20,30,19.8
257,12,10,2014,8,47,6,38,20,30,19.8
258,12,10,2014,8,47,7,38,20,31,19.8
259,12,10,2014,8,47,8,38,20,31,19.8
260,12,10,2014,8,47,9,38,20,31,19.8
261,12,10,2014,8,47,11,38,20,31,19.8
262,12,10,2014,8,47,12,38,20,31,19.8
263,12,10,2014,8,47,13,38,20,32,19.8
264,12,10,2014,8,47,14,38,20,32,19.8
265,12,10,2014,8,47,15,38,20,32,19.8
266,12,10,2014,8,47,16,38,20,33,19.8
267,12,10,2014,8,47,17,38,20,33,19.8
268,12,10,2014,8,47,18,38,20,33,19.8
269,12,10,2014,8,47,19,38,20,33,19.8
270,12,10,2014,8,47,20,38,20,33,19.8
271,12,10,2014,8,47,21,38,20,33,19.8
272,12,10,2014,8,47,22,38,20,33,19.8
273,12,10,2014,8,47,23,38,20,33,19.8
274,12,10,2014,8,47,24,38,20,33,19.8
275,12,10,2014,8,47,25,38,20,34,19.8
276,12,10,2014,8,47,26,38,20,34,19.8
277,12,10,2014,8,47,27,38,20,34,19.8
278,12,10,2014,8,47,28,38,20,34,19.8
279,12,10,2014,8,47,29,38,20,34,19.8
280,12,10,2014,8,47,30,38,20,34,19.8
281,12,10,2014,8,47,31,38,20,34,19.8
282,12,10,2014,8,47,32,38,20,34,19.8
283,12,10,2014,8,47,33,38,20,34,19.8
284,12,10,2014,8,47,34,38,20,34,19.8
285,12,10,2014,8,47,35,38,20,34,19.8
286,12,10,2014,8,47,36,38,20,34,19.8
287,12,10,2014,8,47,37,38,20,34,19.8
288,12,10,2014,8,47,38,38,20,34,19.8
289,12,10,2014,8,47,39,38,20,34,19.8
290,12,10,2014,8,47,40,38,20,34,19.8
291,12,10,2014,8,47,41,38,20,34,19.8
292,12,10,2014,8,47,42,38,20,34,19.8
293,12,10,2014,8,47,43,38,20,34,19.8
294,12,10,2014,8,47,44,38,20,34,19.8
295,12,10,2014,8,47,45,38,20,34,19.8
296,12,10,2014,8,47,46,38,20,34,19.8
297,12,10,2014,8,47,47,38,20,34,19.8
298,12,10,2014,8,47,48,38,20,34,19.8
299,12,10,2014,8,47,49,38,20,34,19.8
300,12,10,2014,8,47,50,38,20,34,19.8
301,12,10,2014,8,47,51,38,20,34,19.8
302,12,10,2014,8,47,52,38,20,34,19.8
303,12,10,2014,8,47,53,38,20,34,19.8
304,12,10,2014,8,47,54,38,20,34,19.8
305,12,10,2014,8,47,55,38,20,34,19.8
306,12,10,2014,8,47,56,38,20,34,19.8
307,12,10,2014,8,47,57,38,20,34,19.8
308,12,10,2014,8,47,58,38,20,34,19.8
309,12,10,2014,8,47,59,38,20,34,19.8
310,12,10,2014,8,48,0,38,20,34,19.8
311,12,10,2014,8,48,1,38,20,34,19.8
312,12,10,2014,8,48,2,38,20,34,19.8
313,12,10,2014,8,48,3,38,20,34,19.8
314,12,10,2014,8,48,4,38,20,34,19.8
315,12,10,2014,8,48,5,38,20,34,19.8
316,12,10,2014,8,48,6,38,20,34,19.8
317,12,10,2014,8,48,7,38,20,34,19.8
318,12,10,2014,8,48,8,38,20,34,19.8
319,12,10,2014,8,48,9,38,20,34,19.8
320,12,10,2014,8,48,10,38,20,34,19.8
321,12,10,2014,8,48,11,38,20,34,19.8
322,12,10,2014,8,48,12,38,20,34,19.8
323,12,10,2014,8,48,13,38,20,34,19.8
324,12,10,2014,8,48,14,38,20,34,19.8
325,12,10,2014,8,48,15,38,20,34,19.8
326,12,10,2014,8,48,16,38,20,34,19.8
327,12,10,2014,8,48,17,38,20,34,19.8
328,12,10,2014,8,48,18,38,20,34,19.8
329,12,10,2014,8,48,19,38,20,34,19.8
330,12,10,2014,8,48,20,38,20,34,19.8
331,12,10,2014,8,48,21,38,20,34,19.8
332,12,10,2014,8,48,22,38,20,34,19.8
333,12,10,2014,8,48,24,38,20,34,19.8
334,12,10,2014,8,48,25,38,20,34,19.8
335,12,10,2014,8,48,26,38,20,34,19.8
336,12,10,2014,8,48,27,38,20,34,19.8
337,12,10,2014,8,48,28,38,20,34,19.8
338,12,10,2014,8,48,29,38,20,34,19.8
339,12,10,2014,8,48,30,38,20,34,19.8
340,12,10,2014,8,48,31,38,20,34,19.8
341,12,10,2014,8,48,32,38,20,34,19.8
342,12,10,2014,8,48,33,38,20,34,19.8
343,12,10,2014,8,48,34,38,20,34,19.8
344,12,10,2014,8,48,35,38,20,34,19.8
345,12,10,2014,8,48,36,38,20,34,19.8
346,12,10,2014,8,48,37,38,20,34,19.8
347,12,10,2014,8,48,38,38,20,34,19.8
348,12,10,2014,8,48,39,38,20,34,19.8
349,12,10,2014,8,48,40,38,20,34,19.8
350,12,10,2014,8,48,41,38,20,34,19.8
351,12,10,2014,8,48,42,38,20,34,19.8
352,12,10,2014,8,48,43,38,20,34,19.8
353,12,10,2014,8,48,44,38,20,34,19.8
354,12,10,2014,8,48,45,38,20,34,19.8
355,12,10,2014,8,48,46,38,20,34,19.8
356,12,10,2014,8,48,47,38,20,34,19.8
357,12,10,2014,8,48,48,38,20,34,19.8
358,12,10,2014,8,48,49,38,20,34,19.8
359,12,10,2014,8,48,50,38,20,34,19.8
360,12,10,2014,8,48,51,38,20,33,19.8
361,12,10,2014,8,48,52,38,20,32,19.8
362,12,10,2014,8,48,53,38,20,32,19.8
363,12,10,2014,8,48,54,38,20,31,19.8
364,12,10,2014,8,48,55,38,20,31,19.8
365,12,10,2014,8,48,56,38,20,30,19.8
366,12,10,2014,8,48,57,38,20,30,19.8
367,12,10,2014,8,48,58,38,20,30,19.8
368,12,10,2014,8,48,59,38,20,29,19.8
369,12,10,2014,8,49,0,38,20,28,19.8
370,12,10,2014,8,49,1,38,20,28,19.8
371,12,10,2014,8,49,2,38,20,27,19.8
372,12,10,2014,8,49,3,38,20,27,19.8
373,12,10,2014,8,49,4,38,20,27,19.8
374,12,10,2014,8,49,5,38,20,26,19.8
375,12,10,2014,8,49,6,38,20,26,19.8
376,12,10,2014,8,49,7,38,20,26,19.8
377,12,10,2014,8,49,8,38,20,25,19.8
378,12,10,2014,8,49,9,38,20,25,19.8
379,12,10,2014,8,49,10,38,20,25,19.8
380,12,10,2014,8,49,11,38,20,24,19.8
381,12,10,2014,8,49,12,38,20,24,19.8
382,12,10,2014,8,49,13,38,20,24,19.8
383,12,10,2014,8,49,14,38,20,24,19.8
384,12,10,2014,8,49,15,38,20,24,19.8
385,12,10,2014,8,49,16,38,20,23,19.8
386,12,10,2014,8,49,17,38,20,23,19.8
387,12,10,2014,8,49,18,38,20,23,19.8
388,12,10,2014,8,49,19,38,20,23,19.8
389,12,10,2014,8,49,20,38,20,22,19.8
390,12,10,2014,8,49,21,38,20,22,19.8
391,12,10,2014,8,49,22,38,20,22,19.8
392,12,10,2014,8,49,23,38,20,21,19.8
393,12,10,2014,8,49,24,38,20,21,19.8
394,12,10,2014,8,49,25,38,20,21,19.8
395,12,10,2014,8,49,26,38,20,20,19.8
396,12,10,2014,8,49,27,37,20,20,19.8
397,12,10,2014,8,49,28,37,20,20,19.8
398,12,10,2014,8,49,29,37,20,19,19.8
399,12,10,2014,8,49,30,37,20,19,19.8
400,12,10,2014,8,49,31,37,20,19,19.8
401,12,10,2014,8,49,32,37,20,19,19.8
402,12,10,2014,8,49,33,37,20,18,19.8
403,12,10,2014,8,49,34,37,20,18,19.8
404,12,10,2014,8,49,36,37,20,18,19.8
405,12,10,2014,8,49,37,37,20,17,19.8
406,12,10,2014,8,49,38,37,20,17,19.8
407,12,10,2014,8,49,39,37,20,17,19.8
408,12,10,2014,8,49,40,37,20,17,19.8
409,12,10,2014,8,49,41,37,20,16,19.8
410,12,10,2014,8,49,42,37,20,16,19.8
411,12,10,2014,8,49,43,37,20,16,19.8
412,12,10,2014,8,49,44,37,20,15,19.8
413,12,10,2014,8,49,45,37,20,15,19.8
414,12,10,2014,8,49,46,37,20,15,19.8
415,12,10,2014,8,49,47,37,20,14,19.8
416,12,10,2014,8,49,48,37,20,14,19.8
417,12,10,2014,8,49,49,37,20,14,19.8
418,12,10,2014,8,49,50,37,20,14,19.8
419,12,10,2014,8,49,51,37,20,14,19.8
420,12,10,2014,8,49,52,37,20,13,19.8
421,12,10,2014,8,49,53,37,20,13,19.8
422,12,10,2014,8,49,54,37,20,13,19.8
423,12,10,2014,8,49,55,37,20,13,19.8
424,12,10,2014,8,49,56,37,20,13,19.8
425,12,10,2014,8,49,57,37,20,12,19.8
426,12,10,2014,8,49,58,37,20,12,19.8
427,12,10,2014,8,49,59,37,20,12,19.8
428,12,10,2014,8,50,0,37,20,12,19.8
429,12,10,2014,8,50,1,37,20,12,19.8
430,12,10,2014,8,50,2,37,20,12,19.8
431,12,10,2014,8,50,3,37,20,11,19.8
432,12,10,2014,8,50,4,37,20,11,19.8
433,12,10,2014,8,50,5,37,20,11,19.8
434,12,10,2014,8,50,6,37,20,11,19.8
435,12,10,2014,8,50,7,37,20,11,19.8
436,12,10,2014,8,50,8,37,20,11,19.8
437,12,10,2014,8,50,9,37,20,11,19.8
438,12,10,2014,8,50,10,37,20,11,19.8
439,12,10,2014,8,50,11,37,20,10,19.8
440,12,10,2014,8,50,12,37,20,10,19.8
441,12,10,2014,8,50,13,37,20,10,19.8
442,12,10,2014,8,50,14,37,20,10,19.8
443,12,10,2014,8,50,15,37,20,10,19.8
444,12,10,2014,8,50,16,37,20,10,19.8
445,12,10,2014,8,50,17,37,20,10,19.8
446,12,10,2014,8,50,18,37,20,10,19.8
447,12,10,2014,8,50,19,37,20,10,19.8
448,12,10,2014,8,50,20,37,20,9,19.8
449,12,10,2014,8,50,21,37,20,9,19.8
450,12,10,2014,8,50,22,37,20,9,19.8
451,12,10,2014,8,50,23,37,20,9,19.8
452,12,10,2014,8,50,24,37,20,9,19.8
453,12,10,2014,8,50,25,37,20,9,19.8
454,12,10,2014,8,50,26,37,20,9,19.8
455,12,10,2014,8,50,27,37,20,9,19.8
456,12,10,2014,8,50,28,37,20,9,19.8
457,12,10,2014,8,50,29,37,20,9,19.8
458,12,10,2014,8,50,30,37,20,9,19.8
459,12,10,2014,8,50,31,37,20,8,19.8
460,12,10,2014,8,50,32,37,20,8,19.8
461,12,10,2014,8,50,33,37,20,8,19.8
462,12,10,2014,8,50,34,37,20,8,19.8
463,12,10,2014,8,50,35,37,20,8,19.8
464,12,10,2014,8,50,36,37,20,8,19.8
465,12,10,2014,8,50,37,37,20,8,19.8
466,12,10,2014,8,50,38,37,20,8,19.8
467,12,10,2014,8,50,39,37,20,8,19.8
468,12,10,2014,8,50,40,37,20,8,19.8
469,12,10,2014,8,50,41,37,20,8,19.8
470,12,10,2014,8,50,42,37,20,8,19.8
471,12,10,2014,8,50,43,37,20,8,19.8
472,12,10,2014,8,50,44,37,20,8,19.8
473,12,10,2014,8,50,45,37,20,8,19.8
474,12,10,2014,8,50,46,37,20,8,19.8
475,12,10,2014,8,50,48,37,20,8,19.8
476,12,10,2014,8,50,49,37,20,8,19.8
477,12,10,2014,8,50,50,37,20,8,19.8
478,12,10,2014,8,50,51,37,20,8,19.8
479,12,10,2014,8,50,52,37,20,8,19.8
480,12,10,2014,8,50,53,37,20,8,19.8
481,12,10,2014,8,50,54,37,20,8,19.8
482,12,10,2014,8,50,55,37,20,8,19.8
483,12,10,2014,8,50,56,37,20,8,19.8
484,12,10,2014,8,50,57,37,20,8,19.8
485,12,10,2014,8,50,58,37,20,8,19.8
486,12,10,2014,8,50,59,37,20,8,19.8
487,12,10,2014,8,51,0,37,20,8,19.8
488,12,10,2014,8,51,1,37,20,8,19.8
489,12,10,2014,8,51,2,37,20,8,19.8
490,12,10,2014,8,51,3,37,20,8,19.8
491,12,10,2014,8,51,4,37,20,8,19.8
492,12,10,2014,8,51,5,37,20,8,19.8
493,12,10,2014,8,51,6,37,20,8,19.8
494,12,10,2014,8,51,7,37,20,8,19.8
495,12,10,2014,8,51,8,37,20,8,19.8
496,12,10,2014,8,51,9,37,20,8,19.8
497,12,10,2014,8,51,10,37,20,8,19.8
498,12,10,2014,8,51,11,37,20,8,19.8
499,12,10,2014,8,51,12,37,20,8,19.8
500,12,10,2014,8,51,13,37,20,8,19.8
501,12,10,2014,8,51,14,37,20,8,19.8
502,12,10,2014,8,51,15,37,20,8,19.8
503,12,10,2014,8,51,16,37,20,8,19.8
504,12,10,2014,8,51,17,37,20,8,19.8
505,12,10,2014,8,51,18,37,20,8,19.8
506,12,10,2014,8,51,19,37,20,8,19.8
507,12,10,2014,8,51,20,37,20,8,19.8
508,12,10,2014,8,51,21,37,20,8,19.8
509,12,10,2014,8,51,22,37,20,8,19.8
510,12,10,2014,8,51,23,37,20,8,19.8
511,12,10,2014,8,51,24,37,20,8,19.8
512,12,10,2014,8,51,25,37,20,8,19.8
513,12,10,2014,8,51,26,37,20,8,19.8
514,12,10,2014,8,51,27,37,20,8,19.8
515,12,10,2014,8,51,28,37,20,8,19.8
516,12,10,2014,8,51,29,37,20,7,19.8
517,12,10,2014,8,51,30,37,20,7,19.8
518,12,10,2014,8,51,31,37,20,7,19.8
519,12,10,2014,8,51,32,37,20,7,19.8
520,12,10,2014,8,51,33,37,20,7,19.8
521,12,10,2014,8,51,34,37,20,7,19.8
522,12,10,2014,8,51,35,37,20,7,19.8
523,12,10,2014,8,51,36,37,20,7,19.8
524,12,10,2014,8,51,37,37,20,7,19.8
525,12,10,2014,8,51,38,37,20,7,19.8
526,12,10,2014,8,51,39,37,20,7,19.8
527,12,10,2014,8,51,40,37,20,7,19.8
528,12,10,2014,8,51,41,37,20,7,19.8
529,12,10,2014,8,51,42,37,20,7,19.8
530,12,10,2014,8,51,43,37,20,7,19.8
531,12,10,2014,8,51,44,37,20,7,19.8
532,12,10,2014,8,51,45,37,20,7,19.8
533,12,10,2014,8,51,46,37,20,7,19.8
534,12,10,2014,8,51,47,37,20,7,19.8
535,12,10,2014,8,51,48,37,20,7,19.8
536,12,10,2014,8,51,49,37,20,7,19.8
537,12,10,2014,8,51,50,37,20,7,19.8
538,12,10,2014,8,51,51,37,20,7,19.8
539,12,10,2014,8,51,52,37,20,7,19.8
540,12,10,2014,8,51,53,37,20,7,19.8
541,12,10,2014,8,51,54,37,20,7,19.8
542,12,10,2014,8,51,55,37,20,7,19.8
