Sample,Month,Day,Year,Hour,Minute,Second,Loop_L,ambient_L,Loop_R,ambient_R
341,12,2,2014,15,49,58,38,20.6,19,20.3
342,12,2,2014,15,49,59,38,20.6,19,20.3
343,12,2,2014,15,50,0,38,20.6,19,20.3
344,12,2,2014,15,50,1,38,20.6,19,20.3
345,12,2,2014,15,50,2,38,20.6,19,20.3
346,12,2,2014,15,50,3,38,20.6,19,20.3
347,12,2,2014,15,50,4,38,20.6,19,20.3
348,12,2,2014,15,50,5,38,20.6,19,20.3
349,12,2,2014,15,50,6,38,20.6,19,20.3
350,12,2,2014,15,50,7,38,20.6,19,20.3
351,12,2,2014,15,50,8,38,20.6,19,20.3
352,12,2,2014,15,50,9,38,20.6,19,20.3
353,12,2,2014,15,50,10,38,20.6,19,20.3
354,12,2,2014,15,50,11,38,20.6,19,20.3
355,12,2,2014,15,50,12,38,20.6,19,20.3
356,12,2,2014,15,50,13,38,20.6,19,20.3
357,12,2,2014,15,50,14,38,20.6,18,20.3
358,12,2,2014,15,50,15,38,20.6,18,20.3
359,12,2,2014,15,50,16,38,20.6,18,20.3
360,12,2,2014,15,50,17,38,20.6,18,20.3
361,12,2,2014,15,50,18,38,20.6,18,20.3
362,12,2,2014,15,50,19,38,20.6,18,20.3
363,12,2,2014,15,50,20,38,20.6,18,20.3
364,12,2,2014,15,50,21,38,20.6,18,20.3
365,12,2,2014,15,50,22,38,20.6,18,20.3
366,12,2,2014,15,50,23,38,20.6,18,20.3
367,12,2,2014,15,50,24,38,20.6,18,20.3
368,12,2,2014,15,50,25,38,20.6,18,20.3
369,12,2,2014,15,50,27,38,20.6,18,20.3
370,12,2,2014,15,50,28,38,20.6,18,20.3
371,12,2,2014,15,50,29,38,20.6,18,20.3
372,12,2,2014,15,50,30,38,20.6,18,20.3
373,12,2,2014,15,50,31,38,20.6,18,20.3
374,12,2,2014,15,50,32,38,20.6,18,20.3
375,12,2,2014,15,50,33,38,20.6,18,20.3
376,12,2,2014,15,50,34,38,20.6,18,20.3
377,12,2,2014,15,50,35,38,20.6,18,20.3
378,12,2,2014,15,50,36,38,20.6,18,20.3
379,12,2,2014,15,50,37,38,20.6,18,20.3
380,12,2,2014,15,50,38,38,20.6,17,20.3
381,12,2,2014,15,50,39,38,20.6,17,20.3
382,12,2,2014,15,50,40,38,20.6,17,20.3
383,12,2,2014,15,50,41,38,20.6,17,20.3
384,12,2,2014,15,50,42,38,20.6,17,20.3
385,12,2,2014,15,50,43,38,20.6,17,20.3
386,12,2,2014,15,50,44,38,20.6,17,20.3
387,12,2,2014,15,50,45,38,20.6,17,20.3
388,12,2,2014,15,50,46,38,20.6,17,20.3
389,12,2,2014,15,50,47,38,20.6,17,20.3
390,12,2,2014,15,50,48,38,20.6,17,20.3
391,12,2,2014,15,50,49,38,20.6,17,20.3
392,12,2,2014,15,50,50,38,20.6,17,20.3
393,12,2,2014,15,50,51,38,20.6,17,20.3
394,12,2,2014,15,50,52,38,20.6,17,20.3
395,12,2,2014,15,50,53,38,20.6,17,20.3
396,12,2,2014,15,50,54,38,20.6,17,20.3
397,12,2,2014,15,50,55,38,20.6,16,20.3
398,12,2,2014,15,50,56,38,20.6,16,20.3
399,12,2,2014,15,50,57,38,20.6,16,20.3
400,12,2,2014,15,50,58,38,20.6,16,20.3
401,12,2,2014,15,50,59,38,20.6,16,20.3
402,12,2,2014,15,51,0,38,20.6,16,20.3
403,12,2,2014,15,51,1,38,20.6,16,20.3
404,12,2,2014,15,51,2,38,20.6,16,20.3
405,12,2,2014,15,51,3,38,20.6,16,20.3
406,12,2,2014,15,51,4,38,20.6,16,20.3
407,12,2,2014,15,51,5,38,20.6,16,20.3
408,12,2,2014,15,51,6,38,20.6,16,20.3
409,12,2,2014,15,51,7,38,20.6,16,20.3
410,12,2,2014,15,51,8,38,20.6,16,20.3
411,12,2,2014,15,51,9,38,20.6,16,20.3
412,12,2,2014,15,51,10,38,20.6,16,20.3
413,12,2,2014,15,51,11,38,20.6,16,20.3
414,12,2,2014,15,51,12,38,20.6,16,20.3
415,12,2,2014,15,51,13,38,20.6,16,20.3
416,12,2,2014,15,51,14,38,20.6,16,20.3
417,12,2,2014,15,51,15,38,20.6,16,20.3
418,12,2,2014,15,51,16,38,20.6,16,20.3
419,12,2,2014,15,51,17,38,20.6,16,20.3
420,12,2,2014,15,51,18,38,20.6,16,20.3
421,12,2,2014,15,51,19,38,20.6,16,20.3
422,12,2,2014,15,51,20,38,20.6,16,20.3
423,12,2,2014,15,51,21,38,20.6,16,20.3
424,12,2,2014,15,51,22,38,20.6,16,20.3
425,12,2,2014,15,51,23,38,20.6,16,20.3
426,12,2,2014,15,51,24,38,20.6,16,20.3
427,12,2,2014,15,51,25,37,20.6,16,20.3
428,12,2,2014,15,51,26,37,20.6,16,20.3
429,12,2,2014,15,51,27,37,20.6,16,20.3
430,12,2,2014,15,51,28,37,20.6,16,20.3
431,12,2,2014,15,51,29,37,20.6,16,20.3
432,12,2,2014,15,51,30,37,20.6,16,20.3
433,12,2,2014,15,51,31,37,20.6,16,20.3
