Sample,Month,Day,Year,Hour,Minute,Second,Loop_L,ambient_L,Loop_R,ambient_R
0,11,26,2014,15,28,5,5537,20.6,5537,20
1,11,26,2014,15,28,6,5537,20.6,5537,20
2,11,26,2014,15,28,7,5537,20.6,5537,20
3,11,26,2014,15,28,8,5537,20.6,5537,20
4,11,26,2014,15,28,9,5537,20.6,5537,20
5,11,26,2014,15,28,10,5537,20.6,5537,20
6,11,26,2014,15,28,11,5537,20.6,5537,20
7,11,26,2014,15,28,12,5537,20.6,5537,20
8,11,26,2014,15,28,13,5537,20.6,5537,20
9,11,26,2014,15,28,14,5537,20.6,5537,20
10,11,26,2014,15,28,15,5537,20.6,5537,20
11,11,26,2014,15,28,16,5537,20.6,5537,20
12,11,26,2014,15,28,17,5537,20.6,5537,20
13,11,26,2014,15,28,18,5537,20.6,5537,20
14,11,26,2014,15,28,19,5537,20.6,5537,20
15,11,26,2014,15,28,20,5537,20.6,5537,20
16,11,26,2014,15,28,21,5537,20.6,5537,20
17,11,26,2014,15,28,22,5537,20.6,5537,20
18,11,26,2014,15,28,23,5537,20.6,5537,20
19,11,26,2014,15,28,24,5537,20.6,5537,20
20,11,26,2014,15,28,25,5537,20.6,5537,20
21,11,26,2014,15,28,26,5537,20.6,5537,20
22,11,26,2014,15,28,27,5537,20.6,5537,20
23,11,26,2014,15,28,28,5537,20.6,5537,20
24,11,26,2014,15,28,29,5537,20.6,5537,20
25,11,26,2014,15,28,30,5537,20.6,5537,20
26,11,26,2014,15,28,31,5537,20.6,5537,20
27,11,26,2014,15,28,32,5537,20.6,5537,20
28,11,26,2014,15,28,33,5537,20.6,5537,20
29,11,26,2014,15,28,34,5537,20.6,5537,20
30,11,26,2014,15,28,35,5537,20.6,5537,20
31,11,26,2014,15,28,36,5537,20.6,5537,20
32,11,26,2014,15,28,37,5537,20.6,5537,20
33,11,26,2014,15,28,38,5537,20.6,5537,20
34,11,26,2014,15,28,39,5537,20.6,5537,20
35,11,26,2014,15,28,40,5537,20.6,5537,20
36,11,26,2014,15,28,41,5537,20.6,5537,20
37,11,26,2014,15,28,42,5537,20.6,5537,20
38,11,26,2014,15,28,43,5537,20.6,5537,20
39,11,26,2014,15,28,44,5537,20.6,5537,20
40,11,26,2014,15,28,45,5537,20.6,5537,20
41,11,26,2014,15,28,46,5537,20.6,5537,20
42,11,26,2014,15,28,47,5537,20.6,5537,20
43,11,26,2014,15,28,48,5537,20.6,5537,20
44,11,26,2014,15,28,49,5537,20.6,5537,20
45,11,26,2014,15,28,50,5537,20.6,5537,20
46,11,26,2014,15,28,51,5537,20.6,5537,20
47,11,26,2014,15,28,52,5537,20.6,5537,20
48,11,26,2014,15,28,53,5537,20.6,5537,20
49,11,26,2014,15,28,54,5537,20.6,5537,20
50,11,26,2014,15,28,55,5537,20.6,5537,20
51,11,26,2014,15,28,56,5537,20.6,5537,20
52,11,26,2014,15,28,57,5537,20.6,5537,20
53,11,26,2014,15,28,58,5537,20.6,5537,20
54,11,26,2014,15,28,59,5537,20.6,5537,20
55,11,26,2014,15,29,0,5537,20.6,5537,20
56,11,26,2014,15,29,1,5537,20.6,5537,20
57,11,26,2014,15,29,3,5537,20.6,5537,20
58,11,26,2014,15,29,4,5537,20.6,5537,20
59,11,26,2014,15,29,5,5537,20.6,5537,20
60,11,26,2014,15,29,6,5537,20.6,5537,20
61,11,26,2014,15,29,7,5537,20.6,5537,20
62,11,26,2014,15,29,8,5537,20.6,5537,20
63,11,26,2014,15,29,9,5537,20.6,5537,20
64,11,26,2014,15,29,10,5537,20.6,5537,20
65,11,26,2014,15,29,11,5537,20.6,5537,20
66,11,26,2014,15,29,12,5537,20.6,5537,20
67,11,26,2014,15,29,13,5537,20.6,5537,20
68,11,26,2014,15,29,14,5537,20.6,5537,20
69,11,26,2014,15,29,15,5537,20.6,5537,20
70,11,26,2014,15,29,16,5537,20.6,5537,20
71,11,26,2014,15,29,17,5537,20.6,5537,20
72,11,26,2014,15,29,18,5537,20.6,5537,20
73,11,26,2014,15,29,19,5537,20.6,5537,20
74,11,26,2014,15,29,20,5537,20.6,5537,20
75,11,26,2014,15,29,21,5537,20.6,5537,20
76,11,26,2014,15,29,22,5537,20.6,5537,20
77,11,26,2014,15,29,23,5537,20.6,5537,20
78,11,26,2014,15,29,24,5537,20.6,5537,20
79,11,26,2014,15,29,25,5537,20.6,5537,20
80,11,26,2014,15,29,26,5537,20.6,5537,20
81,11,26,2014,15,29,27,5537,20.6,5537,20
82,11,26,2014,15,29,28,5537,20.6,5537,20
83,11,26,2014,15,29,29,5537,20.6,5537,20
84,11,26,2014,15,29,30,5537,20.6,5537,20
85,11,26,2014,15,29,31,5537,20.6,5537,20
86,11,26,2014,15,29,32,5537,20.6,5537,20
87,11,26,2014,15,29,33,5537,20.6,5537,20
88,11,26,2014,15,29,34,5537,20.6,5537,20
89,11,26,2014,15,29,35,5537,20.6,5537,20
90,11,26,2014,15,29,36,5537,20.6,5537,20
91,11,26,2014,15,29,37,5537,20.6,5537,20
92,11,26,2014,15,29,38,5537,20.6,5537,20
93,11,26,2014,15,29,39,5537,20.6,5537,20
94,11,26,2014,15,29,40,5537,20.6,5537,20
95,11,26,2014,15,29,41,5537,20.6,5537,20
96,11,26,2014,15,29,42,5537,20.6,5537,20
97,11,26,2014,15,29,43,5537,20.6,5537,20
98,11,26,2014,15,29,44,5537,20.6,5537,20
99,11,26,2014,15,29,45,5537,20.6,5537,20
100,11,26,2014,15,29,46,5537,20.6,5537,20
101,11,26,2014,15,29,47,5537,20.6,5537,20
102,11,26,2014,15,29,48,5537,20.6,5537,20
103,11,26,2014,15,29,49,5537,20.6,5537,20
104,11,26,2014,15,29,50,5537,20.6,5537,20
105,11,26,2014,15,29,51,5537,20.6,5537,20
106,11,26,2014,15,29,52,5537,20.6,5537,20
107,11,26,2014,15,29,53,5537,20.6,5537,20
108,11,26,2014,15,29,54,5537,20.6,5537,20
109,11,26,2014,15,29,55,5537,20.6,5537,20
110,11,26,2014,15,29,56,5537,20.6,5537,20
111,11,26,2014,15,29,57,5537,20.6,5537,20
112,11,26,2014,15,29,58,5537,20.6,5537,20
113,11,26,2014,15,29,59,5537,20.6,5537,20
114,11,26,2014,15,30,0,5537,20.6,5537,20
115,11,26,2014,15,30,1,5537,20.6,5537,20
116,11,26,2014,15,30,2,5537,20.6,5537,20
117,11,26,2014,15,30,3,5537,20.6,5537,20
118,11,26,2014,15,30,4,5537,20.6,5537,20
119,11,26,2014,15,30,5,5537,20.6,5537,20
120,11,26,2014,15,30,6,5537,20.6,5537,20
121,11,26,2014,15,30,7,5537,20.6,5537,20
122,11,26,2014,15,30,8,5537,20.6,5537,20
123,11,26,2014,15,30,9,5537,20.6,5537,20
124,11,26,2014,15,30,10,5537,20.6,5537,20
125,11,26,2014,15,30,11,5537,20.6,5537,20
126,11,26,2014,15,30,12,5537,20.6,5537,20
127,11,26,2014,15,30,13,5537,20.6,5537,20
128,11,26,2014,15,30,15,5537,20.6,5537,20
129,11,26,2014,15,30,16,5537,20.6,5537,20
130,11,26,2014,15,30,17,5537,20.6,5537,20
131,11,26,2014,15,30,18,5537,20.6,5537,20
132,11,26,2014,15,30,19,5537,20.6,5537,20
133,11,26,2014,15,30,20,5537,20.6,5537,20
134,11,26,2014,15,30,21,5537,20.6,5537,20
135,11,26,2014,15,30,22,5537,20.6,5537,20
136,11,26,2014,15,30,23,5537,20.6,5537,20
137,11,26,2014,15,30,24,5537,20.6,5537,20
138,11,26,2014,15,30,25,5537,20.6,5537,20
139,11,26,2014,15,30,26,5537,20.6,5537,20
140,11,26,2014,15,30,27,5537,20.6,5537,20
141,11,26,2014,15,30,28,5537,20.6,5537,20
142,11,26,2014,15,30,29,5537,20.6,5537,20
143,11,26,2014,15,30,30,5537,20.6,5537,20
144,11,26,2014,15,30,31,5537,20.6,5537,20
145,11,26,2014,15,30,32,5537,20.6,5537,20
146,11,26,2014,15,30,33,5537,20.6,5537,20
147,11,26,2014,15,30,34,5537,20.6,5537,20
148,11,26,2014,15,30,35,5537,20.6,5537,20
149,11,26,2014,15,30,36,5537,20.6,5537,20
150,11,26,2014,15,30,37,5537,20.6,5537,20
151,11,26,2014,15,30,38,5537,20.6,5537,20
152,11,26,2014,15,30,39,5537,20.6,5537,20
153,11,26,2014,15,30,40,5537,20.6,5537,20
154,11,26,2014,15,30,41,5537,20.6,5537,20
155,11,26,2014,15,30,42,5537,20.6,5537,20
156,11,26,2014,15,30,43,5537,20.6,5537,20
157,11,26,2014,15,30,44,5537,20.6,5537,20
158,11,26,2014,15,30,45,5537,20.6,5537,20
159,11,26,2014,15,30,46,5537,20.6,5537,20
160,11,26,2014,15,30,47,5537,20.6,5537,20
161,11,26,2014,15,30,48,5537,20.6,5537,20
162,11,26,2014,15,30,49,5537,20.6,5537,20
163,11,26,2014,15,30,50,5537,20.6,5537,20
164,11,26,2014,15,30,51,5537,20.6,5537,20
165,11,26,2014,15,30,52,5537,20.6,5537,20
166,11,26,2014,15,30,53,5537,20.6,5537,20
167,11,26,2014,15,30,54,5537,20.6,5537,20
168,11,26,2014,15,30,55,5537,20.6,5537,20
169,11,26,2014,15,30,56,5537,20.6,5537,20
170,11,26,2014,15,30,57,5537,20.6,5537,20
171,11,26,2014,15,30,58,5537,20.6,5537,20
172,11,26,2014,15,30,59,5537,20.6,5537,20
173,11,26,2014,15,31,0,5537,20.6,5537,20
174,11,26,2014,15,31,1,5537,20.6,5537,20
175,11,26,2014,15,31,2,5537,20.6,5537,20
176,11,26,2014,15,31,3,5537,20.6,5537,20
177,11,26,2014,15,31,4,5537,20.6,5537,20
178,11,26,2014,15,31,5,5537,20.6,5537,20
179,11,26,2014,15,31,6,5537,20.6,5537,20
180,11,26,2014,15,31,7,5537,20.6,5537,20
181,11,26,2014,15,31,8,5537,20.6,5537,20
182,11,26,2014,15,31,9,5537,20.6,5537,20
183,11,26,2014,15,31,10,5537,20.6,5537,20
184,11,26,2014,15,31,11,5537,20.6,5537,20
185,11,26,2014,15,31,12,5537,20.6,5537,20
186,11,26,2014,15,31,13,5537,20.6,5537,20
187,11,26,2014,15,31,14,5537,20.6,5537,20
188,11,26,2014,15,31,15,5537,20.6,5537,20
189,11,26,2014,15,31,16,5537,20.6,5537,20
190,11,26,2014,15,31,17,5537,20.6,5537,20
191,11,26,2014,15,31,18,5537,20.6,5537,20
192,11,26,2014,15,31,19,5537,20.6,5537,20
193,11,26,2014,15,31,20,5537,20.6,5537,20
194,11,26,2014,15,31,21,5537,20.6,5537,20
195,11,26,2014,15,31,22,5537,20.6,5537,20
196,11,26,2014,15,31,23,5537,20.6,36,20
197,11,26,2014,15,31,24,5537,20.6,36,20
198,11,26,2014,15,31,25,5537,20.6,36,20
199,11,26,2014,15,31,26,5537,20.6,36,20
200,11,26,2014,15,31,28,5537,20.6,36,20
201,11,26,2014,15,31,29,5537,20.6,36,20
202,11,26,2014,15,31,30,5537,20.6,36,20
203,11,26,2014,15,31,31,5537,20.6,36,20
204,11,26,2014,15,31,32,130,20.6,35,20
205,11,26,2014,15,31,33,40,20.6,35,20
206,11,26,2014,15,31,34,39,20.6,35,20
207,11,26,2014,15,31,35,39,20.6,35,20
208,11,26,2014,15,31,36,39,20.6,35,20
209,11,26,2014,15,31,37,39,20.6,35,20
210,11,26,2014,15,31,38,38,20.6,35,20
211,11,26,2014,15,31,39,38,20.6,35,20
212,11,26,2014,15,31,40,38,20.6,35,20
213,11,26,2014,15,31,41,38,20.6,35,20
214,11,26,2014,15,31,42,38,20.6,35,20
215,11,26,2014,15,31,43,37,20.6,35,20
216,11,26,2014,15,31,44,37,20.6,35,20
217,11,26,2014,15,31,45,37,20.6,35,20
218,11,26,2014,15,31,46,37,20.6,35,20
219,11,26,2014,15,31,47,37,20.6,35,20
220,11,26,2014,15,31,48,37,20.6,35,20
221,11,26,2014,15,31,49,37,20.6,35,20
222,11,26,2014,15,31,50,37,20.6,35,20
223,11,26,2014,15,31,51,37,20.6,35,20
224,11,26,2014,15,31,52,37,20.6,35,20
225,11,26,2014,15,31,53,37,20.6,35,20
226,11,26,2014,15,31,54,37,20.6,35,20
227,11,26,2014,15,31,55,37,20.6,35,20
228,11,26,2014,15,31,56,37,20.6,35,20
229,11,26,2014,15,31,57,37,20.6,35,20
230,11,26,2014,15,31,58,37,20.6,34,20
231,11,26,2014,15,31,59,37,20.6,34,20
232,11,26,2014,15,32,0,37,20.6,34,20
233,11,26,2014,15,32,1,37,20.6,34,20
234,11,26,2014,15,32,2,37,20.6,34,20
235,11,26,2014,15,32,3,37,20.6,34,20
236,11,26,2014,15,32,4,37,20.6,34,20
237,11,26,2014,15,32,5,37,20.6,34,20
238,11,26,2014,15,32,6,37,20.6,34,20
239,11,26,2014,15,32,7,37,20.6,34,20
240,11,26,2014,15,32,8,37,20.6,34,20
241,11,26,2014,15,32,9,37,20.6,34,20
242,11,26,2014,15,32,10,37,20.6,34,20
243,11,26,2014,15,32,11,37,20.6,34,20
244,11,26,2014,15,32,12,37,20.6,34,20
245,11,26,2014,15,32,13,37,20.6,34,20
246,11,26,2014,15,32,14,37,20.6,34,20
247,11,26,2014,15,32,15,37,20.6,34,20
248,11,26,2014,15,32,16,37,20.6,34,20
249,11,26,2014,15,32,17,37,20.6,34,20
250,11,26,2014,15,32,18,37,20.6,34,20
251,11,26,2014,15,32,19,37,20.6,34,20
252,11,26,2014,15,32,20,37,20.6,34,20
253,11,26,2014,15,32,21,37,20.6,34,20
254,11,26,2014,15,32,22,37,20.6,34,20
255,11,26,2014,15,32,23,37,20.6,34,20
256,11,26,2014,15,32,24,37,20.6,34,20
257,11,26,2014,15,32,25,37,20.6,34,20
258,11,26,2014,15,32,26,37,20.6,34,20
259,11,26,2014,15,32,27,37,20.6,34,20
260,11,26,2014,15,32,28,37,20.6,34,20
261,11,26,2014,15,32,29,37,20.6,34,20
262,11,26,2014,15,32,30,37,20.6,34,20
263,11,26,2014,15,32,31,37,20.6,34,20
264,11,26,2014,15,32,32,37,20.6,34,20
265,11,26,2014,15,32,33,37,20.6,34,20
266,11,26,2014,15,32,34,37,20.6,34,20
267,11,26,2014,15,32,35,37,20.6,34,20
268,11,26,2014,15,32,36,37,20.6,34,20
269,11,26,2014,15,32,37,37,20.6,34,20
270,11,26,2014,15,32,38,37,20.6,34,20
271,11,26,2014,15,32,40,37,20.6,34,20
272,11,26,2014,15,32,41,37,20.6,34,20
273,11,26,2014,15,32,42,37,20.6,34,20
274,11,26,2014,15,32,43,37,20.6,34,20
275,11,26,2014,15,32,44,37,20.6,34,20
276,11,26,2014,15,32,45,37,20.6,34,20
277,11,26,2014,15,32,46,37,20.6,34,20
278,11,26,2014,15,32,47,37,20.6,34,20
279,11,26,2014,15,32,48,37,20.6,34,20
280,11,26,2014,15,32,49,37,20.6,35,20
281,11,26,2014,15,32,50,37,20.6,35,20
282,11,26,2014,15,32,51,37,20.6,35,20
283,11,26,2014,15,32,52,37,20.6,35,20
284,11,26,2014,15,32,53,36,20.6,35,20
285,11,26,2014,15,32,54,36,20.6,35,20
286,11,26,2014,15,32,55,36,20.6,35,20
287,11,26,2014,15,32,56,36,20.6,34,20
288,11,26,2014,15,32,57,36,20.6,34,20
289,11,26,2014,15,32,58,36,20.6,33,20
290,11,26,2014,15,32,59,36,20.6,32,20
291,11,26,2014,15,33,0,37,20.6,32,20
292,11,26,2014,15,33,1,37,20.6,31,20
293,11,26,2014,15,33,2,37,20.6,30,20
294,11,26,2014,15,33,3,37,20.6,30,20
