Trial	CorrectionTrial?	StartTime	CenterReward?	SpkrIdx	SpkrPos	duration	HoldTime	Atten	Response	RespTime	Correct	ComputerTime	SoundOrLED	
5	0	953.447	0	4	-30	700	1101	9.0	8	957.700	0	736613.681869	0	
6	0	982.054	0	4	-30	700	1021	0.0	3	995.134	0	736613.682302	0	
7	1	1008.914	0	4	-30	700	1021	0.0	2	1018.046	0	736613.682568	0	
8	0	1022.583	0	3	-60	700	1161	9.0	4	1025.443	0	736613.682654	0	
9	1	1033.811	0	3	-60	700	1161	9.0	3	1035.896	1	736613.682774	0	
10	0	1048.710	0	3	-60	700	1141	9.0	3	1050.723	1	736613.682945	0	
11	0	1064.168	0	7	60	700	1001	4.5	7	1066.441	1	736613.683128	0	
12	0	1070.883	0	6	30	700	1061	0.0	3	1073.092	0	736613.683205	0	
13	1	1080.464	0	6	30	700	1061	0.0	8	1083.031	0	736613.683319	0	
14	1	1099.970	0	6	30	700	1061	0.0	2	1101.322	0	736613.683531	0	
15	1	1107.326	0	6	30	700	1061	0.0	3	1109.279	0	736613.683624	0	
16	1	1114.496	1	6	30	700	1061	0.0	4	1127.702	0	736613.683837	0	
17	1	1136.290	0	6	30	700	1061	0.0	7	1138.771	0	736613.683965	0	
18	1	1144.001	0	6	30	700	1061	0.0	8	1145.366	0	736613.684042	0	
19	0	1150.525	0	2	-90	700	1201	9.0	2	1152.842	1	736613.684128	0	
20	0	1164.456	0	7	60	700	1121	9.0	3	1166.020	0	736613.684280	0	
21	1	1171.261	0	7	60	700	1121	9.0	4	1176.397	0	736613.684400	0	
22	1	1181.665	0	7	60	700	1121	9.0	7	1185.421	1	736613.684505	0	
23	0	1204.289	0	8	90	700	1181	0.0	7	1205.669	0	736613.684739	0	
24	1	1211.218	0	8	90	700	1181	0.0	7	1212.668	0	736613.684821	0	
25	1	1219.063	0	8	90	700	1181	0.0	3	1224.053	0	736613.684952	0	
26	1	1229.417	0	8	90	700	1181	0.0	8	1230.892	1	736613.685031	0	
27	0	1240.759	0	2	-90	700	1101	4.5	3	1242.216	0	736613.685162	0	
28	1	1247.437	0	2	-90	700	1101	4.5	3	1248.678	0	736613.685237	0	
29	1	1253.958	0	2	-90	700	1101	4.5	3	1255.661	0	736613.685318	0	
30	1	1260.938	0	2	-90	700	1101	4.5	2	1263.209	1	736613.685405	0	
31	0	1274.691	0	8	90	700	1161	9.0	7	1276.349	0	736613.685558	0	
32	0	1307.325	0	4	-30	700	1041	0.0	8	1315.058	0	736613.686006	0	
33	1	1323.327	0	4	-30	700	1041	0.0	3	1326.682	0	736613.686140	0	
34	1	1336.103	0	4	-30	700	1041	0.0	8	1344.545	0	736613.686347	0	
35	1	1349.779	0	4	-30	700	1041	0.0	-1	-1.000	0	736613.686581	0	
36	0	1377.980	0	3	-60	700	1121	4.5	2	1382.560	0	736613.686787	0	
37	1	1387.859	0	3	-60	700	1121	4.5	3	1389.132	1	736613.686862	0	
38	0	1398.490	0	6	30	700	1001	9.0	6	1401.425	1	736613.687005	0	
39	0	1414.455	0	2	-90	700	1021	4.5	3	1415.805	0	736613.687171	0	
40	1	1420.960	0	2	-90	700	1021	4.5	2	1422.365	1	736613.687248	0	
41	0	1432.769	0	8	90	700	1061	0.0	4	1436.796	0	736613.687414	0	
42	1	1444.626	0	8	90	700	1061	0.0	8	1446.424	1	736613.687525	0	
43	0	1459.478	0	7	60	700	1081	9.0	6	1461.519	0	736613.687700	0	
44	1	1466.721	0	7	60	700	1081	9.0	6	1468.479	0	736613.687781	0	
45	1	1474.902	0	7	60	700	1081	9.0	4	1477.195	0	736613.687882	0	
46	1	1482.421	0	7	60	700	1081	9.0	8	1488.119	0	736613.688008	0	
47	0	1496.987	0	3	-60	700	1181	9.0	3	1501.720	1	736613.688165	0	
48	0	1515.233	0	4	-30	700	1141	0.0	3	1517.005	0	736613.688342	0	
49	1	1522.492	0	4	-30	700	1141	0.0	2	1524.213	0	736613.688426	0	
50	1	1529.489	0	4	-30	700	1141	0.0	2	1531.343	0	736613.688509	0	
51	1	1536.586	0	4	-30	700	1141	0.0	4	1538.361	1	736613.688590	0	
52	0	1548.587	0	7	60	700	1121	9.0	6	1550.373	0	736613.688729	0	
53	1	1555.682	0	7	60	700	1121	9.0	7	1557.315	1	736613.688809	0	
54	0	1565.859	0	2	-90	700	1201	4.5	3	1567.309	0	736613.688925	0	
55	1	1572.642	0	2	-90	700	1201	4.5	2	1574.134	1	736613.689003	0	
56	0	1584.861	0	8	90	700	1061	9.0	3	1586.907	0	736613.689151	0	
57	1	1592.102	1	8	90	700	1061	9.0	6	1598.631	0	736613.689287	0	
58	1	1638.674	0	8	90	700	1061	9.0	3	1640.587	0	736613.689773	0	
59	0	1694.197	0	6	30	700	1101	0.0	2	1704.726	0	736613.690515	0	
60	1	1716.595	0	6	30	700	1101	0.0	8	1725.320	0	736613.690753	0	
61	1	1744.272	0	6	30	700	1101	0.0	6	1746.388	1	736613.690998	0	
62	0	1763.638	0	8	90	700	1161	0.0	6	1765.354	0	736613.691217	0	
63	1	1772.716	0	8	90	700	1161	0.0	4	1774.126	0	736613.691318	0	
64	1	1779.404	0	8	90	700	1161	0.0	8	1781.046	1	736613.691399	0	
65	0	1795.715	0	4	-30	700	1041	9.0	3	1796.908	0	736613.691582	0	
66	1	1802.104	0	4	-30	700	1041	9.0	4	1803.766	1	736613.691662	0	
67	0	1819.270	0	2	-90	700	1081	0.0	2	1820.192	1	736613.691852	0	
68	0	1834.358	0	7	60	700	1181	4.5	2	1836.089	0	736613.692036	0	
69	1	1841.424	0	7	60	700	1181	4.5	4	1843.647	0	736613.692124	0	
70	1	1849.025	0	7	60	700	1181	4.5	7	1850.965	1	736613.692208	0	
71	0	1867.973	0	6	30	700	1001	4.5	6	1869.565	1	736613.692423	0	
72	0	1883.925	0	6	30	700	1141	0.0	6	1885.523	1	736613.692608	0	
73	0	1897.035	0	2	-90	700	1181	9.0	2	1899.084	1	736613.692765	0	
74	0	1911.796	0	3	-60	700	1041	0.0	2	1913.272	0	736613.692929	0	
75	1	1918.486	0	3	-60	700	1041	0.0	2	1919.864	0	736613.693006	0	
76	1	1925.087	0	3	-60	700	1041	0.0	2	1926.544	0	736613.693082	0	
77	1	1931.691	0	3	-60	700	1041	0.0	2	1933.090	0	736613.693159	0	
78	0	1937.196	0	3	-60	700	1021	0.0	2	1939.339	0	736613.693230	0	
79	1	1944.466	0	3	-60	700	1021	0.0	3	1945.762	1	736613.693306	0	
80	0	1954.601	0	8	90	700	1121	4.5	6	1956.512	0	736613.693429	0	
81	1	1961.767	0	8	90	700	1121	4.5	4	1965.140	0	736613.693529	0	
82	1	1971.242	0	8	90	700	1121	4.5	6	1973.233	0	736613.693623	0	
83	1	1978.467	0	8	90	700	1121	4.5	8	1980.150	1	736613.693704	0	
84	0	1990.319	0	7	60	700	1001	9.0	6	1992.540	0	736613.693846	0	
85	1	1999.831	0	7	60	700	1001	9.0	6	2002.218	0	736613.693958	0	
86	1	2008.553	0	7	60	700	1001	9.0	7	2010.499	1	736613.694054	0	
87	0	2020.556	1	4	-30	700	1061	0.0	3	2025.307	0	736613.694226	0	
88	1	2030.507	0	4	-30	700	1061	0.0	3	2031.782	0	736613.694301	0	
89	1	2041.871	1	4	-30	700	1061	0.0	4	2049.686	1	736613.694508	0	
