Trial	CorrectionTrial?	StartTime	CenterReward?	SpkrIdx	SpkrPos	duration	HoldTime	Atten	Response	RespTime	Correct	ComputerTime	SoundOrLED	
1	0	218.131	0	6	30	700	1021	0.0	-1	-1.000	0	736608.431746	0	
2	0	243.196	0	7	60	700	1181	4.5	2	255.180	0	736608.432001	0	
3	1	260.523	0	7	60	700	1181	4.5	-1	-1.000	0	736608.432236	0	
4	0	277.195	0	6	30	700	1121	4.5	3	287.304	0	736608.432373	0	
5	1	304.259	0	6	30	700	1121	4.5	4	307.596	0	736608.432608	0	
6	0	322.172	0	8	90	700	1001	0.0	8	324.758	1	736608.432807	0	
7	0	352.564	0	4	-30	700	1141	9.0	3	354.676	0	736608.433152	0	
8	1	359.984	0	4	-30	700	1141	9.0	3	361.837	0	736608.433235	0	
9	0	386.251	0	7	60	700	1161	0.0	7	388.363	1	736608.433542	0	
10	0	398.868	0	4	-30	700	1081	9.0	4	400.658	1	736608.433685	0	
11	0	412.816	0	2	-90	700	1061	0.0	2	414.599	1	736608.433846	0	
12	0	429.623	0	3	-60	700	1101	4.5	3	431.234	1	736608.434038	0	
13	0	440.417	0	2	-90	700	1021	9.0	3	441.920	0	736608.434162	0	
14	1	447.092	0	2	-90	700	1021	9.0	2	448.751	1	736608.434240	0	
15	0	460.211	0	3	-60	700	1101	0.0	3	461.709	1	736608.434391	0	
16	0	473.633	0	2	-90	700	1061	4.5	2	474.833	1	736608.434543	0	
17	0	487.866	0	4	-30	700	1001	0.0	2	489.553	0	736608.434713	0	
18	1	494.746	0	4	-30	700	1001	0.0	2	496.877	0	736608.434798	0	
19	1	502.047	0	4	-30	700	1001	0.0	3	504.804	0	736608.434890	0	
20	0	509.748	0	6	30	700	1201	0.0	7	512.227	0	736608.434975	0	
21	1	518.190	0	6	30	700	1201	0.0	6	520.156	1	736608.435067	0	
22	0	534.689	1	8	90	700	1141	4.5	4	547.354	0	736608.435382	0	
23	1	552.701	0	8	90	700	1141	4.5	7	555.157	0	736608.435472	0	
24	0	559.342	0	7	60	700	1161	0.0	4	561.317	0	736608.435544	0	
25	1	566.607	0	7	60	700	1161	0.0	4	572.935	0	736608.435678	0	
26	1	578.211	0	7	60	700	1161	0.0	8	581.609	0	736608.435779	0	
27	0	584.198	0	4	-30	700	1121	4.5	2	585.924	0	736608.435828	0	
28	1	591.182	0	4	-30	700	1121	4.5	2	593.230	0	736608.435913	0	
29	1	598.485	0	4	-30	700	1121	4.5	4	600.234	1	736608.435994	0	
30	0	618.435	1	8	90	700	1081	0.0	3	627.004	0	736608.436304	0	
31	1	633.565	0	8	90	700	1081	0.0	7	635.526	0	736608.436403	0	
32	1	640.730	0	8	90	700	1081	0.0	7	642.296	0	736608.436481	0	
33	0	649.355	0	7	60	700	1181	9.0	4	651.961	0	736608.436593	0	
34	1	657.250	0	7	60	700	1181	9.0	6	658.945	0	736608.436674	0	
35	0	663.953	0	6	30	700	1201	0.0	4	666.124	0	736608.436757	0	
36	1	672.074	0	6	30	700	1201	0.0	4	675.347	0	736608.436863	0	
37	1	680.748	0	6	30	700	1201	0.0	7	682.946	0	736608.436952	0	
38	0	694.865	0	3	-60	700	1001	4.5	4	706.133	0	736608.437220	0	
39	1	711.248	0	3	-60	700	1001	4.5	3	712.603	1	736608.437295	0	
40	0	725.061	0	2	-90	700	1181	0.0	3	726.581	0	736608.437457	0	
41	1	731.943	0	2	-90	700	1181	0.0	2	733.413	1	736608.437536	0	
42	0	751.361	1	3	-60	700	1041	4.5	3	758.926	1	736608.437831	0	
43	0	777.416	1	7	60	700	1141	4.5	3	786.548	0	736608.438150	0	
44	1	791.796	0	7	60	700	1141	4.5	6	793.493	0	736608.438231	0	
45	1	798.793	0	7	60	700	1141	4.5	6	800.666	0	736608.438315	0	
46	1	806.003	0	7	60	700	1141	4.5	3	807.920	0	736608.438398	0	
47	0	815.338	0	3	-60	700	1061	9.0	2	818.339	0	736608.438519	0	
48	1	826.231	0	3	-60	700	1061	9.0	3	828.137	1	736608.438632	0	
49	0	845.325	0	7	60	700	1081	4.5	3	848.232	0	736608.438864	0	
50	1	853.443	0	7	60	700	1081	4.5	7	859.018	1	736608.438989	0	
51	0	870.996	0	2	-90	700	1161	0.0	2	872.595	1	736608.439147	0	
52	0	890.528	0	6	30	700	1121	0.0	6	892.486	1	736608.439377	0	
53	0	902.322	0	2	-90	700	1021	9.0	2	904.054	1	736608.439510	0	
54	0	924.069	0	4	-30	700	1121	9.0	2	925.993	0	736608.439765	0	
55	1	932.074	0	4	-30	700	1121	9.0	4	933.959	1	736608.439857	0	
56	0	945.476	0	6	30	700	1181	4.5	6	946.882	1	736608.440007	0	
57	0	957.067	0	3	-60	700	1141	9.0	4	958.618	0	736608.440142	0	
58	1	966.602	0	3	-60	700	1141	9.0	2	968.267	0	736608.440253	0	
59	1	973.608	0	3	-60	700	1141	9.0	3	975.059	1	736608.440333	0	
60	0	987.994	0	8	90	700	1061	4.5	6	989.553	0	736608.440500	0	
61	1	994.717	0	8	90	700	1061	4.5	6	996.583	0	736608.440582	0	
62	0	1010.680	1	4	-30	700	1101	0.0	4	1019.036	1	736608.440841	0	
63	0	1033.484	0	8	90	700	1081	4.5	7	1035.819	0	736608.441036	0	
64	1	1041.036	0	8	90	700	1081	4.5	4	1043.037	0	736608.441119	0	
65	1	1048.244	0	8	90	700	1081	4.5	8	1050.195	1	736608.441202	0	
66	0	1072.243	0	8	90	700	1021	4.5	6	1073.956	0	736608.441477	0	
67	1	1086.912	0	8	90	700	1021	4.5	8	1088.952	1	736608.441651	0	
68	0	1116.357	0	2	-90	700	1041	9.0	3	1118.336	0	736608.441991	0	
69	1	1123.625	0	2	-90	700	1041	9.0	2	1125.022	1	736608.442068	0	
70	0	1140.624	0	3	-60	700	1201	0.0	3	1143.666	1	736608.442284	0	
71	0	1156.059	0	7	60	700	1001	9.0	6	1157.730	0	736608.442447	0	
72	1	1178.387	0	7	60	700	1001	9.0	3	1186.185	0	736608.442776	0	
73	1	1191.357	0	7	60	700	1001	9.0	4	1192.873	0	736608.442854	0	
74	0	1198.542	1	7	60	700	1141	4.5	4	1208.343	0	736608.443032	0	
75	1	1213.619	0	7	60	700	1141	4.5	8	1216.140	0	736608.443122	0	
76	1	1221.405	1	7	60	700	1141	4.5	3	1229.140	0	736608.443273	0	
77	0	1236.452	0	4	-30	700	1201	0.0	3	1238.187	0	736608.443378	0	
78	1	1244.103	0	4	-30	700	1201	0.0	4	1246.256	1	736608.443471	0	
79	0	1259.930	0	8	90	700	1041	9.0	3	1261.812	0	736608.443651	0	
80	1	1266.996	0	8	90	700	1041	9.0	4	1268.914	0	736608.443734	0	
81	1	1274.095	0	8	90	700	1041	9.0	7	1275.621	0	736608.443811	0	
82	1	1280.803	0	8	90	700	1041	9.0	4	1282.814	0	736608.443894	0	
