Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	
1	0	5.9460	0	730	2058	2857	4205	901	-7.0	200	1	1	6.3031	1	2	
2	0	11.3581	0	730	2058	2857	4205	751	-7.0	200	1	1	11.9970	1	4	
3	0	20.7378	0	460	1105	2857	4205	601	-5.0	200	0	0	22.0346	1	3	
4	0	27.2689	0	460	1105	2857	4205	551	-5.0	200	0	0	29.2097	1	4	
5	0	38.9136	0	460	1105	2857	4205	1001	-5.0	200	0	0	45.6302	1	5	
6	0	53.9018	0	460	1105	2857	4205	501	-5.0	200	0	1	54.5135	0	1	
7	1	61.0952	0	460	1105	2857	4205	501	-5.0	200	0	1	71.0755	0	1	
8	1	78.0085	0	460	1105	2857	4205	501	-5.0	200	0	0	78.6881	1	1	
9	0	100.0396	0	730	2058	2857	4205	951	-7.0	200	1	1	100.6293	1	3	
10	0	106.3788	0	460	1105	2857	4205	801	-5.0	200	0	1	107.1976	0	2	
11	1	116.9976	1	460	1105	2857	4205	801	-5.0	200	0	0	118.9493	1	2	
12	0	125.0568	0	730	2058	2857	4205	701	-7.0	200	1	1	127.3430	1	0	
13	0	131.8750	0	730	2058	2857	4205	851	-7.0	200	1	1	132.1739	1	1	
14	0	137.0240	0	730	2058	2857	4205	601	-7.0	200	1	1	137.7405	1	3	
15	0	142.5003	0	730	2058	2857	4205	751	-7.0	200	1	1	143.2293	1	2	
16	0	147.5310	0	460	1105	2857	4205	551	-5.0	200	0	1	149.0420	0	2	
17	1	156.5695	0	460	1105	2857	4205	551	-5.0	200	0	0	168.7984	1	2	
18	0	176.9672	0	730	2058	2857	4205	801	-7.0	200	1	1	177.3780	1	5	
19	0	186.9031	0	730	2058	2857	4205	851	-7.0	200	1	1	187.5379	1	1	
20	0	193.3800	0	460	1105	2857	4205	651	-5.0	200	0	0	194.4232	1	5	
21	0	200.9409	0	460	1105	2857	4205	501	-5.0	200	0	0	207.7224	1	5	
22	0	216.1784	0	730	2058	2857	4205	1001	-7.0	200	1	1	216.6589	1	4	
23	0	226.6984	0	460	1105	2857	4205	701	-5.0	200	0	1	230.6592	0	2	
24	1	236.4588	0	460	1105	2857	4205	701	-5.0	200	0	1	236.8057	0	2	
25	1	243.4416	0	460	1105	2857	4205	701	-5.0	200	0	1	249.0691	0	2	
26	1	258.4976	0	460	1105	2857	4205	701	-5.0	200	0	1	265.5819	0	2	
27	1	272.1485	1	460	1105	2857	4205	701	-5.0	200	0	1	272.8268	0	2	
28	1	281.6812	0	460	1105	2857	4205	701	-5.0	200	0	0	292.0001	1	2	
29	0	302.6888	1	460	1105	2857	4205	951	-5.0	200	0	1	314.2550	0	0	
30	1	323.8469	0	460	1105	2857	4205	951	-5.0	200	0	1	334.1148	0	0	
31	1	359.6797	0	460	1105	2857	4205	951	-5.0	200	0	0	361.3821	1	0	
32	0	369.0414	0	460	1105	2857	4205	551	-5.0	200	0	1	369.5482	0	0	
33	1	375.7073	0	460	1105	2857	4205	551	-5.0	200	0	0	377.6477	1	0	
34	0	389.7513	0	460	1105	2857	4205	901	-5.0	200	0	1	390.1658	0	1	
35	1	397.9528	0	460	1105	2857	4205	901	-5.0	200	0	0	416.8382	1	1	
36	0	425.1976	0	730	2058	2857	4205	651	-7.0	200	1	1	425.7205	1	4	
37	0	432.7925	0	730	2058	2857	4205	1001	-7.0	200	1	1	433.1082	1	3	
38	0	437.4046	0	460	1105	2857	4205	501	-5.0	200	0	0	438.6207	1	3	
39	0	446.4185	0	460	1105	2857	4205	701	-5.0	200	0	0	447.7426	1	3	
40	0	460.1218	0	730	2058	2857	4205	951	-7.0	200	1	1	460.5241	1	2	
41	0	471.2362	0	460	1105	2857	4205	801	-5.0	200	0	0	474.9316	1	4	
42	0	483.7736	0	730	2058	2857	4205	851	-7.0	200	1	0	485.7596	0	5	
43	1	496.7076	0	730	2058	2857	4205	851	-7.0	200	1	0	498.2145	0	5	
44	1	518.8844	0	730	2058	2857	4205	851	-7.0	200	1	1	519.7092	1	5	
45	0	523.9275	0	730	2058	2857	4205	601	-7.0	200	1	1	524.2391	1	0	
46	0	538.0751	0	460	1105	2857	4205	801	-5.0	200	0	1	538.5655	0	1	
47	1	573.1786	0	460	1105	2857	4205	801	-5.0	200	0	1	582.0519	0	1	
48	1	596.0688	0	460	1105	2857	4205	801	-5.0	200	0	0	603.3726	1	1	
49	0	608.6397	1	730	2058	2857	4205	501	-7.0	200	1	1	609.1468	1	0	
50	0	613.5258	0	460	1105	2857	4205	751	-5.0	200	0	1	617.5927	0	4	
51	1	630.1492	1	460	1105	2857	4205	751	-5.0	200	0	0	631.5924	1	4	
52	0	641.8057	0	460	1105	2857	4205	951	-5.0	200	0	1	646.0874	0	0	
53	1	654.7682	0	460	1105	2857	4205	951	-5.0	200	0	0	656.1279	1	0	
54	0	664.9176	0	730	2058	2857	4205	1001	-7.0	200	1	1	665.5223	1	5	
55	0	670.0556	0	730	2058	2857	4205	551	-7.0	200	1	1	670.3825	1	1	
56	0	689.1965	0	460	1105	2857	4205	901	-5.0	200	0	0	689.7972	1	5	
57	0	695.5780	0	730	2058	2857	4205	851	-7.0	200	1	1	696.2027	1	5	
58	0	701.1418	0	730	2058	2857	4205	601	-7.0	200	1	1	701.8326	1	5	
59	0	707.0718	0	730	2058	2857	4205	701	-7.0	200	1	1	707.6027	1	5	
60	0	714.0886	0	730	2058	2857	4205	1001	-7.0	200	1	0	715.8052	0	4	
61	1	722.9940	0	730	2058	2857	4205	1001	-7.0	200	1	1	723.3287	1	4	
62	0	728.7273	0	460	1105	2857	4205	901	-5.0	200	0	0	729.8679	1	0	
63	0	739.4814	0	460	1105	2857	4205	751	-5.0	200	0	0	745.5497	1	4	
64	0	752.0047	0	460	1105	2857	4205	651	-5.0	200	0	1	752.3892	0	4	
65	1	831.8980	0	460	1105	2857	4205	651	-5.0	200	0	1	842.2819	0	4	
