Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	
1	0	5.4186	0	460	1105	2857	4205	651	10.0	200	0	1	6.2403	0	2	
2	1	17.4677	0	460	1105	2857	4205	651	10.0	200	0	1	18.2084	0	2	
3	1	24.3583	1	460	1105	2857	4205	651	10.0	200	0	0	24.9871	1	2	
4	0	30.2574	0	460	1105	2857	4205	501	10.0	200	0	0	32.6962	1	2	
5	0	37.9644	0	730	2058	2857	4205	601	10.0	200	1	0	38.6953	0	1	
6	1	44.8368	0	730	2058	2857	4205	601	10.0	200	1	1	48.9654	1	1	
7	0	53.6308	0	730	2058	2857	4205	551	10.0	200	1	0	54.2030	0	4	
8	1	59.8902	0	730	2058	2857	4205	551	10.0	200	1	0	60.3556	0	4	
9	1	69.6561	0	730	2058	2857	4205	551	10.0	200	1	1	70.6224	1	4	
10	0	97.6284	0	460	1105	2857	4205	751	10.0	200	0	0	97.9828	1	4	
11	0	103.5012	0	730	2058	2857	4205	701	10.0	200	1	0	104.1041	0	0	
12	1	118.9502	0	730	2058	2857	4205	701	10.0	200	1	1	119.7253	1	0	
13	0	141.8008	0	460	1105	2857	4205	951	10.0	200	0	0	142.0855	1	4	
14	0	152.3627	0	460	1105	2857	4205	801	10.0	200	0	0	153.3255	1	5	
15	0	174.8427	0	730	2058	2857	4205	851	10.0	200	1	1	175.5210	1	0	
16	0	188.5766	0	730	2058	2857	4205	1001	10.0	200	1	0	189.8286	0	3	
17	1	205.7449	0	730	2058	2857	4205	1001	10.0	200	1	0	209.3206	0	3	
18	1	215.5977	0	730	2058	2857	4205	1001	10.0	200	1	1	216.5604	1	3	
19	0	230.1831	0	730	2058	2857	4205	951	10.0	200	1	1	233.0777	1	1	
20	0	246.6433	0	460	1105	2857	4205	801	10.0	200	0	0	247.0000	1	2	
21	0	255.3885	0	730	2058	2857	4205	851	10.0	200	1	0	255.8090	0	2	
22	1	272.6943	0	730	2058	2857	4205	851	10.0	200	1	1	273.3397	1	2	
23	0	279.4317	0	460	1105	2857	4205	551	10.0	200	0	0	280.0889	1	0	
24	0	293.6050	0	460	1105	2857	4205	901	10.0	200	0	0	293.8723	1	1	
25	0	307.6524	1	730	2058	2857	4205	1001	10.0	200	1	0	308.0688	0	3	
26	1	316.5343	0	730	2058	2857	4205	1001	10.0	200	1	1	317.0332	1	3	
27	0	333.5366	0	460	1105	2857	4205	701	10.0	200	0	0	334.4719	1	0	
28	0	339.7285	0	460	1105	2857	4205	601	10.0	200	0	0	340.0980	1	5	
29	0	348.3590	0	730	2058	2857	4205	751	10.0	200	1	0	348.8180	0	0	
30	1	357.2380	0	730	2058	2857	4205	751	10.0	200	1	0	357.6309	0	0	
31	1	382.6959	1	730	2058	2857	4205	751	10.0	200	1	1	387.1961	1	0	
32	0	398.8401	1	460	1105	2857	4205	501	10.0	200	0	0	399.5612	1	5	
33	0	404.1851	0	730	2058	2857	4205	901	10.0	200	1	0	405.8226	0	5	
34	1	418.3412	0	730	2058	2857	4205	901	10.0	200	1	1	419.0751	1	5	
35	0	421.6560	0	460	1105	2857	4205	651	10.0	200	0	0	422.1805	1	3	
36	0	432.6474	0	730	2058	2857	4205	751	10.0	200	1	1	433.3712	1	2	
37	0	450.4032	0	460	1105	2857	4205	501	10.0	200	0	0	450.9139	1	0	
38	0	457.6162	0	730	2058	2857	4205	801	10.0	200	1	0	457.9768	0	4	
39	1	470.1260	1	730	2058	2857	4205	801	10.0	200	1	0	470.7216	0	4	
40	1	479.0761	0	730	2058	2857	4205	801	10.0	200	1	1	479.6964	1	4	
41	0	509.2510	1	460	1105	2857	4205	1001	10.0	200	0	0	509.7587	1	3	
42	0	515.2230	0	730	2058	2857	4205	701	10.0	200	1	0	517.7620	0	5	
43	1	529.9583	0	730	2058	2857	4205	701	10.0	200	1	0	530.3357	0	5	
44	1	538.7324	0	730	2058	2857	4205	701	10.0	200	1	1	539.5426	1	5	
45	0	544.0564	0	730	2058	2857	4205	601	10.0	200	1	0	544.7935	0	3	
46	1	559.5199	0	730	2058	2857	4205	601	10.0	200	1	0	560.1202	0	3	
47	1	569.9785	0	730	2058	2857	4205	601	10.0	200	1	1	571.9332	1	3	
48	0	590.8411	0	730	2058	2857	4205	551	10.0	200	1	0	591.3290	0	2	
49	1	597.0466	0	730	2058	2857	4205	551	10.0	200	1	1	597.8092	1	2	
50	0	599.8932	0	460	1105	2857	4205	851	10.0	200	0	0	600.3132	1	4	
51	0	605.5390	0	730	2058	2857	4205	601	10.0	200	1	1	606.6582	1	4	
52	0	639.6842	1	460	1105	2857	4205	951	10.0	200	0	0	639.9702	1	1	
