Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	
1	0	9.2760	0	460	1105	2857	4205	701	10.0	200	0	0	10.2279	1	4	
2	0	15.8213	0	460	1105	2857	4205	551	10.0	200	0	0	16.2073	1	1	
3	0	36.0888	0	460	1105	2857	4205	951	10.0	200	0	0	36.5094	1	0	
4	0	45.7585	0	460	1105	2857	4205	651	10.0	200	0	0	46.3654	1	4	
5	0	55.5291	0	730	2058	2857	4205	751	10.0	200	1	0	56.2474	0	4	
6	1	63.1324	1	730	2058	2857	4205	751	10.0	200	1	0	64.3183	0	4	
7	1	73.5909	1	730	2058	2857	4205	751	10.0	200	1	1	74.0741	1	4	
8	0	81.4647	0	730	2058	2857	4205	601	10.0	200	1	1	82.7334	1	4	
9	0	93.8669	0	460	1105	2857	4205	851	10.0	200	0	0	94.4635	1	2	
10	0	105.8779	0	730	2058	2857	4205	1001	10.0	200	1	0	106.2187	0	1	
11	1	129.1288	0	730	2058	2857	4205	1001	10.0	200	1	0	130.5099	0	1	
12	1	137.2554	0	730	2058	2857	4205	1001	10.0	200	1	1	140.0688	1	1	
13	0	186.1162	0	730	2058	2857	4205	901	10.0	200	1	1	186.9271	1	3	
14	0	207.5072	0	460	1105	2857	4205	801	10.0	200	0	0	208.1504	1	3	
15	0	235.4972	0	460	1105	2857	4205	651	10.0	200	0	1	237.0576	0	2	
16	1	246.2237	0	460	1105	2857	4205	651	10.0	200	0	0	246.8981	1	2	
17	0	255.5287	0	460	1105	2857	4205	501	10.0	200	0	0	256.0433	1	4	
18	0	275.6640	1	730	2058	2857	4205	1001	10.0	200	1	0	276.2156	0	5	
19	1	287.5052	0	730	2058	2857	4205	1001	10.0	200	1	1	287.9480	1	5	
20	0	303.0899	0	730	2058	2857	4205	701	10.0	200	1	0	303.7319	0	5	
21	1	321.0578	0	730	2058	2857	4205	701	10.0	200	1	1	321.8085	1	5	
22	0	343.2138	0	460	1105	2857	4205	601	10.0	200	0	0	343.8123	1	1	
23	0	351.2669	0	730	2058	2857	4205	551	10.0	200	1	1	352.1795	1	0	
24	0	372.3826	0	460	1105	2857	4205	901	10.0	200	0	0	373.0787	1	3	
25	0	380.4880	0	730	2058	2857	4205	851	10.0	200	1	0	381.3841	0	2	
26	1	388.2969	0	730	2058	2857	4205	851	10.0	200	1	1	389.6861	1	2	
27	0	399.5068	1	730	2058	2857	4205	951	10.0	200	1	0	400.1241	0	3	
28	1	406.9553	0	730	2058	2857	4205	951	10.0	200	1	0	408.3614	0	3	
29	1	428.8283	0	730	2058	2857	4205	951	10.0	200	1	0	431.5192	0	3	
30	1	443.8332	0	730	2058	2857	4205	951	10.0	200	1	0	444.7012	0	3	
31	1	458.4976	0	730	2058	2857	4205	951	10.0	200	1	1	462.3192	1	3	
32	0	472.3076	1	460	1105	2857	4205	751	10.0	200	0	0	472.8307	1	1	
33	0	476.7096	0	730	2058	2857	4205	551	10.0	200	1	0	477.9534	0	1	
34	1	484.3122	0	730	2058	2857	4205	551	10.0	200	1	1	488.7570	1	1	
35	0	501.0179	0	730	2058	2857	4205	951	10.0	200	1	0	502.7832	0	5	
36	1	518.1229	0	730	2058	2857	4205	951	10.0	200	1	0	519.3597	0	5	
37	1	558.6697	0	730	2058	2857	4205	951	10.0	200	1	1	559.6783	1	5	
38	0	571.7436	1	460	1105	2857	4205	501	10.0	200	0	0	572.7218	1	2	
39	0	580.2504	0	460	1105	2857	4205	651	10.0	200	0	0	581.5763	1	5	
40	0	590.0141	0	730	2058	2857	4205	801	10.0	200	1	1	591.6176	1	2	
41	0	619.7821	0	460	1105	2857	4205	751	10.0	200	0	0	620.4367	1	3	
42	0	642.3574	0	730	2058	2857	4205	1001	10.0	200	1	1	643.0950	1	3	
43	0	657.8558	0	730	2058	2857	4205	901	10.0	200	1	0	658.3566	0	0	
44	1	677.6104	0	730	2058	2857	4205	901	10.0	200	1	0	678.4014	0	0	
45	1	685.1144	0	730	2058	2857	4205	901	10.0	200	1	0	686.1789	0	0	
46	1	696.1838	0	730	2058	2857	4205	901	10.0	200	1	1	696.7738	1	0	
47	0	710.0437	0	730	2058	2857	4205	851	10.0	200	1	1	712.6739	1	0	
48	0	731.6555	0	460	1105	2857	4205	701	10.0	200	0	0	732.4301	1	0	
49	0	741.0366	0	460	1105	2857	4205	501	10.0	200	0	0	741.9545	1	0	
50	0	759.7084	0	460	1105	2857	4205	851	10.0	200	0	0	760.3041	1	5	
51	0	778.2617	1	460	1105	2857	4205	801	10.0	200	0	0	779.2493	1	5	
52	0	796.1618	0	730	2058	2857	4205	951	10.0	200	1	1	796.6549	1	1	
53	0	812.3629	0	730	2058	2857	4205	651	10.0	200	1	1	812.7886	1	4	
54	0	830.7157	1	730	2058	2857	4205	1001	10.0	200	1	0	834.5272	0	2	
55	1	846.0473	0	730	2058	2857	4205	1001	10.0	200	1	0	847.3745	0	2	
56	1	881.4612	0	730	2058	2857	4205	1001	10.0	200	1	0	887.5843	0	2	
57	1	903.6487	1	730	2058	2857	4205	1001	10.0	200	1	1	910.4862	1	2	
58	0	923.5544	0	730	2058	2857	4205	601	10.0	200	1	0	924.2537	0	3	
59	1	930.4198	0	730	2058	2857	4205	601	10.0	200	1	0	931.0865	0	3	
60	1	942.7092	0	730	2058	2857	4205	601	10.0	200	1	1	947.6147	1	3	
61	0	960.0046	0	460	1105	2857	4205	901	10.0	200	0	0	960.5054	1	5	
62	0	962.3935	0	730	2058	2857	4205	751	10.0	200	1	0	962.9553	0	5	
63	1	975.4819	0	730	2058	2857	4205	751	10.0	200	1	0	976.2201	0	5	
64	1	998.5187	0	730	2058	2857	4205	751	10.0	200	1	1	999.1958	1	5	
65	0	1009.2958	0	730	2058	2857	4205	551	10.0	200	1	0	1010.0163	0	1	
66	1	1021.8015	0	730	2058	2857	4205	551	10.0	200	1	1	1022.6808	1	1	
67	0	1038.5996	0	460	1105	2857	4205	751	10.0	200	0	0	1039.4975	1	3	
68	0	1043.3951	1	460	1105	2857	4205	601	10.0	200	0	0	1044.9533	1	4	
69	0	1053.9338	0	730	2058	2857	4205	501	10.0	200	1	0	1054.6258	0	3	
70	1	1060.4832	0	730	2058	2857	4205	501	10.0	200	1	0	1061.3953	0	3	
71	1	1067.7137	0	730	2058	2857	4205	501	10.0	200	1	1	1070.5819	1	3	
72	0	1098.6457	1	460	1105	2857	4205	951	10.0	200	0	0	1101.2715	1	1	
73	0	1104.8808	0	460	1105	2857	4205	801	10.0	200	0	0	1106.2510	1	5	
74	0	1113.3750	0	460	1105	2857	4205	651	10.0	200	0	0	1114.1047	1	3	
75	0	1125.1519	1	460	1105	2857	4205	851	10.0	200	0	0	1125.7326	1	5	
76	0	1155.7333	0	460	1105	2857	4205	1001	10.0	200	0	1	1160.4247	0	2	
77	1	1176.7606	0	460	1105	2857	4205	1001	10.0	200	0	0	1177.1678	1	2	
78	0	1185.6292	0	730	2058	2857	4205	701	10.0	200	1	0	1186.5746	0	4	
79	1	1192.9540	0	730	2058	2857	4205	701	10.0	200	1	1	1194.4230	1	4	
80	0	1217.4399	0	460	1105	2857	4205	551	10.0	200	0	0	1218.0326	1	2	
81	0	1224.2572	1	730	2058	2857	4205	751	10.0	200	1	1	1224.9033	1	0	
82	0	1239.0189	0	460	1105	2857	4205	901	10.0	200	0	0	1239.4879	1	3	
83	0	1246.8167	0	730	2058	2857	4205	651	10.0	200	1	0	1247.6531	0	2	
84	1	1255.2908	0	730	2058	2857	4205	651	10.0	200	1	0	1256.1544	0	2	
85	1	1262.2995	0	730	2058	2857	4205	651	10.0	200	1	0	1262.9058	0	2	
86	1	1276.9326	0	730	2058	2857	4205	651	10.0	200	1	0	1277.7798	0	2	
87	1	1283.7964	0	730	2058	2857	4205	651	10.0	200	1	1	1284.3014	1	2	
88	0	1303.3105	0	730	2058	2857	4205	951	10.0	200	1	0	1304.1191	0	5	
89	1	1312.1451	0	730	2058	2857	4205	951	10.0	200	1	1	1313.2105	1	5	
90	0	1322.9359	0	730	2058	2857	4205	701	10.0	200	1	0	1323.6870	0	2	
91	1	1336.9361	0	730	2058	2857	4205	701	10.0	200	1	1	1338.7594	1	2	
92	0	1348.1938	0	730	2058	2857	4205	1001	10.0	200	1	1	1348.9548	1	5	
93	0	1361.4112	0	460	1105	2857	4205	801	10.0	200	0	0	1361.9803	1	0	
94	0	1371.6895	0	460	1105	2857	4205	601	10.0	200	0	0	1372.0775	1	1	
95	0	1383.7925	0	460	1105	2857	4205	551	10.0	200	0	0	1384.2093	1	4	
96	0	1398.1963	0	460	1105	2857	4205	501	10.0	200	0	0	1398.9164	1	2	
97	0	1408.3544	0	730	2058	2857	4205	751	10.0	200	1	0	1408.8731	0	1	
98	1	1420.7354	0	730	2058	2857	4205	751	10.0	200	1	1	1421.5132	1	1	
99	0	1430.2618	0	730	2058	2857	4205	501	10.0	200	1	1	1431.8348	1	0	
100	0	1453.0068	0	730	2058	2857	4205	1001	10.0	200	1	1	1453.5300	1	0	
101	0	1462.0816	0	460	1105	2857	4205	701	10.0	200	0	0	1462.7566	1	1	
102	0	1479.0328	0	730	2058	2857	4205	851	10.0	200	1	1	1479.7971	1	3	
103	0	1496.2324	0	730	2058	2857	4205	551	10.0	200	1	0	1496.9345	0	2	
