Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	
1	0	5.4249	0	460	1105	2857	4205	651	10.0	200	0	0	9.6501	1	2	
2	0	15.2161	0	460	1105	2857	4205	701	10.0	200	0	1	16.3344	0	0	
3	1	22.9088	0	460	1105	2857	4205	701	10.0	200	0	1	23.8198	0	0	
4	1	43.3916	0	460	1105	2857	4205	701	10.0	200	0	1	43.9734	0	0	
5	1	65.1410	0	460	1105	2857	4205	701	10.0	200	0	0	65.7737	1	0	
6	0	71.1764	0	460	1105	2857	4205	901	10.0	200	0	0	71.8206	1	5	
7	0	77.2989	1	730	2058	2857	4205	601	10.0	200	1	1	79.0783	1	5	
8	0	89.0657	0	730	2058	2857	4205	851	10.0	200	1	0	90.0143	0	5	
9	1	99.1844	0	730	2058	2857	4205	851	10.0	200	1	0	99.6454	0	5	
10	1	109.0176	1	730	2058	2857	4205	851	10.0	200	1	1	110.0949	1	5	
11	0	124.0050	0	730	2058	2857	4205	951	10.0	200	1	0	124.9325	0	2	
12	1	133.4249	0	730	2058	2857	4205	951	10.0	200	1	1	133.9649	1	2	
13	0	147.9873	0	460	1105	2857	4205	1001	10.0	200	0	0	149.7252	1	3	
14	0	155.3924	0	730	2058	2857	4205	501	10.0	200	1	0	156.0199	0	3	
15	1	162.9364	0	730	2058	2857	4205	501	10.0	200	1	1	163.4085	1	3	
16	0	167.1079	0	460	1105	2857	4205	551	10.0	200	0	0	167.9658	1	1	
17	0	173.0851	0	730	2058	2857	4205	801	10.0	200	1	0	173.4595	0	3	
18	1	181.4170	0	730	2058	2857	4205	801	10.0	200	1	0	182.1344	0	3	
19	1	188.1338	0	730	2058	2857	4205	801	10.0	200	1	1	188.7152	1	3	
20	0	204.5157	0	460	1105	2857	4205	651	10.0	200	0	0	204.9757	1	2	
21	0	210.3109	0	730	2058	2857	4205	801	10.0	200	1	1	211.0988	1	4	
22	0	225.4608	0	730	2058	2857	4205	551	10.0	200	1	0	226.2999	0	0	
23	1	232.2238	0	730	2058	2857	4205	551	10.0	200	1	1	232.8981	1	0	
24	0	240.9485	0	730	2058	2857	4205	951	10.0	200	1	1	241.7505	1	4	
25	0	253.6862	1	730	2058	2857	4205	701	10.0	200	1	1	254.9576	1	5	
26	0	268.5648	1	460	1105	2857	4205	601	10.0	200	0	0	269.1717	1	4	
27	0	277.8369	1	730	2058	2857	4205	901	10.0	200	1	0	279.5832	0	0	
28	1	285.7950	0	730	2058	2857	4205	901	10.0	200	1	1	286.5331	1	0	
29	0	296.6257	0	730	2058	2857	4205	1001	10.0	200	1	0	297.2343	0	1	
30	1	303.9258	0	730	2058	2857	4205	1001	10.0	200	1	0	304.3789	0	1	
31	1	312.6953	1	730	2058	2857	4205	1001	10.0	200	1	1	313.4695	1	1	
32	0	327.5523	0	460	1105	2857	4205	501	10.0	200	0	0	328.0324	1	5	
33	0	337.6059	0	730	2058	2857	4205	751	10.0	200	1	0	339.9839	0	1	
34	1	347.3534	1	730	2058	2857	4205	751	10.0	200	1	1	348.8263	1	1	
35	0	359.0532	0	460	1105	2857	4205	901	10.0	200	0	0	359.5671	1	1	
