Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	
1	0	8.0618	0	460	1105	2857	4205	851	-5.0	200	0	0	8.7749	1	0	
2	0	33.6024	0	730	2058	2857	4205	951	-7.0	200	1	1	34.4294	1	3	
3	0	39.9382	0	730	2058	2857	4205	651	-7.0	200	1	1	40.3735	1	3	
4	0	48.5531	0	730	2058	2857	4205	901	-7.0	200	1	1	49.3920	1	2	
5	0	55.0909	0	730	2058	2857	4205	701	-7.0	200	1	1	55.7496	1	0	
6	0	64.3458	0	730	2058	2857	4205	751	-7.0	200	1	1	64.9317	1	1	
7	0	71.0890	0	460	1105	2857	4205	501	-5.0	200	0	1	71.7893	0	0	
8	1	79.6914	0	460	1105	2857	4205	501	-5.0	200	0	1	80.4264	0	0	
9	1	86.2971	0	460	1105	2857	4205	501	-5.0	200	0	0	87.1871	1	0	
10	0	101.0461	0	460	1105	2857	4205	801	-5.0	200	0	0	101.6865	1	2	
11	0	108.7816	0	460	1105	2857	4205	551	-5.0	200	0	1	109.1530	0	1	
12	1	119.0763	0	460	1105	2857	4205	551	-5.0	200	0	0	120.5345	1	1	
13	0	136.0402	0	460	1105	2857	4205	601	-5.0	200	0	0	137.1153	1	1	
14	0	146.7319	0	730	2058	2857	4205	651	-7.0	200	1	1	147.2617	1	3	
15	0	152.5450	0	460	1105	2857	4205	801	-5.0	200	0	0	153.6435	1	3	
16	0	168.4930	0	730	2058	2857	4205	701	-7.0	200	1	0	169.2395	0	0	
17	1	175.2589	0	730	2058	2857	4205	701	-7.0	200	1	1	175.7535	1	0	
18	0	180.1840	1	460	1105	2857	4205	501	-5.0	200	0	1	180.5922	0	2	
19	1	188.0549	0	460	1105	2857	4205	501	-5.0	200	0	1	189.4051	0	2	
20	1	195.6141	0	460	1105	2857	4205	501	-5.0	200	0	0	196.4452	1	2	
21	0	204.6559	0	730	2058	2857	4205	601	-7.0	200	1	1	205.2744	1	2	
22	0	224.4879	0	730	2058	2857	4205	951	-7.0	200	1	1	224.9018	1	0	
