Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	
1	0	7.7465	0	730	2058	2857	4205	501	10.0	200	1	0	8.6219	0	1	
2	1	18.4783	0	730	2058	2857	4205	501	10.0	200	1	1	19.5041	1	1	
3	0	24.1281	0	730	2058	2857	4205	1001	10.0	200	1	1	25.0955	1	5	
4	0	35.8068	0	460	1105	2857	4205	951	10.0	200	0	0	36.0624	1	5	
5	0	41.4707	0	460	1105	2857	4205	651	10.0	200	0	0	41.6874	1	0	
6	0	46.4492	0	460	1105	2857	4205	551	10.0	200	0	0	46.9731	1	4	
7	0	53.3177	0	460	1105	2857	4205	901	10.0	200	0	0	53.4813	1	3	
8	0	58.2062	0	460	1105	2857	4205	701	10.0	200	0	0	58.4023	1	4	
9	0	64.2416	0	730	2058	2857	4205	801	10.0	200	1	0	64.9473	0	2	
10	1	71.4345	0	730	2058	2857	4205	801	10.0	200	1	0	72.0374	0	2	
11	1	83.3496	0	730	2058	2857	4205	801	10.0	200	1	1	84.0182	1	2	
12	0	88.3735	0	460	1105	2857	4205	751	10.0	200	0	0	89.1066	1	2	
13	0	94.5182	0	730	2058	2857	4205	851	10.0	200	1	0	95.3733	0	5	
14	1	103.1582	0	730	2058	2857	4205	851	10.0	200	1	0	104.0582	0	5	
15	1	111.9025	0	730	2058	2857	4205	851	10.0	200	1	1	113.1186	1	5	
16	0	120.1645	0	730	2058	2857	4205	501	10.0	200	1	1	121.3478	1	4	
17	0	131.8135	0	730	2058	2857	4205	751	10.0	200	1	0	132.5320	0	4	
18	1	141.8141	0	730	2058	2857	4205	751	10.0	200	1	1	142.5994	1	4	
19	0	151.6862	0	460	1105	2857	4205	551	10.0	200	0	0	153.0813	1	5	
20	0	160.1233	0	730	2058	2857	4205	801	10.0	200	1	1	160.8654	1	0	
21	0	164.7862	1	460	1105	2857	4205	701	10.0	200	0	0	166.6065	1	5	
22	0	170.7452	0	460	1105	2857	4205	651	10.0	200	0	0	171.1225	1	1	
23	0	176.3373	0	730	2058	2857	4205	951	10.0	200	1	0	176.5397	0	0	
24	1	189.7330	0	730	2058	2857	4205	951	10.0	200	1	1	190.6256	1	0	
25	0	196.2586	0	460	1105	2857	4205	1001	10.0	200	0	0	196.8040	1	0	
26	0	205.6215	0	730	2058	2857	4205	901	10.0	200	1	0	206.2765	0	3	
27	1	214.0324	0	730	2058	2857	4205	901	10.0	200	1	0	214.5294	0	3	
28	1	221.9520	0	730	2058	2857	4205	901	10.0	200	1	1	222.5540	1	3	
29	0	226.2711	0	730	2058	2857	4205	851	10.0	200	1	1	227.0207	1	3	
30	0	238.2819	0	730	2058	2857	4205	701	10.0	200	1	0	238.8182	0	3	
31	1	246.3214	0	730	2058	2857	4205	701	10.0	200	1	1	246.7027	1	3	
32	0	251.2610	0	730	2058	2857	4205	651	10.0	200	1	1	252.0621	1	5	
33	0	256.5588	0	460	1105	2857	4205	501	10.0	200	0	0	257.3335	1	0	
34	0	266.2485	0	460	1105	2857	4205	901	10.0	200	0	0	266.6894	1	1	
35	0	270.8494	0	460	1105	2857	4205	601	10.0	200	0	0	271.0865	1	1	
36	0	276.2840	0	730	2058	2857	4205	801	10.0	200	1	0	276.8158	0	0	
37	1	288.2691	0	730	2058	2857	4205	801	10.0	200	1	0	288.6134	0	0	
38	1	295.2227	1	730	2058	2857	4205	801	10.0	200	1	1	295.9113	1	0	
39	0	302.2849	0	460	1105	2857	4205	751	10.0	200	0	1	305.2838	0	2	
40	1	314.1310	0	460	1105	2857	4205	751	10.0	200	0	0	314.4704	1	2	
41	0	322.7582	0	730	2058	2857	4205	951	10.0	200	1	0	323.5244	0	1	
42	1	331.0837	0	730	2058	2857	4205	951	10.0	200	1	0	331.8917	0	1	
43	1	338.4886	1	730	2058	2857	4205	951	10.0	200	1	1	339.1034	1	1	
44	0	343.8098	0	460	1105	2857	4205	1001	10.0	200	0	1	346.1909	0	2	
45	1	352.8901	0	460	1105	2857	4205	1001	10.0	200	0	0	353.3913	1	2	
46	0	359.9172	0	730	2058	2857	4205	551	10.0	200	1	1	361.0479	1	4	
47	0	365.0628	0	460	1105	2857	4205	701	10.0	200	0	0	365.6104	1	4	
48	0	370.4821	0	460	1105	2857	4205	851	10.0	200	0	0	370.7128	1	3	
49	0	377.4490	0	730	2058	2857	4205	651	10.0	200	1	0	377.8698	0	2	
50	1	384.6290	1	730	2058	2857	4205	651	10.0	200	1	1	389.0617	1	2	
51	0	397.3101	0	730	2058	2857	4205	501	10.0	200	1	0	398.3746	0	2	
52	1	425.7979	0	730	2058	2857	4205	501	10.0	200	1	1	429.1230	1	2	
53	0	541.5483	0	730	2058	2857	4205	1001	10.0	200	1	1	541.7634	1	1	
54	0	550.3052	0	460	1105	2857	4205	601	10.0	200	0	0	551.0069	1	3	
55	0	556.5056	0	730	2058	2857	4205	901	10.0	200	1	0	557.5665	0	4	
