Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	
1	0	24.3713	0	730	2058	2857	4205	901	10.0	200	1	1	25.2697	1	3	
2	0	34.9560	0	460	1105	2857	4205	601	10.0	200	0	0	36.0240	1	4	
3	0	49.9628	0	460	1105	2857	4205	751	10.0	200	0	1	50.8327	0	0	
4	1	57.4988	0	460	1105	2857	4205	751	10.0	200	0	0	57.9310	1	0	
5	0	65.1978	0	730	2058	2857	4205	851	10.0	200	1	0	66.3441	0	5	
6	1	83.4369	0	730	2058	2857	4205	851	10.0	200	1	1	84.6681	1	5	
7	0	120.8808	0	460	1105	2857	4205	951	10.0	200	0	1	121.8788	0	1	
8	1	133.0994	0	460	1105	2857	4205	951	10.0	200	0	0	133.3476	1	1	
9	0	146.0321	0	460	1105	2857	4205	701	10.0	200	0	1	147.0968	0	0	
10	1	175.1424	0	460	1105	2857	4205	701	10.0	200	0	0	175.5099	1	0	
11	0	185.4970	0	730	2058	2857	4205	501	10.0	200	1	0	186.0953	0	1	
12	1	193.7770	0	730	2058	2857	4205	501	10.0	200	1	1	194.6078	1	1	
13	0	213.3681	0	730	2058	2857	4205	801	10.0	200	1	0	214.0096	0	4	
14	1	222.4129	0	730	2058	2857	4205	801	10.0	200	1	1	223.6562	1	4	
15	0	259.2587	0	730	2058	2857	4205	1001	10.0	200	1	0	260.0236	0	3	
16	1	278.2752	0	730	2058	2857	4205	1001	10.0	200	1	0	278.7072	0	3	
17	1	288.9401	0	730	2058	2857	4205	1001	10.0	200	1	0	290.0396	0	3	
18	1	301.9703	0	730	2058	2857	4205	1001	10.0	200	1	1	303.1182	1	3	
19	0	313.6429	0	460	1105	2857	4205	551	10.0	200	0	0	314.2412	1	3	
20	0	323.7928	0	730	2058	2857	4205	751	10.0	200	1	0	324.3207	0	2	
21	1	343.3791	0	730	2058	2857	4205	751	10.0	200	1	0	343.8985	0	2	
22	1	364.4168	0	730	2058	2857	4205	751	10.0	200	1	0	365.1736	0	2	
23	1	408.5175	0	730	2058	2857	4205	751	10.0	200	1	1	409.8665	1	2	
24	0	420.8212	0	730	2058	2857	4205	1001	10.0	200	1	0	421.7000	0	4	
25	1	429.8578	0	730	2058	2857	4205	1001	10.0	200	1	0	430.3808	0	4	
26	1	437.3073	0	730	2058	2857	4205	1001	10.0	200	1	1	438.4218	1	4	
27	0	451.6652	0	460	1105	2857	4205	551	10.0	200	0	0	452.5314	1	5	
28	0	463.2470	0	460	1105	2857	4205	601	10.0	200	0	0	464.0406	1	0	
29	0	473.6452	0	730	2058	2857	4205	501	10.0	200	1	0	474.6256	0	5	
30	1	482.3708	1	730	2058	2857	4205	501	10.0	200	1	1	487.9571	1	5	
31	0	490.3877	0	730	2058	2857	4205	951	10.0	200	1	1	505.9997	1	0	
32	0	523.9561	0	460	1105	2857	4205	651	10.0	200	0	1	525.2446	0	1	
33	1	536.7437	0	460	1105	2857	4205	651	10.0	200	0	0	537.5245	1	1	
34	0	552.8929	0	460	1105	2857	4205	851	10.0	200	0	0	553.8154	1	4	
35	0	570.1227	0	460	1105	2857	4205	901	10.0	200	0	0	570.7647	1	5	
36	0	594.9460	0	460	1105	2857	4205	701	10.0	200	0	0	596.1528	1	5	
37	0	613.1667	0	730	2058	2857	4205	701	10.0	200	1	1	614.2563	1	1	
38	0	638.2114	0	730	2058	2857	4205	851	10.0	200	1	1	639.1596	1	3	
39	0	653.9169	0	730	2058	2857	4205	651	10.0	200	1	0	655.7526	0	2	
40	1	671.5736	0	730	2058	2857	4205	651	10.0	200	1	0	672.1922	0	2	
41	1	709.7639	0	730	2058	2857	4205	651	10.0	200	1	0	711.9874	0	2	
42	1	718.5496	0	730	2058	2857	4205	651	10.0	200	1	0	719.0913	0	2	
43	1	786.3221	0	730	2058	2857	4205	651	10.0	200	1	0	791.4059	0	2	
44	1	804.7006	0	730	2058	2857	4205	651	10.0	200	1	0	805.1710	0	2	
45	1	856.2274	0	730	2058	2857	4205	651	10.0	200	1	1	857.8688	1	2	
46	0	861.2408	0	730	2058	2857	4205	601	10.0	200	1	1	873.0300	1	5	
47	0	880.5531	1	460	1105	2857	4205	801	10.0	200	0	0	885.6145	1	2	
48	0	894.3673	0	460	1105	2857	4205	951	10.0	200	0	1	896.3209	0	3	
49	1	911.6756	0	460	1105	2857	4205	951	10.0	200	0	0	912.4503	1	3	
50	0	924.7556	0	730	2058	2857	4205	501	10.0	200	1	1	926.0499	1	4	
51	0	940.8427	0	730	2058	2857	4205	1001	10.0	200	1	1	942.1482	1	2	
52	0	952.2398	0	460	1105	2857	4205	551	10.0	200	0	0	952.8844	1	4	
53	0	958.3576	0	460	1105	2857	4205	751	10.0	200	0	0	959.2816	1	1	
54	0	974.5850	0	730	2058	2857	4205	651	10.0	200	1	0	975.2385	0	1	
55	1	984.9245	0	730	2058	2857	4205	651	10.0	200	1	1	985.9787	1	1	
56	0	994.6182	0	730	2058	2857	4205	601	10.0	200	1	0	995.2806	0	0	
57	1	1004.4828	0	730	2058	2857	4205	601	10.0	200	1	0	1004.9579	0	0	
