Trial	CorrectionTrial?	StartTime	CenterReward?	F1	F2	F3	F4	HoldTime	Atten	Pitch	Side	Response	RespTime	Correct	SpatialMask	
1	0	11.1313	0	460	1105	2857	4205	551	10.0	200	0	1	12.3453	0	5	
2	1	20.2270	0	460	1105	2857	4205	551	10.0	200	0	0	20.9923	1	5	
3	0	26.7812	1	730	2058	2857	4205	601	10.0	200	1	1	27.9242	1	0	
4	0	36.9249	0	730	2058	2857	4205	951	10.0	200	1	0	37.4068	0	2	
5	1	44.8426	0	730	2058	2857	4205	951	10.0	200	1	1	45.7686	1	2	
6	0	54.9780	0	460	1105	2857	4205	501	10.0	200	0	0	55.4074	1	2	
7	0	70.1840	0	730	2058	2857	4205	1001	10.0	200	1	1	70.7038	1	2	
8	0	78.0081	0	460	1105	2857	4205	901	10.0	200	0	0	78.7550	1	5	
9	0	85.0306	0	460	1105	2857	4205	701	10.0	200	0	0	85.2719	1	1	
10	0	90.3772	0	730	2058	2857	4205	651	10.0	200	1	1	91.7343	1	2	
11	0	100.6849	0	460	1105	2857	4205	851	10.0	200	0	0	100.9406	1	0	
12	0	115.6758	0	730	2058	2857	4205	801	10.0	200	1	1	116.3219	1	0	
13	0	123.8265	0	460	1105	2857	4205	751	10.0	200	0	0	124.2605	1	5	
14	0	132.1515	0	730	2058	2857	4205	651	10.0	200	1	0	132.5952	0	1	
15	1	141.5030	0	730	2058	2857	4205	651	10.0	200	1	1	142.1650	1	1	
16	0	148.6347	0	460	1105	2857	4205	501	10.0	200	0	0	148.9950	1	0	
17	0	157.1101	0	460	1105	2857	4205	901	10.0	200	0	1	157.4090	0	1	
18	1	164.3820	0	460	1105	2857	4205	901	10.0	200	0	0	165.2227	1	1	
19	0	170.7696	0	730	2058	2857	4205	551	10.0	200	1	0	171.3425	0	5	
20	1	177.1238	1	730	2058	2857	4205	551	10.0	200	1	1	178.4337	1	5	
21	0	184.5719	0	730	2058	2857	4205	801	10.0	200	1	1	185.0163	1	4	
22	0	194.4263	0	460	1105	2857	4205	851	10.0	200	0	0	194.9975	1	4	
23	0	202.2642	1	730	2058	2857	4205	1001	10.0	200	1	1	202.7486	1	3	
24	0	209.3188	0	460	1105	2857	4205	601	10.0	200	0	0	212.9708	1	3	
25	0	220.3643	0	730	2058	2857	4205	951	10.0	200	1	1	221.1924	1	5	
26	0	228.1097	0	460	1105	2857	4205	551	10.0	200	0	0	228.5082	1	0	
