Trial	CorrectionTrial?	StartTime	CenterReward?	SpkrIdx	SpkrPos	duration	HoldTime	Atten	Response	RespTime	Correct	ComputerTime	SoundOrLED	
1	0	304.641	0	7	60	100	851	0.0	6	305.549	0	736181.341001	0	
2	0	342.345	0	3	-60	100	651	9.0	3	343.215	1	736181.341438	0	
3	0	368.506	0	7	60	100	801	9.0	6	369.272	0	736181.341740	0	
4	0	393.417	0	5	0	100	751	0.0	5	394.209	1	736181.342028	0	
5	0	406.293	0	2	-90	100	901	4.5	3	407.239	0	736181.342179	0	
6	0	426.196	1	6	30	100	701	0.0	6	426.989	1	736181.342407	0	
7	0	440.244	0	4	-30	100	1001	4.5	4	440.910	1	736181.342571	0	
8	0	445.026	0	4	-30	100	601	9.0	4	445.797	1	736181.342627	0	
9	0	454.547	0	3	-60	100	501	9.0	4	455.197	0	736181.342736	0	
10	0	494.805	0	5	0	100	951	4.5	4	496.699	0	736181.343214	0	
11	0	509.397	0	8	90	100	1001	9.0	8	510.119	1	736181.343370	0	
12	0	518.733	1	6	30	100	751	0.0	6	519.566	1	736181.343479	0	
13	0	529.242	0	8	90	100	701	0.0	8	531.509	1	736181.343617	0	
14	0	538.502	0	2	-90	100	901	9.0	3	539.243	0	736181.343708	0	
15	0	549.333	0	4	-30	100	951	4.5	4	550.064	1	736181.343834	0	
16	0	553.576	0	2	-90	100	651	9.0	4	554.549	0	736181.343884	0	
17	0	578.622	0	5	0	100	801	0.0	6	579.459	0	736181.344172	0	
18	0	589.515	0	4	-30	100	851	9.0	4	590.324	1	736181.344299	0	
19	0	597.638	0	7	60	100	551	9.0	7	598.839	1	736181.344396	0	
20	0	605.279	0	5	0	100	501	0.0	5	606.212	1	736181.344482	0	
21	0	613.665	0	3	-60	100	751	9.0	3	614.418	1	736181.344577	0	
22	0	620.978	0	8	90	100	901	4.5	8	621.641	1	736181.344662	0	
23	0	628.798	0	7	60	100	801	0.0	6	629.513	0	736181.344752	0	
24	0	638.802	0	6	30	100	651	4.5	6	639.469	1	736181.344868	0	
25	0	646.464	0	8	90	100	1001	4.5	8	647.346	1	736181.344958	0	
26	0	655.637	0	2	-90	100	551	0.0	3	656.449	0	736181.345064	0	
27	0	668.895	0	3	-60	100	851	0.0	3	669.884	1	736181.345219	0	
28	0	676.905	0	6	30	100	701	4.5	6	677.739	1	736181.345310	0	
29	0	686.651	0	4	-30	100	501	9.0	4	687.423	1	736181.345423	0	
30	0	694.652	0	3	-60	100	601	4.5	4	695.287	0	736181.345515	0	
31	0	714.571	0	6	30	100	851	0.0	6	715.295	1	736181.345746	0	
32	0	724.738	0	8	90	100	651	4.5	8	725.431	1	736181.345863	0	
33	0	732.382	0	4	-30	100	751	4.5	5	733.210	0	736181.345951	0	
34	0	740.041	0	5	0	100	951	0.0	6	740.754	0	736181.346041	0	
35	0	750.019	0	2	-90	100	901	9.0	2	750.751	1	736181.346157	0	
36	0	761.921	0	6	30	100	501	0.0	6	763.024	1	736181.346297	0	
37	0	772.527	0	5	0	100	601	0.0	6	773.218	0	736181.346417	0	
38	0	781.695	0	3	-60	100	551	4.5	3	782.430	1	736181.346522	0	
39	0	789.666	0	8	90	100	801	9.0	8	790.398	1	736181.346615	0	
40	0	797.599	0	2	-90	100	1001	0.0	3	798.294	0	736181.346706	0	
41	0	810.700	0	7	60	100	951	4.5	8	811.639	0	736181.346860	0	
42	0	823.127	0	7	60	100	851	9.0	6	824.124	0	736181.347003	0	
43	0	835.733	0	7	60	100	601	4.5	7	836.701	1	736181.347149	0	
44	0	843.551	0	2	-90	100	651	9.0	3	844.478	0	736181.347240	0	
45	0	852.903	0	2	-90	100	501	9.0	3	854.230	0	736181.347353	0	
46	0	865.763	0	3	-60	100	701	4.5	4	866.566	0	736181.347495	0	
47	0	874.799	0	4	-30	100	901	4.5	5	875.725	0	736181.347601	0	
48	0	899.654	0	8	90	100	801	0.0	8	900.878	1	736181.347892	0	
49	0	908.362	0	5	0	100	1001	4.5	2	909.041	0	736181.347989	0	
50	0	917.025	0	3	-60	100	551	0.0	3	917.795	1	736181.348089	0	
51	0	924.045	0	4	-30	100	651	4.5	4	924.890	1	736181.348170	0	
52	0	929.188	0	6	30	100	801	9.0	3	930.265	0	736181.348232	0	
53	0	939.987	0	6	30	100	1001	0.0	7	940.763	0	736181.348354	0	
54	0	950.241	0	5	0	100	551	9.0	5	951.129	1	736181.348473	0	
55	0	957.639	0	8	90	100	701	4.5	8	958.594	1	736181.348560	0	
56	0	966.840	0	7	60	100	951	0.0	7	967.844	1	736181.348668	0	
57	0	972.344	0	2	-90	100	501	9.0	3	973.107	0	736181.348729	0	
58	0	982.084	0	5	0	100	901	0.0	5	982.973	1	736181.348842	0	
59	0	990.346	0	4	-30	100	601	4.5	4	991.099	1	736181.348938	0	
60	0	998.302	0	3	-60	100	751	9.0	4	999.084	0	736181.349029	0	
61	0	1007.612	0	2	-90	100	601	4.5	2	1008.283	1	736181.349137	0	
62	0	1028.585	0	6	30	100	551	0.0	7	1029.515	0	736181.349381	0	
63	0	1057.492	0	7	60	100	751	0.0	8	1058.355	0	736181.349715	0	
64	0	1068.935	0	4	-30	100	501	9.0	3	1069.625	0	736181.349847	0	
65	0	1082.989	0	8	90	100	901	9.0	8	1083.814	1	736181.350010	0	
66	0	1090.271	0	7	60	100	801	4.5	7	1091.063	1	736181.350094	0	
67	0	1096.786	0	3	-60	100	851	0.0	2	1097.552	0	736181.350169	0	
68	0	1109.013	0	8	90	100	951	4.5	8	1109.655	1	736181.350310	0	
69	0	1116.287	0	6	30	100	1001	4.5	2	1117.489	0	736181.350399	0	
70	0	1128.277	0	5	0	100	701	0.0	5	1129.028	1	736181.350533	0	
71	0	1139.329	0	2	-90	100	1001	9.0	2	1139.952	1	736181.350662	0	
72	0	1148.373	0	4	-30	100	501	4.5	4	1149.281	1	736181.350767	0	
73	0	1155.463	0	5	0	100	851	4.5	6	1156.304	0	736181.350849	0	
74	0	1164.730	0	8	90	100	951	9.0	8	1165.410	1	736181.350956	0	
75	0	1171.020	0	8	90	100	651	4.5	8	1171.703	1	736181.351029	0	
76	0	1177.588	0	3	-60	100	551	0.0	3	1178.385	1	736181.351104	0	
77	0	1185.376	0	5	0	100	901	4.5	4	1186.019	0	736181.351195	0	
78	0	1199.246	0	4	-30	100	751	9.0	2	1199.876	0	736181.351356	0	
79	0	1210.370	0	6	30	100	701	0.0	6	1211.115	1	736181.351484	0	
80	0	1218.906	0	7	60	100	801	4.5	7	1219.874	1	736181.351584	0	
81	0	1227.911	0	2	-90	100	751	4.5	2	1228.693	1	736181.351687	0	
82	0	1239.973	1	3	-60	100	601	0.0	3	1240.666	1	736181.351826	0	
83	0	1250.443	1	6	30	100	501	4.5	7	1256.212	0	736181.352005	0	
84	0	1271.267	0	7	60	100	801	0.0	7	1273.020	1	736181.352199	0	
85	0	1279.879	0	2	-90	100	1001	4.5	2	1281.060	1	736181.352293	0	
86	0	1292.383	0	8	90	100	951	9.0	8	1293.137	1	736181.352433	0	
87	0	1300.571	0	6	30	100	701	0.0	5	1301.941	0	736181.352535	0	
88	0	1311.445	0	7	60	100	651	4.5	7	1312.615	1	736181.352657	0	
89	0	1318.556	0	8	90	100	851	4.5	8	1319.585	1	736181.352738	0	
90	0	1326.711	0	7	60	100	551	9.0	6	1328.147	0	736181.352838	0	
91	0	1341.491	0	5	0	100	801	4.5	5	1342.399	1	736181.353002	0	
92	0	1349.801	0	4	-30	100	1001	0.0	2	1350.513	0	736181.353097	0	
93	0	1363.147	0	3	-60	100	601	0.0	3	1363.827	1	736181.353252	0	
94	0	1370.475	1	5	0	100	951	4.5	4	1371.104	0	736181.353337	0	
95	0	1380.983	0	3	-60	100	901	9.0	3	1383.450	1	736181.353477	0	
96	0	1389.319	0	4	-30	100	501	0.0	4	1390.486	1	736181.353559	0	
97	0	1398.600	0	6	30	100	651	4.5	6	1399.411	1	736181.353662	0	
98	0	1406.332	0	2	-90	100	751	0.0	3	1407.313	0	736181.353754	0	
99	0	1418.913	0	8	90	100	851	0.0	8	1419.592	1	736181.353897	0	
100	0	1425.653	0	7	60	100	551	4.5	6	1426.762	0	736181.353979	0	
