Trial	CorrectionTrial?	StartTime	CenterReward?	SpkrIdx	SpkrPos	duration	HoldTime	Atten	Response	RespTime	Correct	ComputerTime	SoundOrLED	
1	0	25.591	0	2	-90	250	851	9.0	8	26.322	0	736132.451645	1	
2	0	39.283	0	4	-30	250	701	0.0	3	41.324	0	736132.451817	0	
3	0	83.071	0	7	60	250	901	0.0	8	83.746	0	736132.452311	0	
4	0	106.976	0	4	-30	250	601	9.0	8	107.977	0	736132.452588	1	
5	0	123.272	0	6	30	250	1001	0.0	6	124.157	1	736132.452776	0	
6	0	133.484	0	7	60	250	801	4.5	7	134.450	1	736132.452895	1	
7	0	146.185	0	6	30	250	501	4.5	7	147.445	0	736132.453045	1	
8	0	159.692	0	3	-60	250	651	0.0	3	160.433	1	736132.453197	1	
9	0	172.972	0	5	0	250	551	9.0	3	173.838	0	736132.453351	0	
10	0	184.480	0	4	-30	250	751	4.5	4	185.496	1	736132.453486	0	
11	0	200.966	0	6	30	250	951	0.0	7	201.865	0	736132.453676	0	
12	0	218.672	0	4	-30	250	651	4.5	4	219.753	1	736132.453882	1	
13	0	226.114	0	8	90	250	551	4.5	8	227.050	1	736132.453967	1	
14	0	236.640	0	8	90	250	801	0.0	8	237.378	1	736132.454087	0	
15	0	248.974	0	7	60	250	1001	9.0	6	250.035	0	736132.454232	0	
16	0	257.414	0	3	-60	250	701	4.5	3	258.234	1	736132.454327	0	
17	0	275.095	0	5	0	250	851	0.0	3	276.007	0	736132.454533	1	
18	0	307.908	0	2	-90	250	501	4.5	3	308.671	0	736132.454913	0	
19	0	319.906	0	8	90	250	901	4.5	8	320.733	1	736132.455051	0	
20	0	330.172	0	6	30	250	751	0.0	7	331.282	0	736132.455174	1	
21	0	341.166	0	5	0	250	1001	9.0	4	342.263	0	736132.455300	0	
22	0	353.313	0	2	-90	250	501	4.5	2	354.166	1	736132.455438	0	
23	0	382.612	0	3	-60	250	601	0.0	3	383.631	1	736132.455779	1	
24	0	393.897	0	5	0	250	851	9.0	8	394.687	0	736132.455907	1	
25	0	411.545	0	8	90	250	651	0.0	8	412.420	1	736132.456113	1	
26	0	426.799	0	7	60	250	801	4.5	8	428.877	0	736132.456302	1	
27	0	438.918	0	2	-90	250	551	0.0	2	439.951	1	736132.456432	1	
28	0	449.319	0	3	-60	250	901	9.0	3	449.907	1	736132.456549	0	
29	0	458.803	0	5	0	250	701	0.0	4	459.801	0	736132.456661	1	
30	0	472.404	0	2	-90	250	751	4.5	2	473.259	1	736132.456817	1	
31	0	482.003	1	8	90	250	701	0.0	8	482.591	1	736132.456927	0	
32	0	530.799	0	8	90	250	551	4.5	8	531.809	1	736132.457494	1	
33	0	550.010	0	6	30	250	851	9.0	5	551.982	0	736132.457728	1	
34	0	558.390	0	2	-90	250	601	4.5	2	559.234	1	736132.457811	0	
35	0	568.449	0	7	60	250	801	0.0	8	569.280	0	736132.457929	0	
36	0	579.953	1	4	-30	250	751	4.5	3	580.974	0	736132.458063	0	
37	0	590.088	0	6	30	250	901	9.0	8	591.371	0	736132.458184	0	
38	0	606.682	0	3	-60	250	951	0.0	3	607.628	1	736132.458371	0	
39	0	616.488	0	3	-60	250	501	0.0	2	617.295	0	736132.458484	0	
40	0	630.348	0	3	-60	250	1001	9.0	3	631.356	1	736132.458647	1	
41	0	638.823	0	7	60	250	901	9.0	8	639.589	0	736132.458742	1	
42	0	651.861	0	4	-30	250	851	0.0	3	652.634	0	736132.458892	1	
43	0	662.539	0	8	90	250	751	4.5	8	663.158	1	736132.459016	0	
44	0	671.690	0	4	-30	250	651	9.0	4	672.850	1	736132.459127	0	
45	0	679.086	0	5	0	250	501	9.0	2	680.373	0	736132.459214	0	
46	0	690.394	0	4	-30	250	951	0.0	4	691.608	1	736132.459344	1	
47	0	697.777	0	2	-90	250	551	0.0	3	698.863	0	736132.459428	1	
48	0	714.571	0	8	90	250	601	9.0	8	715.328	1	736132.459620	1	
49	0	725.735	0	3	-60	250	801	9.0	3	726.537	1	736132.459748	1	
50	0	735.168	0	7	60	250	1001	4.5	7	736.270	1	736132.459860	0	
51	0	746.458	0	7	60	250	701	4.5	8	747.294	0	736132.459988	1	
52	0	758.088	0	2	-90	250	651	0.0	3	758.944	0	736132.460123	0	
53	0	775.551	1	6	30	250	951	4.5	6	776.294	1	736132.460325	0	
54	0	780.370	0	6	30	250	801	0.0	7	783.665	0	736132.460409	1	
55	0	796.717	0	5	0	250	851	9.0	4	797.638	0	736132.460571	1	
56	0	803.789	0	5	0	250	751	0.0	4	805.105	0	736132.460658	0	
57	0	816.038	0	5	0	250	601	9.0	3	817.465	0	736132.460801	0	
58	0	831.887	0	3	-60	250	501	4.5	2	832.907	0	736132.460979	1	
59	0	844.338	0	7	60	250	1001	4.5	8	845.167	0	736132.461121	1	
60	0	856.636	0	8	90	250	901	0.0	8	857.227	1	736132.461263	1	
61	0	866.628	0	6	30	250	801	0.0	7	867.634	0	736132.461381	0	
62	0	877.998	0	5	0	250	951	4.5	6	879.541	0	736132.461518	1	
63	0	889.649	0	4	-30	250	501	9.0	4	890.863	1	736132.461650	1	
64	0	900.988	0	2	-90	250	901	4.5	2	901.577	1	736132.461777	1	
65	0	914.180	0	8	90	250	551	4.5	8	914.942	1	736132.461930	0	
66	0	925.455	0	4	-30	250	851	0.0	4	926.479	1	736132.462062	0	
67	0	936.088	0	3	-60	250	601	9.0	3	937.003	1	736132.462183	1	
68	0	942.218	0	4	-30	250	651	4.5	3	942.886	0	736132.462253	0	
69	0	969.684	0	2	-90	250	1001	9.0	2	970.540	1	736132.462572	1	
70	0	973.273	0	8	90	250	701	0.0	2	973.950	0	736132.462614	0	
71	0	985.315	0	5	0	250	851	0.0	4	987.175	0	736132.462765	1	
72	0	996.710	1	7	60	250	1001	9.0	6	997.708	0	736132.462886	0	
73	0	1004.443	0	4	-30	250	651	9.0	3	1005.210	0	736132.462974	1	
74	0	1013.738	0	6	30	250	751	0.0	6	1014.974	1	736132.463087	1	
75	0	1019.968	1	7	60	250	901	4.5	8	1020.865	0	736132.463154	1	
76	0	1031.972	1	7	60	250	551	0.0	7	1032.884	1	736132.463293	0	
77	0	1042.795	0	8	90	250	801	9.0	8	1045.601	1	736132.463441	1	
78	0	1054.143	0	5	0	250	701	4.5	4	1055.356	0	736132.463553	0	
79	0	1063.841	0	3	-60	250	951	4.5	2	1064.620	0	736132.463661	0	
80	0	1076.324	1	6	30	250	501	9.0	3	1085.004	0	736132.463897	1	
81	0	1098.182	0	2	-90	250	901	0.0	2	1099.232	1	736132.464061	0	
82	0	1111.522	0	6	30	250	1001	4.5	7	1112.597	0	736132.464217	0	
83	0	1126.210	0	2	-90	250	751	0.0	2	1126.985	1	736132.464383	0	
84	0	1136.218	0	3	-60	250	701	9.0	2	1137.248	0	736132.464501	0	
85	0	1150.370	0	6	30	250	601	0.0	5	1152.274	0	736132.464675	1	
86	0	1162.164	0	5	0	250	551	9.0	4	1163.263	0	736132.464803	0	
87	0	1170.698	0	5	0	250	651	0.0	5	1171.828	1	736132.464902	1	
88	0	1175.473	0	5	0	250	801	9.0	8	1175.893	0	736132.464954	1	
89	0	1193.632	0	7	60	250	951	9.0	8	1194.559	0	736132.465165	1	
90	0	1203.687	0	8	90	250	851	0.0	8	1204.521	1	736132.465280	0	
91	0	1213.257	0	3	-60	250	801	0.0	3	1213.889	1	736132.465390	0	
92	0	1219.622	0	7	60	250	1001	4.5	2	1220.222	0	736132.465464	1	
93	0	1234.221	0	6	30	250	851	9.0	7	1235.515	0	736132.465639	1	
94	0	1251.265	0	4	-30	250	501	0.0	4	1252.289	1	736132.465833	0	
95	0	1262.437	0	2	-90	250	701	4.5	2	1263.251	1	736132.465960	0	
96	0	1272.891	0	8	90	250	951	9.0	8	1273.857	1	736132.466082	1	
97	0	1283.979	0	2	-90	250	551	9.0	2	1284.768	1	736132.466209	1	
98	0	1293.951	0	3	-60	250	651	0.0	2	1294.860	0	736132.466325	0	
99	0	1303.788	0	6	30	250	751	4.5	7	1304.804	0	736132.466441	0	
100	0	1316.317	0	3	-60	250	601	9.0	3	1317.105	1	736132.466583	1	
101	0	1321.680	0	2	-90	250	601	9.0	3	1322.688	0	736132.466649	1	
102	0	1331.776	0	5	0	250	901	4.5	4	1332.434	0	736132.466763	0	
103	0	1340.013	0	4	-30	250	551	4.5	4	1341.008	1	736132.466860	1	
104	0	1348.764	0	6	30	250	1001	0.0	4	1349.527	0	736132.466959	0	
105	0	1376.152	0	4	-30	250	651	4.5	3	1377.003	0	736132.467277	0	
106	0	1387.230	0	2	-90	250	751	0.0	3	1387.902	0	736132.467404	0	
107	0	1396.684	0	3	-60	250	501	9.0	3	1397.759	1	736132.467516	1	
108	0	1403.902	0	7	60	250	701	0.0	7	1404.796	1	736132.467598	0	
109	0	1414.895	0	8	90	250	951	0.0	8	1415.767	1	736132.467725	1	
110	0	1424.419	1	4	-30	250	801	9.0	3	1425.318	0	736132.467835	1	
111	0	1436.125	0	8	90	250	1001	9.0	8	1436.792	1	736132.467970	0	
112	0	1446.183	0	7	60	250	751	0.0	7	1447.191	1	736132.468089	0	
113	0	1456.895	0	8	90	250	501	9.0	8	1457.697	1	736132.468210	1	
114	0	1467.477	0	7	60	250	951	4.5	8	1468.127	0	736132.468333	0	
115	0	1479.053	0	8	90	250	701	4.5	8	1479.782	1	736132.468467	0	
116	0	1489.073	0	7	60	250	551	9.0	8	1489.966	0	736132.468584	1	
117	0	1499.243	0	3	-60	250	801	0.0	3	1500.177	1	736132.468702	1	
118	0	1506.346	0	3	-60	250	901	9.0	3	1507.144	1	736132.468783	1	
119	0	1512.061	0	4	-30	250	601	9.0	3	1512.884	0	736132.468849	0	
120	0	1534.446	0	5	0	250	651	0.0	6	1535.637	0	736132.469112	1	
121	0	1541.626	0	4	-30	250	701	9.0	4	1542.513	1	736132.469192	1	
122	0	1550.624	0	4	-30	250	1001	0.0	4	1551.398	1	736132.469295	0	
