Trial,CorrectionTrial,StartTime,CenterReward,SpkrIdx,SpkrPos,duration,HoldTime,Atten,Response,RespTime,Correct,ComputerTime,Modality,Condition,SessionDate,originalFile,LeftTemperature,RightTemperature,fNum,ResponseAngle,Spkr_Rad,spkr_hemifield,resp_hemifield,LatCorrect,Error
30,0,1213.896,0,2,90,250,851,0.0,2,1214.534,1,736127.578539,Aud,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0,1311,90,1.5707963267948966,R,R,1,0
20,0,1225.505,0,2,90,250,901,0.0,2,1226.255,1,736160.684582,Aud,Right,2015-07-15 16:05:00,15_7_2015 level5_250_cooling 16_5 log,37.0,9.0,1311,90,1.5707963267948966,R,R,1,0
53,0,1339.166,0,2,90,100,501,0.0,2,1339.793,1,736180.675778,Aud,Right,2015-08-04 15:50:00,4_8_2015 level5_100_cooling 15_50 log,38.0,7.0,1311,90,1.5707963267948966,R,R,1,0
41,0,1228.983,0,2,90,100,1001,0.0,3,1229.567,0,736180.674503,Aud,Right,2015-08-04 15:50:00,4_8_2015 level5_100_cooling 15_50 log,37.0,7.0,1311,60,1.5707963267948966,R,R,1,30
8,0,1079.717,0,2,90,250,651,0.0,2,1080.555,1,736160.682895,Aud,Right,2015-07-15 16:05:00,15_7_2015 level5_250_cooling 16_5 log,36.0,9.0,1311,90,1.5707963267948966,R,R,1,0
46,0,2445.045,0,2,90,100,501,4.5,3,2446.513,0,736175.69833,Aud,Right,2015-07-30 16:04:00,30_7_2015 level5_100_cooling 16_4 log,37.0,9.0,1311,60,1.5707963267948966,R,R,1,30
65,0,1456.799,0,2,90,100,801,4.5,3,1457.631,0,736180.677141,Aud,Right,2015-08-04 15:50:00,4_8_2015 level5_100_cooling 15_50 log,37.0,7.0,1311,60,1.5707963267948966,R,R,1,30
134,0,3384.706,0,2,90,100,751,4.5,2,3385.525,1,736175.709198,Aud,Right,2015-07-30 16:04:00,30_7_2015 level5_100_cooling 16_4 log,37.0,9.0,1311,90,1.5707963267948966,R,R,1,0
104,0,1971.101,0,2,90,100,601,4.5,3,1972.395,0,736180.683098,Aud,Right,2015-08-04 15:50:00,4_8_2015 level5_100_cooling 15_50 log,38.0,7.0,1311,60,1.5707963267948966,R,R,1,30
1,0,827.004,0,2,90,100,851,4.5,2,827.875,1,736180.669851,Aud,Right,2015-08-04 15:50:00,4_8_2015 level5_100_cooling 15_50 log,37.0,10.0,1311,90,1.5707963267948966,R,R,1,0
46,0,2445.045,0,2,90,100,501,4.5,3,2446.513,0,736175.69833,Aud,Right,2015-07-30 16:04:00,30_7_2015 level5_100_cooling 16_4 log,37.0,9.0,1311,60,1.5707963267948966,R,R,1,30
86,0,2884.53,0,2,90,100,651,4.5,2,2885.269,1,736175.703409,Aud,Right,2015-07-30 16:04:00,30_7_2015 level5_100_cooling 16_4 log,37.0,9.0,1311,90,1.5707963267948966,R,R,1,0
104,0,1971.101,0,2,90,100,601,4.5,3,1972.395,0,736180.683098,Aud,Right,2015-08-04 15:50:00,4_8_2015 level5_100_cooling 15_50 log,38.0,7.0,1311,60,1.5707963267948966,R,R,1,30
1,0,827.004,0,2,90,100,851,4.5,2,827.875,1,736180.669851,Aud,Right,2015-08-04 15:50:00,4_8_2015 level5_100_cooling 15_50 log,37.0,10.0,1311,90,1.5707963267948966,R,R,1,0
16,0,981.46,0,2,90,100,851,4.5,3,982.057,0,736180.671639,Aud,Right,2015-08-04 15:50:00,4_8_2015 level5_100_cooling 15_50 log,37.0,7.0,1311,60,1.5707963267948966,R,R,1,30
86,0,2884.53,0,2,90,100,651,4.5,2,2885.269,1,736175.703409,Aud,Right,2015-07-30 16:04:00,30_7_2015 level5_100_cooling 16_4 log,37.0,9.0,1311,90,1.5707963267948966,R,R,1,0
75,0,1768.998,0,2,90,250,851,4.5,2,1769.85,1,736124.731567,Aud,Right,2015-06-09 17:03:00,9_6_2015 level5_250_cooling 17_3 log,37.0,8.0,1311,90,1.5707963267948966,R,R,1,0
106,0,2006.884,0,2,90,100,551,4.5,3,2007.99,0,736180.68351,Aud,Right,2015-08-04 15:50:00,4_8_2015 level5_100_cooling 15_50 log,38.0,7.0,1311,60,1.5707963267948966,R,R,1,30
36,0,1952.845,0,2,90,250,601,4.5,2,1953.828,1,736125.360368,Aud,Right,2015-06-10 08:06:00,10_6_2015 level5_250_cooling 8_6 log,37.0,7.0,1311,90,1.5707963267948966,R,R,1,0
50,0,1550.035,0,2,90,250,601,4.5,2,1550.823,1,736160.68834,Aud,Right,2015-07-15 16:05:00,15_7_2015 level5_250_cooling 16_5 log,37.0,9.0,1311,90,1.5707963267948966,R,R,1,0
47,0,1286.601,0,2,90,100,601,4.5,3,1287.348,0,736180.67517,Aud,Right,2015-08-04 15:50:00,4_8_2015 level5_100_cooling 15_50 log,37.0,7.0,1311,60,1.5707963267948966,R,R,1,30
1,0,827.004,0,2,90,100,851,4.5,2,827.875,1,736180.669851,Aud,Right,2015-08-04 15:50:00,4_8_2015 level5_100_cooling 15_50 log,37.0,10.0,1311,90,1.5707963267948966,R,R,1,0
118,0,3204.583,0,2,90,100,751,4.5,2,3205.658,1,736175.707115,Aud,Right,2015-07-30 16:04:00,30_7_2015 level5_100_cooling 16_4 log,37.0,9.0,1311,90,1.5707963267948966,R,R,1,0
128,0,2354.742,0,2,90,250,551,4.5,3,2355.577,0,736124.738346,Aud,Right,2015-06-09 17:03:00,9_6_2015 level5_250_cooling 17_3 log,37.0,8.0,1311,60,1.5707963267948966,R,R,1,30
113,0,2202.934,0,2,90,250,651,4.5,4,2203.911,0,736124.736591,Aud,Right,2015-06-09 17:03:00,9_6_2015 level5_250_cooling 17_3 log,37.0,8.0,1311,30,1.5707963267948966,R,R,1,60
75,0,1768.998,0,2,90,250,851,4.5,2,1769.85,1,736124.731567,Aud,Right,2015-06-09 17:03:00,9_6_2015 level5_250_cooling 17_3 log,37.0,8.0,1311,90,1.5707963267948966,R,R,1,0
37,0,2350.136,0,2,90,100,901,4.5,2,2350.813,1,736175.697224,Aud,Right,2015-07-30 16:04:00,30_7_2015 level5_100_cooling 16_4 log,37.0,9.0,1311,90,1.5707963267948966,R,R,1,0
88,0,1961.058,0,2,90,250,601,4.5,3,1961.741,0,736162.690203,Aud,Right,2015-07-17 16:01:00,17_7_2015 level5_250_cooling 16_1 log,37.0,9.0,1311,60,1.5707963267948966,R,R,1,30
62,0,2626.344,0,2,90,100,801,9.0,3,2627.108,0,736175.70042,Aud,Right,2015-07-30 16:04:00,30_7_2015 level5_100_cooling 16_4 log,37.0,9.0,1311,60,1.5707963267948966,R,R,1,30
59,0,1559.118,0,2,90,250,651,9.0,2,1559.995,1,736127.582536,Aud,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0,1311,90,1.5707963267948966,R,R,1,0
6,0,949.235,0,2,90,250,601,9.0,2,949.977,1,736162.678492,Aud,Right,2015-07-17 16:01:00,17_7_2015 level5_250_cooling 16_1 log,37.0,12.0,1311,90,1.5707963267948966,R,R,1,0
79,0,1592.789,0,2,90,100,901,9.0,3,1593.753,0,736180.678716,Aud,Right,2015-08-04 15:50:00,4_8_2015 level5_100_cooling 15_50 log,37.0,7.0,1311,60,1.5707963267948966,R,R,1,30
79,0,1592.789,0,2,90,100,901,9.0,3,1593.753,0,736180.678716,Aud,Right,2015-08-04 15:50:00,4_8_2015 level5_100_cooling 15_50 log,37.0,7.0,1311,60,1.5707963267948966,R,R,1,30
121,0,3233.994,0,2,90,100,701,9.0,2,3235.808,1,736175.707465,Aud,Right,2015-07-30 16:04:00,30_7_2015 level5_100_cooling 16_4 log,37.0,9.0,1311,90,1.5707963267948966,R,R,1,0
1,0,1402.966,0,2,90,250,751,9.0,3,1404.043,0,736125.354005,Aud,Right,2015-06-10 08:06:00,10_6_2015 level5_250_cooling 8_6 log,37.0,9.0,1311,60,1.5707963267948966,R,R,1,30
26,0,1165.369,0,2,90,250,601,9.0,2,1166.147,1,736127.577979,Aud,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0,1311,90,1.5707963267948966,R,R,1,0
12,0,1980.948,0,2,90,100,1001,9.0,2,1982.674,1,736175.692961,Aud,Right,2015-07-30 16:04:00,30_7_2015 level5_100_cooling 16_4 log,37.0,9.0,1311,90,1.5707963267948966,R,R,1,0
6,0,949.235,0,2,90,250,601,9.0,2,949.977,1,736162.678492,Aud,Right,2015-07-17 16:01:00,17_7_2015 level5_250_cooling 16_1 log,37.0,12.0,1311,90,1.5707963267948966,R,R,1,0
148,0,3539.757,0,2,90,100,751,9.0,2,3542.715,1,736175.711017,Aud,Right,2015-07-30 16:04:00,30_7_2015 level5_100_cooling 16_4 log,37.0,9.0,1311,90,1.5707963267948966,R,R,1,0
26,0,1165.369,0,2,90,250,601,9.0,2,1166.147,1,736127.577979,Aud,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0,1311,90,1.5707963267948966,R,R,1,0
93,0,1764.094,0,2,90,100,901,9.0,2,1764.825,1,736180.680697,Aud,Right,2015-08-04 15:50:00,4_8_2015 level5_100_cooling 15_50 log,38.0,7.0,1311,90,1.5707963267948966,R,R,1,0
34,0,2292.921,0,2,90,100,701,9.0,2,2294.311,1,736175.696568,Aud,Right,2015-07-30 16:04:00,30_7_2015 level5_100_cooling 16_4 log,37.0,9.0,1311,90,1.5707963267948966,R,R,1,0
55,0,1519.707,0,2,90,250,1001,9.0,2,1520.571,1,736124.728682,Aud,Right,2015-06-09 17:03:00,9_6_2015 level5_250_cooling 17_3 log,37.0,8.0,1311,90,1.5707963267948966,R,R,1,0
66,0,1468.209,0,2,90,100,601,9.0,3,1469.21,0,736180.677274,Aud,Right,2015-08-04 15:50:00,4_8_2015 level5_100_cooling 15_50 log,37.0,7.0,1311,60,1.5707963267948966,R,R,1,30
15,0,968.607,0,2,90,100,801,9.0,2,969.228,1,736180.671491,Aud,Right,2015-08-04 15:50:00,4_8_2015 level5_100_cooling 15_50 log,37.0,7.0,1311,90,1.5707963267948966,R,R,1,0
59,0,1559.118,0,2,90,250,651,9.0,2,1559.995,1,736127.582536,Aud,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0,1311,90,1.5707963267948966,R,R,1,0
26,0,1165.369,0,2,90,250,601,9.0,2,1166.147,1,736127.577979,Aud,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0,1311,90,1.5707963267948966,R,R,1,0
97,0,2986.31,0,2,90,100,551,9.0,2,2987.728,1,736175.704594,Aud,Right,2015-07-30 16:04:00,30_7_2015 level5_100_cooling 16_4 log,37.0,9.0,1311,90,1.5707963267948966,R,R,1,0
97,0,2986.31,0,2,90,100,551,9.0,2,2987.728,1,736175.704594,Aud,Right,2015-07-30 16:04:00,30_7_2015 level5_100_cooling 16_4 log,37.0,9.0,1311,90,1.5707963267948966,R,R,1,0
26,0,1165.369,0,2,90,250,601,9.0,2,1166.147,1,736127.577979,Aud,Right,2015-06-12 13:32:00,12_6_2015 level5_250_cooling 13_32 log,37.0,9.0,1311,90,1.5707963267948966,R,R,1,0
100,0,3022.11,0,2,90,100,751,9.0,2,3023.13,1,736175.705003,Aud,Right,2015-07-30 16:04:00,30_7_2015 level5_100_cooling 16_4 log,37.0,9.0,1311,90,1.5707963267948966,R,R,1,0
