Condition,spkr_hemifield,nTrials,nCorrect,pCorrect,iteration
Right,R,81,28,34.5679012345679,242
Bilateral,L,81,31,38.2716049382716,243
Bilateral,R,81,32,39.50617283950617,243
Control,L,81,37,45.67901234567901,243
Control,R,81,47,58.0246913580247,243
Left,L,81,30,37.03703703703704,243
Left,R,81,17,20.98765432098765,243
Right,L,81,19,23.456790123456788,243
Right,R,81,41,50.617283950617285,243
Bilateral,L,81,28,34.5679012345679,244
Bilateral,R,81,30,37.03703703703704,244
Control,L,81,41,50.617283950617285,244
Control,R,81,33,40.74074074074074,244
Left,L,81,29,35.80246913580247,244
Left,R,81,15,18.51851851851852,244
Right,L,81,24,29.629629629629626,244
Right,R,81,38,46.913580246913575,244
Bilateral,L,81,25,30.864197530864196,245
Bilateral,R,81,34,41.9753086419753,245
Control,L,81,43,53.086419753086425,245
Control,R,81,35,43.20987654320987,245
Left,L,81,24,29.629629629629626,245
Left,R,81,14,17.28395061728395,245
Right,L,81,20,24.691358024691358,245
Right,R,81,36,44.44444444444444,245
Bilateral,L,81,33,40.74074074074074,246
Bilateral,R,81,24,29.629629629629626,246
Control,L,81,33,40.74074074074074,246
Control,R,81,29,35.80246913580247,246
Left,L,81,26,32.098765432098766,246
Left,R,81,16,19.753086419753085,246
Right,L,81,29,35.80246913580247,246
Right,R,81,40,49.382716049382715,246
Bilateral,L,81,34,41.9753086419753,247
Bilateral,R,81,31,38.2716049382716,247
Control,L,81,40,49.382716049382715,247
Control,R,81,42,51.85185185185185,247
Left,L,81,24,29.629629629629626,247
Left,R,81,13,16.049382716049383,247
Right,L,81,23,28.39506172839506,247
Right,R,81,38,46.913580246913575,247
Bilateral,L,81,25,30.864197530864196,248
Bilateral,R,81,28,34.5679012345679,248
Control,L,81,43,53.086419753086425,248
Control,R,81,38,46.913580246913575,248
Left,L,81,27,33.33333333333333,248
Left,R,81,13,16.049382716049383,248
Right,L,81,22,27.160493827160494,248
Right,R,81,43,53.086419753086425,248
Bilateral,L,81,31,38.2716049382716,249
Bilateral,R,81,38,46.913580246913575,249
Control,L,81,36,44.44444444444444,249
Control,R,81,44,54.32098765432099,249
Left,L,81,25,30.864197530864196,249
Left,R,81,15,18.51851851851852,249
Right,L,81,20,24.691358024691358,249
Right,R,81,48,59.25925925925925,249
Bilateral,L,81,30,37.03703703703704,250
Bilateral,R,81,32,39.50617283950617,250
Control,L,81,41,50.617283950617285,250
Control,R,81,41,50.617283950617285,250
Left,L,81,27,33.33333333333333,250
Left,R,81,16,19.753086419753085,250
Right,L,81,22,27.160493827160494,250
Right,R,81,37,45.67901234567901,250
Bilateral,L,81,31,38.2716049382716,251
Bilateral,R,81,37,45.67901234567901,251
Control,L,81,38,46.913580246913575,251
Control,R,81,40,49.382716049382715,251
Left,L,81,19,23.456790123456788,251
Left,R,81,15,18.51851851851852,251
Right,L,81,25,30.864197530864196,251
Right,R,81,40,49.382716049382715,251
Bilateral,L,81,26,32.098765432098766,252
Bilateral,R,81,32,39.50617283950617,252
Control,L,81,35,43.20987654320987,252
Control,R,81,36,44.44444444444444,252
Left,L,81,35,43.20987654320987,252
Left,R,81,13,16.049382716049383,252
Right,L,81,20,24.691358024691358,252
Right,R,81,42,51.85185185185185,252
Bilateral,L,81,31,38.2716049382716,253
Bilateral,R,81,25,30.864197530864196,253
Control,L,81,39,48.148148148148145,253
Control,R,81,41,50.617283950617285,253
Left,L,81,23,28.39506172839506,253
Left,R,81,14,17.28395061728395,253
Right,L,81,22,27.160493827160494,253
Right,R,81,34,41.9753086419753,253
Bilateral,L,81,33,40.74074074074074,254
Bilateral,R,81,29,35.80246913580247,254
Control,L,81,37,45.67901234567901,254
Control,R,81,43,53.086419753086425,254
Left,L,81,25,30.864197530864196,254
Left,R,81,19,23.456790123456788,254
Right,L,81,22,27.160493827160494,254
Right,R,81,34,41.9753086419753,254
Bilateral,L,81,31,38.2716049382716,255
Bilateral,R,81,27,33.33333333333333,255
Control,L,81,35,43.20987654320987,255
Control,R,81,32,39.50617283950617,255
Left,L,81,24,29.629629629629626,255
Left,R,81,12,14.814814814814813,255
Right,L,81,23,28.39506172839506,255
Right,R,81,31,38.2716049382716,255
Bilateral,L,81,29,35.80246913580247,256
Bilateral,R,81,27,33.33333333333333,256
Control,L,81,46,56.79012345679012,256
Control,R,81,44,54.32098765432099,256
Left,L,81,24,29.629629629629626,256
Left,R,81,12,14.814814814814813,256
Right,L,81,18,22.22222222222222,256
Right,R,81,37,45.67901234567901,256
Bilateral,L,81,34,41.9753086419753,257
Bilateral,R,81,30,37.03703703703704,257
Control,L,81,41,50.617283950617285,257
Control,R,81,44,54.32098765432099,257
Left,L,81,32,39.50617283950617,257
Left,R,81,16,19.753086419753085,257
Right,L,81,24,29.629629629629626,257
Right,R,81,43,53.086419753086425,257
Bilateral,L,81,30,37.03703703703704,258
Bilateral,R,81,27,33.33333333333333,258
Control,L,81,38,46.913580246913575,258
Control,R,81,53,65.4320987654321,258
Left,L,81,28,34.5679012345679,258
Left,R,81,18,22.22222222222222,258
Right,L,81,23,28.39506172839506,258
Right,R,81,31,38.2716049382716,258
Bilateral,L,81,24,29.629629629629626,259
Bilateral,R,81,34,41.9753086419753,259
Control,L,81,46,56.79012345679012,259
Control,R,81,46,56.79012345679012,259
Left,L,81,26,32.098765432098766,259
Left,R,81,17,20.98765432098765,259
Right,L,81,24,29.629629629629626,259
Right,R,81,29,35.80246913580247,259
Bilateral,L,81,28,34.5679012345679,260
Bilateral,R,81,31,38.2716049382716,260
Control,L,81,38,46.913580246913575,260
Control,R,81,42,51.85185185185185,260
Left,L,81,24,29.629629629629626,260
Left,R,81,11,13.580246913580247,260
Right,L,81,20,24.691358024691358,260
Right,R,81,36,44.44444444444444,260
Bilateral,L,81,33,40.74074074074074,261
Bilateral,R,81,29,35.80246913580247,261
Control,L,81,36,44.44444444444444,261
Control,R,81,40,49.382716049382715,261
Left,L,81,24,29.629629629629626,261
Left,R,81,11,13.580246913580247,261
Right,L,81,17,20.98765432098765,261
Right,R,81,33,40.74074074074074,261
Bilateral,L,81,31,38.2716049382716,262
Bilateral,R,81,29,35.80246913580247,262
Control,L,81,34,41.9753086419753,262
Control,R,81,39,48.148148148148145,262
Left,L,81,27,33.33333333333333,262
Left,R,81,18,22.22222222222222,262
Right,L,81,19,23.456790123456788,262
Right,R,81,35,43.20987654320987,262
Bilateral,L,81,32,39.50617283950617,263
Bilateral,R,81,30,37.03703703703704,263
Control,L,81,31,38.2716049382716,263
Control,R,81,45,55.55555555555556,263
Left,L,81,26,32.098765432098766,263
Left,R,81,22,27.160493827160494,263
Right,L,81,21,25.925925925925924,263
Right,R,81,30,37.03703703703704,263
Bilateral,L,81,21,25.925925925925924,264
Bilateral,R,81,31,38.2716049382716,264
Control,L,81,29,35.80246913580247,264
Control,R,81,39,48.148148148148145,264
Left,L,81,27,33.33333333333333,264
Left,R,81,14,17.28395061728395,264
Right,L,81,26,32.098765432098766,264
Right,R,81,27,33.33333333333333,264
Bilateral,L,81,37,45.67901234567901,265
Bilateral,R,81,28,34.5679012345679,265
Control,L,81,35,43.20987654320987,265
Control,R,81,36,44.44444444444444,265
Left,L,81,23,28.39506172839506,265
Left,R,81,17,20.98765432098765,265
Right,L,81,16,19.753086419753085,265
Right,R,81,30,37.03703703703704,265
Bilateral,L,81,25,30.864197530864196,266
Bilateral,R,81,29,35.80246913580247,266
Control,L,81,38,46.913580246913575,266
Control,R,81,37,45.67901234567901,266
Left,L,81,28,34.5679012345679,266
Left,R,81,16,19.753086419753085,266
Right,L,81,25,30.864197530864196,266
Right,R,81,20,24.691358024691358,266
Bilateral,L,81,20,24.691358024691358,267
Bilateral,R,81,40,49.382716049382715,267
Control,L,81,39,48.148148148148145,267
Control,R,81,42,51.85185185185185,267
Left,L,81,25,30.864197530864196,267
Left,R,81,13,16.049382716049383,267
Right,L,81,22,27.160493827160494,267
Right,R,81,39,48.148148148148145,267
Bilateral,L,81,28,34.5679012345679,268
Bilateral,R,81,35,43.20987654320987,268
Control,L,81,41,50.617283950617285,268
Control,R,81,40,49.382716049382715,268
Left,L,81,28,34.5679012345679,268
Left,R,81,18,22.22222222222222,268
Right,L,81,20,24.691358024691358,268
Right,R,81,34,41.9753086419753,268
Bilateral,L,81,40,49.382716049382715,269
Bilateral,R,81,25,30.864197530864196,269
Control,L,81,40,49.382716049382715,269
Control,R,81,42,51.85185185185185,269
Left,L,81,23,28.39506172839506,269
Left,R,81,15,18.51851851851852,269
Right,L,81,18,22.22222222222222,269
Right,R,81,37,45.67901234567901,269
Bilateral,L,81,29,35.80246913580247,270
Bilateral,R,81,31,38.2716049382716,270
Control,L,81,40,49.382716049382715,270
Control,R,81,46,56.79012345679012,270
Left,L,81,27,33.33333333333333,270
Left,R,81,15,18.51851851851852,270
Right,L,81,19,23.456790123456788,270
Right,R,81,37,45.67901234567901,270
Bilateral,L,81,38,46.913580246913575,271
Bilateral,R,81,29,35.80246913580247,271
Control,L,81,36,44.44444444444444,271
Control,R,81,38,46.913580246913575,271
Left,L,81,24,29.629629629629626,271
Left,R,81,14,17.28395061728395,271
Right,L,81,19,23.456790123456788,271
Right,R,81,40,49.382716049382715,271
Bilateral,L,81,28,34.5679012345679,272
Bilateral,R,81,28,34.5679012345679,272
Control,L,81,41,50.617283950617285,272
Control,R,81,41,50.617283950617285,272
Left,L,81,27,33.33333333333333,272
Left,R,81,14,17.28395061728395,272
Right,L,81,18,22.22222222222222,272
Right,R,81,39,48.148148148148145,272
Bilateral,L,81,32,39.50617283950617,273
Bilateral,R,81,31,38.2716049382716,273
Control,L,81,25,30.864197530864196,273
Control,R,81,40,49.382716049382715,273
Left,L,81,26,32.098765432098766,273
Left,R,81,22,27.160493827160494,273
Right,L,81,14,17.28395061728395,273
Right,R,81,40,49.382716049382715,273
Bilateral,L,81,33,40.74074074074074,274
Bilateral,R,81,32,39.50617283950617,274
Control,L,81,37,45.67901234567901,274
Control,R,81,41,50.617283950617285,274
Left,L,81,25,30.864197530864196,274
Left,R,81,16,19.753086419753085,274
Right,L,81,16,19.753086419753085,274
Right,R,81,42,51.85185185185185,274
Bilateral,L,81,26,32.098765432098766,275
Bilateral,R,81,30,37.03703703703704,275
Control,L,81,37,45.67901234567901,275
Control,R,81,39,48.148148148148145,275
Left,L,81,26,32.098765432098766,275
Left,R,81,18,22.22222222222222,275
Right,L,81,14,17.28395061728395,275
Right,R,81,37,45.67901234567901,275
Bilateral,L,81,29,35.80246913580247,276
Bilateral,R,81,29,35.80246913580247,276
Control,L,81,37,45.67901234567901,276
Control,R,81,41,50.617283950617285,276
Left,L,81,21,25.925925925925924,276
Left,R,81,21,25.925925925925924,276
Right,L,81,20,24.691358024691358,276
Right,R,81,40,49.382716049382715,276
Bilateral,L,81,28,34.5679012345679,277
Bilateral,R,81,27,33.33333333333333,277
Control,L,81,46,56.79012345679012,277
Control,R,81,41,50.617283950617285,277
Left,L,81,31,38.2716049382716,277
Left,R,81,15,18.51851851851852,277
Right,L,81,19,23.456790123456788,277
Right,R,81,45,55.55555555555556,277
Bilateral,L,81,31,38.2716049382716,278
Bilateral,R,81,30,37.03703703703704,278
Control,L,81,35,43.20987654320987,278
Control,R,81,40,49.382716049382715,278
Left,L,81,30,37.03703703703704,278
Left,R,81,15,18.51851851851852,278
Right,L,81,15,18.51851851851852,278
Right,R,81,37,45.67901234567901,278
Bilateral,L,81,33,40.74074074074074,279
Bilateral,R,81,31,38.2716049382716,279
Control,L,81,30,37.03703703703704,279
Control,R,81,50,61.72839506172839,279
Left,L,81,18,22.22222222222222,279
Left,R,81,15,18.51851851851852,279
Right,L,81,19,23.456790123456788,279
Right,R,81,29,35.80246913580247,279
Bilateral,L,81,25,30.864197530864196,280
Bilateral,R,81,30,37.03703703703704,280
Control,L,81,40,49.382716049382715,280
Control,R,81,41,50.617283950617285,280
Left,L,81,24,29.629629629629626,280
Left,R,81,18,22.22222222222222,280
Right,L,81,16,19.753086419753085,280
Right,R,81,41,50.617283950617285,280
Bilateral,L,81,26,32.098765432098766,281
Bilateral,R,81,30,37.03703703703704,281
Control,L,81,40,49.382716049382715,281
Control,R,81,38,46.913580246913575,281
Left,L,81,27,33.33333333333333,281
Left,R,81,13,16.049382716049383,281
Right,L,81,16,19.753086419753085,281
Right,R,81,30,37.03703703703704,281
Bilateral,L,81,25,30.864197530864196,282
Bilateral,R,81,25,30.864197530864196,282
Control,L,81,32,39.50617283950617,282
Control,R,81,40,49.382716049382715,282
Left,L,81,30,37.03703703703704,282
Left,R,81,16,19.753086419753085,282
Right,L,81,11,13.580246913580247,282
Right,R,81,40,49.382716049382715,282
Bilateral,L,81,26,32.098765432098766,283
Bilateral,R,81,32,39.50617283950617,283
Control,L,81,34,41.9753086419753,283
Control,R,81,42,51.85185185185185,283
Left,L,81,28,34.5679012345679,283
Left,R,81,21,25.925925925925924,283
Right,L,81,16,19.753086419753085,283
Right,R,81,36,44.44444444444444,283
Bilateral,L,81,25,30.864197530864196,284
Bilateral,R,81,30,37.03703703703704,284
Control,L,81,48,59.25925925925925,284
Control,R,81,43,53.086419753086425,284
Left,L,81,22,27.160493827160494,284
Left,R,81,20,24.691358024691358,284
Right,L,81,18,22.22222222222222,284
Right,R,81,37,45.67901234567901,284
Bilateral,L,81,23,28.39506172839506,285
Bilateral,R,81,27,33.33333333333333,285
Control,L,81,46,56.79012345679012,285
Control,R,81,42,51.85185185185185,285
Left,L,81,19,23.456790123456788,285
Left,R,81,19,23.456790123456788,285
Right,L,81,19,23.456790123456788,285
Right,R,81,31,38.2716049382716,285
Bilateral,L,81,31,38.2716049382716,286
Bilateral,R,81,34,41.9753086419753,286
Control,L,81,39,48.148148148148145,286
Control,R,81,45,55.55555555555556,286
Left,L,81,27,33.33333333333333,286
Left,R,81,14,17.28395061728395,286
Right,L,81,23,28.39506172839506,286
Right,R,81,31,38.2716049382716,286
Bilateral,L,81,29,35.80246913580247,287
Bilateral,R,81,32,39.50617283950617,287
Control,L,81,39,48.148148148148145,287
Control,R,81,41,50.617283950617285,287
Left,L,81,27,33.33333333333333,287
Left,R,81,15,18.51851851851852,287
Right,L,81,17,20.98765432098765,287
Right,R,81,36,44.44444444444444,287
Bilateral,L,81,28,34.5679012345679,288
Bilateral,R,81,30,37.03703703703704,288
Control,L,81,39,48.148148148148145,288
Control,R,81,36,44.44444444444444,288
Left,L,81,25,30.864197530864196,288
Left,R,81,22,27.160493827160494,288
Right,L,81,18,22.22222222222222,288
Right,R,81,34,41.9753086419753,288
Bilateral,L,81,34,41.9753086419753,289
Bilateral,R,81,32,39.50617283950617,289
Control,L,81,37,45.67901234567901,289
Control,R,81,41,50.617283950617285,289
Left,L,81,25,30.864197530864196,289
Left,R,81,12,14.814814814814813,289
Right,L,81,21,25.925925925925924,289
Right,R,81,30,37.03703703703704,289
Bilateral,L,81,23,28.39506172839506,290
Bilateral,R,81,39,48.148148148148145,290
Control,L,81,44,54.32098765432099,290
Control,R,81,42,51.85185185185185,290
Left,L,81,31,38.2716049382716,290
Left,R,81,14,17.28395061728395,290
Right,L,81,20,24.691358024691358,290
Right,R,81,39,48.148148148148145,290
Bilateral,L,81,25,30.864197530864196,291
Bilateral,R,81,26,32.098765432098766,291
Control,L,81,41,50.617283950617285,291
Control,R,81,41,50.617283950617285,291
Left,L,81,26,32.098765432098766,291
Left,R,81,22,27.160493827160494,291
Right,L,81,24,29.629629629629626,291
Right,R,81,38,46.913580246913575,291
Bilateral,L,81,26,32.098765432098766,292
Bilateral,R,81,24,29.629629629629626,292
Control,L,81,42,51.85185185185185,292
Control,R,81,38,46.913580246913575,292
Left,L,81,32,39.50617283950617,292
Left,R,81,12,14.814814814814813,292
Right,L,81,18,22.22222222222222,292
Right,R,81,36,44.44444444444444,292
Bilateral,L,81,28,34.5679012345679,293
Bilateral,R,81,29,35.80246913580247,293
Control,L,81,36,44.44444444444444,293
Control,R,81,38,46.913580246913575,293
Left,L,81,22,27.160493827160494,293
Left,R,81,20,24.691358024691358,293
Right,L,81,17,20.98765432098765,293
Right,R,81,34,41.9753086419753,293
Bilateral,L,81,30,37.03703703703704,294
Bilateral,R,81,30,37.03703703703704,294
Control,L,81,43,53.086419753086425,294
Control,R,81,36,44.44444444444444,294
Left,L,81,20,24.691358024691358,294
Left,R,81,16,19.753086419753085,294
Right,L,81,16,19.753086419753085,294
Right,R,81,41,50.617283950617285,294
Bilateral,L,81,27,33.33333333333333,295
Bilateral,R,81,32,39.50617283950617,295
Control,L,81,34,41.9753086419753,295
Control,R,81,46,56.79012345679012,295
Left,L,81,26,32.098765432098766,295
Left,R,81,20,24.691358024691358,295
Right,L,81,28,34.5679012345679,295
Right,R,81,37,45.67901234567901,295
Bilateral,L,81,25,30.864197530864196,296
Bilateral,R,81,30,37.03703703703704,296
Control,L,81,40,49.382716049382715,296
Control,R,81,46,56.79012345679012,296
Left,L,81,33,40.74074074074074,296
Left,R,81,13,16.049382716049383,296
Right,L,81,27,33.33333333333333,296
Right,R,81,42,51.85185185185185,296
Bilateral,L,81,25,30.864197530864196,297
Bilateral,R,81,26,32.098765432098766,297
Control,L,81,40,49.382716049382715,297
Control,R,81,42,51.85185185185185,297
Left,L,81,30,37.03703703703704,297
Left,R,81,13,16.049382716049383,297
Right,L,81,16,19.753086419753085,297
Right,R,81,39,48.148148148148145,297
Bilateral,L,81,33,40.74074074074074,298
Bilateral,R,81,34,41.9753086419753,298
Control,L,81,39,48.148148148148145,298
Control,R,81,50,61.72839506172839,298
Left,L,81,27,33.33333333333333,298
Left,R,81,15,18.51851851851852,298
Right,L,81,12,14.814814814814813,298
Right,R,81,32,39.50617283950617,298
Bilateral,L,81,25,30.864197530864196,299
Bilateral,R,81,36,44.44444444444444,299
Control,L,81,38,46.913580246913575,299
Control,R,81,44,54.32098765432099,299
Left,L,81,30,37.03703703703704,299
Left,R,81,13,16.049382716049383,299
Right,L,81,20,24.691358024691358,299
Right,R,81,37,45.67901234567901,299
Bilateral,L,81,20,24.691358024691358,300
Bilateral,R,81,29,35.80246913580247,300
Control,L,81,47,58.0246913580247,300
Control,R,81,46,56.79012345679012,300
Left,L,81,29,35.80246913580247,300
Left,R,81,14,17.28395061728395,300
Right,L,81,19,23.456790123456788,300
Right,R,81,34,41.9753086419753,300
Bilateral,L,81,26,32.098765432098766,301
Bilateral,R,81,29,35.80246913580247,301
Control,L,81,37,45.67901234567901,301
Control,R,81,40,49.382716049382715,301
Left,L,81,27,33.33333333333333,301
Left,R,81,15,18.51851851851852,301
Right,L,81,18,22.22222222222222,301
Right,R,81,34,41.9753086419753,301
Bilateral,L,81,27,33.33333333333333,302
Bilateral,R,81,30,37.03703703703704,302
Control,L,81,44,54.32098765432099,302
Control,R,81,44,54.32098765432099,302
Left,L,81,30,37.03703703703704,302
Left,R,81,19,23.456790123456788,302
Right,L,81,19,23.456790123456788,302
Right,R,81,42,51.85185185185185,302
Bilateral,L,81,25,30.864197530864196,303
Bilateral,R,81,28,34.5679012345679,303
Control,L,81,37,45.67901234567901,303
Control,R,81,40,49.382716049382715,303
Left,L,81,23,28.39506172839506,303
Left,R,81,17,20.98765432098765,303
Right,L,81,26,32.098765432098766,303
Right,R,81,35,43.20987654320987,303
Bilateral,L,81,33,40.74074074074074,304
Bilateral,R,81,37,45.67901234567901,304
Control,L,81,39,48.148148148148145,304
Control,R,81,41,50.617283950617285,304
Left,L,81,28,34.5679012345679,304
Left,R,81,18,22.22222222222222,304
Right,L,81,22,27.160493827160494,304
Right,R,81,34,41.9753086419753,304
Bilateral,L,81,28,34.5679012345679,305
Bilateral,R,81,28,34.5679012345679,305
Control,L,81,44,54.32098765432099,305
Control,R,81,42,51.85185185185185,305
Left,L,81,26,32.098765432098766,305
Left,R,81,18,22.22222222222222,305
Right,L,81,24,29.629629629629626,305
Right,R,81,38,46.913580246913575,305
Bilateral,L,81,30,37.03703703703704,306
Bilateral,R,81,34,41.9753086419753,306
Control,L,81,42,51.85185185185185,306
Control,R,81,39,48.148148148148145,306
Left,L,81,28,34.5679012345679,306
Left,R,81,18,22.22222222222222,306
Right,L,81,19,23.456790123456788,306
Right,R,81,33,40.74074074074074,306
Bilateral,L,81,28,34.5679012345679,307
Bilateral,R,81,32,39.50617283950617,307
Control,L,81,35,43.20987654320987,307
Control,R,81,41,50.617283950617285,307
Left,L,81,23,28.39506172839506,307
Left,R,81,19,23.456790123456788,307
Right,L,81,23,28.39506172839506,307
Right,R,81,39,48.148148148148145,307
Bilateral,L,81,33,40.74074074074074,308
Bilateral,R,81,23,28.39506172839506,308
Control,L,81,29,35.80246913580247,308
Control,R,81,41,50.617283950617285,308
Left,L,81,26,32.098765432098766,308
Left,R,81,18,22.22222222222222,308
Right,L,81,20,24.691358024691358,308
Right,R,81,33,40.74074074074074,308
Bilateral,L,81,26,32.098765432098766,309
Bilateral,R,81,22,27.160493827160494,309
Control,L,81,35,43.20987654320987,309
Control,R,81,47,58.0246913580247,309
Left,L,81,24,29.629629629629626,309
Left,R,81,18,22.22222222222222,309
Right,L,81,16,19.753086419753085,309
Right,R,81,36,44.44444444444444,309
Bilateral,L,81,33,40.74074074074074,310
Bilateral,R,81,31,38.2716049382716,310
Control,L,81,45,55.55555555555556,310
Control,R,81,34,41.9753086419753,310
Left,L,81,29,35.80246913580247,310
Left,R,81,18,22.22222222222222,310
Right,L,81,20,24.691358024691358,310
Right,R,81,32,39.50617283950617,310
Bilateral,L,81,36,44.44444444444444,311
Bilateral,R,81,30,37.03703703703704,311
Control,L,81,39,48.148148148148145,311
Control,R,81,44,54.32098765432099,311
Left,L,81,26,32.098765432098766,311
Left,R,81,16,19.753086419753085,311
Right,L,81,15,18.51851851851852,311
Right,R,81,30,37.03703703703704,311
Bilateral,L,81,31,38.2716049382716,312
Bilateral,R,81,28,34.5679012345679,312
Control,L,81,45,55.55555555555556,312
Control,R,81,39,48.148148148148145,312
Left,L,81,26,32.098765432098766,312
Left,R,81,16,19.753086419753085,312
Right,L,81,20,24.691358024691358,312
Right,R,81,43,53.086419753086425,312
Bilateral,L,81,31,38.2716049382716,313
Bilateral,R,81,28,34.5679012345679,313
Control,L,81,34,41.9753086419753,313
Control,R,81,38,46.913580246913575,313
Left,L,81,25,30.864197530864196,313
Left,R,81,15,18.51851851851852,313
Right,L,81,14,17.28395061728395,313
Right,R,81,36,44.44444444444444,313
Bilateral,L,81,28,34.5679012345679,314
Bilateral,R,81,28,34.5679012345679,314
Control,L,81,45,55.55555555555556,314
Control,R,81,40,49.382716049382715,314
Left,L,81,30,37.03703703703704,314
Left,R,81,18,22.22222222222222,314
Right,L,81,25,30.864197530864196,314
Right,R,81,46,56.79012345679012,314
Bilateral,L,81,22,27.160493827160494,315
Bilateral,R,81,26,32.098765432098766,315
Control,L,81,39,48.148148148148145,315
Control,R,81,30,37.03703703703704,315
Left,L,81,23,28.39506172839506,315
Left,R,81,12,14.814814814814813,315
Right,L,81,16,19.753086419753085,315
Right,R,81,35,43.20987654320987,315
Bilateral,L,81,25,30.864197530864196,316
Bilateral,R,81,22,27.160493827160494,316
Control,L,81,45,55.55555555555556,316
Control,R,81,44,54.32098765432099,316
Left,L,81,25,30.864197530864196,316
Left,R,81,11,13.580246913580247,316
Right,L,81,19,23.456790123456788,316
Right,R,81,39,48.148148148148145,316
Bilateral,L,81,34,41.9753086419753,317
Bilateral,R,81,31,38.2716049382716,317
Control,L,81,36,44.44444444444444,317
Control,R,81,43,53.086419753086425,317
Left,L,81,23,28.39506172839506,317
Left,R,81,16,19.753086419753085,317
Right,L,81,18,22.22222222222222,317
Right,R,81,32,39.50617283950617,317
Bilateral,L,81,29,35.80246913580247,318
Bilateral,R,81,26,32.098765432098766,318
Control,L,81,47,58.0246913580247,318
Control,R,81,37,45.67901234567901,318
Left,L,81,25,30.864197530864196,318
Left,R,81,12,14.814814814814813,318
Right,L,81,26,32.098765432098766,318
Right,R,81,32,39.50617283950617,318
Bilateral,L,81,32,39.50617283950617,319
Bilateral,R,81,33,40.74074074074074,319
Control,L,81,30,37.03703703703704,319
Control,R,81,37,45.67901234567901,319
Left,L,81,25,30.864197530864196,319
Left,R,81,16,19.753086419753085,319
Right,L,81,18,22.22222222222222,319
Right,R,81,30,37.03703703703704,319
Bilateral,L,81,33,40.74074074074074,320
Bilateral,R,81,22,27.160493827160494,320
Control,L,81,41,50.617283950617285,320
Control,R,81,42,51.85185185185185,320
Left,L,81,29,35.80246913580247,320
Left,R,81,14,17.28395061728395,320
Right,L,81,20,24.691358024691358,320
Right,R,81,35,43.20987654320987,320
Bilateral,L,81,22,27.160493827160494,321
Bilateral,R,81,39,48.148148148148145,321
Control,L,81,40,49.382716049382715,321
Control,R,81,42,51.85185185185185,321
Left,L,81,25,30.864197530864196,321
Left,R,81,13,16.049382716049383,321
Right,L,81,10,12.345679012345679,321
Right,R,81,35,43.20987654320987,321
Bilateral,L,81,26,32.098765432098766,322
Bilateral,R,81,36,44.44444444444444,322
Control,L,81,40,49.382716049382715,322
Control,R,81,38,46.913580246913575,322
Left,L,81,35,43.20987654320987,322
Left,R,81,9,11.11111111111111,322
Right,L,81,12,14.814814814814813,322
Right,R,81,43,53.086419753086425,322
Bilateral,L,81,25,30.864197530864196,323
Bilateral,R,81,35,43.20987654320987,323
Control,L,81,36,44.44444444444444,323
Control,R,81,32,39.50617283950617,323
Left,L,81,31,38.2716049382716,323
Left,R,81,16,19.753086419753085,323
Right,L,81,15,18.51851851851852,323
Right,R,81,43,53.086419753086425,323
Bilateral,L,81,25,30.864197530864196,324
Bilateral,R,81,35,43.20987654320987,324
Control,L,81,36,44.44444444444444,324
Control,R,81,42,51.85185185185185,324
Left,L,81,25,30.864197530864196,324
Left,R,81,24,29.629629629629626,324
Right,L,81,21,25.925925925925924,324
Right,R,81,38,46.913580246913575,324
Bilateral,L,81,35,43.20987654320987,325
Bilateral,R,81,33,40.74074074074074,325
Control,L,81,38,46.913580246913575,325
Control,R,81,36,44.44444444444444,325
Left,L,81,21,25.925925925925924,325
Left,R,81,19,23.456790123456788,325
Right,L,81,28,34.5679012345679,325
Right,R,81,37,45.67901234567901,325
Bilateral,L,81,25,30.864197530864196,326
Bilateral,R,81,28,34.5679012345679,326
Control,L,81,32,39.50617283950617,326
Control,R,81,45,55.55555555555556,326
Left,L,81,28,34.5679012345679,326
Left,R,81,13,16.049382716049383,326
Right,L,81,17,20.98765432098765,326
Right,R,81,34,41.9753086419753,326
Bilateral,L,81,28,34.5679012345679,327
Bilateral,R,81,24,29.629629629629626,327
Control,L,81,40,49.382716049382715,327
Control,R,81,42,51.85185185185185,327
Left,L,81,24,29.629629629629626,327
Left,R,81,10,12.345679012345679,327
Right,L,81,23,28.39506172839506,327
Right,R,81,42,51.85185185185185,327
Bilateral,L,81,29,35.80246913580247,328
Bilateral,R,81,28,34.5679012345679,328
Control,L,81,41,50.617283950617285,328
Control,R,81,44,54.32098765432099,328
Left,L,81,21,25.925925925925924,328
Left,R,81,17,20.98765432098765,328
Right,L,81,19,23.456790123456788,328
Right,R,81,39,48.148148148148145,328
Bilateral,L,81,29,35.80246913580247,329
Bilateral,R,81,30,37.03703703703704,329
Control,L,81,29,35.80246913580247,329
Control,R,81,42,51.85185185185185,329
Left,L,81,26,32.098765432098766,329
Left,R,81,13,16.049382716049383,329
Right,L,81,17,20.98765432098765,329
Right,R,81,38,46.913580246913575,329
Bilateral,L,81,31,38.2716049382716,330
Bilateral,R,81,37,45.67901234567901,330
Control,L,81,40,49.382716049382715,330
Control,R,81,33,40.74074074074074,330
Left,L,81,20,24.691358024691358,330
Left,R,81,16,19.753086419753085,330
Right,L,81,15,18.51851851851852,330
Right,R,81,33,40.74074074074074,330
Bilateral,L,81,32,39.50617283950617,331
