Trial	CorrectionTrial?	StartTime	CenterReward?	SpkrIdx	SpkrPos	duration	HoldTime	Atten	Response	RespTime	Correct	ComputerTime	SoundOrLED	
1	0	871.872	0	7	60	250	851	0.0	8	872.650	0	736147.604713	0	
2	0	892.354	0	2	-90	250	751	4.5	3	893.541	0	736147.604953	1	
3	0	904.257	0	3	-60	250	801	0.0	3	905.233	1	736147.605088	1	
4	0	907.942	0	4	-30	250	701	4.5	4	908.859	1	736147.605130	1	
5	0	911.455	0	3	-60	250	501	9.0	4	912.601	0	736147.605173	1	
6	0	921.259	0	6	30	250	551	4.5	7	922.907	0	736147.605293	1	
7	0	954.082	0	8	90	250	601	4.5	3	955.626	0	736147.605671	0	
8	0	978.763	0	3	-60	250	1001	9.0	2	979.761	0	736147.605951	0	
9	0	1001.394	0	4	-30	250	651	0.0	4	1002.463	1	736147.606214	0	
10	0	1011.106	0	2	-90	250	951	4.5	2	1011.878	1	736147.606323	0	
11	0	1023.613	0	6	30	250	751	0.0	7	1024.817	0	736147.606472	1	
12	0	1037.929	0	8	90	250	651	4.5	8	1038.617	1	736147.606634	0	
13	0	1043.891	0	7	60	250	551	9.0	7	1044.895	1	736147.606705	1	
14	0	1056.486	0	2	-90	250	701	4.5	3	1057.334	0	736147.606849	0	
15	0	1074.137	0	7	60	250	1001	9.0	8	1075.053	0	736147.607054	1	
16	0	1084.562	0	8	90	250	951	4.5	8	1085.474	1	736147.607175	1	
17	0	1104.175	0	5	0	250	801	0.0	3	1104.977	0	736147.607400	1	
18	0	1113.112	0	8	90	250	901	4.5	8	1113.963	1	736147.607505	1	
19	0	1123.793	0	5	0	250	851	4.5	4	1124.910	0	736147.607630	1	
20	0	1133.588	0	6	30	250	601	0.0	7	1134.324	0	736147.607741	0	
21	0	1145.416	0	2	-90	250	851	9.0	2	1146.322	1	736147.607878	1	
22	0	1148.842	0	7	60	250	551	4.5	2	1149.639	0	736147.607918	0	
23	0	1158.880	0	4	-30	250	951	9.0	3	1159.778	0	736147.608035	1	
24	0	1167.304	0	6	30	250	801	4.5	4	1169.397	0	736147.608146	0	
25	0	1177.195	0	3	-60	250	901	9.0	3	1177.910	1	736147.608245	0	
26	0	1185.705	0	5	0	250	501	0.0	4	1186.829	0	736147.608348	0	
27	0	1194.240	0	5	0	250	1001	4.5	4	1195.125	0	736147.608443	0	
