Trial	CorrectionTrial?	StartTime	CenterReward?	SpkrIdx	SpkrPos	duration	HoldTime	Atten	Response	RespTime	Correct	ComputerTime	SoundOrLED	
1	0	659.201	0	3	-60	250	901	0.0	3	659.949	1	736134.698364	1	
2	0	691.666	0	8	90	250	951	4.5	8	692.507	1	736134.698740	0	
3	0	717.149	0	8	90	250	1001	4.5	8	718.326	1	736134.699038	1	
4	0	730.904	0	6	30	250	601	9.0	3	732.078	0	736134.699198	1	
5	0	749.626	0	4	-30	250	701	4.5	4	750.980	1	736134.699416	1	
6	0	755.631	0	8	90	250	751	9.0	8	756.478	1	736134.699480	0	
7	0	767.742	0	5	0	250	551	9.0	4	768.947	0	736134.699624	1	
8	0	784.765	0	8	90	250	501	0.0	8	785.852	1	736134.699819	1	
9	0	795.050	0	6	30	250	651	9.0	8	796.234	0	736134.699939	0	
10	0	805.508	0	2	-90	250	801	4.5	3	806.738	0	736134.700061	0	
11	0	817.911	1	3	-60	250	1001	0.0	3	818.424	1	736134.700201	0	
12	0	826.025	1	2	-90	250	851	9.0	3	834.454	0	736134.700382	1	
13	0	842.594	0	7	60	250	601	4.5	8	843.577	0	736134.700488	1	
14	0	853.923	0	7	60	250	751	0.0	7	855.071	1	736134.700621	0	
15	0	860.836	0	6	30	250	551	9.0	8	861.803	0	736134.700699	1	
16	0	870.336	0	6	30	250	701	0.0	6	872.297	1	736134.700820	0	
17	0	877.734	0	4	-30	250	801	9.0	3	878.427	0	736134.700893	0	
18	0	885.585	0	3	-60	250	501	0.0	3	886.160	1	736134.700984	0	
19	0	895.441	0	7	60	250	651	4.5	8	896.498	0	736134.701100	1	
20	0	907.027	0	2	-90	250	901	9.0	3	908.165	0	736134.701236	1	
21	0	916.558	0	5	0	250	851	4.5	4	917.748	0	736134.701347	1	
22	0	927.393	0	2	-90	250	801	0.0	3	928.269	0	736134.701468	0	
23	0	936.457	0	5	0	250	1001	0.0	-1	-1.000	0	736134.701737	0	
24	0	954.523	0	7	60	250	901	4.5	8	957.465	0	736134.701806	0	
25	0	966.034	0	5	0	250	551	9.0	3	970.982	0	736134.701962	0	
26	0	980.706	0	3	-60	250	651	4.5	3	981.534	1	736134.702084	1	
27	0	991.252	0	4	-30	250	751	0.0	3	992.212	0	736134.702208	1	
28	0	1001.558	0	4	-30	250	951	9.0	4	1002.845	1	736134.702331	0	
29	0	1017.093	0	7	60	250	501	4.5	8	1018.794	0	736134.702516	1	
30	0	1030.069	0	6	30	250	701	0.0	7	1031.289	0	736134.702661	0	
31	0	1039.967	0	3	-60	250	1001	0.0	3	1040.730	1	736134.702771	1	
32	0	1050.308	1	6	30	250	651	9.0	4	1051.406	0	736134.702893	1	
33	0	1060.258	0	3	-60	250	801	0.0	3	1061.169	1	736134.703006	0	
34	0	1075.600	1	3	-60	250	701	4.5	3	1077.002	1	736134.703189	0	
35	0	1089.113	0	5	0	250	501	0.0	4	1092.555	0	736134.703369	1	
36	0	1099.963	0	8	90	250	601	4.5	8	1101.003	1	736134.703467	1	
37	0	1112.102	0	8	90	250	951	4.5	8	1113.250	1	736134.703609	1	
38	0	1122.686	0	2	-90	250	901	9.0	2	1123.684	1	736134.703730	1	
39	0	1140.668	0	4	-30	250	551	4.5	4	1141.497	1	736134.703936	0	
40	0	1148.935	0	2	-90	250	751	0.0	3	1149.656	0	736134.704031	0	
41	0	1156.272	0	7	60	250	551	0.0	8	1156.954	0	736134.704117	0	
42	0	1164.739	0	7	60	250	701	9.0	8	1165.515	0	736134.704214	0	
43	0	1174.972	0	6	30	250	751	4.5	4	1176.030	0	736134.704335	0	
44	0	1182.315	0	3	-60	250	801	9.0	3	1183.165	1	736134.704418	1	
45	0	1191.593	0	4	-30	250	501	0.0	4	1192.740	1	736134.704529	1	
46	0	1199.149	0	7	60	250	901	9.0	8	1200.321	0	736134.704616	1	
47	0	1210.833	1	8	90	250	951	0.0	8	1212.694	1	736134.704760	0	
48	0	1220.777	0	2	-90	250	851	9.0	2	1225.555	1	736134.704909	1	
49	0	1237.489	0	6	30	250	1001	4.5	8	1238.370	0	736134.705058	1	
50	0	1246.055	0	8	90	250	601	9.0	8	1246.820	1	736134.705155	0	
51	0	1256.451	1	5	0	250	751	9.0	8	1257.427	0	736134.705277	0	
52	0	1269.681	0	4	-30	250	851	9.0	4	1270.863	1	736134.705434	1	
53	0	1280.354	0	5	0	250	901	9.0	4	1281.225	0	736134.705553	1	
54	0	1293.404	0	5	0	250	501	4.5	8	1294.482	0	736134.705707	0	
55	0	1303.556	0	2	-90	250	601	9.0	3	1304.282	0	736134.705822	0	
56	0	1312.906	0	7	60	250	651	4.5	8	1313.787	0	736134.705930	1	
57	0	1324.444	0	6	30	250	701	0.0	5	1326.192	0	736134.706074	1	
58	0	1330.811	0	3	-60	250	551	4.5	4	1332.212	0	736134.706143	0	
59	0	1342.479	0	6	30	250	901	4.5	8	1343.529	0	736134.706274	0	
60	0	1350.700	0	5	0	250	501	0.0	3	1351.953	0	736134.706371	0	
61	0	1368.527	0	4	-30	250	701	9.0	3	1369.936	0	736134.706579	1	
62	0	1486.500	0	8	90	250	551	9.0	8	1488.999	1	736134.707958	0	
63	0	1506.220	0	4	-30	250	801	9.0	3	1507.959	0	736134.708177	0	
64	0	1534.228	0	8	90	250	801	9.0	8	1535.009	1	736134.708491	0	
65	0	1551.780	0	7	60	250	601	0.0	8	1552.596	0	736134.708695	0	
66	0	1563.782	1	2	-90	250	751	9.0	3	1561.987	0	736134.708833	1	
67	0	1567.555	0	6	30	250	551	4.5	3	1561.987	0	736134.708877	1	
68	0	1573.812	0	6	30	250	701	9.0	3	1561.987	0	736134.708949	0	
69	0	1580.265	0	3	-60	250	951	0.0	3	1581.181	1	736134.709024	0	
70	0	1589.455	0	8	90	250	651	4.5	8	1590.555	1	736134.709134	1	
71	0	1599.687	0	8	90	250	1001	9.0	8	1600.968	1	736134.709254	1	
72	0	1611.153	0	7	60	250	901	4.5	8	1612.039	0	736134.709381	1	
73	0	1619.536	0	5	0	250	501	0.0	4	1620.791	0	736134.709483	1	
74	0	1627.793	0	7	60	250	901	0.0	8	1629.587	0	736134.709585	0	
75	0	1636.268	0	4	-30	250	551	4.5	4	1637.237	1	736134.709673	0	
76	0	1640.910	0	3	-60	250	1001	9.0	3	1641.592	1	736134.709725	1	
77	0	1652.671	0	4	-30	250	501	4.5	4	1653.880	1	736134.709866	1	
78	0	1662.681	0	7	60	250	951	0.0	8	1664.000	0	736134.709984	1	
79	0	1677.609	0	8	90	250	751	4.5	8	1678.682	1	736134.710153	0	
80	0	1687.623	0	6	30	250	601	9.0	8	1688.383	0	736134.710266	0	
81	0	1697.666	0	5	0	250	701	0.0	4	1699.067	0	736134.710389	1	
82	0	1706.664	0	6	30	250	851	4.5	4	1708.017	0	736134.710492	1	
83	0	1714.800	0	6	30	250	951	9.0	8	1715.656	0	736134.710581	0	
84	0	1722.244	0	2	-90	250	801	0.0	2	1723.255	1	736134.710670	1	
85	0	1725.860	0	3	-60	250	851	9.0	2	1726.325	0	736134.710709	1	
86	0	1735.151	0	5	0	250	901	0.0	2	1736.399	0	736134.710822	0	
87	0	1744.702	0	5	0	250	1001	0.0	8	1745.437	0	736134.710927	1	
88	0	1753.368	0	2	-90	250	601	9.0	3	1754.221	0	736134.711028	0	
