Mask,treatment,SNR,nTrials,nCorrect,pCorrect,iteration
Restricted,False,-13.299999999999995,26,20,76.92307692307693,4
Restricted,False,-10.0,26,20,76.92307692307693,4
Restricted,False,-6.700000000000003,26,23,88.46153846153845,4
Restricted,False,-3.299999999999997,26,21,80.76923076923077,4
Restricted,False,0.0,26,20,76.92307692307693,4
Restricted,True,-20.0,26,17,65.38461538461539,4
Restricted,True,-16.700000000000003,26,21,80.76923076923077,4
Restricted,True,-13.299999999999995,26,14,53.84615384615385,4
Restricted,True,-10.0,26,17,65.38461538461539,4
Restricted,True,-6.700000000000003,26,23,88.46153846153845,4
Restricted,True,-3.299999999999997,26,17,65.38461538461539,4
Restricted,True,0.0,26,22,84.61538461538461,4
Restricted,False,-20.0,26,13,50.0,5
Restricted,False,-16.700000000000003,26,24,92.3076923076923,5
Restricted,False,-13.299999999999995,26,22,84.61538461538461,5
Restricted,False,-10.0,26,24,92.3076923076923,5
Restricted,False,-6.700000000000003,26,24,92.3076923076923,5
Restricted,False,-3.299999999999997,26,21,80.76923076923077,5
Restricted,False,0.0,26,23,88.46153846153845,5
Restricted,True,-20.0,26,11,42.30769230769231,5
Restricted,True,-16.700000000000003,26,15,57.692307692307686,5
Restricted,True,-13.299999999999995,26,12,46.15384615384615,5
Restricted,True,-10.0,26,16,61.53846153846154,5
Restricted,True,-6.700000000000003,26,17,65.38461538461539,5
Restricted,True,-3.299999999999997,26,15,57.692307692307686,5
Restricted,True,0.0,26,19,73.07692307692307,5
Restricted,False,-20.0,26,12,46.15384615384615,6
Restricted,False,-16.700000000000003,26,24,92.3076923076923,6
Restricted,False,-13.299999999999995,26,16,61.53846153846154,6
Restricted,False,-10.0,26,21,80.76923076923077,6
Restricted,False,-6.700000000000003,26,22,84.61538461538461,6
Restricted,False,-3.299999999999997,26,22,84.61538461538461,6
Restricted,False,0.0,26,18,69.23076923076923,6
Restricted,True,-20.0,26,16,61.53846153846154,6
Restricted,True,-16.700000000000003,26,20,76.92307692307693,6
Restricted,True,-13.299999999999995,26,18,69.23076923076923,6
Restricted,True,-10.0,26,13,50.0,6
Restricted,True,-6.700000000000003,26,18,69.23076923076923,6
Restricted,True,-3.299999999999997,26,18,69.23076923076923,6
Restricted,True,0.0,26,17,65.38461538461539,6
Restricted,False,-20.0,26,13,50.0,7
Restricted,False,-16.700000000000003,26,22,84.61538461538461,7
Restricted,False,-13.299999999999995,26,19,73.07692307692307,7
Restricted,False,-10.0,26,16,61.53846153846154,7
Restricted,False,-6.700000000000003,26,25,96.15384615384616,7
Restricted,False,-3.299999999999997,26,24,92.3076923076923,7
Restricted,False,0.0,26,21,80.76923076923077,7
Restricted,True,-20.0,26,12,46.15384615384615,7
Restricted,True,-16.700000000000003,26,18,69.23076923076923,7
Restricted,True,-13.299999999999995,26,13,50.0,7
Restricted,True,-10.0,26,17,65.38461538461539,7
Restricted,True,-6.700000000000003,26,22,84.61538461538461,7
Restricted,True,-3.299999999999997,26,18,69.23076923076923,7
Restricted,True,0.0,26,22,84.61538461538461,7
Restricted,False,-20.0,26,13,50.0,8
Restricted,False,-16.700000000000003,26,24,92.3076923076923,8
Restricted,False,-13.299999999999995,26,18,69.23076923076923,8
Restricted,False,-10.0,26,17,65.38461538461539,8
Restricted,False,-6.700000000000003,26,25,96.15384615384616,8
Restricted,False,-3.299999999999997,26,25,96.15384615384616,8
Restricted,False,0.0,26,13,50.0,8
Restricted,True,-20.0,26,12,46.15384615384615,8
Restricted,True,-16.700000000000003,26,18,69.23076923076923,8
Restricted,True,-13.299999999999995,26,19,73.07692307692307,8
Restricted,True,-10.0,26,19,73.07692307692307,8
Restricted,True,-6.700000000000003,26,21,80.76923076923077,8
Restricted,True,-3.299999999999997,26,20,76.92307692307693,8
Restricted,True,0.0,26,23,88.46153846153845,8
Restricted,False,-20.0,26,13,50.0,9
Restricted,False,-16.700000000000003,26,21,80.76923076923077,9
Restricted,False,-13.299999999999995,26,21,80.76923076923077,9
Restricted,False,-10.0,26,22,84.61538461538461,9
Restricted,False,-6.700000000000003,26,24,92.3076923076923,9
Restricted,False,-3.299999999999997,26,22,84.61538461538461,9
Restricted,False,0.0,26,16,61.53846153846154,9
Restricted,True,-20.0,26,14,53.84615384615385,9
Restricted,True,-16.700000000000003,26,15,57.692307692307686,9
Restricted,True,-13.299999999999995,26,13,50.0,9
Restricted,True,-10.0,26,17,65.38461538461539,9
Restricted,True,-6.700000000000003,26,18,69.23076923076923,9
Restricted,True,-3.299999999999997,26,16,61.53846153846154,9
Restricted,True,0.0,26,23,88.46153846153845,9
Restricted,False,-20.0,26,12,46.15384615384615,10
Restricted,False,-16.700000000000003,26,26,100.0,10
Restricted,False,-13.299999999999995,26,19,73.07692307692307,10
Restricted,False,-10.0,26,21,80.76923076923077,10
Restricted,False,-6.700000000000003,26,25,96.15384615384616,10
Restricted,False,-3.299999999999997,26,22,84.61538461538461,10
Restricted,False,0.0,26,15,57.692307692307686,10
Restricted,True,-20.0,26,14,53.84615384615385,10
Restricted,True,-16.700000000000003,26,21,80.76923076923077,10
Restricted,True,-13.299999999999995,26,20,76.92307692307693,10
Restricted,True,-10.0,26,22,84.61538461538461,10
Restricted,True,-6.700000000000003,26,18,69.23076923076923,10
Restricted,True,-3.299999999999997,26,16,61.53846153846154,10
Restricted,True,0.0,26,18,69.23076923076923,10
Restricted,False,-20.0,26,10,38.46153846153847,11
Restricted,False,-16.700000000000003,26,24,92.3076923076923,11
Restricted,False,-13.299999999999995,26,17,65.38461538461539,11
Restricted,False,-10.0,26,22,84.61538461538461,11
Restricted,False,-6.700000000000003,26,26,100.0,11
Restricted,False,-3.299999999999997,26,22,84.61538461538461,11
Restricted,False,0.0,26,19,73.07692307692307,11
Restricted,True,-20.0,26,14,53.84615384615385,11
Restricted,True,-16.700000000000003,26,18,69.23076923076923,11
Restricted,True,-13.299999999999995,26,15,57.692307692307686,11
Restricted,True,-10.0,26,17,65.38461538461539,11
Restricted,True,-6.700000000000003,26,20,76.92307692307693,11
Restricted,True,-3.299999999999997,26,15,57.692307692307686,11
Restricted,True,0.0,26,20,76.92307692307693,11
Restricted,False,-20.0,26,13,50.0,12
Restricted,False,-16.700000000000003,26,25,96.15384615384616,12
Restricted,False,-13.299999999999995,26,19,73.07692307692307,12
Restricted,False,-10.0,26,19,73.07692307692307,12
Restricted,False,-6.700000000000003,26,23,88.46153846153845,12
Restricted,False,-3.299999999999997,26,22,84.61538461538461,12
Restricted,False,0.0,26,18,69.23076923076923,12
Restricted,True,-20.0,26,17,65.38461538461539,12
Restricted,True,-16.700000000000003,26,17,65.38461538461539,12
Restricted,True,-13.299999999999995,26,14,53.84615384615385,12
Restricted,True,-10.0,26,22,84.61538461538461,12
Restricted,True,-6.700000000000003,26,21,80.76923076923077,12
Restricted,True,-3.299999999999997,26,17,65.38461538461539,12
Restricted,True,0.0,26,22,84.61538461538461,12
Restricted,False,-20.0,26,15,57.692307692307686,13
Restricted,False,-16.700000000000003,26,23,88.46153846153845,13
Restricted,False,-13.299999999999995,26,23,88.46153846153845,13
Restricted,False,-10.0,26,22,84.61538461538461,13
Restricted,False,-6.700000000000003,26,21,80.76923076923077,13
Restricted,False,-3.299999999999997,26,20,76.92307692307693,13
Restricted,False,0.0,26,21,80.76923076923077,13
Restricted,True,-20.0,26,16,61.53846153846154,13
Restricted,True,-16.700000000000003,26,13,50.0,13
Restricted,True,-13.299999999999995,26,15,57.692307692307686,13
Restricted,True,-10.0,26,18,69.23076923076923,13
Restricted,True,-6.700000000000003,26,16,61.53846153846154,13
Restricted,True,-3.299999999999997,26,16,61.53846153846154,13
Restricted,True,0.0,26,21,80.76923076923077,13
Restricted,False,-20.0,26,15,57.692307692307686,14
Restricted,False,-16.700000000000003,26,22,84.61538461538461,14
Restricted,False,-13.299999999999995,26,22,84.61538461538461,14
Restricted,False,-10.0,26,22,84.61538461538461,14
Restricted,False,-6.700000000000003,26,24,92.3076923076923,14
Restricted,False,-3.299999999999997,26,19,73.07692307692307,14
Restricted,False,0.0,26,19,73.07692307692307,14
Restricted,True,-20.0,26,17,65.38461538461539,14
Restricted,True,-16.700000000000003,26,17,65.38461538461539,14
Restricted,True,-13.299999999999995,26,11,42.30769230769231,14
Restricted,True,-10.0,26,16,61.53846153846154,14
Restricted,True,-6.700000000000003,26,19,73.07692307692307,14
Restricted,True,-3.299999999999997,26,19,73.07692307692307,14
Restricted,True,0.0,26,21,80.76923076923077,14
Restricted,False,-20.0,26,12,46.15384615384615,15
Restricted,False,-16.700000000000003,26,21,80.76923076923077,15
Restricted,False,-13.299999999999995,26,19,73.07692307692307,15
Restricted,False,-10.0,26,23,88.46153846153845,15
Restricted,False,-6.700000000000003,26,25,96.15384615384616,15
Restricted,False,-3.299999999999997,26,23,88.46153846153845,15
Restricted,False,0.0,26,24,92.3076923076923,15
Restricted,True,-20.0,26,13,50.0,15
Restricted,True,-16.700000000000003,26,19,73.07692307692307,15
Restricted,True,-13.299999999999995,26,14,53.84615384615385,15
Restricted,True,-10.0,26,21,80.76923076923077,15
Restricted,True,-6.700000000000003,26,19,73.07692307692307,15
Restricted,True,-3.299999999999997,26,16,61.53846153846154,15
Restricted,True,0.0,26,19,73.07692307692307,15
Restricted,False,-20.0,26,13,50.0,16
Restricted,False,-16.700000000000003,26,26,100.0,16
Restricted,False,-13.299999999999995,26,16,61.53846153846154,16
Restricted,False,-10.0,26,21,80.76923076923077,16
Restricted,False,-6.700000000000003,26,21,80.76923076923077,16
Restricted,False,-3.299999999999997,26,20,76.92307692307693,16
Restricted,False,0.0,26,16,61.53846153846154,16
Restricted,True,-20.0,26,12,46.15384615384615,16
Restricted,True,-16.700000000000003,26,21,80.76923076923077,16
Restricted,True,-13.299999999999995,26,14,53.84615384615385,16
Restricted,True,-10.0,26,17,65.38461538461539,16
Restricted,True,-6.700000000000003,26,20,76.92307692307693,16
Restricted,True,-3.299999999999997,26,19,73.07692307692307,16
Restricted,True,0.0,26,22,84.61538461538461,16
Restricted,False,-20.0,26,13,50.0,17
Restricted,False,-16.700000000000003,26,21,80.76923076923077,17
Restricted,False,-13.299999999999995,26,17,65.38461538461539,17
Restricted,False,-10.0,26,22,84.61538461538461,17
Restricted,False,-6.700000000000003,26,23,88.46153846153845,17
Restricted,False,-3.299999999999997,26,21,80.76923076923077,17
Restricted,False,0.0,26,19,73.07692307692307,17
Restricted,True,-20.0,26,10,38.46153846153847,17
Restricted,True,-16.700000000000003,26,17,65.38461538461539,17
Restricted,True,-13.299999999999995,26,15,57.692307692307686,17
Restricted,True,-10.0,26,15,57.692307692307686,17
Restricted,True,-6.700000000000003,26,23,88.46153846153845,17
Restricted,True,-3.299999999999997,26,18,69.23076923076923,17
Restricted,True,0.0,26,20,76.92307692307693,17
Restricted,False,-20.0,26,11,42.30769230769231,18
Restricted,False,-16.700000000000003,26,23,88.46153846153845,18
Restricted,False,-13.299999999999995,26,20,76.92307692307693,18
Restricted,False,-10.0,26,22,84.61538461538461,18
Restricted,False,-6.700000000000003,26,25,96.15384615384616,18
Restricted,False,-3.299999999999997,26,21,80.76923076923077,18
Restricted,False,0.0,26,21,80.76923076923077,18
Restricted,True,-20.0,26,15,57.692307692307686,18
Restricted,True,-16.700000000000003,26,14,53.84615384615385,18
Restricted,True,-13.299999999999995,26,12,46.15384615384615,18
Restricted,True,-10.0,26,18,69.23076923076923,18
Restricted,True,-6.700000000000003,26,13,50.0,18
Restricted,True,-3.299999999999997,26,17,65.38461538461539,18
Restricted,True,0.0,26,20,76.92307692307693,18
Restricted,False,-20.0,26,13,50.0,19
Restricted,False,-16.700000000000003,26,22,84.61538461538461,19
Restricted,False,-13.299999999999995,26,17,65.38461538461539,19
Restricted,False,-10.0,26,19,73.07692307692307,19
Restricted,False,-6.700000000000003,26,24,92.3076923076923,19
Restricted,False,-3.299999999999997,26,21,80.76923076923077,19
Restricted,False,0.0,26,17,65.38461538461539,19
Restricted,True,-20.0,26,13,50.0,19
Restricted,True,-16.700000000000003,26,18,69.23076923076923,19
Restricted,True,-13.299999999999995,26,13,50.0,19
Restricted,True,-10.0,26,18,69.23076923076923,19
Restricted,True,-6.700000000000003,26,19,73.07692307692307,19
Restricted,True,-3.299999999999997,26,13,50.0,19
Restricted,True,0.0,26,23,88.46153846153845,19
Restricted,False,-20.0,26,11,42.30769230769231,20
Restricted,False,-16.700000000000003,26,24,92.3076923076923,20
Restricted,False,-13.299999999999995,26,15,57.692307692307686,20
Restricted,False,-10.0,26,24,92.3076923076923,20
Restricted,False,-6.700000000000003,26,23,88.46153846153845,20
Restricted,False,-3.299999999999997,26,22,84.61538461538461,20
Restricted,False,0.0,26,16,61.53846153846154,20
Restricted,True,-20.0,26,11,42.30769230769231,20
Restricted,True,-16.700000000000003,26,15,57.692307692307686,20
Restricted,True,-13.299999999999995,26,16,61.53846153846154,20
Restricted,True,-10.0,26,20,76.92307692307693,20
Restricted,True,-6.700000000000003,26,19,73.07692307692307,20
Restricted,True,-3.299999999999997,26,16,61.53846153846154,20
Restricted,True,0.0,26,23,88.46153846153845,20
Restricted,False,-20.0,26,14,53.84615384615385,21
Restricted,False,-16.700000000000003,26,26,100.0,21
Restricted,False,-13.299999999999995,26,17,65.38461538461539,21
Restricted,False,-10.0,26,21,80.76923076923077,21
Restricted,False,-6.700000000000003,26,25,96.15384615384616,21
Restricted,False,-3.299999999999997,26,21,80.76923076923077,21
Restricted,False,0.0,26,21,80.76923076923077,21
Restricted,True,-20.0,26,12,46.15384615384615,21
Restricted,True,-16.700000000000003,26,18,69.23076923076923,21
Restricted,True,-13.299999999999995,26,13,50.0,21
Restricted,True,-10.0,26,15,57.692307692307686,21
Restricted,True,-6.700000000000003,26,24,92.3076923076923,21
Restricted,True,-3.299999999999997,26,17,65.38461538461539,21
Restricted,True,0.0,26,20,76.92307692307693,21
Restricted,False,-20.0,26,10,38.46153846153847,22
Restricted,False,-16.700000000000003,26,24,92.3076923076923,22
Restricted,False,-13.299999999999995,26,20,76.92307692307693,22
Restricted,False,-10.0,26,20,76.92307692307693,22
Restricted,False,-6.700000000000003,26,25,96.15384615384616,22
Restricted,False,-3.299999999999997,26,24,92.3076923076923,22
Restricted,False,0.0,26,16,61.53846153846154,22
Restricted,True,-20.0,26,17,65.38461538461539,22
Restricted,True,-16.700000000000003,26,16,61.53846153846154,22
Restricted,True,-13.299999999999995,26,12,46.15384615384615,22
Restricted,True,-10.0,26,15,57.692307692307686,22
Restricted,True,-6.700000000000003,26,20,76.92307692307693,22
Restricted,True,-3.299999999999997,26,20,76.92307692307693,22
Restricted,True,0.0,26,21,80.76923076923077,22
Restricted,False,-20.0,26,10,38.46153846153847,23
Restricted,False,-16.700000000000003,26,20,76.92307692307693,23
Restricted,False,-13.299999999999995,26,20,76.92307692307693,23
Restricted,False,-10.0,26,20,76.92307692307693,23
Restricted,False,-6.700000000000003,26,21,80.76923076923077,23
Restricted,False,-3.299999999999997,26,21,80.76923076923077,23
Restricted,False,0.0,26,20,76.92307692307693,23
Restricted,True,-20.0,26,10,38.46153846153847,23
Restricted,True,-16.700000000000003,26,17,65.38461538461539,23
Restricted,True,-13.299999999999995,26,16,61.53846153846154,23
Restricted,True,-10.0,26,18,69.23076923076923,23
Restricted,True,-6.700000000000003,26,23,88.46153846153845,23
Restricted,True,-3.299999999999997,26,20,76.92307692307693,23
Restricted,True,0.0,26,22,84.61538461538461,23
Restricted,False,-20.0,26,12,46.15384615384615,24
Restricted,False,-16.700000000000003,26,24,92.3076923076923,24
Restricted,False,-13.299999999999995,26,21,80.76923076923077,24
Restricted,False,-10.0,26,21,80.76923076923077,24
Restricted,False,-6.700000000000003,26,25,96.15384615384616,24
Restricted,False,-3.299999999999997,26,23,88.46153846153845,24
Restricted,False,0.0,26,23,88.46153846153845,24
Restricted,True,-20.0,26,17,65.38461538461539,24
Restricted,True,-16.700000000000003,26,19,73.07692307692307,24
Restricted,True,-13.299999999999995,26,13,50.0,24
Restricted,True,-10.0,26,20,76.92307692307693,24
Restricted,True,-6.700000000000003,26,21,80.76923076923077,24
Restricted,True,-3.299999999999997,26,21,80.76923076923077,24
Restricted,True,0.0,26,19,73.07692307692307,24
Restricted,False,-20.0,26,12,46.15384615384615,25
Restricted,False,-16.700000000000003,26,23,88.46153846153845,25
Restricted,False,-13.299999999999995,26,17,65.38461538461539,25
Restricted,False,-10.0,26,22,84.61538461538461,25
Restricted,False,-6.700000000000003,26,22,84.61538461538461,25
Restricted,False,-3.299999999999997,26,22,84.61538461538461,25
Restricted,False,0.0,26,22,84.61538461538461,25
Restricted,True,-20.0,26,11,42.30769230769231,25
Restricted,True,-16.700000000000003,26,21,80.76923076923077,25
Restricted,True,-13.299999999999995,26,14,53.84615384615385,25
Restricted,True,-10.0,26,20,76.92307692307693,25
Restricted,True,-6.700000000000003,26,22,84.61538461538461,25
Restricted,True,-3.299999999999997,26,16,61.53846153846154,25
Restricted,True,0.0,26,21,80.76923076923077,25
Restricted,False,-20.0,26,14,53.84615384615385,26
Restricted,False,-16.700000000000003,26,21,80.76923076923077,26
Restricted,False,-13.299999999999995,26,20,76.92307692307693,26
Restricted,False,-10.0,26,21,80.76923076923077,26
Restricted,False,-6.700000000000003,26,21,80.76923076923077,26
Restricted,False,-3.299999999999997,26,23,88.46153846153845,26
Restricted,False,0.0,26,20,76.92307692307693,26
Restricted,True,-20.0,26,17,65.38461538461539,26
Restricted,True,-16.700000000000003,26,14,53.84615384615385,26
Restricted,True,-13.299999999999995,26,15,57.692307692307686,26
Restricted,True,-10.0,26,22,84.61538461538461,26
Restricted,True,-6.700000000000003,26,22,84.61538461538461,26
Restricted,True,-3.299999999999997,26,14,53.84615384615385,26
Restricted,True,0.0,26,20,76.92307692307693,26
Restricted,False,-20.0,26,11,42.30769230769231,27
Restricted,False,-16.700000000000003,26,25,96.15384615384616,27
Restricted,False,-13.299999999999995,26,22,84.61538461538461,27
Restricted,False,-10.0,26,19,73.07692307692307,27
Restricted,False,-6.700000000000003,26,22,84.61538461538461,27
Restricted,False,-3.299999999999997,26,23,88.46153846153845,27
Restricted,False,0.0,26,21,80.76923076923077,27
Restricted,True,-20.0,26,15,57.692307692307686,27
Restricted,True,-16.700000000000003,26,17,65.38461538461539,27
Restricted,True,-13.299999999999995,26,12,46.15384615384615,27
Restricted,True,-10.0,26,19,73.07692307692307,27
Restricted,True,-6.700000000000003,26,21,80.76923076923077,27
Restricted,True,-3.299999999999997,26,18,69.23076923076923,27
Restricted,True,0.0,26,19,73.07692307692307,27
Restricted,False,-20.0,26,16,61.53846153846154,28
Restricted,False,-16.700000000000003,26,22,84.61538461538461,28
Restricted,False,-13.299999999999995,26,19,73.07692307692307,28
Restricted,False,-10.0,26,19,73.07692307692307,28
Restricted,False,-6.700000000000003,26,22,84.61538461538461,28
Restricted,False,-3.299999999999997,26,25,96.15384615384616,28
Restricted,False,0.0,26,22,84.61538461538461,28
Restricted,True,-20.0,26,10,38.46153846153847,28
Restricted,True,-16.700000000000003,26,18,69.23076923076923,28
Restricted,True,-13.299999999999995,26,16,61.53846153846154,28
Restricted,True,-10.0,26,21,80.76923076923077,28
Restricted,True,-6.700000000000003,26,15,57.692307692307686,28
Restricted,True,-3.299999999999997,26,21,80.76923076923077,28
Restricted,True,0.0,26,18,69.23076923076923,28
Restricted,False,-20.0,26,15,57.692307692307686,29
Restricted,False,-16.700000000000003,26,20,76.92307692307693,29
Restricted,False,-13.299999999999995,26,19,73.07692307692307,29
Restricted,False,-10.0,26,23,88.46153846153845,29
Restricted,False,-6.700000000000003,26,25,96.15384615384616,29
Restricted,False,-3.299999999999997,26,20,76.92307692307693,29
Restricted,False,0.0,26,21,80.76923076923077,29
Restricted,True,-20.0,26,12,46.15384615384615,29
Restricted,True,-16.700000000000003,26,17,65.38461538461539,29
Restricted,True,-13.299999999999995,26,14,53.84615384615385,29
Restricted,True,-10.0,26,18,69.23076923076923,29
Restricted,True,-6.700000000000003,26,21,80.76923076923077,29
Restricted,True,-3.299999999999997,26,13,50.0,29
Restricted,True,0.0,26,21,80.76923076923077,29
Restricted,False,-20.0,26,12,46.15384615384615,30
Restricted,False,-16.700000000000003,26,22,84.61538461538461,30
Restricted,False,-13.299999999999995,26,21,80.76923076923077,30
Restricted,False,-10.0,26,24,92.3076923076923,30
Restricted,False,-6.700000000000003,26,24,92.3076923076923,30
Restricted,False,-3.299999999999997,26,22,84.61538461538461,30
Restricted,False,0.0,26,22,84.61538461538461,30
Restricted,True,-20.0,26,13,50.0,30
Restricted,True,-16.700000000000003,26,17,65.38461538461539,30
Restricted,True,-13.299999999999995,26,16,61.53846153846154,30
Restricted,True,-10.0,26,20,76.92307692307693,30
Restricted,True,-6.700000000000003,26,18,69.23076923076923,30
Restricted,True,-3.299999999999997,26,18,69.23076923076923,30
Restricted,True,0.0,26,19,73.07692307692307,30
Restricted,False,-20.0,26,11,42.30769230769231,31
Restricted,False,-16.700000000000003,26,22,84.61538461538461,31
Restricted,False,-13.299999999999995,26,17,65.38461538461539,31
Restricted,False,-10.0,26,20,76.92307692307693,31
Restricted,False,-6.700000000000003,26,23,88.46153846153845,31
Restricted,False,-3.299999999999997,26,24,92.3076923076923,31
Restricted,False,0.0,26,19,73.07692307692307,31
Restricted,True,-20.0,26,18,69.23076923076923,31
Restricted,True,-16.700000000000003,26,16,61.53846153846154,31
Restricted,True,-13.299999999999995,26,12,46.15384615384615,31
Restricted,True,-10.0,26,17,65.38461538461539,31
Restricted,True,-6.700000000000003,26,21,80.76923076923077,31
Restricted,True,-3.299999999999997,26,14,53.84615384615385,31
Restricted,True,0.0,26,20,76.92307692307693,31
Restricted,False,-20.0,26,15,57.692307692307686,32
Restricted,False,-16.700000000000003,26,23,88.46153846153845,32
Restricted,False,-13.299999999999995,26,17,65.38461538461539,32
Restricted,False,-10.0,26,22,84.61538461538461,32
Restricted,False,-6.700000000000003,26,21,80.76923076923077,32
Restricted,False,-3.299999999999997,26,22,84.61538461538461,32
Restricted,False,0.0,26,23,88.46153846153845,32
Restricted,True,-20.0,26,14,53.84615384615385,32
Restricted,True,-16.700000000000003,26,17,65.38461538461539,32
Restricted,True,-13.299999999999995,26,19,73.07692307692307,32
Restricted,True,-10.0,26,17,65.38461538461539,32
Restricted,True,-6.700000000000003,26,21,80.76923076923077,32
Restricted,True,-3.299999999999997,26,14,53.84615384615385,32
Restricted,True,0.0,26,21,80.76923076923077,32
Restricted,False,-20.0,26,15,57.692307692307686,33
Restricted,False,-16.700000000000003,26,22,84.61538461538461,33
Restricted,False,-13.299999999999995,26,18,69.23076923076923,33
Restricted,False,-10.0,26,21,80.76923076923077,33
Restricted,False,-6.700000000000003,26,24,92.3076923076923,33
Restricted,False,-3.299999999999997,26,22,84.61538461538461,33
Restricted,False,0.0,26,20,76.92307692307693,33
Restricted,True,-20.0,26,14,53.84615384615385,33
Restricted,True,-16.700000000000003,26,16,61.53846153846154,33
Restricted,True,-13.299999999999995,26,13,50.0,33
Restricted,True,-10.0,26,18,69.23076923076923,33
Restricted,True,-6.700000000000003,26,18,69.23076923076923,33
Restricted,True,-3.299999999999997,26,15,57.692307692307686,33
Restricted,True,0.0,26,21,80.76923076923077,33
Restricted,False,-20.0,26,15,57.692307692307686,34
Restricted,False,-16.700000000000003,26,24,92.3076923076923,34
Restricted,False,-13.299999999999995,26,20,76.92307692307693,34
Restricted,False,-10.0,26,20,76.92307692307693,34
Restricted,False,-6.700000000000003,26,21,80.76923076923077,34
Restricted,False,-3.299999999999997,26,24,92.3076923076923,34
Restricted,False,0.0,26,20,76.92307692307693,34
Restricted,True,-20.0,26,16,61.53846153846154,34
Restricted,True,-16.700000000000003,26,22,84.61538461538461,34
Restricted,True,-13.299999999999995,26,15,57.692307692307686,34
Restricted,True,-10.0,26,18,69.23076923076923,34
Restricted,True,-6.700000000000003,26,16,61.53846153846154,34
Restricted,True,-3.299999999999997,26,18,69.23076923076923,34
Restricted,True,0.0,26,20,76.92307692307693,34
Restricted,False,-20.0,26,15,57.692307692307686,35
Restricted,False,-16.700000000000003,26,24,92.3076923076923,35
Restricted,False,-13.299999999999995,26,18,69.23076923076923,35
Restricted,False,-10.0,26,21,80.76923076923077,35
Restricted,False,-6.700000000000003,26,24,92.3076923076923,35
Restricted,False,-3.299999999999997,26,23,88.46153846153845,35
Restricted,False,0.0,26,23,88.46153846153845,35
Restricted,True,-20.0,26,16,61.53846153846154,35
Restricted,True,-16.700000000000003,26,20,76.92307692307693,35
