Mask,treatment,SNR,nTrials,nCorrect,pCorrect,iteration
Clean,False,2.0,154,120,77.92207792207793,269
Clean,True,-7.0,154,123,79.87012987012987,269
Clean,True,-4.0,154,139,90.25974025974025,269
Clean,True,2.0,154,129,83.76623376623377,269
Restricted,False,-7.0,154,108,70.12987012987013,269
Restricted,False,-4.0,154,105,68.18181818181817,269
Restricted,False,2.0,154,103,66.88311688311688,269
Restricted,True,-7.0,154,84,54.54545454545454,269
Restricted,True,-4.0,154,94,61.038961038961034,269
Restricted,True,2.0,154,94,61.038961038961034,269
Clean,False,-7.0,154,108,70.12987012987013,270
Clean,False,-4.0,154,128,83.11688311688312,270
Clean,False,2.0,154,129,83.76623376623377,270
Clean,True,-7.0,154,119,77.27272727272727,270
Clean,True,-4.0,154,141,91.55844155844156,270
Clean,True,2.0,154,123,79.87012987012987,270
Restricted,False,-7.0,154,99,64.28571428571429,270
Restricted,False,-4.0,154,102,66.23376623376623,270
Restricted,False,2.0,154,114,74.02597402597402,270
Restricted,True,-7.0,154,86,55.84415584415584,270
Restricted,True,-4.0,154,98,63.63636363636363,270
Restricted,True,2.0,154,90,58.44155844155844,270
Clean,False,-7.0,154,100,64.93506493506493,271
Clean,False,-4.0,154,121,78.57142857142857,271
Clean,False,2.0,154,120,77.92207792207793,271
Clean,True,-7.0,154,112,72.72727272727273,271
Clean,True,-4.0,154,136,88.31168831168831,271
Clean,True,2.0,154,124,80.51948051948052,271
Restricted,False,-7.0,154,104,67.53246753246754,271
Restricted,False,-4.0,154,99,64.28571428571429,271
Restricted,False,2.0,154,117,75.97402597402598,271
Restricted,True,-7.0,154,87,56.493506493506494,271
Restricted,True,-4.0,154,98,63.63636363636363,271
Restricted,True,2.0,154,100,64.93506493506493,271
Clean,False,-7.0,154,112,72.72727272727273,272
Clean,False,-4.0,154,114,74.02597402597402,272
Clean,False,2.0,154,132,85.71428571428571,272
Clean,True,-7.0,154,122,79.22077922077922,272
Clean,True,-4.0,154,139,90.25974025974025,272
Clean,True,2.0,154,125,81.16883116883116,272
Restricted,False,-7.0,154,106,68.83116883116884,272
Restricted,False,-4.0,154,112,72.72727272727273,272
Restricted,False,2.0,154,118,76.62337662337663,272
Restricted,True,-7.0,154,94,61.038961038961034,272
Restricted,True,-4.0,154,94,61.038961038961034,272
Restricted,True,2.0,154,94,61.038961038961034,272
Clean,False,-7.0,154,112,72.72727272727273,273
Clean,False,-4.0,154,124,80.51948051948052,273
Clean,False,2.0,154,123,79.87012987012987,273
Clean,True,-7.0,154,118,76.62337662337663,273
Clean,True,-4.0,154,136,88.31168831168831,273
Clean,True,2.0,154,129,83.76623376623377,273
Restricted,False,-7.0,154,100,64.93506493506493,273
Restricted,False,-4.0,154,103,66.88311688311688,273
Restricted,False,2.0,154,114,74.02597402597402,273
Restricted,True,-7.0,154,94,61.038961038961034,273
Restricted,True,-4.0,154,88,57.14285714285714,273
Restricted,True,2.0,154,95,61.68831168831169,273
Clean,False,-7.0,154,124,80.51948051948052,274
Clean,False,-4.0,154,120,77.92207792207793,274
Clean,False,2.0,154,121,78.57142857142857,274
Clean,True,-7.0,154,112,72.72727272727273,274
Clean,True,-4.0,154,140,90.9090909090909,274
Clean,True,2.0,154,134,87.01298701298701,274
Restricted,False,-7.0,154,111,72.07792207792207,274
Restricted,False,-4.0,154,115,74.67532467532467,274
Restricted,False,2.0,154,112,72.72727272727273,274
Restricted,True,-7.0,154,88,57.14285714285714,274
Restricted,True,-4.0,154,88,57.14285714285714,274
Restricted,True,2.0,154,93,60.3896103896104,274
Clean,False,-7.0,154,119,77.27272727272727,275
Clean,False,-4.0,154,131,85.06493506493507,275
Clean,False,2.0,154,125,81.16883116883116,275
Clean,True,-7.0,154,128,83.11688311688312,275
Clean,True,-4.0,154,140,90.9090909090909,275
Clean,True,2.0,154,124,80.51948051948052,275
Restricted,False,-7.0,154,102,66.23376623376623,275
Restricted,False,-4.0,154,109,70.77922077922078,275
Restricted,False,2.0,154,115,74.67532467532467,275
Restricted,True,-7.0,154,86,55.84415584415584,275
Restricted,True,-4.0,154,100,64.93506493506493,275
Restricted,True,2.0,154,94,61.038961038961034,275
Clean,False,-7.0,154,125,81.16883116883116,276
Clean,False,-4.0,154,118,76.62337662337663,276
Clean,False,2.0,154,120,77.92207792207793,276
Clean,True,-7.0,154,121,78.57142857142857,276
Clean,True,-4.0,154,139,90.25974025974025,276
Clean,True,2.0,154,126,81.81818181818183,276
Restricted,False,-7.0,154,105,68.18181818181817,276
Restricted,False,-4.0,154,88,57.14285714285714,276
Restricted,False,2.0,154,107,69.48051948051948,276
Restricted,True,-7.0,154,94,61.038961038961034,276
Restricted,True,-4.0,154,94,61.038961038961034,276
Restricted,True,2.0,154,85,55.1948051948052,276
Clean,False,-7.0,154,113,73.37662337662337,277
Clean,False,-4.0,154,107,69.48051948051948,277
Clean,False,2.0,154,122,79.22077922077922,277
Clean,True,-7.0,154,121,78.57142857142857,277
Clean,True,-4.0,154,145,94.15584415584416,277
Clean,True,2.0,154,123,79.87012987012987,277
Restricted,False,-7.0,154,106,68.83116883116884,277
Restricted,False,-4.0,154,103,66.88311688311688,277
Restricted,False,2.0,154,120,77.92207792207793,277
Restricted,True,-7.0,154,84,54.54545454545454,277
Restricted,True,-4.0,154,94,61.038961038961034,277
Restricted,True,2.0,154,83,53.896103896103895,277
Clean,False,-7.0,154,108,70.12987012987013,278
Clean,False,-4.0,154,116,75.32467532467533,278
Clean,False,2.0,154,125,81.16883116883116,278
Clean,True,-7.0,154,119,77.27272727272727,278
Clean,True,-4.0,154,133,86.36363636363636,278
Clean,True,2.0,154,132,85.71428571428571,278
Restricted,False,-7.0,154,97,62.98701298701299,278
Restricted,False,-4.0,154,102,66.23376623376623,278
Restricted,False,2.0,154,108,70.12987012987013,278
Restricted,True,-7.0,154,89,57.7922077922078,278
Restricted,True,-4.0,154,93,60.3896103896104,278
Restricted,True,2.0,154,95,61.68831168831169,278
Clean,False,-7.0,154,114,74.02597402597402,279
Clean,False,-4.0,154,121,78.57142857142857,279
Clean,False,2.0,154,122,79.22077922077922,279
Clean,True,-7.0,154,122,79.22077922077922,279
Clean,True,-4.0,154,132,85.71428571428571,279
Clean,True,2.0,154,125,81.16883116883116,279
Restricted,False,-7.0,154,106,68.83116883116884,279
Restricted,False,-4.0,154,109,70.77922077922078,279
Restricted,False,2.0,154,110,71.42857142857143,279
Restricted,True,-7.0,154,96,62.33766233766234,279
Restricted,True,-4.0,154,91,59.09090909090909,279
Restricted,True,2.0,154,80,51.94805194805194,279
Clean,False,-7.0,154,113,73.37662337662337,280
Clean,False,-4.0,154,121,78.57142857142857,280
Clean,False,2.0,154,132,85.71428571428571,280
Clean,True,-7.0,154,115,74.67532467532467,280
Clean,True,-4.0,154,147,95.45454545454545,280
Clean,True,2.0,154,125,81.16883116883116,280
Restricted,False,-7.0,154,104,67.53246753246754,280
Restricted,False,-4.0,154,108,70.12987012987013,280
Restricted,False,2.0,154,102,66.23376623376623,280
Restricted,True,-7.0,154,92,59.74025974025974,280
Restricted,True,-4.0,154,89,57.7922077922078,280
Restricted,True,2.0,154,81,52.5974025974026,280
Clean,False,-7.0,154,103,66.88311688311688,281
Clean,False,-4.0,154,127,82.46753246753246,281
Clean,False,2.0,154,130,84.4155844155844,281
Clean,True,-7.0,154,113,73.37662337662337,281
Clean,True,-4.0,154,140,90.9090909090909,281
Clean,True,2.0,154,122,79.22077922077922,281
Restricted,False,-7.0,154,103,66.88311688311688,281
Restricted,False,-4.0,154,105,68.18181818181817,281
Restricted,False,2.0,154,120,77.92207792207793,281
Restricted,True,-7.0,154,86,55.84415584415584,281
Restricted,True,-4.0,154,102,66.23376623376623,281
Restricted,True,2.0,154,85,55.1948051948052,281
Clean,False,-7.0,154,114,74.02597402597402,282
Clean,False,-4.0,154,122,79.22077922077922,282
Clean,False,2.0,154,120,77.92207792207793,282
Clean,True,-7.0,154,117,75.97402597402598,282
Clean,True,-4.0,154,136,88.31168831168831,282
Clean,True,2.0,154,130,84.4155844155844,282
Restricted,False,-7.0,154,107,69.48051948051948,282
Restricted,False,-4.0,154,104,67.53246753246754,282
Restricted,False,2.0,154,117,75.97402597402598,282
Restricted,True,-7.0,154,78,50.649350649350644,282
Restricted,True,-4.0,154,105,68.18181818181817,282
Restricted,True,2.0,154,84,54.54545454545454,282
Clean,False,-7.0,154,108,70.12987012987013,283
Clean,False,-4.0,154,123,79.87012987012987,283
Clean,False,2.0,154,136,88.31168831168831,283
Clean,True,-7.0,154,121,78.57142857142857,283
Clean,True,-4.0,154,134,87.01298701298701,283
Clean,True,2.0,154,119,77.27272727272727,283
Restricted,False,-7.0,154,102,66.23376623376623,283
Restricted,False,-4.0,154,101,65.5844155844156,283
Restricted,False,2.0,154,114,74.02597402597402,283
Restricted,True,-7.0,154,85,55.1948051948052,283
Restricted,True,-4.0,154,84,54.54545454545454,283
Restricted,True,2.0,154,91,59.09090909090909,283
Clean,False,-7.0,154,114,74.02597402597402,284
Clean,False,-4.0,154,109,70.77922077922078,284
Clean,False,2.0,154,130,84.4155844155844,284
Clean,True,-7.0,154,124,80.51948051948052,284
Clean,True,-4.0,154,137,88.96103896103897,284
Clean,True,2.0,154,130,84.4155844155844,284
Restricted,False,-7.0,154,101,65.5844155844156,284
Restricted,False,-4.0,154,110,71.42857142857143,284
Restricted,False,2.0,154,107,69.48051948051948,284
Restricted,True,-7.0,154,87,56.493506493506494,284
Restricted,True,-4.0,154,100,64.93506493506493,284
Restricted,True,2.0,154,88,57.14285714285714,284
Clean,False,-7.0,154,117,75.97402597402598,285
Clean,False,-4.0,154,120,77.92207792207793,285
Clean,False,2.0,154,118,76.62337662337663,285
Clean,True,-7.0,154,128,83.11688311688312,285
Clean,True,-4.0,154,137,88.96103896103897,285
Clean,True,2.0,154,125,81.16883116883116,285
Restricted,False,-7.0,154,97,62.98701298701299,285
Restricted,False,-4.0,154,121,78.57142857142857,285
Restricted,False,2.0,154,116,75.32467532467533,285
Restricted,True,-7.0,154,98,63.63636363636363,285
Restricted,True,-4.0,154,90,58.44155844155844,285
Restricted,True,2.0,154,85,55.1948051948052,285
Clean,False,-7.0,154,108,70.12987012987013,286
Clean,False,-4.0,154,126,81.81818181818183,286
Clean,False,2.0,154,126,81.81818181818183,286
Clean,True,-7.0,154,116,75.32467532467533,286
Clean,True,-4.0,154,141,91.55844155844156,286
Clean,True,2.0,154,124,80.51948051948052,286
Restricted,False,-7.0,154,98,63.63636363636363,286
Restricted,False,-4.0,154,101,65.5844155844156,286
Restricted,False,2.0,154,111,72.07792207792207,286
Restricted,True,-7.0,154,101,65.5844155844156,286
Restricted,True,-4.0,154,84,54.54545454545454,286
Restricted,True,2.0,154,101,65.5844155844156,286
Clean,False,-7.0,154,116,75.32467532467533,287
Clean,False,-4.0,154,116,75.32467532467533,287
Clean,False,2.0,154,125,81.16883116883116,287
Clean,True,-7.0,154,124,80.51948051948052,287
Clean,True,-4.0,154,140,90.9090909090909,287
Clean,True,2.0,154,127,82.46753246753246,287
Restricted,False,-7.0,154,91,59.09090909090909,287
Restricted,False,-4.0,154,103,66.88311688311688,287
Restricted,False,2.0,154,100,64.93506493506493,287
Restricted,True,-7.0,154,88,57.14285714285714,287
Restricted,True,-4.0,154,92,59.74025974025974,287
Restricted,True,2.0,154,87,56.493506493506494,287
Clean,False,-7.0,154,105,68.18181818181817,288
Clean,False,-4.0,154,126,81.81818181818183,288
Clean,False,2.0,154,128,83.11688311688312,288
Clean,True,-7.0,154,121,78.57142857142857,288
Clean,True,-4.0,154,133,86.36363636363636,288
Clean,True,2.0,154,120,77.92207792207793,288
Restricted,False,-7.0,154,101,65.5844155844156,288
Restricted,False,-4.0,154,100,64.93506493506493,288
Restricted,False,2.0,154,112,72.72727272727273,288
Restricted,True,-7.0,154,94,61.038961038961034,288
Restricted,True,-4.0,154,95,61.68831168831169,288
Restricted,True,2.0,154,87,56.493506493506494,288
Clean,False,-7.0,154,109,70.77922077922078,289
Clean,False,-4.0,154,126,81.81818181818183,289
Clean,False,2.0,154,127,82.46753246753246,289
Clean,True,-7.0,154,128,83.11688311688312,289
Clean,True,-4.0,154,134,87.01298701298701,289
Clean,True,2.0,154,126,81.81818181818183,289
Restricted,False,-7.0,154,104,67.53246753246754,289
Restricted,False,-4.0,154,107,69.48051948051948,289
Restricted,False,2.0,154,108,70.12987012987013,289
Restricted,True,-7.0,154,85,55.1948051948052,289
Restricted,True,-4.0,154,95,61.68831168831169,289
Restricted,True,2.0,154,90,58.44155844155844,289
Clean,False,-7.0,154,111,72.07792207792207,290
Clean,False,-4.0,154,125,81.16883116883116,290
Clean,False,2.0,154,125,81.16883116883116,290
Clean,True,-7.0,154,121,78.57142857142857,290
Clean,True,-4.0,154,135,87.66233766233766,290
Clean,True,2.0,154,123,79.87012987012987,290
Restricted,False,-7.0,154,104,67.53246753246754,290
Restricted,False,-4.0,154,109,70.77922077922078,290
Restricted,False,2.0,154,116,75.32467532467533,290
Restricted,True,-7.0,154,87,56.493506493506494,290
Restricted,True,-4.0,154,88,57.14285714285714,290
Restricted,True,2.0,154,80,51.94805194805194,290
Clean,False,-7.0,154,112,72.72727272727273,291
Clean,False,-4.0,154,118,76.62337662337663,291
Clean,False,2.0,154,131,85.06493506493507,291
Clean,True,-7.0,154,130,84.4155844155844,291
Clean,True,-4.0,154,140,90.9090909090909,291
Clean,True,2.0,154,129,83.76623376623377,291
Restricted,False,-7.0,154,107,69.48051948051948,291
Restricted,False,-4.0,154,97,62.98701298701299,291
Restricted,False,2.0,154,111,72.07792207792207,291
Restricted,True,-7.0,154,84,54.54545454545454,291
Restricted,True,-4.0,154,99,64.28571428571429,291
Restricted,True,2.0,154,87,56.493506493506494,291
Clean,False,-7.0,154,113,73.37662337662337,292
Clean,False,-4.0,154,125,81.16883116883116,292
Clean,False,2.0,154,127,82.46753246753246,292
Clean,True,-7.0,154,123,79.87012987012987,292
Clean,True,-4.0,154,140,90.9090909090909,292
Clean,True,2.0,154,124,80.51948051948052,292
Restricted,False,-7.0,154,95,61.68831168831169,292
Restricted,False,-4.0,154,98,63.63636363636363,292
Restricted,False,2.0,154,116,75.32467532467533,292
Restricted,True,-7.0,154,97,62.98701298701299,292
Restricted,True,-4.0,154,97,62.98701298701299,292
Restricted,True,2.0,154,96,62.33766233766234,292
Clean,False,-7.0,154,124,80.51948051948052,293
Clean,False,-4.0,154,118,76.62337662337663,293
Clean,False,2.0,154,121,78.57142857142857,293
Clean,True,-7.0,154,120,77.92207792207793,293
Clean,True,-4.0,154,142,92.20779220779221,293
Clean,True,2.0,154,129,83.76623376623377,293
Restricted,False,-7.0,154,99,64.28571428571429,293
Restricted,False,-4.0,154,115,74.67532467532467,293
Restricted,False,2.0,154,116,75.32467532467533,293
Restricted,True,-7.0,154,88,57.14285714285714,293
Restricted,True,-4.0,154,96,62.33766233766234,293
Restricted,True,2.0,154,83,53.896103896103895,293
Clean,False,-7.0,154,119,77.27272727272727,294
Clean,False,-4.0,154,119,77.27272727272727,294
Clean,False,2.0,154,127,82.46753246753246,294
Clean,True,-7.0,154,116,75.32467532467533,294
Clean,True,-4.0,154,144,93.5064935064935,294
Clean,True,2.0,154,130,84.4155844155844,294
Restricted,False,-7.0,154,93,60.3896103896104,294
Restricted,False,-4.0,154,98,63.63636363636363,294
Restricted,False,2.0,154,116,75.32467532467533,294
Restricted,True,-7.0,154,84,54.54545454545454,294
Restricted,True,-4.0,154,87,56.493506493506494,294
Restricted,True,2.0,154,93,60.3896103896104,294
Clean,False,-7.0,154,114,74.02597402597402,295
Clean,False,-4.0,154,127,82.46753246753246,295
Clean,False,2.0,154,120,77.92207792207793,295
Clean,True,-7.0,154,121,78.57142857142857,295
Clean,True,-4.0,154,137,88.96103896103897,295
Clean,True,2.0,154,126,81.81818181818183,295
Restricted,False,-7.0,154,96,62.33766233766234,295
Restricted,False,-4.0,154,107,69.48051948051948,295
Restricted,False,2.0,154,108,70.12987012987013,295
Restricted,True,-7.0,154,89,57.7922077922078,295
Restricted,True,-4.0,154,99,64.28571428571429,295
Restricted,True,2.0,154,93,60.3896103896104,295
Clean,False,-7.0,154,106,68.83116883116884,296
Clean,False,-4.0,154,131,85.06493506493507,296
Clean,False,2.0,154,130,84.4155844155844,296
Clean,True,-7.0,154,125,81.16883116883116,296
Clean,True,-4.0,154,140,90.9090909090909,296
Clean,True,2.0,154,121,78.57142857142857,296
Restricted,False,-7.0,154,104,67.53246753246754,296
Restricted,False,-4.0,154,94,61.038961038961034,296
Restricted,False,2.0,154,116,75.32467532467533,296
Restricted,True,-7.0,154,87,56.493506493506494,296
Restricted,True,-4.0,154,93,60.3896103896104,296
Restricted,True,2.0,154,95,61.68831168831169,296
Clean,False,-7.0,154,114,74.02597402597402,297
Clean,False,-4.0,154,126,81.81818181818183,297
Clean,False,2.0,154,125,81.16883116883116,297
Clean,True,-7.0,154,122,79.22077922077922,297
Clean,True,-4.0,154,135,87.66233766233766,297
Clean,True,2.0,154,133,86.36363636363636,297
Restricted,False,-7.0,154,98,63.63636363636363,297
Restricted,False,-4.0,154,106,68.83116883116884,297
Restricted,False,2.0,154,110,71.42857142857143,297
Restricted,True,-7.0,154,83,53.896103896103895,297
Restricted,True,-4.0,154,86,55.84415584415584,297
Restricted,True,2.0,154,84,54.54545454545454,297
Clean,False,-7.0,154,106,68.83116883116884,298
Clean,False,-4.0,154,121,78.57142857142857,298
Clean,False,2.0,154,127,82.46753246753246,298
Clean,True,-7.0,154,124,80.51948051948052,298
Clean,True,-4.0,154,142,92.20779220779221,298
Clean,True,2.0,154,121,78.57142857142857,298
Restricted,False,-7.0,154,104,67.53246753246754,298
Restricted,False,-4.0,154,103,66.88311688311688,298
Restricted,False,2.0,154,114,74.02597402597402,298
Restricted,True,-7.0,154,93,60.3896103896104,298
Restricted,True,-4.0,154,103,66.88311688311688,298
Restricted,True,2.0,154,81,52.5974025974026,298
Clean,False,-7.0,154,100,64.93506493506493,299
Clean,False,-4.0,154,119,77.27272727272727,299
Clean,False,2.0,154,137,88.96103896103897,299
Clean,True,-7.0,154,121,78.57142857142857,299
Clean,True,-4.0,154,146,94.8051948051948,299
Clean,True,2.0,154,127,82.46753246753246,299
Restricted,False,-7.0,154,101,65.5844155844156,299
Restricted,False,-4.0,154,107,69.48051948051948,299
Restricted,False,2.0,154,114,74.02597402597402,299
Restricted,True,-7.0,154,89,57.7922077922078,299
Restricted,True,-4.0,154,102,66.23376623376623,299
Restricted,True,2.0,154,89,57.7922077922078,299
Clean,False,-7.0,154,117,75.97402597402598,300
Clean,False,-4.0,154,117,75.97402597402598,300
Clean,False,2.0,154,120,77.92207792207793,300
Clean,True,-7.0,154,119,77.27272727272727,300
Clean,True,-4.0,154,139,90.25974025974025,300
Clean,True,2.0,154,123,79.87012987012987,300
Restricted,False,-7.0,154,103,66.88311688311688,300
Restricted,False,-4.0,154,105,68.18181818181817,300
Restricted,False,2.0,154,105,68.18181818181817,300
Restricted,True,-7.0,154,89,57.7922077922078,300
Restricted,True,-4.0,154,92,59.74025974025974,300
Restricted,True,2.0,154,75,48.701298701298704,300
Clean,False,-7.0,154,107,69.48051948051948,301
Clean,False,-4.0,154,119,77.27272727272727,301
Clean,False,2.0,154,123,79.87012987012987,301
Clean,True,-7.0,154,119,77.27272727272727,301
Clean,True,-4.0,154,137,88.96103896103897,301
Clean,True,2.0,154,120,77.92207792207793,301
Restricted,False,-7.0,154,107,69.48051948051948,301
Restricted,False,-4.0,154,102,66.23376623376623,301
Restricted,False,2.0,154,107,69.48051948051948,301
Restricted,True,-7.0,154,78,50.649350649350644,301
Restricted,True,-4.0,154,99,64.28571428571429,301
Restricted,True,2.0,154,92,59.74025974025974,301
Clean,False,-7.0,154,111,72.07792207792207,302
Clean,False,-4.0,154,121,78.57142857142857,302
Clean,False,2.0,154,133,86.36363636363636,302
Clean,True,-7.0,154,118,76.62337662337663,302
Clean,True,-4.0,154,141,91.55844155844156,302
Clean,True,2.0,154,127,82.46753246753246,302
Restricted,False,-7.0,154,94,61.038961038961034,302
Restricted,False,-4.0,154,105,68.18181818181817,302
Restricted,False,2.0,154,107,69.48051948051948,302
Restricted,True,-7.0,154,89,57.7922077922078,302
Restricted,True,-4.0,154,87,56.493506493506494,302
Restricted,True,2.0,154,81,52.5974025974026,302
Clean,False,-7.0,154,119,77.27272727272727,303
Clean,False,-4.0,154,126,81.81818181818183,303
Clean,False,2.0,154,123,79.87012987012987,303
Clean,True,-7.0,154,119,77.27272727272727,303
Clean,True,-4.0,154,133,86.36363636363636,303
Clean,True,2.0,154,130,84.4155844155844,303
Restricted,False,-7.0,154,100,64.93506493506493,303
Restricted,False,-4.0,154,106,68.83116883116884,303
Restricted,False,2.0,154,117,75.97402597402598,303
Restricted,True,-7.0,154,85,55.1948051948052,303
Restricted,True,-4.0,154,86,55.84415584415584,303
Restricted,True,2.0,154,92,59.74025974025974,303
Clean,False,-7.0,154,118,76.62337662337663,304
Clean,False,-4.0,154,116,75.32467532467533,304
Clean,False,2.0,154,125,81.16883116883116,304
Clean,True,-7.0,154,112,72.72727272727273,304
Clean,True,-4.0,154,142,92.20779220779221,304
Clean,True,2.0,154,125,81.16883116883116,304
Restricted,False,-7.0,154,107,69.48051948051948,304
Restricted,False,-4.0,154,107,69.48051948051948,304
Restricted,False,2.0,154,122,79.22077922077922,304
Restricted,True,-7.0,154,96,62.33766233766234,304
Restricted,True,-4.0,154,87,56.493506493506494,304
Restricted,True,2.0,154,98,63.63636363636363,304
Clean,False,-7.0,154,113,73.37662337662337,305
Clean,False,-4.0,154,129,83.76623376623377,305
Clean,False,2.0,154,126,81.81818181818183,305
Clean,True,-7.0,154,120,77.92207792207793,305
Clean,True,-4.0,154,137,88.96103896103897,305
Clean,True,2.0,154,129,83.76623376623377,305
Restricted,False,-7.0,154,96,62.33766233766234,305
Restricted,False,-4.0,154,114,74.02597402597402,305
Restricted,False,2.0,154,113,73.37662337662337,305
Restricted,True,-7.0,154,93,60.3896103896104,305
Restricted,True,-4.0,154,98,63.63636363636363,305
Restricted,True,2.0,154,85,55.1948051948052,305
Clean,False,-7.0,154,110,71.42857142857143,306
Clean,False,-4.0,154,123,79.87012987012987,306
Clean,False,2.0,154,131,85.06493506493507,306
Clean,True,-7.0,154,121,78.57142857142857,306
Clean,True,-4.0,154,138,89.6103896103896,306
Clean,True,2.0,154,119,77.27272727272727,306
Restricted,False,-7.0,154,96,62.33766233766234,306
Restricted,False,-4.0,154,106,68.83116883116884,306
Restricted,False,2.0,154,119,77.27272727272727,306
Restricted,True,-7.0,154,86,55.84415584415584,306
Restricted,True,-4.0,154,94,61.038961038961034,306
Restricted,True,2.0,154,89,57.7922077922078,306
Clean,False,-7.0,154,115,74.67532467532467,307
Clean,False,-4.0,154,117,75.97402597402598,307
Clean,False,2.0,154,123,79.87012987012987,307
Clean,True,-7.0,154,113,73.37662337662337,307
Clean,True,-4.0,154,134,87.01298701298701,307
Clean,True,2.0,154,126,81.81818181818183,307
Restricted,False,-7.0,154,101,65.5844155844156,307
Restricted,False,-4.0,154,109,70.77922077922078,307
Restricted,False,2.0,154,111,72.07792207792207,307
Restricted,True,-7.0,154,91,59.09090909090909,307
Restricted,True,-4.0,154,93,60.3896103896104,307
Restricted,True,2.0,154,91,59.09090909090909,307
Clean,False,-7.0,154,116,75.32467532467533,308
Clean,False,-4.0,154,121,78.57142857142857,308
Clean,False,2.0,154,126,81.81818181818183,308
Clean,True,-7.0,154,119,77.27272727272727,308
Clean,True,-4.0,154,136,88.31168831168831,308
Clean,True,2.0,154,124,80.51948051948052,308
Restricted,False,-7.0,154,97,62.98701298701299,308
Restricted,False,-4.0,154,104,67.53246753246754,308
Restricted,False,2.0,154,115,74.67532467532467,308
Restricted,True,-7.0,154,89,57.7922077922078,308
Restricted,True,-4.0,154,95,61.68831168831169,308
Restricted,True,2.0,154,83,53.896103896103895,308
Clean,False,-7.0,154,115,74.67532467532467,309
Clean,False,-4.0,154,125,81.16883116883116,309
Clean,False,2.0,154,126,81.81818181818183,309
Clean,True,-7.0,154,117,75.97402597402598,309
Clean,True,-4.0,154,134,87.01298701298701,309
Clean,True,2.0,154,128,83.11688311688312,309
Restricted,False,-7.0,154,99,64.28571428571429,309
Restricted,False,-4.0,154,102,66.23376623376623,309
Restricted,False,2.0,154,121,78.57142857142857,309
Restricted,True,-7.0,154,80,51.94805194805194,309
Restricted,True,-4.0,154,86,55.84415584415584,309
Restricted,True,2.0,154,100,64.93506493506493,309
Clean,False,-7.0,154,117,75.97402597402598,310
Clean,False,-4.0,154,120,77.92207792207793,310
Clean,False,2.0,154,130,84.4155844155844,310
Clean,True,-7.0,154,120,77.92207792207793,310
Clean,True,-4.0,154,143,92.85714285714286,310
Clean,True,2.0,154,130,84.4155844155844,310
Restricted,False,-7.0,154,110,71.42857142857143,310
Restricted,False,-4.0,154,107,69.48051948051948,310
Restricted,False,2.0,154,117,75.97402597402598,310
Restricted,True,-7.0,154,91,59.09090909090909,310
Restricted,True,-4.0,154,86,55.84415584415584,310
Restricted,True,2.0,154,73,47.4025974025974,310
Clean,False,-7.0,154,120,77.92207792207793,311
Clean,False,-4.0,154,121,78.57142857142857,311
Clean,False,2.0,154,119,77.27272727272727,311
Clean,True,-7.0,154,132,85.71428571428571,311
Clean,True,-4.0,154,139,90.25974025974025,311
Clean,True,2.0,154,124,80.51948051948052,311
Restricted,False,-7.0,154,94,61.038961038961034,311
Restricted,False,-4.0,154,99,64.28571428571429,311
Restricted,False,2.0,154,124,80.51948051948052,311
Restricted,True,-7.0,154,99,64.28571428571429,311
Restricted,True,-4.0,154,82,53.246753246753244,311
Restricted,True,2.0,154,84,54.54545454545454,311
Clean,False,-7.0,154,114,74.02597402597402,312
Clean,False,-4.0,154,124,80.51948051948052,312
Clean,False,2.0,154,123,79.87012987012987,312
Clean,True,-7.0,154,120,77.92207792207793,312
Clean,True,-4.0,154,138,89.6103896103896,312
Clean,True,2.0,154,127,82.46753246753246,312
Restricted,False,-7.0,154,102,66.23376623376623,312
Restricted,False,-4.0,154,93,60.3896103896104,312
Restricted,False,2.0,154,108,70.12987012987013,312
Restricted,True,-7.0,154,83,53.896103896103895,312
Restricted,True,-4.0,154,89,57.7922077922078,312
Restricted,True,2.0,154,85,55.1948051948052,312
Clean,False,-7.0,154,110,71.42857142857143,313
Clean,False,-4.0,154,127,82.46753246753246,313
Clean,False,2.0,154,120,77.92207792207793,313
Clean,True,-7.0,154,112,72.72727272727273,313
Clean,True,-4.0,154,139,90.25974025974025,313
Clean,True,2.0,154,124,80.51948051948052,313
Restricted,False,-7.0,154,103,66.88311688311688,313
Restricted,False,-4.0,154,106,68.83116883116884,313
Restricted,False,2.0,154,109,70.77922077922078,313
Restricted,True,-7.0,154,91,59.09090909090909,313
Restricted,True,-4.0,154,92,59.74025974025974,313
Restricted,True,2.0,154,95,61.68831168831169,313
Clean,False,-7.0,154,113,73.37662337662337,314
Clean,False,-4.0,154,120,77.92207792207793,314
Clean,False,2.0,154,125,81.16883116883116,314
Clean,True,-7.0,154,125,81.16883116883116,314
Clean,True,-4.0,154,138,89.6103896103896,314
Clean,True,2.0,154,133,86.36363636363636,314
Restricted,False,-7.0,154,98,63.63636363636363,314
Restricted,False,-4.0,154,116,75.32467532467533,314
Restricted,False,2.0,154,114,74.02597402597402,314
Restricted,True,-7.0,154,99,64.28571428571429,314
Restricted,True,-4.0,154,102,66.23376623376623,314
Restricted,True,2.0,154,85,55.1948051948052,314
Clean,False,-7.0,154,109,70.77922077922078,315
Clean,False,-4.0,154,119,77.27272727272727,315
Clean,False,2.0,154,126,81.81818181818183,315
Clean,True,-7.0,154,114,74.02597402597402,315
Clean,True,-4.0,154,141,91.55844155844156,315
