Mask,treatment,SNR,nTrials,nCorrect,pCorrect,iteration
Clean,False,-18.5,28,25,89.28571428571429,8
Clean,False,-15.5,28,25,89.28571428571429,8
Clean,False,-12.5,28,20,71.42857142857143,8
Clean,False,-9.5,28,25,89.28571428571429,8
Clean,False,-6.5,28,22,78.57142857142857,8
Clean,False,-0.5,28,16,57.14285714285714,8
Clean,True,-18.5,28,21,75.0,8
Clean,True,-15.5,28,24,85.71428571428571,8
Clean,True,-12.5,28,24,85.71428571428571,8
Clean,True,-9.5,28,16,57.14285714285714,8
Clean,True,-6.5,28,20,71.42857142857143,8
Clean,True,-0.5,28,28,100.0,8
Restricted,False,-18.5,28,18,64.28571428571429,8
Restricted,False,-15.5,28,18,64.28571428571429,8
Restricted,False,-12.5,28,14,50.0,8
Restricted,False,-9.5,28,17,60.71428571428571,8
Restricted,False,-6.5,28,22,78.57142857142857,8
Restricted,False,-0.5,28,26,92.85714285714286,8
Restricted,True,-18.5,28,14,50.0,8
Restricted,True,-15.5,28,14,50.0,8
Restricted,True,-12.5,28,18,64.28571428571429,8
Restricted,True,-9.5,28,16,57.14285714285714,8
Restricted,True,-6.5,28,22,78.57142857142857,8
Restricted,True,-0.5,28,10,35.714285714285715,8
Clean,False,-18.5,28,24,85.71428571428571,9
Clean,False,-15.5,28,27,96.42857142857143,9
Clean,False,-12.5,28,20,71.42857142857143,9
Clean,False,-9.5,28,22,78.57142857142857,9
Clean,False,-6.5,28,25,89.28571428571429,9
Clean,False,-0.5,28,21,75.0,9
Clean,True,-18.5,28,28,100.0,9
Clean,True,-15.5,28,24,85.71428571428571,9
Clean,True,-12.5,28,22,78.57142857142857,9
Clean,True,-9.5,28,19,67.85714285714286,9
Clean,True,-6.5,28,22,78.57142857142857,9
Clean,True,-0.5,28,28,100.0,9
Restricted,False,-18.5,28,17,60.71428571428571,9
Restricted,False,-15.5,28,20,71.42857142857143,9
Restricted,False,-12.5,28,14,50.0,9
Restricted,False,-9.5,28,18,64.28571428571429,9
Restricted,False,-6.5,28,21,75.0,9
Restricted,False,-0.5,28,28,100.0,9
Restricted,True,-18.5,28,19,67.85714285714286,9
Restricted,True,-15.5,28,12,42.857142857142854,9
Restricted,True,-12.5,28,14,50.0,9
Restricted,True,-9.5,28,25,89.28571428571429,9
Restricted,True,-6.5,28,24,85.71428571428571,9
Restricted,True,-0.5,28,7,25.0,9
Clean,False,-18.5,28,26,92.85714285714286,10
Clean,False,-15.5,28,25,89.28571428571429,10
Clean,False,-12.5,28,22,78.57142857142857,10
Clean,False,-9.5,28,22,78.57142857142857,10
Clean,False,-6.5,28,26,92.85714285714286,10
Clean,False,-0.5,28,17,60.71428571428571,10
Clean,True,-18.5,28,25,89.28571428571429,10
Clean,True,-15.5,28,23,82.14285714285714,10
Clean,True,-12.5,28,22,78.57142857142857,10
Clean,True,-9.5,28,18,64.28571428571429,10
Clean,True,-6.5,28,22,78.57142857142857,10
Clean,True,-0.5,28,28,100.0,10
Restricted,False,-18.5,28,15,53.57142857142857,10
Restricted,False,-15.5,28,16,57.14285714285714,10
Restricted,False,-12.5,28,20,71.42857142857143,10
Restricted,False,-9.5,28,22,78.57142857142857,10
Restricted,False,-6.5,28,13,46.42857142857143,10
Restricted,False,-0.5,28,25,89.28571428571429,10
Restricted,True,-18.5,28,17,60.71428571428571,10
Restricted,True,-15.5,28,15,53.57142857142857,10
Restricted,True,-12.5,28,16,57.14285714285714,10
Restricted,True,-9.5,28,20,71.42857142857143,10
Restricted,True,-6.5,28,25,89.28571428571429,10
Restricted,True,-0.5,28,11,39.285714285714285,10
Clean,False,-18.5,28,24,85.71428571428571,11
Clean,False,-15.5,28,24,85.71428571428571,11
Clean,False,-12.5,28,21,75.0,11
Clean,False,-9.5,28,17,60.71428571428571,11
Clean,False,-6.5,28,27,96.42857142857143,11
Clean,False,-0.5,28,19,67.85714285714286,11
Clean,True,-18.5,28,24,85.71428571428571,11
Clean,True,-15.5,28,23,82.14285714285714,11
Clean,True,-12.5,28,23,82.14285714285714,11
Clean,True,-9.5,28,16,57.14285714285714,11
Clean,True,-6.5,28,21,75.0,11
Clean,True,-0.5,28,28,100.0,11
Restricted,False,-18.5,28,15,53.57142857142857,11
Restricted,False,-15.5,28,21,75.0,11
Restricted,False,-12.5,28,14,50.0,11
Restricted,False,-9.5,28,23,82.14285714285714,11
Restricted,False,-6.5,28,17,60.71428571428571,11
Restricted,False,-0.5,28,27,96.42857142857143,11
Restricted,True,-18.5,28,17,60.71428571428571,11
Restricted,True,-15.5,28,14,50.0,11
Restricted,True,-12.5,28,16,57.14285714285714,11
Restricted,True,-9.5,28,20,71.42857142857143,11
Restricted,True,-6.5,28,25,89.28571428571429,11
Restricted,True,-0.5,28,10,35.714285714285715,11
Clean,False,-18.5,28,26,92.85714285714286,12
Clean,False,-15.5,28,24,85.71428571428571,12
Clean,False,-12.5,28,23,82.14285714285714,12
Clean,False,-9.5,28,19,67.85714285714286,12
Clean,False,-6.5,28,23,82.14285714285714,12
Clean,False,-0.5,28,19,67.85714285714286,12
Clean,True,-18.5,28,27,96.42857142857143,12
Clean,True,-15.5,28,22,78.57142857142857,12
Clean,True,-12.5,28,22,78.57142857142857,12
Clean,True,-9.5,28,18,64.28571428571429,12
Clean,True,-6.5,28,21,75.0,12
Clean,True,-0.5,28,28,100.0,12
Restricted,False,-18.5,28,18,64.28571428571429,12
Restricted,False,-15.5,28,17,60.71428571428571,12
Restricted,False,-12.5,28,12,42.857142857142854,12
Restricted,False,-9.5,28,19,67.85714285714286,12
Restricted,False,-6.5,28,21,75.0,12
Restricted,False,-0.5,28,24,85.71428571428571,12
Restricted,True,-18.5,28,15,53.57142857142857,12
Restricted,True,-15.5,28,15,53.57142857142857,12
Restricted,True,-12.5,28,19,67.85714285714286,12
Restricted,True,-9.5,28,19,67.85714285714286,12
Restricted,True,-6.5,28,21,75.0,12
Restricted,True,-0.5,28,8,28.57142857142857,12
Clean,False,-18.5,28,27,96.42857142857143,13
Clean,False,-15.5,28,25,89.28571428571429,13
Clean,False,-12.5,28,20,71.42857142857143,13
Clean,False,-9.5,28,26,92.85714285714286,13
Clean,False,-6.5,28,23,82.14285714285714,13
Clean,False,-0.5,28,18,64.28571428571429,13
Clean,True,-18.5,28,25,89.28571428571429,13
Clean,True,-15.5,28,22,78.57142857142857,13
Clean,True,-12.5,28,21,75.0,13
Clean,True,-9.5,28,22,78.57142857142857,13
Clean,True,-6.5,28,20,71.42857142857143,13
Clean,True,-0.5,28,28,100.0,13
Restricted,False,-18.5,28,15,53.57142857142857,13
Restricted,False,-15.5,28,19,67.85714285714286,13
Restricted,False,-12.5,28,21,75.0,13
Restricted,False,-9.5,28,15,53.57142857142857,13
Restricted,False,-6.5,28,15,53.57142857142857,13
Restricted,False,-0.5,28,27,96.42857142857143,13
Restricted,True,-18.5,28,15,53.57142857142857,13
Restricted,True,-15.5,28,16,57.14285714285714,13
Restricted,True,-12.5,28,20,71.42857142857143,13
Restricted,True,-9.5,28,18,64.28571428571429,13
Restricted,True,-6.5,28,22,78.57142857142857,13
Restricted,True,-0.5,28,10,35.714285714285715,13
Clean,False,-18.5,28,25,89.28571428571429,14
Clean,False,-15.5,28,24,85.71428571428571,14
Clean,False,-12.5,28,23,82.14285714285714,14
Clean,False,-9.5,28,22,78.57142857142857,14
Clean,False,-6.5,28,24,85.71428571428571,14
Clean,False,-0.5,28,17,60.71428571428571,14
Clean,True,-18.5,28,28,100.0,14
Clean,True,-15.5,28,23,82.14285714285714,14
Clean,True,-12.5,28,23,82.14285714285714,14
Clean,True,-9.5,28,19,67.85714285714286,14
Clean,True,-6.5,28,22,78.57142857142857,14
Clean,True,-0.5,28,28,100.0,14
Restricted,False,-18.5,28,12,42.857142857142854,14
Restricted,False,-15.5,28,18,64.28571428571429,14
Restricted,False,-12.5,28,14,50.0,14
Restricted,False,-9.5,28,22,78.57142857142857,14
Restricted,False,-6.5,28,18,64.28571428571429,14
Restricted,False,-0.5,28,25,89.28571428571429,14
Restricted,True,-18.5,28,14,50.0,14
Restricted,True,-15.5,28,17,60.71428571428571,14
Restricted,True,-12.5,28,18,64.28571428571429,14
Restricted,True,-9.5,28,21,75.0,14
Restricted,True,-6.5,28,25,89.28571428571429,14
Restricted,True,-0.5,28,6,21.428571428571427,14
Clean,False,-18.5,28,26,92.85714285714286,15
Clean,False,-15.5,28,25,89.28571428571429,15
Clean,False,-12.5,28,23,82.14285714285714,15
Clean,False,-9.5,28,20,71.42857142857143,15
Clean,False,-6.5,28,24,85.71428571428571,15
Clean,False,-0.5,28,19,67.85714285714286,15
Clean,True,-18.5,28,25,89.28571428571429,15
Clean,True,-15.5,28,21,75.0,15
Clean,True,-12.5,28,25,89.28571428571429,15
Clean,True,-9.5,28,18,64.28571428571429,15
Clean,True,-6.5,28,21,75.0,15
Clean,True,-0.5,28,28,100.0,15
Restricted,False,-18.5,28,12,42.857142857142854,15
Restricted,False,-15.5,28,14,50.0,15
Restricted,False,-12.5,28,16,57.14285714285714,15
Restricted,False,-9.5,28,18,64.28571428571429,15
Restricted,False,-6.5,28,20,71.42857142857143,15
Restricted,False,-0.5,28,26,92.85714285714286,15
Restricted,True,-18.5,28,15,53.57142857142857,15
Restricted,True,-15.5,28,13,46.42857142857143,15
Restricted,True,-12.5,28,19,67.85714285714286,15
Restricted,True,-9.5,28,20,71.42857142857143,15
Restricted,True,-6.5,28,24,85.71428571428571,15
Restricted,True,-0.5,28,11,39.285714285714285,15
Clean,False,-18.5,28,23,82.14285714285714,16
Clean,False,-15.5,28,28,100.0,16
Clean,False,-12.5,28,20,71.42857142857143,16
Clean,False,-9.5,28,20,71.42857142857143,16
Clean,False,-6.5,28,25,89.28571428571429,16
Clean,False,-0.5,28,18,64.28571428571429,16
Clean,True,-18.5,28,26,92.85714285714286,16
Clean,True,-15.5,28,21,75.0,16
Clean,True,-12.5,28,25,89.28571428571429,16
Clean,True,-9.5,28,18,64.28571428571429,16
Clean,True,-6.5,28,19,67.85714285714286,16
Clean,True,-0.5,28,28,100.0,16
Restricted,False,-18.5,28,17,60.71428571428571,16
Restricted,False,-15.5,28,19,67.85714285714286,16
Restricted,False,-12.5,28,15,53.57142857142857,16
Restricted,False,-9.5,28,19,67.85714285714286,16
Restricted,False,-6.5,28,20,71.42857142857143,16
Restricted,False,-0.5,28,25,89.28571428571429,16
Restricted,True,-18.5,28,17,60.71428571428571,16
Restricted,True,-15.5,28,15,53.57142857142857,16
Restricted,True,-12.5,28,13,46.42857142857143,16
Restricted,True,-9.5,28,22,78.57142857142857,16
Restricted,True,-6.5,28,26,92.85714285714286,16
Restricted,True,-0.5,28,10,35.714285714285715,16
Clean,False,-18.5,28,26,92.85714285714286,17
Clean,False,-15.5,28,25,89.28571428571429,17
Clean,False,-12.5,28,24,85.71428571428571,17
Clean,False,-9.5,28,23,82.14285714285714,17
Clean,False,-6.5,28,22,78.57142857142857,17
Clean,False,-0.5,28,17,60.71428571428571,17
Clean,True,-18.5,28,25,89.28571428571429,17
Clean,True,-15.5,28,22,78.57142857142857,17
Clean,True,-12.5,28,22,78.57142857142857,17
Clean,True,-9.5,28,21,75.0,17
Clean,True,-6.5,28,20,71.42857142857143,17
Clean,True,-0.5,28,28,100.0,17
Restricted,False,-18.5,28,15,53.57142857142857,17
Restricted,False,-15.5,28,24,85.71428571428571,17
Restricted,False,-12.5,28,15,53.57142857142857,17
Restricted,False,-9.5,28,20,71.42857142857143,17
Restricted,False,-6.5,28,21,75.0,17
Restricted,False,-0.5,28,26,92.85714285714286,17
Restricted,True,-18.5,28,14,50.0,17
Restricted,True,-15.5,28,13,46.42857142857143,17
Restricted,True,-12.5,28,15,53.57142857142857,17
Restricted,True,-9.5,28,21,75.0,17
Restricted,True,-6.5,28,24,85.71428571428571,17
Restricted,True,-0.5,28,9,32.142857142857146,17
Clean,False,-18.5,28,26,92.85714285714286,18
Clean,False,-15.5,28,23,82.14285714285714,18
Clean,False,-12.5,28,23,82.14285714285714,18
Clean,False,-9.5,28,22,78.57142857142857,18
Clean,False,-6.5,28,21,75.0,18
Clean,False,-0.5,28,19,67.85714285714286,18
Clean,True,-18.5,28,27,96.42857142857143,18
Clean,True,-15.5,28,22,78.57142857142857,18
Clean,True,-12.5,28,18,64.28571428571429,18
Clean,True,-9.5,28,17,60.71428571428571,18
Clean,True,-6.5,28,19,67.85714285714286,18
Clean,True,-0.5,28,28,100.0,18
Restricted,False,-18.5,28,17,60.71428571428571,18
Restricted,False,-15.5,28,18,64.28571428571429,18
Restricted,False,-12.5,28,18,64.28571428571429,18
Restricted,False,-9.5,28,20,71.42857142857143,18
Restricted,False,-6.5,28,19,67.85714285714286,18
Restricted,False,-0.5,28,27,96.42857142857143,18
Restricted,True,-18.5,28,12,42.857142857142854,18
Restricted,True,-15.5,28,16,57.14285714285714,18
Restricted,True,-12.5,28,17,60.71428571428571,18
Restricted,True,-9.5,28,23,82.14285714285714,18
Restricted,True,-6.5,28,27,96.42857142857143,18
Restricted,True,-0.5,28,10,35.714285714285715,18
Clean,False,-18.5,28,25,89.28571428571429,19
Clean,False,-15.5,28,25,89.28571428571429,19
Clean,False,-12.5,28,19,67.85714285714286,19
Clean,False,-9.5,28,22,78.57142857142857,19
Clean,False,-6.5,28,23,82.14285714285714,19
Clean,False,-0.5,28,19,67.85714285714286,19
Clean,True,-18.5,28,27,96.42857142857143,19
Clean,True,-15.5,28,25,89.28571428571429,19
Clean,True,-12.5,28,22,78.57142857142857,19
Clean,True,-9.5,28,21,75.0,19
Clean,True,-6.5,28,19,67.85714285714286,19
Clean,True,-0.5,28,28,100.0,19
Restricted,False,-18.5,28,17,60.71428571428571,19
Restricted,False,-15.5,28,22,78.57142857142857,19
Restricted,False,-12.5,28,16,57.14285714285714,19
Restricted,False,-9.5,28,16,57.14285714285714,19
Restricted,False,-6.5,28,17,60.71428571428571,19
Restricted,False,-0.5,28,26,92.85714285714286,19
Restricted,True,-18.5,28,19,67.85714285714286,19
Restricted,True,-15.5,28,12,42.857142857142854,19
Restricted,True,-12.5,28,21,75.0,19
Restricted,True,-9.5,28,20,71.42857142857143,19
Restricted,True,-6.5,28,24,85.71428571428571,19
Restricted,True,-0.5,28,10,35.714285714285715,19
Clean,False,-18.5,28,25,89.28571428571429,20
Clean,False,-15.5,28,28,100.0,20
Clean,False,-12.5,28,21,75.0,20
Clean,False,-9.5,28,23,82.14285714285714,20
Clean,False,-6.5,28,25,89.28571428571429,20
Clean,False,-0.5,28,18,64.28571428571429,20
Clean,True,-18.5,28,26,92.85714285714286,20
Clean,True,-15.5,28,24,85.71428571428571,20
Clean,True,-12.5,28,22,78.57142857142857,20
Clean,True,-9.5,28,18,64.28571428571429,20
Clean,True,-6.5,28,24,85.71428571428571,20
Clean,True,-0.5,28,28,100.0,20
Restricted,False,-18.5,28,14,50.0,20
Restricted,False,-15.5,28,20,71.42857142857143,20
Restricted,False,-12.5,28,19,67.85714285714286,20
Restricted,False,-9.5,28,17,60.71428571428571,20
Restricted,False,-6.5,28,18,64.28571428571429,20
Restricted,False,-0.5,28,25,89.28571428571429,20
Restricted,True,-18.5,28,18,64.28571428571429,20
Restricted,True,-15.5,28,14,50.0,20
Restricted,True,-12.5,28,17,60.71428571428571,20
Restricted,True,-9.5,28,18,64.28571428571429,20
Restricted,True,-6.5,28,24,85.71428571428571,20
Restricted,True,-0.5,28,11,39.285714285714285,20
Clean,False,-18.5,28,23,82.14285714285714,21
Clean,False,-15.5,28,23,82.14285714285714,21
Clean,False,-12.5,28,22,78.57142857142857,21
Clean,False,-9.5,28,24,85.71428571428571,21
Clean,False,-6.5,28,20,71.42857142857143,21
Clean,False,-0.5,28,17,60.71428571428571,21
Clean,True,-18.5,28,25,89.28571428571429,21
Clean,True,-15.5,28,20,71.42857142857143,21
Clean,True,-12.5,28,27,96.42857142857143,21
Clean,True,-9.5,28,14,50.0,21
Clean,True,-6.5,28,19,67.85714285714286,21
Clean,True,-0.5,28,28,100.0,21
Restricted,False,-18.5,28,16,57.14285714285714,21
Restricted,False,-15.5,28,16,57.14285714285714,21
Restricted,False,-12.5,28,19,67.85714285714286,21
Restricted,False,-9.5,28,19,67.85714285714286,21
Restricted,False,-6.5,28,19,67.85714285714286,21
Restricted,False,-0.5,28,26,92.85714285714286,21
Restricted,True,-18.5,28,15,53.57142857142857,21
Restricted,True,-15.5,28,15,53.57142857142857,21
Restricted,True,-12.5,28,16,57.14285714285714,21
Restricted,True,-9.5,28,22,78.57142857142857,21
Restricted,True,-6.5,28,24,85.71428571428571,21
Restricted,True,-0.5,28,10,35.714285714285715,21
Clean,False,-18.5,28,27,96.42857142857143,22
Clean,False,-15.5,28,23,82.14285714285714,22
Clean,False,-12.5,28,21,75.0,22
Clean,False,-9.5,28,20,71.42857142857143,22
Clean,False,-6.5,28,23,82.14285714285714,22
Clean,False,-0.5,28,18,64.28571428571429,22
Clean,True,-18.5,28,27,96.42857142857143,22
Clean,True,-15.5,28,23,82.14285714285714,22
Clean,True,-12.5,28,23,82.14285714285714,22
Clean,True,-9.5,28,18,64.28571428571429,22
Clean,True,-6.5,28,21,75.0,22
Clean,True,-0.5,28,28,100.0,22
Restricted,False,-18.5,28,15,53.57142857142857,22
Restricted,False,-15.5,28,17,60.71428571428571,22
Restricted,False,-12.5,28,18,64.28571428571429,22
Restricted,False,-9.5,28,16,57.14285714285714,22
Restricted,False,-6.5,28,21,75.0,22
Restricted,False,-0.5,28,27,96.42857142857143,22
Restricted,True,-18.5,28,17,60.71428571428571,22
Restricted,True,-15.5,28,16,57.14285714285714,22
Restricted,True,-12.5,28,19,67.85714285714286,22
Restricted,True,-9.5,28,19,67.85714285714286,22
Restricted,True,-6.5,28,24,85.71428571428571,22
Restricted,True,-0.5,28,10,35.714285714285715,22
Clean,False,-18.5,28,26,92.85714285714286,23
Clean,False,-15.5,28,25,89.28571428571429,23
Clean,False,-12.5,28,20,71.42857142857143,23
Clean,False,-9.5,28,22,78.57142857142857,23
Clean,False,-6.5,28,23,82.14285714285714,23
Clean,False,-0.5,28,20,71.42857142857143,23
Clean,True,-18.5,28,28,100.0,23
Clean,True,-15.5,28,21,75.0,23
Clean,True,-12.5,28,25,89.28571428571429,23
