Mask,treatment,nTrials,nCorrect,pCorrect,iteration
Restricted,False,462,321,69.48051948051948,23
Restricted,True,462,284,61.471861471861466,23
Clean,False,462,365,79.004329004329,24
Clean,True,462,384,83.11688311688312,24
Restricted,False,462,303,65.5844155844156,24
Restricted,True,462,265,57.35930735930735,24
Clean,False,462,369,79.87012987012987,25
Clean,True,462,391,84.63203463203463,25
Restricted,False,462,317,68.61471861471861,25
Restricted,True,462,266,57.57575757575758,25
Clean,False,462,362,78.35497835497836,26
Clean,True,462,375,81.16883116883116,26
Restricted,False,462,321,69.48051948051948,26
Restricted,True,462,270,58.44155844155844,26
Clean,False,462,376,81.38528138528139,27
Clean,True,462,379,82.03463203463204,27
Restricted,False,462,317,68.61471861471861,27
Restricted,True,462,262,56.709956709956714,27
Clean,False,462,359,77.7056277056277,28
Clean,True,462,377,81.6017316017316,28
Restricted,False,462,315,68.18181818181817,28
Restricted,True,462,259,56.060606060606055,28
Clean,False,462,338,73.16017316017316,29
Clean,True,462,365,79.004329004329,29
Restricted,False,462,319,69.04761904761905,29
Restricted,True,462,269,58.22510822510822,29
Clean,False,462,356,77.05627705627705,30
Clean,True,462,384,83.11688311688312,30
Restricted,False,462,329,71.21212121212122,30
Restricted,True,462,277,59.95670995670995,30
Clean,False,462,358,77.48917748917748,31
Clean,True,462,391,84.63203463203463,31
Restricted,False,462,293,63.41991341991342,31
Restricted,True,462,267,57.7922077922078,31
Clean,False,462,370,80.08658008658008,32
Clean,True,462,392,84.84848484848484,32
Restricted,False,462,322,69.6969696969697,32
Restricted,True,462,259,56.060606060606055,32
Clean,False,462,360,77.92207792207793,33
Clean,True,462,389,84.19913419913419,33
Restricted,False,462,324,70.12987012987013,33
Restricted,True,462,250,54.112554112554115,33
Clean,False,462,356,77.05627705627705,34
Clean,True,462,384,83.11688311688312,34
Restricted,False,462,333,72.07792207792207,34
Restricted,True,462,271,58.658008658008654,34
Clean,False,462,360,77.92207792207793,35
Clean,True,462,388,83.98268398268398,35
Restricted,False,462,328,70.995670995671,35
Restricted,True,462,275,59.523809523809526,35
Clean,False,462,374,80.95238095238095,36
Clean,True,462,389,84.19913419913419,36
Restricted,False,462,327,70.77922077922078,36
Restricted,True,462,271,58.658008658008654,36
Clean,False,462,362,78.35497835497836,37
Clean,True,462,375,81.16883116883116,37
Restricted,False,462,319,69.04761904761905,37
Restricted,True,462,257,55.62770562770562,37
Clean,False,462,368,79.65367965367966,38
Clean,True,462,384,83.11688311688312,38
Restricted,False,462,311,67.31601731601732,38
Restricted,True,462,290,62.77056277056276,38
Clean,False,462,362,78.35497835497836,39
Clean,True,462,374,80.95238095238095,39
Restricted,False,462,307,66.45021645021644,39
Restricted,True,462,256,55.41125541125541,39
Clean,False,462,362,78.35497835497836,40
Clean,True,462,382,82.68398268398268,40
Restricted,False,462,316,68.3982683982684,40
Restricted,True,462,263,56.926406926406926,40
Clean,False,462,361,78.13852813852814,41
Clean,True,462,396,85.71428571428571,41
Restricted,False,462,311,67.31601731601732,41
Restricted,True,462,273,59.09090909090909,41
Clean,False,462,355,76.83982683982684,42
Clean,True,462,387,83.76623376623377,42
Restricted,False,462,322,69.6969696969697,42
Restricted,True,462,276,59.74025974025974,42
Clean,False,462,356,77.05627705627705,43
Clean,True,462,390,84.4155844155844,43
Restricted,False,462,303,65.5844155844156,43
Restricted,True,462,274,59.307359307359306,43
Clean,False,462,347,75.10822510822511,44
Clean,True,462,391,84.63203463203463,44
Restricted,False,462,309,66.88311688311688,44
Restricted,True,462,255,55.1948051948052,44
Clean,False,462,375,81.16883116883116,45
Clean,True,462,393,85.06493506493507,45
Restricted,False,462,325,70.34632034632034,45
Restricted,True,462,269,58.22510822510822,45
Clean,False,462,353,76.40692640692642,46
Clean,True,462,386,83.54978354978356,46
Restricted,False,462,303,65.5844155844156,46
Restricted,True,462,271,58.658008658008654,46
Clean,False,462,352,76.19047619047619,47
Clean,True,462,374,80.95238095238095,47
Restricted,False,462,323,69.91341991341992,47
Restricted,True,462,269,58.22510822510822,47
Clean,False,462,361,78.13852813852814,48
Clean,True,462,392,84.84848484848484,48
Restricted,False,462,322,69.6969696969697,48
Restricted,True,462,278,60.17316017316018,48
Clean,False,462,368,79.65367965367966,49
Clean,True,462,393,85.06493506493507,49
Restricted,False,462,320,69.26406926406926,49
Restricted,True,462,282,61.038961038961034,49
Clean,False,462,347,75.10822510822511,50
Clean,True,462,384,83.11688311688312,50
Restricted,False,462,325,70.34632034632034,50
Restricted,True,462,259,56.060606060606055,50
Clean,False,462,371,80.3030303030303,51
Clean,True,462,380,82.25108225108225,51
Restricted,False,462,331,71.64502164502164,51
Restricted,True,462,261,56.493506493506494,51
Clean,False,462,364,78.78787878787878,52
Clean,True,462,387,83.76623376623377,52
Restricted,False,462,322,69.6969696969697,52
Restricted,True,462,260,56.27705627705628,52
Clean,False,462,357,77.27272727272727,53
Clean,True,462,383,82.90043290043289,53
Restricted,False,462,330,71.42857142857143,53
Restricted,True,462,279,60.3896103896104,53
Clean,False,462,346,74.89177489177489,54
Clean,True,462,377,81.6017316017316,54
Restricted,False,462,337,72.94372294372295,54
Restricted,True,462,267,57.7922077922078,54
Clean,False,462,373,80.73593073593074,55
Clean,True,462,390,84.4155844155844,55
Restricted,False,462,313,67.74891774891775,55
Restricted,True,462,272,58.87445887445888,55
Clean,False,462,344,74.45887445887446,56
Clean,True,462,388,83.98268398268398,56
Restricted,False,462,316,68.3982683982684,56
Restricted,True,462,269,58.22510822510822,56
Clean,False,462,353,76.40692640692642,57
Clean,True,462,397,85.93073593073593,57
Restricted,False,462,322,69.6969696969697,57
Restricted,True,462,268,58.00865800865801,57
Clean,False,462,364,78.78787878787878,58
Clean,True,462,384,83.11688311688312,58
Restricted,False,462,311,67.31601731601732,58
Restricted,True,462,262,56.709956709956714,58
Clean,False,462,363,78.57142857142857,59
Clean,True,462,382,82.68398268398268,59
Restricted,False,462,321,69.48051948051948,59
Restricted,True,462,271,58.658008658008654,59
Clean,False,462,359,77.7056277056277,60
Clean,True,462,389,84.19913419913419,60
Restricted,False,462,306,66.23376623376623,60
Restricted,True,462,263,56.926406926406926,60
Clean,False,462,349,75.54112554112554,61
Clean,True,462,381,82.46753246753246,61
Restricted,False,462,321,69.48051948051948,61
Restricted,True,462,254,54.97835497835498,61
Clean,False,462,371,80.3030303030303,62
Clean,True,462,391,84.63203463203463,62
Restricted,False,462,302,65.36796536796537,62
Restricted,True,462,256,55.41125541125541,62
Clean,False,462,376,81.38528138528139,63
Clean,True,462,376,81.38528138528139,63
Restricted,False,462,332,71.86147186147186,63
Restricted,True,462,260,56.27705627705628,63
Clean,False,462,363,78.57142857142857,64
Clean,True,462,398,86.14718614718615,64
Restricted,False,462,310,67.09956709956711,64
Restricted,True,462,274,59.307359307359306,64
Clean,False,462,354,76.62337662337663,65
Clean,True,462,393,85.06493506493507,65
Restricted,False,462,328,70.995670995671,65
Restricted,True,462,264,57.14285714285714,65
Clean,False,462,352,76.19047619047619,66
Clean,True,462,395,85.4978354978355,66
Restricted,False,462,332,71.86147186147186,66
Restricted,True,462,258,55.84415584415584,66
Clean,False,462,364,78.78787878787878,67
Clean,True,462,386,83.54978354978356,67
Restricted,False,462,329,71.21212121212122,67
Restricted,True,462,258,55.84415584415584,67
Clean,False,462,359,77.7056277056277,68
Clean,True,462,396,85.71428571428571,68
Restricted,False,462,323,69.91341991341992,68
Restricted,True,462,263,56.926406926406926,68
Clean,False,462,348,75.32467532467533,69
Clean,True,462,390,84.4155844155844,69
Restricted,False,462,332,71.86147186147186,69
Restricted,True,462,263,56.926406926406926,69
Clean,False,462,367,79.43722943722943,70
Clean,True,462,379,82.03463203463204,70
Restricted,False,462,314,67.96536796536796,70
Restricted,True,462,270,58.44155844155844,70
Clean,False,462,355,76.83982683982684,71
Clean,True,462,393,85.06493506493507,71
Restricted,False,462,323,69.91341991341992,71
Restricted,True,462,266,57.57575757575758,71
Clean,False,462,365,79.004329004329,72
Clean,True,462,380,82.25108225108225,72
Restricted,False,462,333,72.07792207792207,72
Restricted,True,462,263,56.926406926406926,72
Clean,False,462,362,78.35497835497836,73
Clean,True,462,384,83.11688311688312,73
Restricted,False,462,331,71.64502164502164,73
Restricted,True,462,282,61.038961038961034,73
Clean,False,462,355,76.83982683982684,74
Clean,True,462,398,86.14718614718615,74
Restricted,False,462,303,65.5844155844156,74
Restricted,True,462,267,57.7922077922078,74
Clean,False,462,349,75.54112554112554,75
Clean,True,462,387,83.76623376623377,75
Restricted,False,462,328,70.995670995671,75
Restricted,True,462,258,55.84415584415584,75
Clean,False,462,378,81.81818181818183,76
Clean,True,462,400,86.58008658008657,76
Restricted,False,462,322,69.6969696969697,76
Restricted,True,462,258,55.84415584415584,76
Clean,False,462,361,78.13852813852814,77
Clean,True,462,390,84.4155844155844,77
Restricted,False,462,321,69.48051948051948,77
Restricted,True,462,263,56.926406926406926,77
Clean,False,462,360,77.92207792207793,78
Clean,True,462,392,84.84848484848484,78
Restricted,False,462,330,71.42857142857143,78
Restricted,True,462,254,54.97835497835498,78
Clean,False,462,359,77.7056277056277,79
Clean,True,462,385,83.33333333333334,79
Restricted,False,462,318,68.83116883116884,79
Restricted,True,462,267,57.7922077922078,79
Clean,False,462,375,81.16883116883116,80
Clean,True,462,381,82.46753246753246,80
Restricted,False,462,330,71.42857142857143,80
Restricted,True,462,253,54.761904761904766,80
Clean,False,462,349,75.54112554112554,81
Clean,True,462,384,83.11688311688312,81
Restricted,False,462,334,72.2943722943723,81
Restricted,True,462,288,62.33766233766234,81
Clean,False,462,357,77.27272727272727,82
Clean,True,462,388,83.98268398268398,82
Restricted,False,462,320,69.26406926406926,82
Restricted,True,462,255,55.1948051948052,82
Clean,False,462,367,79.43722943722943,83
Clean,True,462,378,81.81818181818183,83
Restricted,False,462,328,70.995670995671,83
Restricted,True,462,278,60.17316017316018,83
Clean,False,462,354,76.62337662337663,84
Clean,True,462,377,81.6017316017316,84
Restricted,False,462,299,64.71861471861472,84
Restricted,True,462,271,58.658008658008654,84
Clean,False,462,349,75.54112554112554,85
Clean,True,462,385,83.33333333333334,85
Restricted,False,462,323,69.91341991341992,85
Restricted,True,462,279,60.3896103896104,85
Clean,False,462,361,78.13852813852814,86
Clean,True,462,386,83.54978354978356,86
Restricted,False,462,321,69.48051948051948,86
Restricted,True,462,276,59.74025974025974,86
Clean,False,462,376,81.38528138528139,87
Clean,True,462,379,82.03463203463204,87
Restricted,False,462,327,70.77922077922078,87
Restricted,True,462,272,58.87445887445888,87
Clean,False,462,363,78.57142857142857,88
Clean,True,462,386,83.54978354978356,88
Restricted,False,462,323,69.91341991341992,88
Restricted,True,462,268,58.00865800865801,88
Clean,False,462,369,79.87012987012987,89
Clean,True,462,387,83.76623376623377,89
Restricted,False,462,318,68.83116883116884,89
Restricted,True,462,245,53.03030303030303,89
Clean,False,462,348,75.32467532467533,90
Clean,True,462,401,86.7965367965368,90
Restricted,False,462,315,68.18181818181817,90
Restricted,True,462,268,58.00865800865801,90
Clean,False,462,349,75.54112554112554,91
Clean,True,462,391,84.63203463203463,91
Restricted,False,462,315,68.18181818181817,91
Restricted,True,462,254,54.97835497835498,91
Clean,False,462,363,78.57142857142857,92
Clean,True,462,373,80.73593073593074,92
Restricted,False,462,321,69.48051948051948,92
Restricted,True,462,264,57.14285714285714,92
Clean,False,462,354,76.62337662337663,93
Clean,True,462,382,82.68398268398268,93
Restricted,False,462,313,67.74891774891775,93
Restricted,True,462,259,56.060606060606055,93
Clean,False,462,367,79.43722943722943,94
Clean,True,462,388,83.98268398268398,94
Restricted,False,462,324,70.12987012987013,94
Restricted,True,462,264,57.14285714285714,94
Clean,False,462,362,78.35497835497836,95
Clean,True,462,378,81.81818181818183,95
Restricted,False,462,311,67.31601731601732,95
Restricted,True,462,255,55.1948051948052,95
Clean,False,462,363,78.57142857142857,96
Clean,True,462,387,83.76623376623377,96
Restricted,False,462,326,70.56277056277057,96
Restricted,True,462,267,57.7922077922078,96
Clean,False,462,359,77.7056277056277,97
Clean,True,462,392,84.84848484848484,97
Restricted,False,462,309,66.88311688311688,97
Restricted,True,462,278,60.17316017316018,97
Clean,False,462,363,78.57142857142857,98
Clean,True,462,390,84.4155844155844,98
Restricted,False,462,314,67.96536796536796,98
Restricted,True,462,268,58.00865800865801,98
Clean,False,462,365,79.004329004329,99
Clean,True,462,386,83.54978354978356,99
Restricted,False,462,329,71.21212121212122,99
Restricted,True,462,266,57.57575757575758,99
Clean,False,462,362,78.35497835497836,100
Clean,True,462,378,81.81818181818183,100
Restricted,False,462,325,70.34632034632034,100
Restricted,True,462,272,58.87445887445888,100
Clean,False,462,371,80.3030303030303,101
Clean,True,462,382,82.68398268398268,101
Restricted,False,462,325,70.34632034632034,101
Restricted,True,462,275,59.523809523809526,101
Clean,False,462,362,78.35497835497836,102
Clean,True,462,388,83.98268398268398,102
Restricted,False,462,322,69.6969696969697,102
Restricted,True,462,280,60.60606060606061,102
Clean,False,462,359,77.7056277056277,103
Clean,True,462,385,83.33333333333334,103
Restricted,False,462,330,71.42857142857143,103
Restricted,True,462,265,57.35930735930735,103
Clean,False,462,358,77.48917748917748,104
Clean,True,462,392,84.84848484848484,104
Restricted,False,462,309,66.88311688311688,104
Restricted,True,462,268,58.00865800865801,104
Clean,False,462,357,77.27272727272727,105
Clean,True,462,377,81.6017316017316,105
Restricted,False,462,332,71.86147186147186,105
Restricted,True,462,272,58.87445887445888,105
Clean,False,462,366,79.22077922077922,106
Clean,True,462,391,84.63203463203463,106
Restricted,False,462,310,67.09956709956711,106
Restricted,True,462,255,55.1948051948052,106
Clean,False,462,339,73.37662337662337,107
Clean,True,462,379,82.03463203463204,107
Restricted,False,462,324,70.12987012987013,107
Restricted,True,462,267,57.7922077922078,107
Clean,False,462,376,81.38528138528139,108
Clean,True,462,386,83.54978354978356,108
Restricted,False,462,299,64.71861471861472,108
Restricted,True,462,257,55.62770562770562,108
Clean,False,462,358,77.48917748917748,109
Clean,True,462,378,81.81818181818183,109
Restricted,False,462,315,68.18181818181817,109
Restricted,True,462,276,59.74025974025974,109
Clean,False,462,360,77.92207792207793,110
Clean,True,462,370,80.08658008658008,110
Restricted,False,462,304,65.80086580086581,110
Restricted,True,462,279,60.3896103896104,110
Clean,False,462,363,78.57142857142857,111
Clean,True,462,385,83.33333333333334,111
Restricted,False,462,310,67.09956709956711,111
Restricted,True,462,262,56.709956709956714,111
Clean,False,462,344,74.45887445887446,112
Clean,True,462,381,82.46753246753246,112
Restricted,False,462,331,71.64502164502164,112
Restricted,True,462,288,62.33766233766234,112
Clean,False,462,359,77.7056277056277,113
Clean,True,462,382,82.68398268398268,113
Restricted,False,462,328,70.995670995671,113
Restricted,True,462,283,61.25541125541125,113
Clean,False,462,368,79.65367965367966,114
Clean,True,462,384,83.11688311688312,114
Restricted,False,462,327,70.77922077922078,114
Restricted,True,462,259,56.060606060606055,114
Clean,False,462,366,79.22077922077922,115
Clean,True,462,390,84.4155844155844,115
Restricted,False,462,307,66.45021645021644,115
Restricted,True,462,275,59.523809523809526,115
Clean,False,462,363,78.57142857142857,116
Clean,True,462,376,81.38528138528139,116
Restricted,False,462,309,66.88311688311688,116
Restricted,True,462,262,56.709956709956714,116
Clean,False,462,371,80.3030303030303,117
Clean,True,462,386,83.54978354978356,117
Restricted,False,462,323,69.91341991341992,117
Restricted,True,462,280,60.60606060606061,117
Clean,False,462,368,79.65367965367966,118
Clean,True,462,376,81.38528138528139,118
Restricted,False,462,313,67.74891774891775,118
Restricted,True,462,257,55.62770562770562,118
Clean,False,462,342,74.02597402597402,119
Clean,True,462,394,85.28138528138528,119
Restricted,False,462,330,71.42857142857143,119
Restricted,True,462,270,58.44155844155844,119
Clean,False,462,360,77.92207792207793,120
Clean,True,462,397,85.93073593073593,120
Restricted,False,462,311,67.31601731601732,120
Restricted,True,462,274,59.307359307359306,120
Clean,False,462,370,80.08658008658008,121
Clean,True,462,380,82.25108225108225,121
Restricted,False,462,298,64.5021645021645,121
Restricted,True,462,266,57.57575757575758,121
Clean,False,462,352,76.19047619047619,122
Clean,True,462,373,80.73593073593074,122
Restricted,False,462,292,63.20346320346321,122
Restricted,True,462,286,61.904761904761905,122
Clean,False,462,367,79.43722943722943,123
Clean,True,462,394,85.28138528138528,123
Restricted,False,462,327,70.77922077922078,123
Restricted,True,462,265,57.35930735930735,123
Clean,False,462,367,79.43722943722943,124
Clean,True,462,380,82.25108225108225,124
Restricted,False,462,320,69.26406926406926,124
Restricted,True,462,276,59.74025974025974,124
Clean,False,462,363,78.57142857142857,125
Clean,True,462,387,83.76623376623377,125
Restricted,False,462,319,69.04761904761905,125
Restricted,True,462,274,59.307359307359306,125
Clean,False,462,363,78.57142857142857,126
Clean,True,462,383,82.90043290043289,126
Restricted,False,462,310,67.09956709956711,126
Restricted,True,462,288,62.33766233766234,126
Clean,False,462,356,77.05627705627705,127
Clean,True,462,383,82.90043290043289,127
Restricted,False,462,310,67.09956709956711,127
Restricted,True,462,258,55.84415584415584,127
Clean,False,462,356,77.05627705627705,128
Clean,True,462,392,84.84848484848484,128
Restricted,False,462,325,70.34632034632034,128
Restricted,True,462,280,60.60606060606061,128
Clean,False,462,368,79.65367965367966,129
Clean,True,462,379,82.03463203463204,129
Restricted,False,462,302,65.36796536796537,129
Restricted,True,462,274,59.307359307359306,129
Clean,False,462,360,77.92207792207793,130
Clean,True,462,389,84.19913419913419,130
Restricted,False,462,338,73.16017316017316,130
Restricted,True,462,265,57.35930735930735,130
Clean,False,462,376,81.38528138528139,131
Clean,True,462,381,82.46753246753246,131
Restricted,False,462,325,70.34632034632034,131
Restricted,True,462,262,56.709956709956714,131
Clean,False,462,368,79.65367965367966,132
Clean,True,462,394,85.28138528138528,132
Restricted,False,462,322,69.6969696969697,132
Restricted,True,462,261,56.493506493506494,132
Clean,False,462,363,78.57142857142857,133
Clean,True,462,393,85.06493506493507,133
Restricted,False,462,318,68.83116883116884,133
Restricted,True,462,258,55.84415584415584,133
Clean,False,462,354,76.62337662337663,134
Clean,True,462,392,84.84848484848484,134
Restricted,False,462,325,70.34632034632034,134
Restricted,True,462,265,57.35930735930735,134
Clean,False,462,358,77.48917748917748,135
Clean,True,462,395,85.4978354978355,135
Restricted,False,462,332,71.86147186147186,135
Restricted,True,462,273,59.09090909090909,135
Clean,False,462,355,76.83982683982684,136
Clean,True,462,385,83.33333333333334,136
Restricted,False,462,313,67.74891774891775,136
Restricted,True,462,264,57.14285714285714,136
Clean,False,462,360,77.92207792207793,137
Clean,True,462,388,83.98268398268398,137
Restricted,False,462,303,65.5844155844156,137
Restricted,True,462,267,57.7922077922078,137
Clean,False,462,357,77.27272727272727,138
Clean,True,462,384,83.11688311688312,138
Restricted,False,462,332,71.86147186147186,138
Restricted,True,462,275,59.523809523809526,138
Clean,False,462,358,77.48917748917748,139
Clean,True,462,382,82.68398268398268,139
Restricted,False,462,324,70.12987012987013,139
Restricted,True,462,250,54.112554112554115,139
Clean,False,462,369,79.87012987012987,140
Clean,True,462,389,84.19913419913419,140
Restricted,False,462,331,71.64502164502164,140
Restricted,True,462,283,61.25541125541125,140
Clean,False,462,353,76.40692640692642,141
Clean,True,462,376,81.38528138528139,141
Restricted,False,462,328,70.995670995671,141
Restricted,True,462,267,57.7922077922078,141
Clean,False,462,369,79.87012987012987,142
Clean,True,462,376,81.38528138528139,142
Restricted,False,462,312,67.53246753246754,142
Restricted,True,462,257,55.62770562770562,142
Clean,False,462,354,76.62337662337663,143
Clean,True,462,400,86.58008658008657,143
Restricted,False,462,322,69.6969696969697,143
Restricted,True,462,261,56.493506493506494,143
Clean,False,462,363,78.57142857142857,144
Clean,True,462,398,86.14718614718615,144
Restricted,False,462,331,71.64502164502164,144
Restricted,True,462,279,60.3896103896104,144
Clean,False,462,376,81.38528138528139,145
Clean,True,462,382,82.68398268398268,145
Restricted,False,462,299,64.71861471861472,145
Restricted,True,462,264,57.14285714285714,145
Clean,False,462,365,79.004329004329,146
Clean,True,462,388,83.98268398268398,146
Restricted,False,462,305,66.01731601731602,146
Restricted,True,462,264,57.14285714285714,146
Clean,False,462,353,76.40692640692642,147
Clean,True,462,379,82.03463203463204,147
Restricted,False,462,316,68.3982683982684,147
Restricted,True,462,279,60.3896103896104,147
Clean,False,462,363,78.57142857142857,148
Clean,True,462,394,85.28138528138528,148
Restricted,False,462,316,68.3982683982684,148
Restricted,True,462,262,56.709956709956714,148
Clean,False,462,361,78.13852813852814,149
Clean,True,462,387,83.76623376623377,149
Restricted,False,462,324,70.12987012987013,149
Restricted,True,462,263,56.926406926406926,149
Clean,False,462,381,82.46753246753246,150
Clean,True,462,400,86.58008658008657,150
Restricted,False,462,327,70.77922077922078,150
Restricted,True,462,279,60.3896103896104,150
Clean,False,462,362,78.35497835497836,151
Clean,True,462,395,85.4978354978355,151
Restricted,False,462,305,66.01731601731602,151
Restricted,True,462,268,58.00865800865801,151
Clean,False,462,345,74.67532467532467,152
Clean,True,462,384,83.11688311688312,152
Restricted,False,462,313,67.74891774891775,152
Restricted,True,462,272,58.87445887445888,152
Clean,False,462,362,78.35497835497836,153
Clean,True,462,402,87.01298701298701,153
Restricted,False,462,314,67.96536796536796,153
Restricted,True,462,262,56.709956709956714,153
Clean,False,462,353,76.40692640692642,154
Clean,True,462,383,82.90043290043289,154
Restricted,False,462,299,64.71861471861472,154
Restricted,True,462,270,58.44155844155844,154
Clean,False,462,368,79.65367965367966,155
Clean,True,462,384,83.11688311688312,155
Restricted,False,462,319,69.04761904761905,155
Restricted,True,462,280,60.60606060606061,155
Clean,False,462,361,78.13852813852814,156
Clean,True,462,383,82.90043290043289,156
Restricted,False,462,314,67.96536796536796,156
Restricted,True,462,260,56.27705627705628,156
Clean,False,462,337,72.94372294372295,157
Clean,True,462,393,85.06493506493507,157
Restricted,False,462,320,69.26406926406926,157
Restricted,True,462,283,61.25541125541125,157
Clean,False,462,372,80.51948051948052,158
Clean,True,462,391,84.63203463203463,158
Restricted,False,462,312,67.53246753246754,158
Restricted,True,462,273,59.09090909090909,158
Clean,False,462,357,77.27272727272727,159
Clean,True,462,390,84.4155844155844,159
Restricted,False,462,299,64.71861471861472,159
Restricted,True,462,265,57.35930735930735,159
Clean,False,462,365,79.004329004329,160
Clean,True,462,370,80.08658008658008,160
Restricted,False,462,321,69.48051948051948,160
Restricted,True,462,270,58.44155844155844,160
Clean,False,462,353,76.40692640692642,161
Clean,True,462,385,83.33333333333334,161
Restricted,False,462,329,71.21212121212122,161
Restricted,True,462,266,57.57575757575758,161
Clean,False,462,363,78.57142857142857,162
Clean,True,462,398,86.14718614718615,162
Restricted,False,462,293,63.41991341991342,162
Restricted,True,462,263,56.926406926406926,162
Clean,False,462,339,73.37662337662337,163
Clean,True,462,374,80.95238095238095,163
Restricted,False,462,324,70.12987012987013,163
Restricted,True,462,251,54.32900432900433,163
Clean,False,462,368,79.65367965367966,164
Clean,True,462,387,83.76623376623377,164
Restricted,False,462,315,68.18181818181817,164
Restricted,True,462,279,60.3896103896104,164
Clean,False,462,372,80.51948051948052,165
Clean,True,462,385,83.33333333333334,165
Restricted,False,462,313,67.74891774891775,165
Restricted,True,462,258,55.84415584415584,165
Clean,False,462,354,76.62337662337663,166
Clean,True,462,396,85.71428571428571,166
Restricted,False,462,295,63.85281385281385,166
Restricted,True,462,277,59.95670995670995,166
Clean,False,462,352,76.19047619047619,167
Clean,True,462,387,83.76623376623377,167
Restricted,False,462,311,67.31601731601732,167
Restricted,True,462,277,59.95670995670995,167
Clean,False,462,353,76.40692640692642,168
Clean,True,462,393,85.06493506493507,168
Restricted,False,462,327,70.77922077922078,168
Restricted,True,462,277,59.95670995670995,168
Clean,False,462,358,77.48917748917748,169
Clean,True,462,375,81.16883116883116,169
Restricted,False,462,310,67.09956709956711,169
Restricted,True,462,266,57.57575757575758,169
