Mask,treatment,nTrials,nCorrect,pCorrect,iteration
Restricted,False,168,118,70.23809523809523,36
Restricted,True,168,99,58.92857142857143,36
Clean,False,168,127,75.59523809523809,37
Clean,True,168,139,82.73809523809523,37
Restricted,False,168,110,65.47619047619048,37
Restricted,True,168,93,55.35714285714286,37
Clean,False,168,141,83.92857142857143,38
Clean,True,168,139,82.73809523809523,38
Restricted,False,168,119,70.83333333333334,38
Restricted,True,168,104,61.904761904761905,38
Clean,False,168,133,79.16666666666666,39
Clean,True,168,145,86.30952380952381,39
Restricted,False,168,118,70.23809523809523,39
Restricted,True,168,100,59.523809523809526,39
Clean,False,168,134,79.76190476190477,40
Clean,True,168,136,80.95238095238095,40
Restricted,False,168,112,66.66666666666666,40
Restricted,True,168,102,60.71428571428571,40
Clean,False,168,136,80.95238095238095,41
Clean,True,168,139,82.73809523809523,41
Restricted,False,168,119,70.83333333333334,41
Restricted,True,168,98,58.333333333333336,41
Clean,False,168,136,80.95238095238095,42
Clean,True,168,132,78.57142857142857,42
Restricted,False,168,114,67.85714285714286,42
Restricted,True,168,106,63.095238095238095,42
Clean,False,168,131,77.97619047619048,43
Clean,True,168,144,85.71428571428571,43
Restricted,False,168,109,64.88095238095238,43
Restricted,True,168,96,57.14285714285714,43
Clean,False,168,134,79.76190476190477,44
Clean,True,168,138,82.14285714285714,44
Restricted,False,168,117,69.64285714285714,44
Restricted,True,168,103,61.30952380952381,44
Clean,False,168,139,82.73809523809523,45
Clean,True,168,141,83.92857142857143,45
Restricted,False,168,122,72.61904761904762,45
Restricted,True,168,104,61.904761904761905,45
Clean,False,168,139,82.73809523809523,46
Clean,True,168,143,85.11904761904762,46
Restricted,False,168,116,69.04761904761905,46
Restricted,True,168,103,61.30952380952381,46
Clean,False,168,144,85.71428571428571,47
Clean,True,168,136,80.95238095238095,47
Restricted,False,168,127,75.59523809523809,47
Restricted,True,168,97,57.738095238095234,47
Clean,False,168,138,82.14285714285714,48
Clean,True,168,135,80.35714285714286,48
Restricted,False,168,119,70.83333333333334,48
Restricted,True,168,100,59.523809523809526,48
Clean,False,168,134,79.76190476190477,49
Clean,True,168,141,83.92857142857143,49
Restricted,False,168,126,75.0,49
Restricted,True,168,103,61.30952380952381,49
Clean,False,168,136,80.95238095238095,50
Clean,True,168,140,83.33333333333334,50
Restricted,False,168,110,65.47619047619048,50
Restricted,True,168,106,63.095238095238095,50
Clean,False,168,138,82.14285714285714,51
Clean,True,168,137,81.54761904761905,51
Restricted,False,168,120,71.42857142857143,51
Restricted,True,168,109,64.88095238095238,51
Clean,False,168,141,83.92857142857143,52
Clean,True,168,141,83.92857142857143,52
Restricted,False,168,121,72.02380952380952,52
Restricted,True,168,98,58.333333333333336,52
Clean,False,168,133,79.16666666666666,53
Clean,True,168,137,81.54761904761905,53
Restricted,False,168,112,66.66666666666666,53
Restricted,True,168,101,60.11904761904761,53
Clean,False,168,140,83.33333333333334,54
Clean,True,168,140,83.33333333333334,54
Restricted,False,168,108,64.28571428571429,54
Restricted,True,168,97,57.738095238095234,54
Clean,False,168,138,82.14285714285714,55
Clean,True,168,144,85.71428571428571,55
Restricted,False,168,115,68.45238095238095,55
Restricted,True,168,99,58.92857142857143,55
Clean,False,168,138,82.14285714285714,56
Clean,True,168,139,82.73809523809523,56
Restricted,False,168,116,69.04761904761905,56
Restricted,True,168,92,54.761904761904766,56
Clean,False,168,133,79.16666666666666,57
Clean,True,168,142,84.52380952380952,57
Restricted,False,168,107,63.69047619047619,57
Restricted,True,168,102,60.71428571428571,57
Clean,False,168,142,84.52380952380952,58
Clean,True,168,128,76.19047619047619,58
Restricted,False,168,120,71.42857142857143,58
Restricted,True,168,91,54.166666666666664,58
Clean,False,168,138,82.14285714285714,59
Clean,True,168,130,77.38095238095238,59
Restricted,False,168,128,76.19047619047619,59
Restricted,True,168,104,61.904761904761905,59
Clean,False,168,135,80.35714285714286,60
Clean,True,168,134,79.76190476190477,60
Restricted,False,168,116,69.04761904761905,60
Restricted,True,168,98,58.333333333333336,60
Clean,False,168,142,84.52380952380952,61
Clean,True,168,139,82.73809523809523,61
Restricted,False,168,120,71.42857142857143,61
Restricted,True,168,111,66.07142857142857,61
Clean,False,168,136,80.95238095238095,62
Clean,True,168,133,79.16666666666666,62
Restricted,False,168,117,69.64285714285714,62
Restricted,True,168,94,55.952380952380956,62
Clean,False,168,133,79.16666666666666,63
Clean,True,168,141,83.92857142857143,63
Restricted,False,168,108,64.28571428571429,63
Restricted,True,168,97,57.738095238095234,63
Clean,False,168,125,74.40476190476191,64
Clean,True,168,133,79.16666666666666,64
Restricted,False,168,117,69.64285714285714,64
Restricted,True,168,105,62.5,64
Clean,False,168,131,77.97619047619048,65
Clean,True,168,135,80.35714285714286,65
Restricted,False,168,114,67.85714285714286,65
Restricted,True,168,95,56.547619047619044,65
Clean,False,168,140,83.33333333333334,66
Clean,True,168,140,83.33333333333334,66
Restricted,False,168,117,69.64285714285714,66
Restricted,True,168,89,52.976190476190474,66
Clean,False,168,138,82.14285714285714,67
Clean,True,168,142,84.52380952380952,67
Restricted,False,168,114,67.85714285714286,67
Restricted,True,168,106,63.095238095238095,67
Clean,False,168,138,82.14285714285714,68
Clean,True,168,140,83.33333333333334,68
Restricted,False,168,117,69.64285714285714,68
Restricted,True,168,94,55.952380952380956,68
Clean,False,168,132,78.57142857142857,69
Clean,True,168,134,79.76190476190477,69
Restricted,False,168,125,74.40476190476191,69
Restricted,True,168,101,60.11904761904761,69
Clean,False,168,144,85.71428571428571,70
Clean,True,168,135,80.35714285714286,70
Restricted,False,168,111,66.07142857142857,70
Restricted,True,168,93,55.35714285714286,70
Clean,False,168,139,82.73809523809523,71
Clean,True,168,144,85.71428571428571,71
Restricted,False,168,123,73.21428571428571,71
Restricted,True,168,109,64.88095238095238,71
Clean,False,168,138,82.14285714285714,72
Clean,True,168,139,82.73809523809523,72
Restricted,False,168,115,68.45238095238095,72
Restricted,True,168,90,53.57142857142857,72
Clean,False,168,141,83.92857142857143,73
Clean,True,168,149,88.69047619047619,73
Restricted,False,168,113,67.26190476190477,73
Restricted,True,168,108,64.28571428571429,73
Clean,False,168,138,82.14285714285714,74
Clean,True,168,133,79.16666666666666,74
Restricted,False,168,119,70.83333333333334,74
Restricted,True,168,101,60.11904761904761,74
Clean,False,168,140,83.33333333333334,75
Clean,True,168,144,85.71428571428571,75
Restricted,False,168,117,69.64285714285714,75
Restricted,True,168,102,60.71428571428571,75
Clean,False,168,138,82.14285714285714,76
Clean,True,168,131,77.97619047619048,76
Restricted,False,168,118,70.23809523809523,76
Restricted,True,168,106,63.095238095238095,76
Clean,False,168,135,80.35714285714286,77
Clean,True,168,144,85.71428571428571,77
Restricted,False,168,123,73.21428571428571,77
Restricted,True,168,93,55.35714285714286,77
Clean,False,168,139,82.73809523809523,78
Clean,True,168,138,82.14285714285714,78
Restricted,False,168,119,70.83333333333334,78
Restricted,True,168,89,52.976190476190474,78
Clean,False,168,135,80.35714285714286,79
Clean,True,168,132,78.57142857142857,79
Restricted,False,168,117,69.64285714285714,79
Restricted,True,168,97,57.738095238095234,79
Clean,False,168,138,82.14285714285714,80
Clean,True,168,139,82.73809523809523,80
Restricted,False,168,117,69.64285714285714,80
Restricted,True,168,95,56.547619047619044,80
Clean,False,168,140,83.33333333333334,81
Clean,True,168,141,83.92857142857143,81
Restricted,False,168,120,71.42857142857143,81
Restricted,True,168,103,61.30952380952381,81
Clean,False,168,134,79.76190476190477,82
Clean,True,168,134,79.76190476190477,82
Restricted,False,168,113,67.26190476190477,82
Restricted,True,168,102,60.71428571428571,82
Clean,False,168,134,79.76190476190477,83
Clean,True,168,143,85.11904761904762,83
Restricted,False,168,114,67.85714285714286,83
Restricted,True,168,96,57.14285714285714,83
Clean,False,168,132,78.57142857142857,84
Clean,True,168,144,85.71428571428571,84
Restricted,False,168,110,65.47619047619048,84
Restricted,True,168,97,57.738095238095234,84
Clean,False,168,136,80.95238095238095,85
Clean,True,168,141,83.92857142857143,85
Restricted,False,168,117,69.64285714285714,85
Restricted,True,168,102,60.71428571428571,85
Clean,False,168,131,77.97619047619048,86
Clean,True,168,146,86.90476190476191,86
Restricted,False,168,122,72.61904761904762,86
Restricted,True,168,96,57.14285714285714,86
Clean,False,168,138,82.14285714285714,87
Clean,True,168,139,82.73809523809523,87
Restricted,False,168,119,70.83333333333334,87
Restricted,True,168,98,58.333333333333336,87
Clean,False,168,132,78.57142857142857,88
Clean,True,168,141,83.92857142857143,88
Restricted,False,168,122,72.61904761904762,88
Restricted,True,168,97,57.738095238095234,88
Clean,False,168,140,83.33333333333334,89
Clean,True,168,139,82.73809523809523,89
Restricted,False,168,107,63.69047619047619,89
Restricted,True,168,96,57.14285714285714,89
Clean,False,168,135,80.35714285714286,90
Clean,True,168,137,81.54761904761905,90
Restricted,False,168,113,67.26190476190477,90
Restricted,True,168,111,66.07142857142857,90
Clean,False,168,133,79.16666666666666,91
Clean,True,168,140,83.33333333333334,91
Restricted,False,168,114,67.85714285714286,91
Restricted,True,168,104,61.904761904761905,91
Clean,False,168,140,83.33333333333334,92
Clean,True,168,145,86.30952380952381,92
Restricted,False,168,118,70.23809523809523,92
Restricted,True,168,103,61.30952380952381,92
Clean,False,168,128,76.19047619047619,93
Clean,True,168,141,83.92857142857143,93
Restricted,False,168,120,71.42857142857143,93
Restricted,True,168,100,59.523809523809526,93
Clean,False,168,132,78.57142857142857,94
Clean,True,168,144,85.71428571428571,94
Restricted,False,168,112,66.66666666666666,94
Restricted,True,168,95,56.547619047619044,94
Clean,False,168,139,82.73809523809523,95
Clean,True,168,143,85.11904761904762,95
Restricted,False,168,120,71.42857142857143,95
Restricted,True,168,99,58.92857142857143,95
Clean,False,168,126,75.0,96
Clean,True,168,143,85.11904761904762,96
Restricted,False,168,113,67.26190476190477,96
Restricted,True,168,108,64.28571428571429,96
Clean,False,168,137,81.54761904761905,97
Clean,True,168,144,85.71428571428571,97
Restricted,False,168,123,73.21428571428571,97
Restricted,True,168,96,57.14285714285714,97
Clean,False,168,136,80.95238095238095,98
Clean,True,168,141,83.92857142857143,98
Restricted,False,168,116,69.04761904761905,98
Restricted,True,168,100,59.523809523809526,98
Clean,False,168,140,83.33333333333334,99
Clean,True,168,140,83.33333333333334,99
Restricted,False,168,118,70.23809523809523,99
Restricted,True,168,103,61.30952380952381,99
Clean,False,168,141,83.92857142857143,100
Clean,True,168,138,82.14285714285714,100
Restricted,False,168,116,69.04761904761905,100
Restricted,True,168,93,55.35714285714286,100
Clean,False,168,136,80.95238095238095,101
Clean,True,168,136,80.95238095238095,101
Restricted,False,168,105,62.5,101
Restricted,True,168,102,60.71428571428571,101
Clean,False,168,130,77.38095238095238,102
Clean,True,168,133,79.16666666666666,102
Restricted,False,168,106,63.095238095238095,102
Restricted,True,168,102,60.71428571428571,102
Clean,False,168,142,84.52380952380952,103
Clean,True,168,139,82.73809523809523,103
Restricted,False,168,127,75.59523809523809,103
Restricted,True,168,103,61.30952380952381,103
Clean,False,168,136,80.95238095238095,104
Clean,True,168,138,82.14285714285714,104
Restricted,False,168,125,74.40476190476191,104
Restricted,True,168,96,57.14285714285714,104
Clean,False,168,136,80.95238095238095,105
Clean,True,168,140,83.33333333333334,105
Restricted,False,168,116,69.04761904761905,105
Restricted,True,168,90,53.57142857142857,105
Clean,False,168,134,79.76190476190477,106
Clean,True,168,138,82.14285714285714,106
Restricted,False,168,122,72.61904761904762,106
Restricted,True,168,100,59.523809523809526,106
Clean,False,168,133,79.16666666666666,107
Clean,True,168,138,82.14285714285714,107
Restricted,False,168,111,66.07142857142857,107
Restricted,True,168,97,57.738095238095234,107
Clean,False,168,138,82.14285714285714,108
Clean,True,168,139,82.73809523809523,108
Restricted,False,168,114,67.85714285714286,108
Restricted,True,168,100,59.523809523809526,108
Clean,False,168,141,83.92857142857143,109
Clean,True,168,143,85.11904761904762,109
Restricted,False,168,126,75.0,109
Restricted,True,168,100,59.523809523809526,109
Clean,False,168,132,78.57142857142857,110
Clean,True,168,134,79.76190476190477,110
Restricted,False,168,109,64.88095238095238,110
Restricted,True,168,101,60.11904761904761,110
Clean,False,168,128,76.19047619047619,111
Clean,True,168,139,82.73809523809523,111
Restricted,False,168,121,72.02380952380952,111
Restricted,True,168,102,60.71428571428571,111
Clean,False,168,133,79.16666666666666,112
Clean,True,168,139,82.73809523809523,112
Restricted,False,168,110,65.47619047619048,112
Restricted,True,168,99,58.92857142857143,112
Clean,False,168,125,74.40476190476191,113
Clean,True,168,133,79.16666666666666,113
Restricted,False,168,112,66.66666666666666,113
Restricted,True,168,96,57.14285714285714,113
Clean,False,168,138,82.14285714285714,114
Clean,True,168,141,83.92857142857143,114
Restricted,False,168,104,61.904761904761905,114
Restricted,True,168,95,56.547619047619044,114
Clean,False,168,140,83.33333333333334,115
Clean,True,168,135,80.35714285714286,115
Restricted,False,168,122,72.61904761904762,115
Restricted,True,168,99,58.92857142857143,115
Clean,False,168,133,79.16666666666666,116
Clean,True,168,140,83.33333333333334,116
Restricted,False,168,121,72.02380952380952,116
Restricted,True,168,96,57.14285714285714,116
Clean,False,168,131,77.97619047619048,117
Clean,True,168,145,86.30952380952381,117
Restricted,False,168,108,64.28571428571429,117
Restricted,True,168,96,57.14285714285714,117
Clean,False,168,134,79.76190476190477,118
Clean,True,168,139,82.73809523809523,118
Restricted,False,168,117,69.64285714285714,118
Restricted,True,168,97,57.738095238095234,118
Clean,False,168,130,77.38095238095238,119
Clean,True,168,146,86.90476190476191,119
Restricted,False,168,106,63.095238095238095,119
Restricted,True,168,90,53.57142857142857,119
Clean,False,168,139,82.73809523809523,120
Clean,True,168,129,76.78571428571429,120
Restricted,False,168,115,68.45238095238095,120
Restricted,True,168,94,55.952380952380956,120
Clean,False,168,138,82.14285714285714,121
Clean,True,168,142,84.52380952380952,121
Restricted,False,168,115,68.45238095238095,121
Restricted,True,168,108,64.28571428571429,121
Clean,False,168,144,85.71428571428571,122
Clean,True,168,138,82.14285714285714,122
Restricted,False,168,119,70.83333333333334,122
Restricted,True,168,99,58.92857142857143,122
Clean,False,168,135,80.35714285714286,123
Clean,True,168,138,82.14285714285714,123
Restricted,False,168,125,74.40476190476191,123
Restricted,True,168,108,64.28571428571429,123
Clean,False,168,147,87.5,124
Clean,True,168,146,86.90476190476191,124
Restricted,False,168,109,64.88095238095238,124
Restricted,True,168,100,59.523809523809526,124
Clean,False,168,134,79.76190476190477,125
Clean,True,168,146,86.90476190476191,125
Restricted,False,168,112,66.66666666666666,125
Restricted,True,168,104,61.904761904761905,125
Clean,False,168,133,79.16666666666666,126
Clean,True,168,140,83.33333333333334,126
Restricted,False,168,113,67.26190476190477,126
Restricted,True,168,101,60.11904761904761,126
Clean,False,168,136,80.95238095238095,127
Clean,True,168,138,82.14285714285714,127
Restricted,False,168,122,72.61904761904762,127
Restricted,True,168,93,55.35714285714286,127
Clean,False,168,143,85.11904761904762,128
Clean,True,168,141,83.92857142857143,128
Restricted,False,168,127,75.59523809523809,128
Restricted,True,168,97,57.738095238095234,128
Clean,False,168,138,82.14285714285714,129
Clean,True,168,138,82.14285714285714,129
Restricted,False,168,109,64.88095238095238,129
Restricted,True,168,94,55.952380952380956,129
Clean,False,168,140,83.33333333333334,130
Clean,True,168,137,81.54761904761905,130
Restricted,False,168,109,64.88095238095238,130
Restricted,True,168,105,62.5,130
Clean,False,168,131,77.97619047619048,131
Clean,True,168,141,83.92857142857143,131
Restricted,False,168,126,75.0,131
Restricted,True,168,100,59.523809523809526,131
Clean,False,168,136,80.95238095238095,132
Clean,True,168,137,81.54761904761905,132
Restricted,False,168,115,68.45238095238095,132
Restricted,True,168,99,58.92857142857143,132
Clean,False,168,132,78.57142857142857,133
Clean,True,168,144,85.71428571428571,133
Restricted,False,168,125,74.40476190476191,133
Restricted,True,168,100,59.523809523809526,133
Clean,False,168,140,83.33333333333334,134
Clean,True,168,146,86.90476190476191,134
Restricted,False,168,122,72.61904761904762,134
Restricted,True,168,103,61.30952380952381,134
Clean,False,168,140,83.33333333333334,135
Clean,True,168,143,85.11904761904762,135
Restricted,False,168,115,68.45238095238095,135
Restricted,True,168,96,57.14285714285714,135
Clean,False,168,140,83.33333333333334,136
Clean,True,168,142,84.52380952380952,136
Restricted,False,168,114,67.85714285714286,136
Restricted,True,168,102,60.71428571428571,136
Clean,False,168,135,80.35714285714286,137
Clean,True,168,141,83.92857142857143,137
Restricted,False,168,114,67.85714285714286,137
Restricted,True,168,111,66.07142857142857,137
Clean,False,168,138,82.14285714285714,138
Clean,True,168,148,88.09523809523809,138
Restricted,False,168,114,67.85714285714286,138
Restricted,True,168,102,60.71428571428571,138
Clean,False,168,138,82.14285714285714,139
Clean,True,168,139,82.73809523809523,139
Restricted,False,168,127,75.59523809523809,139
Restricted,True,168,102,60.71428571428571,139
Clean,False,168,128,76.19047619047619,140
Clean,True,168,142,84.52380952380952,140
Restricted,False,168,115,68.45238095238095,140
Restricted,True,168,97,57.738095238095234,140
Clean,False,168,133,79.16666666666666,141
Clean,True,168,139,82.73809523809523,141
Restricted,False,168,111,66.07142857142857,141
Restricted,True,168,101,60.11904761904761,141
Clean,False,168,131,77.97619047619048,142
Clean,True,168,133,79.16666666666666,142
Restricted,False,168,112,66.66666666666666,142
Restricted,True,168,92,54.761904761904766,142
Clean,False,168,137,81.54761904761905,143
Clean,True,168,137,81.54761904761905,143
Restricted,False,168,124,73.80952380952381,143
Restricted,True,168,101,60.11904761904761,143
Clean,False,168,133,79.16666666666666,144
Clean,True,168,131,77.97619047619048,144
Restricted,False,168,119,70.83333333333334,144
Restricted,True,168,101,60.11904761904761,144
Clean,False,168,129,76.78571428571429,145
Clean,True,168,136,80.95238095238095,145
Restricted,False,168,119,70.83333333333334,145
Restricted,True,168,97,57.738095238095234,145
Clean,False,168,131,77.97619047619048,146
Clean,True,168,138,82.14285714285714,146
Restricted,False,168,121,72.02380952380952,146
Restricted,True,168,108,64.28571428571429,146
Clean,False,168,137,81.54761904761905,147
Clean,True,168,136,80.95238095238095,147
Restricted,False,168,116,69.04761904761905,147
Restricted,True,168,97,57.738095238095234,147
Clean,False,168,139,82.73809523809523,148
Clean,True,168,143,85.11904761904762,148
Restricted,False,168,113,67.26190476190477,148
Restricted,True,168,101,60.11904761904761,148
Clean,False,168,142,84.52380952380952,149
Clean,True,168,139,82.73809523809523,149
Restricted,False,168,120,71.42857142857143,149
Restricted,True,168,111,66.07142857142857,149
Clean,False,168,136,80.95238095238095,150
Clean,True,168,137,81.54761904761905,150
Restricted,False,168,125,74.40476190476191,150
Restricted,True,168,99,58.92857142857143,150
Clean,False,168,131,77.97619047619048,151
Clean,True,168,138,82.14285714285714,151
Restricted,False,168,114,67.85714285714286,151
Restricted,True,168,95,56.547619047619044,151
Clean,False,168,130,77.38095238095238,152
Clean,True,168,144,85.71428571428571,152
Restricted,False,168,108,64.28571428571429,152
Restricted,True,168,106,63.095238095238095,152
Clean,False,168,138,82.14285714285714,153
Clean,True,168,138,82.14285714285714,153
Restricted,False,168,112,66.66666666666666,153
Restricted,True,168,98,58.333333333333336,153
Clean,False,168,139,82.73809523809523,154
Clean,True,168,141,83.92857142857143,154
Restricted,False,168,119,70.83333333333334,154
Restricted,True,168,96,57.14285714285714,154
Clean,False,168,132,78.57142857142857,155
Clean,True,168,135,80.35714285714286,155
Restricted,False,168,111,66.07142857142857,155
Restricted,True,168,106,63.095238095238095,155
Clean,False,168,140,83.33333333333334,156
Clean,True,168,138,82.14285714285714,156
Restricted,False,168,126,75.0,156
Restricted,True,168,98,58.333333333333336,156
Clean,False,168,135,80.35714285714286,157
Clean,True,168,137,81.54761904761905,157
Restricted,False,168,101,60.11904761904761,157
Restricted,True,168,103,61.30952380952381,157
Clean,False,168,135,80.35714285714286,158
Clean,True,168,134,79.76190476190477,158
Restricted,False,168,118,70.23809523809523,158
Restricted,True,168,103,61.30952380952381,158
Clean,False,168,143,85.11904761904762,159
Clean,True,168,140,83.33333333333334,159
Restricted,False,168,123,73.21428571428571,159
Restricted,True,168,101,60.11904761904761,159
Clean,False,168,131,77.97619047619048,160
Clean,True,168,139,82.73809523809523,160
Restricted,False,168,121,72.02380952380952,160
Restricted,True,168,96,57.14285714285714,160
Clean,False,168,128,76.19047619047619,161
Clean,True,168,138,82.14285714285714,161
Restricted,False,168,114,67.85714285714286,161
Restricted,True,168,103,61.30952380952381,161
Clean,False,168,132,78.57142857142857,162
Clean,True,168,141,83.92857142857143,162
Restricted,False,168,117,69.64285714285714,162
Restricted,True,168,97,57.738095238095234,162
Clean,False,168,130,77.38095238095238,163
Clean,True,168,136,80.95238095238095,163
Restricted,False,168,115,68.45238095238095,163
Restricted,True,168,103,61.30952380952381,163
Clean,False,168,126,75.0,164
Clean,True,168,129,76.78571428571429,164
Restricted,False,168,104,61.904761904761905,164
Restricted,True,168,99,58.92857142857143,164
Clean,False,168,141,83.92857142857143,165
Clean,True,168,134,79.76190476190477,165
Restricted,False,168,115,68.45238095238095,165
Restricted,True,168,103,61.30952380952381,165
Clean,False,168,137,81.54761904761905,166
Clean,True,168,135,80.35714285714286,166
Restricted,False,168,111,66.07142857142857,166
Restricted,True,168,97,57.738095238095234,166
Clean,False,168,134,79.76190476190477,167
Clean,True,168,131,77.97619047619048,167
Restricted,False,168,123,73.21428571428571,167
Restricted,True,168,94,55.952380952380956,167
Clean,False,168,137,81.54761904761905,168
Clean,True,168,147,87.5,168
Restricted,False,168,124,73.80952380952381,168
Restricted,True,168,98,58.333333333333336,168
Clean,False,168,131,77.97619047619048,169
Clean,True,168,139,82.73809523809523,169
Restricted,False,168,121,72.02380952380952,169
Restricted,True,168,106,63.095238095238095,169
Clean,False,168,131,77.97619047619048,170
Clean,True,168,138,82.14285714285714,170
Restricted,False,168,113,67.26190476190477,170
