Mask,treatment,nTrials,nCorrect,pCorrect,iteration
Restricted,True,182,132,72.52747252747253,109
Restricted,False,182,142,78.02197802197803,110
Restricted,True,182,111,60.98901098901099,110
Restricted,False,182,147,80.76923076923077,111
Restricted,True,182,129,70.87912087912088,111
Restricted,False,182,143,78.57142857142857,112
Restricted,True,182,124,68.13186813186813,112
Restricted,False,182,144,79.12087912087912,113
Restricted,True,182,121,66.48351648351648,113
Restricted,False,182,145,79.67032967032966,114
Restricted,True,182,118,64.83516483516483,114
Restricted,False,182,143,78.57142857142857,115
Restricted,True,182,115,63.18681318681318,115
Restricted,False,182,142,78.02197802197803,116
Restricted,True,182,122,67.03296703296702,116
Restricted,False,182,147,80.76923076923077,117
Restricted,True,182,122,67.03296703296702,117
Restricted,False,182,137,75.27472527472527,118
Restricted,True,182,111,60.98901098901099,118
Restricted,False,182,137,75.27472527472527,119
Restricted,True,182,126,69.23076923076923,119
Restricted,False,182,142,78.02197802197803,120
Restricted,True,182,127,69.78021978021978,120
Restricted,False,182,140,76.92307692307693,121
Restricted,True,182,125,68.68131868131869,121
Restricted,False,182,131,71.97802197802197,122
Restricted,True,182,125,68.68131868131869,122
Restricted,False,182,140,76.92307692307693,123
Restricted,True,182,121,66.48351648351648,123
Restricted,False,182,154,84.61538461538461,124
Restricted,True,182,120,65.93406593406593,124
Restricted,False,182,147,80.76923076923077,125
Restricted,True,182,124,68.13186813186813,125
Restricted,False,182,146,80.21978021978022,126
Restricted,True,182,130,71.42857142857143,126
Restricted,False,182,142,78.02197802197803,127
Restricted,True,182,106,58.24175824175825,127
Restricted,False,182,136,74.72527472527473,128
Restricted,True,182,115,63.18681318681318,128
Restricted,False,182,145,79.67032967032966,129
Restricted,True,182,113,62.08791208791209,129
Restricted,False,182,139,76.37362637362637,130
Restricted,True,182,120,65.93406593406593,130
Restricted,False,182,145,79.67032967032966,131
Restricted,True,182,121,66.48351648351648,131
Restricted,False,182,151,82.96703296703298,132
Restricted,True,182,123,67.58241758241759,132
Restricted,False,182,146,80.21978021978022,133
Restricted,True,182,122,67.03296703296702,133
Restricted,False,182,150,82.41758241758241,134
Restricted,True,182,111,60.98901098901099,134
Restricted,False,182,146,80.21978021978022,135
Restricted,True,182,126,69.23076923076923,135
Restricted,False,182,134,73.62637362637363,136
Restricted,True,182,121,66.48351648351648,136
Restricted,False,182,142,78.02197802197803,137
Restricted,True,182,118,64.83516483516483,137
Restricted,False,182,138,75.82417582417582,138
Restricted,True,182,103,56.59340659340659,138
Restricted,False,182,144,79.12087912087912,139
Restricted,True,182,119,65.38461538461539,139
Restricted,False,182,147,80.76923076923077,140
Restricted,True,182,120,65.93406593406593,140
Restricted,False,182,145,79.67032967032966,141
Restricted,True,182,121,66.48351648351648,141
Restricted,False,182,140,76.92307692307693,142
Restricted,True,182,115,63.18681318681318,142
Restricted,False,182,146,80.21978021978022,143
Restricted,True,182,124,68.13186813186813,143
Restricted,False,182,136,74.72527472527473,144
Restricted,True,182,118,64.83516483516483,144
Restricted,False,182,139,76.37362637362637,145
Restricted,True,182,110,60.43956043956044,145
Restricted,False,182,140,76.92307692307693,146
Restricted,True,182,120,65.93406593406593,146
Restricted,False,182,150,82.41758241758241,147
Restricted,True,182,124,68.13186813186813,147
Restricted,False,182,146,80.21978021978022,148
Restricted,True,182,121,66.48351648351648,148
Restricted,False,182,139,76.37362637362637,149
Restricted,True,182,112,61.53846153846154,149
Restricted,False,182,140,76.92307692307693,150
Restricted,True,182,120,65.93406593406593,150
Restricted,False,182,143,78.57142857142857,151
Restricted,True,182,119,65.38461538461539,151
Restricted,False,182,142,78.02197802197803,152
Restricted,True,182,113,62.08791208791209,152
Restricted,False,182,147,80.76923076923077,153
Restricted,True,182,120,65.93406593406593,153
Restricted,False,182,143,78.57142857142857,154
Restricted,True,182,118,64.83516483516483,154
Restricted,False,182,142,78.02197802197803,155
Restricted,True,182,121,66.48351648351648,155
Restricted,False,182,146,80.21978021978022,156
Restricted,True,182,117,64.28571428571429,156
Restricted,False,182,143,78.57142857142857,157
Restricted,True,182,118,64.83516483516483,157
Restricted,False,182,137,75.27472527472527,158
Restricted,True,182,119,65.38461538461539,158
Restricted,False,182,140,76.92307692307693,159
Restricted,True,182,121,66.48351648351648,159
Restricted,False,182,146,80.21978021978022,160
Restricted,True,182,110,60.43956043956044,160
Restricted,False,182,153,84.06593406593407,161
Restricted,True,182,119,65.38461538461539,161
Restricted,False,182,149,81.86813186813187,162
Restricted,True,182,117,64.28571428571429,162
Restricted,False,182,132,72.52747252747253,163
Restricted,True,182,116,63.73626373626373,163
Restricted,False,182,148,81.31868131868131,164
Restricted,True,182,119,65.38461538461539,164
Restricted,False,182,136,74.72527472527473,165
Restricted,True,182,125,68.68131868131869,165
Restricted,False,182,136,74.72527472527473,166
Restricted,True,182,123,67.58241758241759,166
Restricted,False,182,138,75.82417582417582,167
Restricted,True,182,123,67.58241758241759,167
Restricted,False,182,140,76.92307692307693,168
Restricted,True,182,118,64.83516483516483,168
Restricted,False,182,146,80.21978021978022,169
Restricted,True,182,117,64.28571428571429,169
Restricted,False,182,142,78.02197802197803,170
Restricted,True,182,114,62.637362637362635,170
Restricted,False,182,149,81.86813186813187,171
Restricted,True,182,122,67.03296703296702,171
Restricted,False,182,149,81.86813186813187,172
Restricted,True,182,121,66.48351648351648,172
Restricted,False,182,143,78.57142857142857,173
Restricted,True,182,118,64.83516483516483,173
Restricted,False,182,145,79.67032967032966,174
Restricted,True,182,114,62.637362637362635,174
Restricted,False,182,148,81.31868131868131,175
Restricted,True,182,119,65.38461538461539,175
Restricted,False,182,136,74.72527472527473,176
Restricted,True,182,122,67.03296703296702,176
Restricted,False,182,145,79.67032967032966,177
Restricted,True,182,118,64.83516483516483,177
Restricted,False,182,144,79.12087912087912,178
Restricted,True,182,126,69.23076923076923,178
Restricted,False,182,135,74.17582417582418,179
Restricted,True,182,126,69.23076923076923,179
Restricted,False,182,138,75.82417582417582,180
Restricted,True,182,125,68.68131868131869,180
Restricted,False,182,142,78.02197802197803,181
Restricted,True,182,114,62.637362637362635,181
Restricted,False,182,144,79.12087912087912,182
Restricted,True,182,110,60.43956043956044,182
Restricted,False,182,150,82.41758241758241,183
Restricted,True,182,127,69.78021978021978,183
Restricted,False,182,145,79.67032967032966,184
Restricted,True,182,113,62.08791208791209,184
Restricted,False,182,146,80.21978021978022,185
Restricted,True,182,123,67.58241758241759,185
Restricted,False,182,146,80.21978021978022,186
Restricted,True,182,120,65.93406593406593,186
Restricted,False,182,150,82.41758241758241,187
Restricted,True,182,115,63.18681318681318,187
Restricted,False,182,143,78.57142857142857,188
Restricted,True,182,121,66.48351648351648,188
Restricted,False,182,141,77.47252747252747,189
Restricted,True,182,124,68.13186813186813,189
Restricted,False,182,135,74.17582417582418,190
Restricted,True,182,111,60.98901098901099,190
Restricted,False,182,137,75.27472527472527,191
Restricted,True,182,121,66.48351648351648,191
Restricted,False,182,147,80.76923076923077,192
Restricted,True,182,120,65.93406593406593,192
Restricted,False,182,141,77.47252747252747,193
Restricted,True,182,129,70.87912087912088,193
Restricted,False,182,137,75.27472527472527,194
Restricted,True,182,117,64.28571428571429,194
Restricted,False,182,137,75.27472527472527,195
Restricted,True,182,109,59.89010989010989,195
Restricted,False,182,136,74.72527472527473,196
Restricted,True,182,109,59.89010989010989,196
Restricted,False,182,139,76.37362637362637,197
Restricted,True,182,116,63.73626373626373,197
Restricted,False,182,141,77.47252747252747,198
Restricted,True,182,112,61.53846153846154,198
Restricted,False,182,139,76.37362637362637,199
Restricted,True,182,120,65.93406593406593,199
Restricted,False,182,138,75.82417582417582,200
Restricted,True,182,122,67.03296703296702,200
Restricted,False,182,145,79.67032967032966,201
Restricted,True,182,122,67.03296703296702,201
Restricted,False,182,141,77.47252747252747,202
Restricted,True,182,118,64.83516483516483,202
Restricted,False,182,138,75.82417582417582,203
Restricted,True,182,125,68.68131868131869,203
Restricted,False,182,140,76.92307692307693,204
Restricted,True,182,116,63.73626373626373,204
Restricted,False,182,128,70.32967032967034,205
Restricted,True,182,113,62.08791208791209,205
Restricted,False,182,135,74.17582417582418,206
Restricted,True,182,128,70.32967032967034,206
Restricted,False,182,141,77.47252747252747,207
Restricted,True,182,117,64.28571428571429,207
Restricted,False,182,139,76.37362637362637,208
Restricted,True,182,121,66.48351648351648,208
Restricted,False,182,141,77.47252747252747,209
Restricted,True,182,120,65.93406593406593,209
Restricted,False,182,137,75.27472527472527,210
Restricted,True,182,120,65.93406593406593,210
Restricted,False,182,153,84.06593406593407,211
Restricted,True,182,119,65.38461538461539,211
Restricted,False,182,144,79.12087912087912,212
Restricted,True,182,122,67.03296703296702,212
Restricted,False,182,140,76.92307692307693,213
Restricted,True,182,111,60.98901098901099,213
Restricted,False,182,137,75.27472527472527,214
Restricted,True,182,123,67.58241758241759,214
Restricted,False,182,148,81.31868131868131,215
Restricted,True,182,109,59.89010989010989,215
Restricted,False,182,144,79.12087912087912,216
Restricted,True,182,122,67.03296703296702,216
Restricted,False,182,137,75.27472527472527,217
Restricted,True,182,126,69.23076923076923,217
Restricted,False,182,134,73.62637362637363,218
Restricted,True,182,118,64.83516483516483,218
Restricted,False,182,145,79.67032967032966,219
Restricted,True,182,115,63.18681318681318,219
Restricted,False,182,150,82.41758241758241,220
Restricted,True,182,124,68.13186813186813,220
Restricted,False,182,156,85.71428571428571,221
Restricted,True,182,124,68.13186813186813,221
Restricted,False,182,142,78.02197802197803,222
Restricted,True,182,121,66.48351648351648,222
Restricted,False,182,138,75.82417582417582,223
Restricted,True,182,124,68.13186813186813,223
Restricted,False,182,152,83.51648351648352,224
Restricted,True,182,123,67.58241758241759,224
Restricted,False,182,136,74.72527472527473,225
Restricted,True,182,108,59.34065934065934,225
Restricted,False,182,142,78.02197802197803,226
Restricted,True,182,125,68.68131868131869,226
Restricted,False,182,146,80.21978021978022,227
Restricted,True,182,118,64.83516483516483,227
Restricted,False,182,150,82.41758241758241,228
Restricted,True,182,120,65.93406593406593,228
Restricted,False,182,128,70.32967032967034,229
Restricted,True,182,137,75.27472527472527,229
Restricted,False,182,150,82.41758241758241,230
Restricted,True,182,121,66.48351648351648,230
Restricted,False,182,138,75.82417582417582,231
Restricted,True,182,124,68.13186813186813,231
Restricted,False,182,138,75.82417582417582,232
Restricted,True,182,123,67.58241758241759,232
Restricted,False,182,138,75.82417582417582,233
Restricted,True,182,119,65.38461538461539,233
Restricted,False,182,145,79.67032967032966,234
Restricted,True,182,121,66.48351648351648,234
Restricted,False,182,144,79.12087912087912,235
Restricted,True,182,127,69.78021978021978,235
Restricted,False,182,138,75.82417582417582,236
Restricted,True,182,120,65.93406593406593,236
Restricted,False,182,143,78.57142857142857,237
Restricted,True,182,129,70.87912087912088,237
Restricted,False,182,148,81.31868131868131,238
Restricted,True,182,118,64.83516483516483,238
Restricted,False,182,141,77.47252747252747,239
Restricted,True,182,127,69.78021978021978,239
Restricted,False,182,140,76.92307692307693,240
Restricted,True,182,119,65.38461538461539,240
Restricted,False,182,138,75.82417582417582,241
Restricted,True,182,119,65.38461538461539,241
Restricted,False,182,139,76.37362637362637,242
Restricted,True,182,112,61.53846153846154,242
Restricted,False,182,146,80.21978021978022,243
Restricted,True,182,121,66.48351648351648,243
Restricted,False,182,146,80.21978021978022,244
Restricted,True,182,124,68.13186813186813,244
Restricted,False,182,139,76.37362637362637,245
Restricted,True,182,104,57.14285714285714,245
Restricted,False,182,135,74.17582417582418,246
Restricted,True,182,140,76.92307692307693,246
Restricted,False,182,136,74.72527472527473,247
Restricted,True,182,121,66.48351648351648,247
Restricted,False,182,136,74.72527472527473,248
Restricted,True,182,126,69.23076923076923,248
Restricted,False,182,139,76.37362637362637,249
Restricted,True,182,115,63.18681318681318,249
Restricted,False,182,140,76.92307692307693,250
Restricted,True,182,122,67.03296703296702,250
Restricted,False,182,143,78.57142857142857,251
Restricted,True,182,125,68.68131868131869,251
Restricted,False,182,135,74.17582417582418,252
Restricted,True,182,119,65.38461538461539,252
Restricted,False,182,145,79.67032967032966,253
Restricted,True,182,112,61.53846153846154,253
Restricted,False,182,148,81.31868131868131,254
Restricted,True,182,113,62.08791208791209,254
Restricted,False,182,145,79.67032967032966,255
Restricted,True,182,120,65.93406593406593,255
Restricted,False,182,135,74.17582417582418,256
Restricted,True,182,122,67.03296703296702,256
Restricted,False,182,145,79.67032967032966,257
Restricted,True,182,113,62.08791208791209,257
Restricted,False,182,145,79.67032967032966,258
Restricted,True,182,127,69.78021978021978,258
Restricted,False,182,143,78.57142857142857,259
Restricted,True,182,118,64.83516483516483,259
Restricted,False,182,145,79.67032967032966,260
Restricted,True,182,123,67.58241758241759,260
Restricted,False,182,144,79.12087912087912,261
Restricted,True,182,118,64.83516483516483,261
Restricted,False,182,149,81.86813186813187,262
Restricted,True,182,117,64.28571428571429,262
Restricted,False,182,139,76.37362637362637,263
Restricted,True,182,123,67.58241758241759,263
Restricted,False,182,142,78.02197802197803,264
Restricted,True,182,121,66.48351648351648,264
Restricted,False,182,153,84.06593406593407,265
Restricted,True,182,119,65.38461538461539,265
Restricted,False,182,143,78.57142857142857,266
Restricted,True,182,137,75.27472527472527,266
Restricted,False,182,140,76.92307692307693,267
Restricted,True,182,132,72.52747252747253,267
Restricted,False,182,141,77.47252747252747,268
Restricted,True,182,119,65.38461538461539,268
Restricted,False,182,149,81.86813186813187,269
Restricted,True,182,117,64.28571428571429,269
Restricted,False,182,129,70.87912087912088,270
Restricted,True,182,115,63.18681318681318,270
Restricted,False,182,149,81.86813186813187,271
Restricted,True,182,116,63.73626373626373,271
Restricted,False,182,146,80.21978021978022,272
Restricted,True,182,125,68.68131868131869,272
Restricted,False,182,137,75.27472527472527,273
Restricted,True,182,116,63.73626373626373,273
Restricted,False,182,137,75.27472527472527,274
Restricted,True,182,123,67.58241758241759,274
Restricted,False,182,142,78.02197802197803,275
Restricted,True,182,121,66.48351648351648,275
Restricted,False,182,139,76.37362637362637,276
Restricted,True,182,133,73.07692307692307,276
Restricted,False,182,133,73.07692307692307,277
Restricted,True,182,116,63.73626373626373,277
Restricted,False,182,138,75.82417582417582,278
Restricted,True,182,122,67.03296703296702,278
Restricted,False,182,143,78.57142857142857,279
Restricted,True,182,116,63.73626373626373,279
Restricted,False,182,138,75.82417582417582,280
Restricted,True,182,114,62.637362637362635,280
Restricted,False,182,148,81.31868131868131,281
Restricted,True,182,112,61.53846153846154,281
Restricted,False,182,143,78.57142857142857,282
Restricted,True,182,121,66.48351648351648,282
Restricted,False,182,135,74.17582417582418,283
Restricted,True,182,125,68.68131868131869,283
Restricted,False,182,137,75.27472527472527,284
Restricted,True,182,125,68.68131868131869,284
Restricted,False,182,138,75.82417582417582,285
Restricted,True,182,119,65.38461538461539,285
Restricted,False,182,137,75.27472527472527,286
Restricted,True,182,115,63.18681318681318,286
Restricted,False,182,151,82.96703296703298,287
Restricted,True,182,122,67.03296703296702,287
Restricted,False,182,145,79.67032967032966,288
Restricted,True,182,115,63.18681318681318,288
Restricted,False,182,151,82.96703296703298,289
Restricted,True,182,138,75.82417582417582,289
Restricted,False,182,148,81.31868131868131,290
Restricted,True,182,126,69.23076923076923,290
Restricted,False,182,136,74.72527472527473,291
Restricted,True,182,108,59.34065934065934,291
Restricted,False,182,143,78.57142857142857,292
Restricted,True,182,121,66.48351648351648,292
Restricted,False,182,145,79.67032967032966,293
Restricted,True,182,123,67.58241758241759,293
Restricted,False,182,138,75.82417582417582,294
Restricted,True,182,111,60.98901098901099,294
Restricted,False,182,143,78.57142857142857,295
Restricted,True,182,120,65.93406593406593,295
Restricted,False,182,142,78.02197802197803,296
Restricted,True,182,117,64.28571428571429,296
Restricted,False,182,133,73.07692307692307,297
Restricted,True,182,123,67.58241758241759,297
Restricted,False,182,143,78.57142857142857,298
Restricted,True,182,128,70.32967032967034,298
Restricted,False,182,135,74.17582417582418,299
Restricted,True,182,127,69.78021978021978,299
Restricted,False,182,146,80.21978021978022,300
Restricted,True,182,119,65.38461538461539,300
Restricted,False,182,139,76.37362637362637,301
Restricted,True,182,114,62.637362637362635,301
Restricted,False,182,140,76.92307692307693,302
Restricted,True,182,114,62.637362637362635,302
Restricted,False,182,141,77.47252747252747,303
Restricted,True,182,119,65.38461538461539,303
Restricted,False,182,137,75.27472527472527,304
Restricted,True,182,130,71.42857142857143,304
Restricted,False,182,141,77.47252747252747,305
Restricted,True,182,129,70.87912087912088,305
Restricted,False,182,144,79.12087912087912,306
Restricted,True,182,119,65.38461538461539,306
Restricted,False,182,146,80.21978021978022,307
Restricted,True,182,109,59.89010989010989,307
Restricted,False,182,130,71.42857142857143,308
Restricted,True,182,114,62.637362637362635,308
Restricted,False,182,140,76.92307692307693,309
Restricted,True,182,129,70.87912087912088,309
Restricted,False,182,152,83.51648351648352,310
Restricted,True,182,124,68.13186813186813,310
Restricted,False,182,142,78.02197802197803,311
Restricted,True,182,118,64.83516483516483,311
Restricted,False,182,146,80.21978021978022,312
Restricted,True,182,125,68.68131868131869,312
Restricted,False,182,140,76.92307692307693,313
Restricted,True,182,116,63.73626373626373,313
Restricted,False,182,142,78.02197802197803,314
Restricted,True,182,117,64.28571428571429,314
Restricted,False,182,139,76.37362637362637,315
Restricted,True,182,122,67.03296703296702,315
Restricted,False,182,145,79.67032967032966,316
Restricted,True,182,104,57.14285714285714,316
Restricted,False,182,149,81.86813186813187,317
Restricted,True,182,116,63.73626373626373,317
Restricted,False,182,141,77.47252747252747,318
Restricted,True,182,121,66.48351648351648,318
Restricted,False,182,142,78.02197802197803,319
Restricted,True,182,104,57.14285714285714,319
Restricted,False,182,145,79.67032967032966,320
Restricted,True,182,123,67.58241758241759,320
Restricted,False,182,152,83.51648351648352,321
Restricted,True,182,128,70.32967032967034,321
Restricted,False,182,139,76.37362637362637,322
Restricted,True,182,113,62.08791208791209,322
Restricted,False,182,136,74.72527472527473,323
Restricted,True,182,126,69.23076923076923,323
Restricted,False,182,147,80.76923076923077,324
Restricted,True,182,125,68.68131868131869,324
Restricted,False,182,149,81.86813186813187,325
Restricted,True,182,115,63.18681318681318,325
Restricted,False,182,145,79.67032967032966,326
Restricted,True,182,117,64.28571428571429,326
Restricted,False,182,145,79.67032967032966,327
Restricted,True,182,113,62.08791208791209,327
Restricted,False,182,140,76.92307692307693,328
Restricted,True,182,124,68.13186813186813,328
Restricted,False,182,146,80.21978021978022,329
Restricted,True,182,129,70.87912087912088,329
Restricted,False,182,144,79.12087912087912,330
Restricted,True,182,114,62.637362637362635,330
Restricted,False,182,136,74.72527472527473,331
