Mask,treatment,nTrials,nCorrect,pCorrect,iteration
Clean,False,18,15,83.33333333333334,171
Clean,True,18,16,88.88888888888889,171
Restricted,False,18,13,72.22222222222221,171
Restricted,True,18,10,55.55555555555556,171
Clean,False,18,16,88.88888888888889,172
Clean,True,18,16,88.88888888888889,172
Restricted,False,18,10,55.55555555555556,172
Restricted,True,18,10,55.55555555555556,172
Clean,False,18,15,83.33333333333334,173
Clean,True,18,14,77.77777777777779,173
Restricted,False,18,15,83.33333333333334,173
Restricted,True,18,13,72.22222222222221,173
Clean,False,18,15,83.33333333333334,174
Clean,True,18,16,88.88888888888889,174
Restricted,False,18,15,83.33333333333334,174
Restricted,True,18,12,66.66666666666666,174
Clean,False,18,16,88.88888888888889,175
Clean,True,18,16,88.88888888888889,175
Restricted,False,18,13,72.22222222222221,175
Restricted,True,18,12,66.66666666666666,175
Clean,False,18,15,83.33333333333334,176
Clean,True,18,17,94.44444444444444,176
Restricted,False,18,12,66.66666666666666,176
Restricted,True,18,8,44.44444444444444,176
Clean,False,18,15,83.33333333333334,177
Clean,True,18,16,88.88888888888889,177
Restricted,False,18,15,83.33333333333334,177
Restricted,True,18,12,66.66666666666666,177
Clean,False,18,16,88.88888888888889,178
Clean,True,18,16,88.88888888888889,178
Restricted,False,18,15,83.33333333333334,178
Restricted,True,18,10,55.55555555555556,178
Clean,False,18,13,72.22222222222221,179
Clean,True,18,14,77.77777777777779,179
Restricted,False,18,13,72.22222222222221,179
Restricted,True,18,12,66.66666666666666,179
Clean,False,18,16,88.88888888888889,180
Clean,True,18,16,88.88888888888889,180
Restricted,False,18,15,83.33333333333334,180
Restricted,True,18,13,72.22222222222221,180
Clean,False,18,15,83.33333333333334,181
Clean,True,18,13,72.22222222222221,181
Restricted,False,18,12,66.66666666666666,181
Restricted,True,18,10,55.55555555555556,181
Clean,False,18,15,83.33333333333334,182
Clean,True,18,16,88.88888888888889,182
Restricted,False,18,12,66.66666666666666,182
Restricted,True,18,10,55.55555555555556,182
Clean,False,18,16,88.88888888888889,183
Clean,True,18,15,83.33333333333334,183
Restricted,False,18,15,83.33333333333334,183
Restricted,True,18,10,55.55555555555556,183
Clean,False,18,14,77.77777777777779,184
Clean,True,18,16,88.88888888888889,184
Restricted,False,18,14,77.77777777777779,184
Restricted,True,18,8,44.44444444444444,184
Clean,False,18,15,83.33333333333334,185
Clean,True,18,13,72.22222222222221,185
Restricted,False,18,12,66.66666666666666,185
Restricted,True,18,8,44.44444444444444,185
Clean,False,18,15,83.33333333333334,186
Clean,True,18,14,77.77777777777779,186
Restricted,False,18,15,83.33333333333334,186
Restricted,True,18,12,66.66666666666666,186
Clean,False,18,15,83.33333333333334,187
Clean,True,18,15,83.33333333333334,187
Restricted,False,18,15,83.33333333333334,187
Restricted,True,18,10,55.55555555555556,187
Clean,False,18,16,88.88888888888889,188
Clean,True,18,14,77.77777777777779,188
Restricted,False,18,14,77.77777777777779,188
Restricted,True,18,8,44.44444444444444,188
Clean,False,18,15,83.33333333333334,189
Clean,True,18,16,88.88888888888889,189
Restricted,False,18,15,83.33333333333334,189
Restricted,True,18,10,55.55555555555556,189
Clean,False,18,16,88.88888888888889,190
Clean,True,18,15,83.33333333333334,190
Restricted,False,18,17,94.44444444444444,190
Restricted,True,18,8,44.44444444444444,190
Clean,False,18,16,88.88888888888889,191
Clean,True,18,14,77.77777777777779,191
Restricted,False,18,12,66.66666666666666,191
Restricted,True,18,9,50.0,191
Clean,False,18,15,83.33333333333334,192
Clean,True,18,18,100.0,192
Restricted,False,18,11,61.111111111111114,192
Restricted,True,18,9,50.0,192
Clean,False,18,17,94.44444444444444,193
Clean,True,18,15,83.33333333333334,193
Restricted,False,18,12,66.66666666666666,193
Restricted,True,18,10,55.55555555555556,193
Clean,False,18,16,88.88888888888889,194
Clean,True,18,16,88.88888888888889,194
Restricted,False,18,15,83.33333333333334,194
Restricted,True,18,7,38.88888888888889,194
Clean,False,18,14,77.77777777777779,195
Clean,True,18,16,88.88888888888889,195
Restricted,False,18,11,61.111111111111114,195
Restricted,True,18,10,55.55555555555556,195
Clean,False,18,14,77.77777777777779,196
Clean,True,18,17,94.44444444444444,196
Restricted,False,18,15,83.33333333333334,196
Restricted,True,18,9,50.0,196
Clean,False,18,15,83.33333333333334,197
Clean,True,18,15,83.33333333333334,197
Restricted,False,18,11,61.111111111111114,197
Restricted,True,18,8,44.44444444444444,197
Clean,False,18,15,83.33333333333334,198
Clean,True,18,13,72.22222222222221,198
Restricted,False,18,13,72.22222222222221,198
Restricted,True,18,11,61.111111111111114,198
Clean,False,18,15,83.33333333333334,199
Clean,True,18,15,83.33333333333334,199
Restricted,False,18,13,72.22222222222221,199
Restricted,True,18,11,61.111111111111114,199
Clean,False,18,14,77.77777777777779,200
Clean,True,18,15,83.33333333333334,200
Restricted,False,18,13,72.22222222222221,200
Restricted,True,18,8,44.44444444444444,200
Clean,False,18,15,83.33333333333334,201
Clean,True,18,14,77.77777777777779,201
Restricted,False,18,13,72.22222222222221,201
Restricted,True,18,10,55.55555555555556,201
Clean,False,18,14,77.77777777777779,202
Clean,True,18,13,72.22222222222221,202
Restricted,False,18,13,72.22222222222221,202
Restricted,True,18,7,38.88888888888889,202
Clean,False,18,15,83.33333333333334,203
Clean,True,18,16,88.88888888888889,203
Restricted,False,18,11,61.111111111111114,203
Restricted,True,18,12,66.66666666666666,203
Clean,False,18,15,83.33333333333334,204
Clean,True,18,16,88.88888888888889,204
Restricted,False,18,12,66.66666666666666,204
Restricted,True,18,8,44.44444444444444,204
Clean,False,18,15,83.33333333333334,205
Clean,True,18,17,94.44444444444444,205
Restricted,False,18,13,72.22222222222221,205
Restricted,True,18,11,61.111111111111114,205
Clean,False,18,16,88.88888888888889,206
Clean,True,18,16,88.88888888888889,206
Restricted,False,18,12,66.66666666666666,206
Restricted,True,18,10,55.55555555555556,206
Clean,False,18,15,83.33333333333334,207
Clean,True,18,15,83.33333333333334,207
Restricted,False,18,17,94.44444444444444,207
Restricted,True,18,11,61.111111111111114,207
Clean,False,18,17,94.44444444444444,208
Clean,True,18,15,83.33333333333334,208
Restricted,False,18,14,77.77777777777779,208
Restricted,True,18,9,50.0,208
Clean,False,18,14,77.77777777777779,209
Clean,True,18,12,66.66666666666666,209
Restricted,False,18,12,66.66666666666666,209
Restricted,True,18,8,44.44444444444444,209
Clean,False,18,17,94.44444444444444,210
Clean,True,18,13,72.22222222222221,210
Restricted,False,18,10,55.55555555555556,210
Restricted,True,18,9,50.0,210
Clean,False,18,16,88.88888888888889,211
Clean,True,18,16,88.88888888888889,211
Restricted,False,18,12,66.66666666666666,211
Restricted,True,18,10,55.55555555555556,211
Clean,False,18,16,88.88888888888889,212
Clean,True,18,14,77.77777777777779,212
Restricted,False,18,12,66.66666666666666,212
Restricted,True,18,8,44.44444444444444,212
Clean,False,18,17,94.44444444444444,213
Clean,True,18,12,66.66666666666666,213
Restricted,False,18,12,66.66666666666666,213
Restricted,True,18,10,55.55555555555556,213
Clean,False,18,17,94.44444444444444,214
Clean,True,18,14,77.77777777777779,214
Restricted,False,18,13,72.22222222222221,214
Restricted,True,18,12,66.66666666666666,214
Clean,False,18,13,72.22222222222221,215
Clean,True,18,14,77.77777777777779,215
Restricted,False,18,13,72.22222222222221,215
Restricted,True,18,9,50.0,215
Clean,False,18,12,66.66666666666666,216
Clean,True,18,15,83.33333333333334,216
Restricted,False,18,14,77.77777777777779,216
Restricted,True,18,7,38.88888888888889,216
Clean,False,18,15,83.33333333333334,217
Clean,True,18,14,77.77777777777779,217
Restricted,False,18,12,66.66666666666666,217
Restricted,True,18,8,44.44444444444444,217
Clean,False,18,14,77.77777777777779,218
Clean,True,18,13,72.22222222222221,218
Restricted,False,18,13,72.22222222222221,218
Restricted,True,18,13,72.22222222222221,218
Clean,False,18,15,83.33333333333334,219
Clean,True,18,16,88.88888888888889,219
Restricted,False,18,11,61.111111111111114,219
Restricted,True,18,8,44.44444444444444,219
Clean,False,18,13,72.22222222222221,220
Clean,True,18,14,77.77777777777779,220
Restricted,False,18,14,77.77777777777779,220
Restricted,True,18,11,61.111111111111114,220
Clean,False,18,17,94.44444444444444,221
Clean,True,18,16,88.88888888888889,221
Restricted,False,18,13,72.22222222222221,221
Restricted,True,18,11,61.111111111111114,221
Clean,False,18,15,83.33333333333334,222
Clean,True,18,14,77.77777777777779,222
Restricted,False,18,12,66.66666666666666,222
Restricted,True,18,9,50.0,222
Clean,False,18,14,77.77777777777779,223
Clean,True,18,11,61.111111111111114,223
Restricted,False,18,14,77.77777777777779,223
Restricted,True,18,7,38.88888888888889,223
Clean,False,18,16,88.88888888888889,224
Clean,True,18,11,61.111111111111114,224
Restricted,False,18,14,77.77777777777779,224
Restricted,True,18,8,44.44444444444444,224
Clean,False,18,17,94.44444444444444,225
Clean,True,18,15,83.33333333333334,225
Restricted,False,18,12,66.66666666666666,225
Restricted,True,18,7,38.88888888888889,225
Clean,False,18,15,83.33333333333334,226
Clean,True,18,17,94.44444444444444,226
Restricted,False,18,13,72.22222222222221,226
Restricted,True,18,12,66.66666666666666,226
Clean,False,18,12,66.66666666666666,227
Clean,True,18,11,61.111111111111114,227
Restricted,False,18,14,77.77777777777779,227
Restricted,True,18,9,50.0,227
Clean,False,18,15,83.33333333333334,228
Clean,True,18,13,72.22222222222221,228
Restricted,False,18,14,77.77777777777779,228
Restricted,True,18,11,61.111111111111114,228
Clean,False,18,15,83.33333333333334,229
Clean,True,18,15,83.33333333333334,229
Restricted,False,18,12,66.66666666666666,229
Restricted,True,18,9,50.0,229
Clean,False,18,16,88.88888888888889,230
Clean,True,18,15,83.33333333333334,230
Restricted,False,18,13,72.22222222222221,230
Restricted,True,18,10,55.55555555555556,230
Clean,False,18,15,83.33333333333334,231
Clean,True,18,13,72.22222222222221,231
Restricted,False,18,16,88.88888888888889,231
Restricted,True,18,7,38.88888888888889,231
Clean,False,18,16,88.88888888888889,232
Clean,True,18,13,72.22222222222221,232
Restricted,False,18,13,72.22222222222221,232
Restricted,True,18,10,55.55555555555556,232
Clean,False,18,13,72.22222222222221,233
Clean,True,18,15,83.33333333333334,233
Restricted,False,18,13,72.22222222222221,233
Restricted,True,18,8,44.44444444444444,233
Clean,False,18,17,94.44444444444444,234
Clean,True,18,11,61.111111111111114,234
Restricted,False,18,12,66.66666666666666,234
Restricted,True,18,9,50.0,234
Clean,False,18,13,72.22222222222221,235
Clean,True,18,16,88.88888888888889,235
Restricted,False,18,15,83.33333333333334,235
Restricted,True,18,9,50.0,235
Clean,False,18,17,94.44444444444444,236
Clean,True,18,17,94.44444444444444,236
Restricted,False,18,16,88.88888888888889,236
Restricted,True,18,7,38.88888888888889,236
Clean,False,18,16,88.88888888888889,237
Clean,True,18,16,88.88888888888889,237
Restricted,False,18,14,77.77777777777779,237
Restricted,True,18,8,44.44444444444444,237
Clean,False,18,18,100.0,238
Clean,True,18,15,83.33333333333334,238
Restricted,False,18,15,83.33333333333334,238
Restricted,True,18,11,61.111111111111114,238
Clean,False,18,18,100.0,239
Clean,True,18,15,83.33333333333334,239
Restricted,False,18,12,66.66666666666666,239
Restricted,True,18,10,55.55555555555556,239
Clean,False,18,15,83.33333333333334,240
Clean,True,18,15,83.33333333333334,240
Restricted,False,18,11,61.111111111111114,240
Restricted,True,18,10,55.55555555555556,240
Clean,False,18,12,66.66666666666666,241
Clean,True,18,15,83.33333333333334,241
Restricted,False,18,14,77.77777777777779,241
Restricted,True,18,9,50.0,241
Clean,False,18,15,83.33333333333334,242
Clean,True,18,16,88.88888888888889,242
Restricted,False,18,14,77.77777777777779,242
Restricted,True,18,11,61.111111111111114,242
Clean,False,18,13,72.22222222222221,243
Clean,True,18,14,77.77777777777779,243
Restricted,False,18,15,83.33333333333334,243
Restricted,True,18,10,55.55555555555556,243
Clean,False,18,15,83.33333333333334,244
Clean,True,18,15,83.33333333333334,244
Restricted,False,18,14,77.77777777777779,244
Restricted,True,18,11,61.111111111111114,244
Clean,False,18,16,88.88888888888889,245
Clean,True,18,16,88.88888888888889,245
Restricted,False,18,16,88.88888888888889,245
Restricted,True,18,10,55.55555555555556,245
Clean,False,18,14,77.77777777777779,246
Clean,True,18,15,83.33333333333334,246
Restricted,False,18,15,83.33333333333334,246
Restricted,True,18,8,44.44444444444444,246
Clean,False,18,16,88.88888888888889,247
Clean,True,18,12,66.66666666666666,247
Restricted,False,18,13,72.22222222222221,247
Restricted,True,18,9,50.0,247
Clean,False,18,13,72.22222222222221,248
Clean,True,18,15,83.33333333333334,248
Restricted,False,18,12,66.66666666666666,248
Restricted,True,18,11,61.111111111111114,248
Clean,False,18,16,88.88888888888889,249
Clean,True,18,17,94.44444444444444,249
Restricted,False,18,14,77.77777777777779,249
Restricted,True,18,11,61.111111111111114,249
Clean,False,18,16,88.88888888888889,250
Clean,True,18,14,77.77777777777779,250
Restricted,False,18,13,72.22222222222221,250
Restricted,True,18,10,55.55555555555556,250
Clean,False,18,14,77.77777777777779,251
Clean,True,18,15,83.33333333333334,251
Restricted,False,18,12,66.66666666666666,251
Restricted,True,18,11,61.111111111111114,251
Clean,False,18,14,77.77777777777779,252
Clean,True,18,15,83.33333333333334,252
Restricted,False,18,11,61.111111111111114,252
Restricted,True,18,10,55.55555555555556,252
Clean,False,18,14,77.77777777777779,253
Clean,True,18,15,83.33333333333334,253
Restricted,False,18,15,83.33333333333334,253
Restricted,True,18,11,61.111111111111114,253
Clean,False,18,17,94.44444444444444,254
Clean,True,18,14,77.77777777777779,254
Restricted,False,18,11,61.111111111111114,254
Restricted,True,18,12,66.66666666666666,254
Clean,False,18,16,88.88888888888889,255
Clean,True,18,18,100.0,255
Restricted,False,18,12,66.66666666666666,255
Restricted,True,18,10,55.55555555555556,255
Clean,False,18,16,88.88888888888889,256
Clean,True,18,16,88.88888888888889,256
Restricted,False,18,12,66.66666666666666,256
Restricted,True,18,8,44.44444444444444,256
Clean,False,18,16,88.88888888888889,257
Clean,True,18,13,72.22222222222221,257
Restricted,False,18,12,66.66666666666666,257
Restricted,True,18,11,61.111111111111114,257
Clean,False,18,16,88.88888888888889,258
Clean,True,18,16,88.88888888888889,258
Restricted,False,18,14,77.77777777777779,258
Restricted,True,18,9,50.0,258
Clean,False,18,14,77.77777777777779,259
Clean,True,18,14,77.77777777777779,259
Restricted,False,18,16,88.88888888888889,259
Restricted,True,18,9,50.0,259
Clean,False,18,13,72.22222222222221,260
Clean,True,18,15,83.33333333333334,260
Restricted,False,18,15,83.33333333333334,260
Restricted,True,18,9,50.0,260
Clean,False,18,14,77.77777777777779,261
Clean,True,18,15,83.33333333333334,261
Restricted,False,18,13,72.22222222222221,261
Restricted,True,18,12,66.66666666666666,261
Clean,False,18,15,83.33333333333334,262
Clean,True,18,17,94.44444444444444,262
Restricted,False,18,12,66.66666666666666,262
Restricted,True,18,10,55.55555555555556,262
Clean,False,18,13,72.22222222222221,263
Clean,True,18,11,61.111111111111114,263
Restricted,False,18,14,77.77777777777779,263
Restricted,True,18,9,50.0,263
Clean,False,18,16,88.88888888888889,264
Clean,True,18,14,77.77777777777779,264
Restricted,False,18,12,66.66666666666666,264
Restricted,True,18,8,44.44444444444444,264
Clean,False,18,16,88.88888888888889,265
Clean,True,18,13,72.22222222222221,265
Restricted,False,18,14,77.77777777777779,265
Restricted,True,18,8,44.44444444444444,265
Clean,False,18,14,77.77777777777779,266
Clean,True,18,16,88.88888888888889,266
Restricted,False,18,10,55.55555555555556,266
Restricted,True,18,12,66.66666666666666,266
Clean,False,18,18,100.0,267
Clean,True,18,13,72.22222222222221,267
Restricted,False,18,14,77.77777777777779,267
Restricted,True,18,8,44.44444444444444,267
Clean,False,18,15,83.33333333333334,268
Clean,True,18,16,88.88888888888889,268
Restricted,False,18,14,77.77777777777779,268
Restricted,True,18,8,44.44444444444444,268
Clean,False,18,16,88.88888888888889,269
Clean,True,18,15,83.33333333333334,269
Restricted,False,18,12,66.66666666666666,269
Restricted,True,18,10,55.55555555555556,269
Clean,False,18,16,88.88888888888889,270
Clean,True,18,14,77.77777777777779,270
Restricted,False,18,16,88.88888888888889,270
Restricted,True,18,11,61.111111111111114,270
Clean,False,18,17,94.44444444444444,271
Clean,True,18,13,72.22222222222221,271
Restricted,False,18,13,72.22222222222221,271
Restricted,True,18,9,50.0,271
Clean,False,18,16,88.88888888888889,272
Clean,True,18,15,83.33333333333334,272
Restricted,False,18,13,72.22222222222221,272
Restricted,True,18,10,55.55555555555556,272
Clean,False,18,14,77.77777777777779,273
Clean,True,18,13,72.22222222222221,273
Restricted,False,18,14,77.77777777777779,273
Restricted,True,18,10,55.55555555555556,273
Clean,False,18,14,77.77777777777779,274
Clean,True,18,16,88.88888888888889,274
Restricted,False,18,12,66.66666666666666,274
Restricted,True,18,12,66.66666666666666,274
Clean,False,18,14,77.77777777777779,275
Clean,True,18,16,88.88888888888889,275
Restricted,False,18,15,83.33333333333334,275
Restricted,True,18,11,61.111111111111114,275
Clean,False,18,15,83.33333333333334,276
Clean,True,18,16,88.88888888888889,276
Restricted,False,18,15,83.33333333333334,276
Restricted,True,18,10,55.55555555555556,276
Clean,False,18,16,88.88888888888889,277
Clean,True,18,14,77.77777777777779,277
Restricted,False,18,13,72.22222222222221,277
Restricted,True,18,9,50.0,277
Clean,False,18,14,77.77777777777779,278
Clean,True,18,17,94.44444444444444,278
Restricted,False,18,13,72.22222222222221,278
Restricted,True,18,10,55.55555555555556,278
Clean,False,18,15,83.33333333333334,279
Clean,True,18,13,72.22222222222221,279
Restricted,False,18,13,72.22222222222221,279
Restricted,True,18,9,50.0,279
Clean,False,18,13,72.22222222222221,280
Clean,True,18,14,77.77777777777779,280
Restricted,False,18,16,88.88888888888889,280
Restricted,True,18,10,55.55555555555556,280
Clean,False,18,16,88.88888888888889,281
Clean,True,18,15,83.33333333333334,281
Restricted,False,18,11,61.111111111111114,281
Restricted,True,18,10,55.55555555555556,281
Clean,False,18,16,88.88888888888889,282
Clean,True,18,16,88.88888888888889,282
Restricted,False,18,13,72.22222222222221,282
Restricted,True,18,8,44.44444444444444,282
Clean,False,18,15,83.33333333333334,283
Clean,True,18,14,77.77777777777779,283
Restricted,False,18,13,72.22222222222221,283
Restricted,True,18,12,66.66666666666666,283
Clean,False,18,14,77.77777777777779,284
Clean,True,18,15,83.33333333333334,284
Restricted,False,18,12,66.66666666666666,284
Restricted,True,18,13,72.22222222222221,284
Clean,False,18,14,77.77777777777779,285
Clean,True,18,13,72.22222222222221,285
Restricted,False,18,11,61.111111111111114,285
Restricted,True,18,11,61.111111111111114,285
Clean,False,18,16,88.88888888888889,286
Clean,True,18,16,88.88888888888889,286
Restricted,False,18,16,88.88888888888889,286
Restricted,True,18,11,61.111111111111114,286
Clean,False,18,14,77.77777777777779,287
Clean,True,18,17,94.44444444444444,287
Restricted,False,18,13,72.22222222222221,287
Restricted,True,18,8,44.44444444444444,287
Clean,False,18,16,88.88888888888889,288
Clean,True,18,15,83.33333333333334,288
Restricted,False,18,14,77.77777777777779,288
Restricted,True,18,13,72.22222222222221,288
Clean,False,18,16,88.88888888888889,289
Clean,True,18,16,88.88888888888889,289
Restricted,False,18,14,77.77777777777779,289
Restricted,True,18,13,72.22222222222221,289
Clean,False,18,16,88.88888888888889,290
Clean,True,18,16,88.88888888888889,290
Restricted,False,18,12,66.66666666666666,290
Restricted,True,18,10,55.55555555555556,290
Clean,False,18,16,88.88888888888889,291
Clean,True,18,17,94.44444444444444,291
Restricted,False,18,14,77.77777777777779,291
Restricted,True,18,8,44.44444444444444,291
Clean,False,18,14,77.77777777777779,292
Clean,True,18,17,94.44444444444444,292
Restricted,False,18,10,55.55555555555556,292
Restricted,True,18,7,38.88888888888889,292
Clean,False,18,15,83.33333333333334,293
Clean,True,18,10,55.55555555555556,293
Restricted,False,18,13,72.22222222222221,293
Restricted,True,18,9,50.0,293
Clean,False,18,16,88.88888888888889,294
Clean,True,18,13,72.22222222222221,294
Restricted,False,18,16,88.88888888888889,294
Restricted,True,18,13,72.22222222222221,294
Clean,False,18,15,83.33333333333334,295
Clean,True,18,14,77.77777777777779,295
Restricted,False,18,12,66.66666666666666,295
Restricted,True,18,11,61.111111111111114,295
Clean,False,18,15,83.33333333333334,296
Clean,True,18,12,66.66666666666666,296
Restricted,False,18,14,77.77777777777779,296
Restricted,True,18,11,61.111111111111114,296
Clean,False,18,18,100.0,297
Clean,True,18,17,94.44444444444444,297
Restricted,False,18,12,66.66666666666666,297
Restricted,True,18,11,61.111111111111114,297
Clean,False,18,17,94.44444444444444,298
Clean,True,18,17,94.44444444444444,298
Restricted,False,18,14,77.77777777777779,298
Restricted,True,18,10,55.55555555555556,298
Clean,False,18,17,94.44444444444444,299
Clean,True,18,17,94.44444444444444,299
Restricted,False,18,12,66.66666666666666,299
Restricted,True,18,10,55.55555555555556,299
Clean,False,18,15,83.33333333333334,300
Clean,True,18,14,77.77777777777779,300
Restricted,False,18,13,72.22222222222221,300
Restricted,True,18,8,44.44444444444444,300
Clean,False,18,14,77.77777777777779,301
Clean,True,18,14,77.77777777777779,301
Restricted,False,18,15,83.33333333333334,301
Restricted,True,18,10,55.55555555555556,301
Clean,False,18,13,72.22222222222221,302
Clean,True,18,14,77.77777777777779,302
Restricted,False,18,15,83.33333333333334,302
Restricted,True,18,9,50.0,302
Clean,False,18,14,77.77777777777779,303
Clean,True,18,13,72.22222222222221,303
Restricted,False,18,14,77.77777777777779,303
Restricted,True,18,9,50.0,303
Clean,False,18,15,83.33333333333334,304
Clean,True,18,13,72.22222222222221,304
Restricted,False,18,10,55.55555555555556,304
Restricted,True,18,12,66.66666666666666,304
Clean,False,18,15,83.33333333333334,305
Clean,True,18,14,77.77777777777779,305
Restricted,False,18,11,61.111111111111114,305
Restricted,True,18,10,55.55555555555556,305
Clean,False,18,16,88.88888888888889,306
Clean,True,18,17,94.44444444444444,306
Restricted,False,18,15,83.33333333333334,306
Restricted,True,18,9,50.0,306
Clean,False,18,15,83.33333333333334,307
Clean,True,18,13,72.22222222222221,307
Restricted,False,18,10,55.55555555555556,307
Restricted,True,18,6,33.33333333333333,307
Clean,False,18,14,77.77777777777779,308
Clean,True,18,15,83.33333333333334,308
Restricted,False,18,11,61.111111111111114,308
Restricted,True,18,9,50.0,308
Clean,False,18,13,72.22222222222221,309
Clean,True,18,17,94.44444444444444,309
Restricted,False,18,13,72.22222222222221,309
Restricted,True,18,11,61.111111111111114,309
Clean,False,18,16,88.88888888888889,310
Clean,True,18,15,83.33333333333334,310
Restricted,False,18,11,61.111111111111114,310
Restricted,True,18,8,44.44444444444444,310
Clean,False,18,15,83.33333333333334,311
Clean,True,18,13,72.22222222222221,311
Restricted,False,18,14,77.77777777777779,311
Restricted,True,18,10,55.55555555555556,311
Clean,False,18,15,83.33333333333334,312
Clean,True,18,12,66.66666666666666,312
Restricted,False,18,14,77.77777777777779,312
Restricted,True,18,9,50.0,312
Clean,False,18,13,72.22222222222221,313
Clean,True,18,14,77.77777777777779,313
Restricted,False,18,12,66.66666666666666,313
Restricted,True,18,9,50.0,313
Clean,False,18,15,83.33333333333334,314
Clean,True,18,16,88.88888888888889,314
Restricted,False,18,12,66.66666666666666,314
Restricted,True,18,8,44.44444444444444,314
Clean,False,18,15,83.33333333333334,315
Clean,True,18,14,77.77777777777779,315
Restricted,False,18,12,66.66666666666666,315
Restricted,True,18,12,66.66666666666666,315
Clean,False,18,16,88.88888888888889,316
Clean,True,18,12,66.66666666666666,316
Restricted,False,18,13,72.22222222222221,316
Restricted,True,18,10,55.55555555555556,316
Clean,False,18,12,66.66666666666666,317
Clean,True,18,16,88.88888888888889,317
Restricted,False,18,9,50.0,317
Restricted,True,18,9,50.0,317
Clean,False,18,15,83.33333333333334,318
Clean,True,18,15,83.33333333333334,318
Restricted,False,18,14,77.77777777777779,318
Restricted,True,18,13,72.22222222222221,318
Clean,False,18,15,83.33333333333334,319
Clean,True,18,13,72.22222222222221,319
Restricted,False,18,13,72.22222222222221,319
Restricted,True,18,11,61.111111111111114,319
Clean,False,18,13,72.22222222222221,320
Clean,True,18,16,88.88888888888889,320
Restricted,False,18,15,83.33333333333334,320
Restricted,True,18,9,50.0,320
Clean,False,18,14,77.77777777777779,321
Clean,True,18,15,83.33333333333334,321
Restricted,False,18,10,55.55555555555556,321
Restricted,True,18,9,50.0,321
Clean,False,18,15,83.33333333333334,322
Clean,True,18,15,83.33333333333334,322
Restricted,False,18,14,77.77777777777779,322
Restricted,True,18,10,55.55555555555556,322
Clean,False,18,16,88.88888888888889,323
Clean,True,18,15,83.33333333333334,323
Restricted,False,18,15,83.33333333333334,323
Restricted,True,18,11,61.111111111111114,323
Clean,False,18,17,94.44444444444444,324
Clean,True,18,17,94.44444444444444,324
Restricted,False,18,14,77.77777777777779,324
Restricted,True,18,14,77.77777777777779,324
Clean,False,18,17,94.44444444444444,325
Clean,True,18,16,88.88888888888889,325
Restricted,False,18,13,72.22222222222221,325
Restricted,True,18,9,50.0,325
Clean,False,18,16,88.88888888888889,326
Clean,True,18,14,77.77777777777779,326
Restricted,False,18,12,66.66666666666666,326
Restricted,True,18,10,55.55555555555556,326
Clean,False,18,16,88.88888888888889,327
Clean,True,18,12,66.66666666666666,327
Restricted,False,18,14,77.77777777777779,327
Restricted,True,18,10,55.55555555555556,327
Clean,False,18,12,66.66666666666666,328
Clean,True,18,14,77.77777777777779,328
Restricted,False,18,14,77.77777777777779,328
Restricted,True,18,10,55.55555555555556,328
Clean,False,18,16,88.88888888888889,329
Clean,True,18,16,88.88888888888889,329
Restricted,False,18,13,72.22222222222221,329
Restricted,True,18,9,50.0,329
Clean,False,18,16,88.88888888888889,330
Clean,True,18,16,88.88888888888889,330
Restricted,False,18,18,100.0,330
Restricted,True,18,9,50.0,330
Clean,False,18,14,77.77777777777779,331
Clean,True,18,17,94.44444444444444,331
Restricted,False,18,14,77.77777777777779,331
Restricted,True,18,11,61.111111111111114,331
Clean,False,18,16,88.88888888888889,332
Clean,True,18,12,66.66666666666666,332
Restricted,False,18,12,66.66666666666666,332
Restricted,True,18,13,72.22222222222221,332
Clean,False,18,14,77.77777777777779,333
Clean,True,18,15,83.33333333333334,333
Restricted,False,18,14,77.77777777777779,333
Restricted,True,18,10,55.55555555555556,333
Clean,False,18,13,72.22222222222221,334
Clean,True,18,16,88.88888888888889,334
Restricted,False,18,14,77.77777777777779,334
Restricted,True,18,9,50.0,334
Clean,False,18,16,88.88888888888889,335
Clean,True,18,15,83.33333333333334,335
Restricted,False,18,12,66.66666666666666,335
Restricted,True,18,9,50.0,335
Clean,False,18,15,83.33333333333334,336
Clean,True,18,15,83.33333333333334,336
Restricted,False,18,12,66.66666666666666,336
Restricted,True,18,9,50.0,336
Clean,False,18,16,88.88888888888889,337
Clean,True,18,17,94.44444444444444,337
Restricted,False,18,14,77.77777777777779,337
Restricted,True,18,10,55.55555555555556,337
Clean,False,18,14,77.77777777777779,338
Clean,True,18,14,77.77777777777779,338
Restricted,False,18,10,55.55555555555556,338
Restricted,True,18,11,61.111111111111114,338
Clean,False,18,16,88.88888888888889,339
Clean,True,18,13,72.22222222222221,339
Restricted,False,18,13,72.22222222222221,339
Restricted,True,18,9,50.0,339
Clean,False,18,17,94.44444444444444,340
Clean,True,18,15,83.33333333333334,340
Restricted,False,18,14,77.77777777777779,340
Restricted,True,18,14,77.77777777777779,340
Clean,False,18,15,83.33333333333334,341
Clean,True,18,16,88.88888888888889,341
Restricted,False,18,14,77.77777777777779,341
Restricted,True,18,11,61.111111111111114,341
Clean,False,18,16,88.88888888888889,342
Clean,True,18,14,77.77777777777779,342
Restricted,False,18,16,88.88888888888889,342
Restricted,True,18,9,50.0,342
Clean,False,18,17,94.44444444444444,343
Clean,True,18,16,88.88888888888889,343
